pdbid,real,predictions,mean_pred
3d4z,4.89,"[5.096807479858398, 5.352178573608398, 5.432451248168945, 5.528585433959961, 5.3623199462890625, 5.1693243980407715, 5.252993583679199, 5.376991271972656, 5.707700252532959, 5.332112789154053]",5.36
3d6q,3.76,"[5.712396144866943, 5.501546859741211, 5.730243682861328, 5.552138328552246, 5.417982578277588, 5.531993865966797, 5.50764799118042, 5.4956817626953125, 5.347124099731445, 5.703915596008301]",5.55
3dx1,3.58,"[4.544271945953369, 4.55604362487793, 4.524425029754639, 4.543102264404297, 4.552165508270264, 4.5813493728637695, 4.5526123046875, 4.54969596862793, 4.6188178062438965, 4.560801982879639]",4.56
3dx2,6.82,"[4.936023712158203, 4.848151683807373, 5.1021528244018555, 4.930779457092285, 5.1586198806762695, 5.032558917999268, 4.955605506896973, 5.146328449249268, 4.909631252288818, 5.106133460998535]",5.01
3dxg,2.4,"[5.377961158752441, 5.302152633666992, 5.259206771850586, 5.590491771697998, 5.651170253753662, 5.401434898376465, 5.702818870544434, 5.664290904998779, 5.368047714233398, 5.518922805786133]",5.48
3ehy,5.85,"[6.102679252624512, 6.639805793762207, 6.629220008850098, 6.265496730804443, 6.319316864013672, 5.938911437988281, 6.747503280639648, 6.398105621337891, 5.601587295532227, 6.48982572555542]",6.31
3ejr,8.57,"[7.5555267333984375, 7.462971210479736, 7.547173976898193, 7.61168909072876, 7.463581562042236, 7.597226619720459, 7.537352561950684, 7.503482341766357, 7.410191535949707, 7.409736633300781]",7.51
3fcq,2.77,"[6.938000202178955, 7.060529708862305, 7.038582801818848, 6.925724506378174, 6.542273044586182, 6.95277738571167, 6.9831223487854, 7.125044822692871, 7.169135570526123, 7.063148021697998]",6.98
3g0w,9.52,"[7.307367324829102, 7.374956130981445, 7.355321407318115, 7.363570690155029, 7.441098213195801, 7.397915840148926, 7.3417253494262695, 7.478712558746338, 7.297323703765869, 7.42831563949585]",7.38
3gbb,6.9,"[5.640212535858154, 5.407590389251709, 5.496944904327393, 5.455189228057861, 5.560864448547363, 5.87370491027832, 5.862190246582031, 5.325315475463867, 5.441578388214111, 5.598084926605225]",5.57
3gr2,2.52,"[4.792605400085449, 4.778044700622559, 4.610779762268066, 4.573218822479248, 4.756448745727539, 4.907589435577393, 4.624601364135742, 4.693675994873047, 4.74052619934082, 4.618951320648193]",4.71
3gv9,2.12,"[4.959016799926758, 4.901013374328613, 4.874279022216797, 5.054891109466553, 4.98824405670166, 5.077495574951172, 4.845793724060059, 4.839814186096191, 4.850584983825684, 5.123106956481934]",4.95
3jya,6.89,"[6.7317914962768555, 6.479565620422363, 6.58665657043457, 6.49203634262085, 6.651090621948242, 6.678842067718506, 6.745973110198975, 6.983119010925293, 6.590282440185547, 6.853160381317139]",6.68
3lka,2.82,"[4.766568183898926, 5.266983985900879, 5.081612586975098, 4.627627849578857, 4.970303535461426, 5.076663494110107, 4.7254109382629395, 4.915915489196777, 5.339101314544678, 4.704620361328125]",4.95
3n76,6.85,"[5.895030498504639, 5.728094100952148, 5.955811500549316, 5.818316459655762, 6.430688381195068, 6.018446922302246, 6.094583988189697, 5.84364128112793, 5.947340965270996, 6.090728759765625]",5.98
3n86,5.64,"[6.371926784515381, 6.338142395019531, 6.437192916870117, 6.338503360748291, 6.479016304016113, 6.6342902183532715, 6.319603443145752, 6.268319606781006, 6.408802032470703, 6.433934211730957]",6.4
3nq9,4.03,"[6.542155742645264, 6.419580936431885, 6.297854900360107, 5.7886223793029785, 6.353944778442383, 6.396002292633057, 6.435367107391357, 6.461144924163818, 6.464926719665527, 6.73796272277832]",6.39
3nx7,8.1,"[6.648642539978027, 6.632534980773926, 6.721584320068359, 6.495265960693359, 6.479123115539551, 6.350464344024658, 6.317743301391602, 6.021462917327881, 6.41383695602417, 6.954281806945801]",6.5
3o9i,11.82,"[8.734724998474121, 8.895469665527344, 8.70315933227539, 8.804326057434082, 8.570210456848145, 8.577742576599121, 8.803051948547363, 8.643088340759277, 8.830836296081543, 8.561882019042969]",8.71
3ozs,5.33,"[6.599463939666748, 6.277410507202148, 6.475306987762451, 6.235815048217773, 6.078751564025879, 5.908318519592285, 6.810395240783691, 5.844588756561279, 6.647830009460449, 6.605785846710205]",6.35
3ozt,4.13,"[7.118254661560059, 6.865847587585449, 6.689384460449219, 7.190867900848389, 7.177953720092773, 7.007273197174072, 7.099567890167236, 7.259449481964111, 7.235088348388672, 6.990467548370361]",7.06
3p5o,7.26,"[5.856783390045166, 5.838147163391113, 5.828914642333984, 6.032265663146973, 6.095848083496094, 6.225357532501221, 5.891517162322998, 5.93987512588501, 6.020719051361084, 6.090743541717529]",5.98
3prs,7.82,"[7.562320709228516, 7.23042106628418, 7.244080066680908, 7.452817440032959, 7.600655555725098, 6.783228397369385, 7.01540994644165, 7.30447244644165, 7.259950160980225, 7.372939109802246]",7.28
3pww,7.32,"[7.285915851593018, 7.133009910583496, 7.049464702606201, 7.116009712219238, 7.380610466003418, 7.271183013916016, 7.406001567840576, 7.429480075836182, 7.313395023345947, 7.344297409057617]",7.27
3qqs,5.82,"[4.6064605712890625, 4.602024078369141, 4.670905113220215, 4.74213171005249, 4.767246723175049, 4.726916313171387, 4.631253242492676, 4.6401777267456055, 4.769784450531006, 4.642789840698242]",4.68
3rlr,7.52,"[6.384273529052734, 6.799038410186768, 6.478043556213379, 6.80904483795166, 6.5046706199646, 6.707252502441406, 6.806966781616211, 6.532864570617676, 6.607809066772461, 6.691956996917725]",6.63
3tsk,7.17,"[7.506358623504639, 7.545312404632568, 7.502696514129639, 7.428367614746094, 7.479583740234375, 7.501408100128174, 7.562171936035156, 7.397668361663818, 7.440653324127197, 7.445594310760498]",7.48
3twp,3.92,"[4.573505878448486, 4.605070114135742, 4.621664047241211, 4.623585224151611, 4.610207557678223, 4.6993489265441895, 4.595161437988281, 4.5740580558776855, 4.609984874725342, 4.581450939178467]",4.61
3u5j,5.61,"[5.705585479736328, 5.687994956970215, 5.634671211242676, 5.835048198699951, 5.677827835083008, 5.958930969238281, 5.93181037902832, 5.897334098815918, 5.923456192016602, 5.877535343170166]",5.81
3ui7,9.0,"[6.5277252197265625, 6.558631896972656, 6.565659999847412, 6.81561279296875, 6.380440711975098, 6.54005241394043, 6.328573703765869, 6.731719017028809, 6.409952640533447, 6.520643711090088]",6.54
3uo4,6.52,"[7.4156317710876465, 6.929818630218506, 7.018914222717285, 7.13781213760376, 7.098195552825928, 6.954457759857178, 7.624561309814453, 6.560756206512451, 7.452170372009277, 7.226186275482178]",7.14
3up2,7.4,"[6.190817832946777, 6.40025520324707, 6.140955924987793, 6.221173286437988, 6.069347858428955, 6.380237579345703, 6.201208591461182, 6.440265655517578, 6.093927383422852, 6.020928382873535]",6.22
3uuo,7.96,"[6.51917839050293, 6.373044967651367, 6.221381187438965, 6.391658306121826, 6.562638759613037, 6.461928367614746, 6.210364818572998, 6.740809440612793, 6.446774959564209, 6.372502326965332]",6.43
3wtj,6.53,"[5.970190525054932, 5.8474860191345215, 5.478131294250488, 6.122072219848633, 6.057605266571045, 5.669095039367676, 5.989467620849609, 5.830539226531982, 6.101869583129883, 5.924307823181152]",5.9
3wz8,5.82,"[5.346377849578857, 5.228765964508057, 5.811481952667236, 5.314732551574707, 5.670003890991211, 5.350091934204102, 6.352991580963135, 5.966952800750732, 5.701507091522217, 5.805088996887207]",5.65
4agn,3.97,"[4.698225975036621, 4.7320027351379395, 4.801978588104248, 4.760202407836914, 4.741318225860596, 4.693583965301514, 4.76127815246582, 4.706454277038574, 4.616888046264648, 4.687808036804199]",4.72
4agp,4.69,"[4.988514423370361, 4.996857166290283, 4.967111587524414, 5.073200225830078, 4.9886555671691895, 4.905080318450928, 5.815466403961182, 4.8543901443481445, 4.860653400421143, 4.999363422393799]",5.04
4agq,5.01,"[4.82891845703125, 4.8650922775268555, 4.875396728515625, 4.951854705810547, 4.894802093505859, 4.8487396240234375, 4.91806173324585, 4.923147201538086, 4.944491386413574, 4.725765705108643]",4.88
4ciw,4.82,"[5.436054706573486, 5.293674468994141, 5.1775221824646, 5.260867595672607, 5.287092685699463, 5.3946356773376465, 5.672314643859863, 5.206523418426514, 5.79967737197876, 5.332732200622559]",5.39
4dld,5.82,"[5.479557991027832, 5.593585968017578, 5.436659336090088, 5.431761264801025, 5.422027111053467, 5.708338260650635, 5.249023914337158, 5.356019496917725, 5.337738513946533, 5.707046031951904]",5.47
4f2w,11.3,"[6.749838829040527, 6.751817226409912, 6.523255348205566, 6.7439799308776855, 6.944305419921875, 6.471563339233398, 6.760359764099121, 6.321996212005615, 6.875175476074219, 6.87678337097168]",6.7
4f3c,11.82,"[6.4893693923950195, 6.304376602172852, 6.557509422302246, 6.568027973175049, 6.533516883850098, 6.119664192199707, 6.378551483154297, 6.190589427947998, 6.306554794311523, 6.631431579589844]",6.41
4gid,10.77,"[7.5309295654296875, 7.501984119415283, 7.554059982299805, 7.52266788482666, 7.495211124420166, 7.4526238441467285, 7.522064208984375, 7.5143561363220215, 7.495746612548828, 7.551623821258545]",7.51
4j28,5.7,"[7.239960670471191, 7.18404483795166, 7.408247470855713, 7.296064853668213, 7.3983073234558105, 7.302138805389404, 7.298586368560791, 7.405140399932861, 7.417379379272461, 7.334478378295898]",7.33
4jfs,5.27,"[7.153918266296387, 7.560505390167236, 7.324231147766113, 7.372936248779297, 7.38364839553833, 7.302201747894287, 7.369476795196533, 7.420329570770264, 7.331347465515137, 7.269463539123535]",7.35
4jxs,4.74,"[5.0907392501831055, 5.206233978271484, 5.686861991882324, 4.976101875305176, 5.218184947967529, 5.317159652709961, 4.858280658721924, 5.622175693511963, 5.292697906494141, 4.990952491760254]",5.23
4k18,8.96,"[7.071518898010254, 6.905392169952393, 7.037831783294678, 7.345897674560547, 7.147397518157959, 7.0843682289123535, 6.951012134552002, 7.090028285980225, 7.011905193328857, 7.177565574645996]",7.08
4kz6,3.1,"[6.128158092498779, 6.079623222351074, 6.26692008972168, 5.9453511238098145, 6.075748920440674, 6.217705726623535, 6.138162136077881, 6.10197114944458, 6.280459880828857, 6.102853775024414]",6.13
4kzq,6.1,"[6.151270389556885, 6.417023658752441, 6.247598648071289, 6.278569221496582, 6.302058219909668, 6.575366973876953, 6.458967685699463, 6.310011386871338, 6.288731575012207, 6.394646167755127]",6.34
4kzu,6.5,"[6.598929405212402, 6.895438194274902, 6.675789833068848, 6.669719219207764, 6.833619594573975, 6.50254487991333, 6.720933437347412, 6.5991291999816895, 6.919094085693359, 6.611690998077393]",6.7
4llx,2.89,"[4.659395217895508, 4.82865571975708, 4.591392517089844, 4.719762325286865, 4.668351650238037, 4.702609539031982, 4.764246940612793, 4.679227352142334, 4.8112921714782715, 4.8017354011535645]",4.72
4lzs,4.8,"[4.921449661254883, 5.0441203117370605, 4.907468795776367, 5.267184734344482, 5.130558013916016, 5.160165786743164, 5.174012660980225, 4.820419788360596, 5.0443620681762695, 5.028250217437744]",5.05
4m0y,6.46,"[5.688779830932617, 5.884871006011963, 5.7889909744262695, 5.915329933166504, 5.931536674499512, 5.798986434936523, 5.922081470489502, 5.837093830108643, 5.64204216003418, 6.044693470001221]",5.85
4ogj,6.79,"[6.4056525230407715, 6.475069999694824, 6.539600849151611, 6.481350898742676, 6.238007545471191, 6.518186092376709, 6.540075302124023, 6.458138465881348, 6.584666728973389, 6.527254581451416]",6.48
4pcs,7.85,"[7.2193145751953125, 7.5542120933532715, 7.473267555236816, 7.442818641662598, 7.383537769317627, 7.394589424133301, 7.252267837524414, 7.404925346374512, 7.265379428863525, 7.405858993530273]",7.38
4wiv,6.26,"[6.437256813049316, 5.981533527374268, 6.434783458709717, 6.356158256530762, 6.23063325881958, 6.173458099365234, 6.290982723236084, 6.249156475067139, 6.4972968101501465, 6.565527439117432]",6.32
5a7b,3.57,"[4.875579357147217, 4.889950752258301, 4.784271717071533, 5.010023593902588, 5.0673041343688965, 4.939319610595703, 4.898829936981201, 4.760004997253418, 4.877464294433594, 4.880871295928955]",4.9
5aba,2.98,"[4.835577964782715, 4.7294135093688965, 5.14721155166626, 4.924278736114502, 4.826907634735107, 4.873380661010742, 4.748551845550537, 4.79136323928833, 4.787532806396484, 4.792326927185059]",4.85
5c28,5.66,"[4.772980690002441, 4.927166938781738, 4.7685041427612305, 4.896271705627441, 4.746677398681641, 4.7806477546691895, 4.86981201171875, 4.828065395355225, 4.835899353027344, 4.803293704986572]",4.82
5c2h,11.09,"[5.408510208129883, 5.396236419677734, 5.103055000305176, 5.599086761474609, 5.405834197998047, 5.282155513763428, 5.228211879730225, 5.195716381072998, 5.309155464172363, 5.48295783996582]",5.34
5dwr,11.22,"[8.597893714904785, 8.26410961151123, 8.534287452697754, 8.223708152770996, 8.493915557861328, 8.369832992553711, 8.621094703674316, 8.464503288269043, 8.478591918945312, 8.462217330932617]",8.45
