pdbid,real,predictions,mean_pred
2x00,11.33,"[6.71540641784668, 6.542975902557373, 6.577022552490234, 6.633383750915527, 6.64227294921875, 6.5431952476501465, 6.589718341827393, 6.4476213455200195, 6.402937889099121, 6.659304141998291]",6.58
2xb8,7.59,"[5.891086578369141, 6.168931484222412, 5.858416557312012, 6.193835735321045, 5.8498077392578125, 5.937525749206543, 5.814695835113525, 6.130532264709473, 6.0516157150268555, 5.938488006591797]",5.98
2xdl,3.1,"[6.068288326263428, 5.996800899505615, 5.974122047424316, 5.94338321685791, 5.933814525604248, 6.126341819763184, 5.956378936767578, 6.210217475891113, 6.1843695640563965, 5.80926513671875]",6.02
2xii,7.2,"[6.559869289398193, 6.560453414916992, 6.443409442901611, 6.5254364013671875, 6.497635364532471, 6.431729316711426, 6.538642406463623, 6.63296365737915, 6.723092555999756, 6.434667110443115]",6.53
2yki,9.46,"[6.647511959075928, 6.967588901519775, 6.86117696762085, 6.832092761993408, 6.9094343185424805, 6.870039939880371, 6.696746826171875, 6.914642810821533, 6.673319339752197, 6.538606643676758]",6.79
2ymd,3.16,"[5.174795627593994, 5.3513875007629395, 5.889121055603027, 5.427907943725586, 5.325911045074463, 5.3888115882873535, 5.5977654457092285, 5.324858665466309, 5.44494104385376, 5.290942668914795]",5.42
3aru,3.22,"[5.338639259338379, 4.955987930297852, 5.450187683105469, 5.346434593200684, 5.1551666259765625, 5.277768611907959, 5.323536396026611, 5.159809589385986, 5.396345138549805, 5.407948017120361]",5.28
3ary,6.0,"[4.691023826599121, 4.776925086975098, 4.704775810241699, 4.846524238586426, 4.845430374145508, 4.881332874298096, 4.879483699798584, 4.797325611114502, 4.731035232543945, 4.787466049194336]",4.79
3b27,5.16,"[5.508528709411621, 5.557231426239014, 5.2440056800842285, 5.570042133331299, 5.742733478546143, 5.790367126464844, 5.416260719299316, 5.599363803863525, 5.56913948059082, 5.46204948425293]",5.55
3b5r,8.77,"[6.956494331359863, 7.000202178955078, 6.952854633331299, 7.007162094116211, 7.054148197174072, 7.143950939178467, 7.012484073638916, 7.114591121673584, 7.126209735870361, 6.9931960105896]",7.04
3b65,9.27,"[6.974366188049316, 6.894659519195557, 6.918701171875, 6.867708206176758, 6.828233242034912, 6.907412052154541, 6.962006568908691, 6.915199279785156, 6.735341548919678, 6.832250118255615]",6.88
3b68,8.4,"[6.759897708892822, 6.819093704223633, 6.894376277923584, 6.704511642456055, 6.806016445159912, 6.856718063354492, 6.939640045166016, 6.794348239898682, 6.823328018188477, 6.779684543609619]",6.82
3d4z,4.89,"[5.267119407653809, 5.543221473693848, 5.509347915649414, 5.630646228790283, 5.6435699462890625, 5.732741355895996, 5.499387264251709, 5.549924850463867, 5.864755153656006, 5.632321834564209]",5.59
3d6q,3.76,"[5.2808837890625, 5.162986755371094, 5.3681440353393555, 5.275997638702393, 5.11569356918335, 5.290029525756836, 5.163909435272217, 5.295034885406494, 5.450598239898682, 5.108206748962402]",5.25
3dx1,3.58,"[4.49330472946167, 4.696643829345703, 4.811244487762451, 4.7153825759887695, 4.568394660949707, 4.496535301208496, 4.465780258178711, 4.777060031890869, 4.517876625061035, 4.470939636230469]",4.6
3dx2,6.82,"[5.032685279846191, 4.966703414916992, 5.163211822509766, 5.051335334777832, 5.183856010437012, 5.062138557434082, 5.052551746368408, 5.069448947906494, 4.959664821624756, 5.148526668548584]",5.07
3dxg,2.4,"[5.394469738006592, 5.224240303039551, 5.281824588775635, 5.379445552825928, 5.420422077178955, 5.228855133056641, 5.5719146728515625, 5.5250067710876465, 5.790274620056152, 5.4081807136535645]",5.42
3ehy,5.85,"[6.606381416320801, 6.4006547927856445, 6.0933918952941895, 5.888794422149658, 6.199687957763672, 6.033907890319824, 6.623223304748535, 6.486145973205566, 5.288942813873291, 6.439263820648193]",6.21
3ejr,8.57,"[7.076215744018555, 6.98781681060791, 7.081736087799072, 7.222894191741943, 7.075636386871338, 7.239088535308838, 7.244655132293701, 7.26059627532959, 6.922179698944092, 6.928129196166992]",7.1
3fcq,2.77,"[6.681685447692871, 6.738095283508301, 6.758424758911133, 6.4925127029418945, 6.242114067077637, 6.7613701820373535, 6.515015602111816, 6.751072883605957, 6.868952751159668, 6.6118483543396]",6.64
3g0w,9.52,"[6.670302867889404, 6.861285209655762, 6.697462558746338, 6.870912075042725, 7.03152322769165, 6.851583003997803, 6.665486812591553, 6.911070346832275, 6.721177577972412, 6.883985996246338]",6.82
3gbb,6.9,"[5.373538494110107, 5.376946449279785, 5.353031635284424, 5.306257724761963, 5.330927848815918, 5.484409809112549, 5.450041770935059, 5.318263530731201, 5.322564125061035, 5.375293731689453]",5.37
3gr2,2.52,"[4.700376510620117, 4.6640167236328125, 4.5195441246032715, 4.517029762268066, 4.572675704956055, 4.812232494354248, 4.562101364135742, 4.643157958984375, 4.660331726074219, 4.555668830871582]",4.62
3gv9,2.12,"[5.087733268737793, 4.916987419128418, 4.902951717376709, 5.108497619628906, 5.092685222625732, 5.026902675628662, 5.059475421905518, 5.101779937744141, 4.872559547424316, 5.062832832336426]",5.02
3jya,6.89,"[6.4302167892456055, 6.439770698547363, 6.510493278503418, 6.190093517303467, 6.783827304840088, 6.547403812408447, 6.790220737457275, 6.700770378112793, 6.488298416137695, 6.450779438018799]",6.53
3lka,2.82,"[5.044768333435059, 5.258545875549316, 5.143653869628906, 5.003730297088623, 5.140995025634766, 5.359689235687256, 4.997201919555664, 5.037894248962402, 5.305563926696777, 5.124087333679199]",5.14
3n76,6.85,"[5.815248012542725, 5.757977485656738, 5.932278156280518, 5.8001556396484375, 5.97521448135376, 6.060301303863525, 5.8309855461120605, 5.754884243011475, 5.904605388641357, 5.649249076843262]",5.85
3n86,5.64,"[6.273645877838135, 6.463313102722168, 6.428573131561279, 6.3411736488342285, 6.637256622314453, 6.717945575714111, 6.324175834655762, 6.493624687194824, 6.411131858825684, 6.683629512786865]",6.48
3nq9,4.03,"[6.531028747558594, 6.5687360763549805, 6.458682060241699, 6.378788948059082, 6.07327938079834, 6.642207145690918, 6.569725036621094, 6.466979026794434, 6.632699012756348, 6.376326084136963]",6.47
3nx7,8.1,"[6.401854991912842, 6.504434585571289, 6.751374244689941, 6.153750419616699, 6.222514629364014, 6.165661334991455, 6.284262180328369, 5.928269386291504, 6.227394104003906, 6.737756252288818]",6.34
3o9i,11.82,"[8.708429336547852, 8.709453582763672, 8.562856674194336, 8.619054794311523, 8.088557243347168, 8.61396598815918, 8.949844360351562, 8.37153434753418, 8.485674858093262, 8.484282493591309]",8.56
3ozs,5.33,"[6.5372490882873535, 5.911695957183838, 6.526078224182129, 6.0451459884643555, 6.149791717529297, 6.223019599914551, 7.004310607910156, 5.946924686431885, 6.809518814086914, 6.684374809265137]",6.38
3ozt,4.13,"[6.741818904876709, 6.308089733123779, 6.106497287750244, 6.694867134094238, 6.519032001495361, 6.427602291107178, 6.786627769470215, 6.869217872619629, 6.7396979331970215, 6.556840419769287]",6.58
3p5o,7.26,"[5.797857761383057, 5.51296854019165, 5.644320487976074, 5.828796863555908, 5.860012531280518, 5.655247688293457, 5.818662166595459, 5.799723148345947, 5.848641395568848, 5.86664342880249]",5.76
3prs,7.82,"[7.207269191741943, 6.306427001953125, 6.82435941696167, 6.915281772613525, 7.149679183959961, 6.214393138885498, 6.486783981323242, 6.622600555419922, 6.596248626708984, 6.894791126251221]",6.72
3pww,7.32,"[6.8297624588012695, 6.640867233276367, 6.730409145355225, 6.47310733795166, 6.73140811920166, 6.614129066467285, 6.466244697570801, 6.717144012451172, 6.752623558044434, 6.641864776611328]",6.66
3qqs,5.82,"[4.345514297485352, 4.52589750289917, 4.509515762329102, 4.638886451721191, 4.558657646179199, 4.589710235595703, 4.4137959480285645, 4.463964939117432, 4.453975677490234, 4.496501445770264]",4.5
3rlr,7.52,"[6.32988977432251, 6.7882537841796875, 6.565401554107666, 6.7721028327941895, 6.5184736251831055, 6.705747127532959, 6.752422332763672, 6.618297576904297, 6.630831241607666, 6.710390090942383]",6.64
3tsk,7.17,"[7.406940460205078, 7.51517391204834, 7.5508856773376465, 7.518877983093262, 7.554504871368408, 7.579728126525879, 7.7697319984436035, 7.389671802520752, 7.590091705322266, 7.505632400512695]",7.54
3twp,3.92,"[4.670376777648926, 4.514206886291504, 4.847657203674316, 4.538495063781738, 4.72392463684082, 4.899866104125977, 4.481614589691162, 4.729990005493164, 4.950737953186035, 4.569688320159912]",4.69
3u5j,5.61,"[5.542606830596924, 5.730070114135742, 5.69366979598999, 6.180685520172119, 5.6597514152526855, 6.275179386138916, 5.905609607696533, 6.09251070022583, 5.805932998657227, 5.72383975982666]",5.86
3ui7,9.0,"[6.4026899337768555, 6.461434841156006, 6.498239040374756, 6.37377405166626, 6.679836750030518, 6.6031389236450195, 6.424441814422607, 6.416225910186768, 6.608596324920654, 6.70550012588501]",6.52
3uo4,6.52,"[7.759722709655762, 7.2230224609375, 7.366958141326904, 7.120248794555664, 7.206546783447266, 7.188938617706299, 7.529780387878418, 6.669247150421143, 7.447657585144043, 7.353005886077881]",7.29
3up2,7.4,"[6.311581611633301, 6.752821922302246, 6.334843158721924, 6.317020416259766, 6.213372707366943, 6.471588611602783, 6.47213077545166, 6.557950973510742, 6.102301120758057, 6.149345874786377]",6.37
3uuo,7.96,"[6.623668193817139, 6.839386463165283, 6.745336055755615, 6.896998882293701, 7.017821788787842, 6.8402862548828125, 6.738375186920166, 6.8372039794921875, 6.778583526611328, 6.623362064361572]",6.79
3wtj,6.53,"[6.181023597717285, 6.185370922088623, 6.034844875335693, 6.421685218811035, 6.254456996917725, 6.105119228363037, 6.318627834320068, 6.2855024337768555, 6.4656291007995605, 6.169278621673584]",6.24
3wz8,5.82,"[5.094178676605225, 5.032924175262451, 5.40575647354126, 5.102089881896973, 5.3092474937438965, 5.17847204208374, 5.99524450302124, 5.396016597747803, 5.47343635559082, 5.3378472328186035]",5.33
4agn,3.97,"[4.594277381896973, 4.328188896179199, 4.514589309692383, 4.474258899688721, 4.450858116149902, 4.5265607833862305, 4.373178958892822, 4.2783894538879395, 4.510309219360352, 4.333345413208008]",4.44
4agp,4.69,"[4.671738624572754, 4.686521053314209, 4.67909574508667, 4.7253618240356445, 4.742897033691406, 4.628229141235352, 4.862558841705322, 4.689970016479492, 4.591541767120361, 4.567084789276123]",4.68
4agq,5.01,"[4.639007091522217, 4.75404167175293, 4.666442394256592, 4.6899871826171875, 4.599693775177002, 4.689459323883057, 4.797366142272949, 4.826173305511475, 4.82127571105957, 4.725894927978516]",4.72
4ciw,4.82,"[5.487453937530518, 5.337474346160889, 5.404353618621826, 5.477490425109863, 5.5270586013793945, 5.4801225662231445, 5.529880523681641, 5.504357814788818, 5.6162004470825195, 5.496170997619629]",5.49
4dld,5.82,"[5.2933220863342285, 5.336748123168945, 5.250446796417236, 5.314895153045654, 5.414488315582275, 5.4651689529418945, 5.334776878356934, 5.260477066040039, 5.160741329193115, 5.555316925048828]",5.34
4f2w,11.3,"[5.502560138702393, 5.7619524002075195, 5.5863728523254395, 5.587053298950195, 5.870222568511963, 5.615997314453125, 5.9126739501953125, 5.599093437194824, 5.701841354370117, 5.819550514221191]",5.7
4f3c,11.82,"[6.141601085662842, 6.032909393310547, 6.203662872314453, 6.012238502502441, 6.035627365112305, 6.041221618652344, 6.200284481048584, 6.085786819458008, 5.952753067016602, 6.265624046325684]",6.1
4gid,10.77,"[6.905052185058594, 6.9679059982299805, 6.808041572570801, 7.05891752243042, 6.927201747894287, 6.985016345977783, 7.041959762573242, 6.8075127601623535, 7.0272393226623535, 6.814256191253662]",6.93
4j28,5.7,"[7.10781192779541, 7.003000736236572, 7.161508083343506, 6.75216817855835, 6.905524730682373, 6.771245002746582, 7.081516742706299, 6.808558464050293, 7.248251914978027, 6.932604789733887]",6.98
4jfs,5.27,"[6.56506872177124, 6.840276718139648, 6.571406364440918, 6.804318904876709, 6.931513786315918, 6.6979660987854, 6.692877292633057, 6.643444538116455, 6.675309658050537, 6.675751209259033]",6.71
4jxs,4.74,"[4.820977687835693, 5.006346702575684, 4.994851112365723, 4.897507190704346, 4.844644546508789, 4.941651821136475, 5.035791873931885, 4.948451995849609, 4.739981174468994, 4.803420066833496]",4.9
4k18,8.96,"[6.860330104827881, 7.0237555503845215, 6.7188825607299805, 7.06107234954834, 7.0470051765441895, 7.115921974182129, 6.947693347930908, 6.84589147567749, 7.0123772621154785, 7.21722412109375]",6.99
4kz6,3.1,"[6.098254680633545, 5.712666988372803, 6.1611857414245605, 5.772285461425781, 6.328573703765869, 6.173334121704102, 5.922086238861084, 6.095582485198975, 6.302272319793701, 6.101515769958496]",6.07
4kzq,6.1,"[5.583465099334717, 5.667540073394775, 5.817758083343506, 5.697428226470947, 6.10450553894043, 6.0435590744018555, 5.981752395629883, 5.8460307121276855, 5.389989852905273, 5.802580833435059]",5.79
4kzu,6.5,"[5.727668762207031, 5.789885997772217, 6.095605850219727, 5.613408088684082, 5.839463233947754, 5.780386924743652, 5.81854248046875, 5.815144062042236, 6.2462849617004395, 5.8123602867126465]",5.85
4llx,2.89,"[5.128298759460449, 5.061086177825928, 5.113349437713623, 5.30634880065918, 5.266820430755615, 5.350582122802734, 5.415996551513672, 5.01470422744751, 5.338388919830322, 5.205748558044434]",5.22
4lzs,4.8,"[5.172281265258789, 5.149251937866211, 5.082858085632324, 5.1428961753845215, 5.101465225219727, 5.1552414894104, 4.959919452667236, 5.056571960449219, 5.190723896026611, 4.993321418762207]",5.1
4m0y,6.46,"[5.6686015129089355, 5.868675231933594, 5.812861919403076, 6.125265121459961, 5.775231838226318, 5.903285026550293, 5.931858539581299, 5.846577167510986, 5.795124053955078, 6.089901447296143]",5.88
4ogj,6.79,"[5.645290374755859, 5.908986568450928, 5.665746688842773, 5.8715596199035645, 5.779297828674316, 5.837233543395996, 6.008317947387695, 5.911474227905273, 5.8124308586120605, 6.156378269195557]",5.86
4pcs,7.85,"[7.094263553619385, 7.291013240814209, 7.000790119171143, 7.195072650909424, 7.022823333740234, 7.129243850708008, 6.532747268676758, 6.900308132171631, 7.025101184844971, 6.984863758087158]",7.02
4wiv,6.26,"[6.224029064178467, 5.965803146362305, 5.996716022491455, 6.313474655151367, 6.221827030181885, 6.118344783782959, 6.319863796234131, 6.218875408172607, 6.087579727172852, 6.252077579498291]",6.17
5a7b,3.57,"[4.568750381469727, 4.473261833190918, 4.536343574523926, 4.6589741706848145, 4.583961486816406, 4.648778438568115, 4.5364203453063965, 4.502938270568848, 4.762094497680664, 4.761646270751953]",4.6
5aba,2.98,"[4.498288154602051, 4.642545700073242, 4.602783679962158, 4.481080532073975, 4.45257568359375, 4.389601230621338, 4.429556846618652, 4.5487565994262695, 4.564027309417725, 4.505463600158691]",4.51
5c28,5.66,"[5.254936218261719, 5.470536708831787, 5.302272319793701, 5.016457557678223, 5.169328212738037, 5.25788688659668, 5.4595537185668945, 5.425152778625488, 5.258261203765869, 5.307249546051025]",5.29
5c2h,11.09,"[5.576809406280518, 5.8150105476379395, 5.5135674476623535, 5.66478967666626, 5.744071960449219, 6.125802516937256, 5.664703845977783, 5.580085277557373, 5.816226005554199, 6.107020854949951]",5.76
5dwr,11.22,"[8.636625289916992, 8.305706024169922, 8.251214027404785, 8.618288040161133, 8.60678482055664, 8.487726211547852, 8.609034538269043, 8.66884994506836, 8.432973861694336, 8.707707405090332]",8.53
