pdbid,real,predictions,mean_pred
3d4z,4.89,"[5.768891334533691, 6.032171249389648, 6.175986289978027, 6.399686813354492, 6.455923557281494, 6.22980260848999, 6.077450275421143, 6.170382976531982, 6.0798163414001465, 6.245965480804443]",6.16
3d6q,3.76,"[5.926120758056641, 5.895149230957031, 6.2145819664001465, 6.037418365478516, 5.729335308074951, 6.035874366760254, 6.022641658782959, 6.032143592834473, 5.975791931152344, 5.679765701293945]",5.95
3dx1,3.58,"[4.383609771728516, 5.027084827423096, 4.854762554168701, 4.801104545593262, 4.431280612945557, 4.317803859710693, 4.387814521789551, 4.829324722290039, 4.796695232391357, 4.673017978668213]",4.65
3dx2,6.82,"[5.466982841491699, 5.424688816070557, 5.591537952423096, 5.426422595977783, 5.4619951248168945, 5.737402439117432, 5.483604431152344, 5.783843517303467, 5.679561614990234, 5.68118143081665]",5.57
3dxg,2.4,"[5.955405235290527, 5.854857921600342, 6.0441155433654785, 6.228632926940918, 5.6432294845581055, 6.141537666320801, 6.174525737762451, 6.1279754638671875, 6.276882648468018, 5.979040622711182]",6.04
3ehy,5.85,"[6.380354404449463, 6.580489158630371, 6.410689353942871, 6.352908611297607, 6.1822967529296875, 5.949794769287109, 6.592134952545166, 6.419081687927246, 5.366267204284668, 6.596322536468506]",6.28
3ejr,8.57,"[7.237025260925293, 7.240678310394287, 7.319401741027832, 7.304871559143066, 7.111264705657959, 7.340846538543701, 7.27638053894043, 7.320316314697266, 7.1511993408203125, 7.239797115325928]",7.25
3fcq,2.77,"[7.1271820068359375, 7.2190632820129395, 7.2417473793029785, 7.072055339813232, 6.65634822845459, 7.251434803009033, 7.081468105316162, 7.263164043426514, 7.28587532043457, 7.181350231170654]",7.14
3g0w,9.52,"[7.636488437652588, 7.666433334350586, 7.652079105377197, 7.638169765472412, 7.656735897064209, 7.673356056213379, 7.64272403717041, 7.639746189117432, 7.6211700439453125, 7.670958042144775]",7.65
3gbb,6.9,"[5.363867282867432, 5.71483850479126, 5.627425670623779, 5.51318883895874, 5.448827743530273, 5.661289691925049, 5.764565467834473, 5.306698799133301, 5.370934009552002, 5.630746364593506]",5.54
3gr2,2.52,"[5.061516761779785, 5.110693454742432, 4.8935394287109375, 4.687932014465332, 4.708268642425537, 5.323007583618164, 4.8059210777282715, 4.889319896697998, 4.880784511566162, 5.022229194641113]",4.94
3gv9,2.12,"[4.963502883911133, 4.852376461029053, 4.598783016204834, 4.818145751953125, 5.158578395843506, 5.087733745574951, 4.648801326751709, 5.0496978759765625, 4.484526634216309, 5.008962154388428]",4.87
3jya,6.89,"[6.62385892868042, 6.530911922454834, 6.749385356903076, 6.36577844619751, 6.70330810546875, 6.793727397918701, 6.689269542694092, 6.862820625305176, 6.421238422393799, 6.713090896606445]",6.65
3lka,2.82,"[5.051351070404053, 4.995945453643799, 5.07340669631958, 5.167608737945557, 5.222507476806641, 5.310530185699463, 5.309418678283691, 5.116401672363281, 5.262937068939209, 5.149386882781982]",5.17
3n76,6.85,"[6.543645858764648, 6.472982883453369, 6.7076826095581055, 6.6745500564575195, 6.814542770385742, 6.792344570159912, 6.697368621826172, 6.694088935852051, 6.776025772094727, 6.568151950836182]",6.67
3n86,5.64,"[7.061736106872559, 7.038390636444092, 7.072784900665283, 7.0263237953186035, 7.057201385498047, 7.12557315826416, 7.087164878845215, 7.0816426277160645, 7.173036098480225, 7.020788192749023]",7.07
3nq9,4.03,"[6.9124836921691895, 6.964155673980713, 6.597273826599121, 6.336750507354736, 6.846374988555908, 6.803252220153809, 7.050695896148682, 6.974421977996826, 6.983763694763184, 6.800238132476807]",6.83
3nx7,8.1,"[6.688018321990967, 6.512310981750488, 6.445096492767334, 6.1924967765808105, 6.484389781951904, 6.471403121948242, 6.631402969360352, 6.289622783660889, 6.549365043640137, 6.521328926086426]",6.48
3o9i,11.82,"[7.723519802093506, 7.738238334655762, 7.639841556549072, 7.7151288986206055, 7.629601955413818, 7.568629741668701, 7.7570929527282715, 7.716320037841797, 7.693297386169434, 7.7412543296813965]",7.69
3ozs,5.33,"[6.33070707321167, 5.853931427001953, 6.719910144805908, 6.2647504806518555, 5.974861145019531, 5.962061882019043, 6.860842704772949, 5.811392784118652, 6.632327079772949, 6.593554973602295]",6.3
3ozt,4.13,"[6.774042129516602, 6.693006992340088, 6.589163780212402, 6.897951126098633, 6.746805191040039, 6.773529529571533, 6.826305389404297, 6.974878787994385, 6.847482204437256, 6.639503002166748]",6.78
3p5o,7.26,"[6.1625261306762695, 6.0506272315979, 5.960983753204346, 6.279653549194336, 6.2992472648620605, 6.435160160064697, 6.37835693359375, 6.063770294189453, 6.208660125732422, 6.230673313140869]",6.21
3prs,7.82,"[7.472282886505127, 6.8456525802612305, 7.165495872497559, 7.3642354011535645, 7.434813499450684, 6.858555793762207, 6.94949197769165, 7.147388935089111, 7.165829181671143, 7.382181167602539]",7.18
3pww,7.32,"[7.246469497680664, 7.202342510223389, 7.175191879272461, 7.131919860839844, 7.1656951904296875, 7.2435736656188965, 7.173233509063721, 7.282500267028809, 7.167181015014648, 7.2586870193481445]",7.2
3qqs,5.82,"[4.328179359436035, 4.672307968139648, 4.3709211349487305, 4.523553371429443, 4.632601261138916, 4.821745872497559, 4.372167587280273, 4.523776531219482, 4.654123783111572, 4.5162200927734375]",4.54
3rlr,7.52,"[7.117773056030273, 7.210870265960693, 7.272270202636719, 7.268863201141357, 7.261324405670166, 7.3089799880981445, 7.326397895812988, 7.212902069091797, 7.236294746398926, 7.185362815856934]",7.24
3tsk,7.17,"[7.295384883880615, 7.244734764099121, 7.310284614562988, 7.333284854888916, 7.293290615081787, 7.260028839111328, 7.3595871925354, 7.268415927886963, 7.332475662231445, 7.309458255767822]",7.3
3twp,3.92,"[4.41068696975708, 4.425829887390137, 4.845239639282227, 4.541729927062988, 4.656017303466797, 4.837643623352051, 4.432435512542725, 4.508243083953857, 4.702820777893066, 4.565621376037598]",4.59
3u5j,5.61,"[6.303891658782959, 6.234118938446045, 6.118587970733643, 6.678405284881592, 6.207027912139893, 6.453064918518066, 6.046929359436035, 6.458808898925781, 6.121059894561768, 6.275983810424805]",6.29
3ui7,9.0,"[6.401151180267334, 6.321458339691162, 6.252049922943115, 6.572678565979004, 6.480550289154053, 6.325811862945557, 6.391677379608154, 6.78411865234375, 6.510698318481445, 6.325101852416992]",6.44
3uo4,6.52,"[7.461502552032471, 7.205896377563477, 7.143367290496826, 7.206999778747559, 7.343654632568359, 6.888686180114746, 7.41452169418335, 6.5260820388793945, 7.247984886169434, 7.226706504821777]",7.17
3up2,7.4,"[6.450448513031006, 6.766434669494629, 6.488892555236816, 6.505067348480225, 6.610263824462891, 6.79288911819458, 6.587347507476807, 6.713333606719971, 6.424720764160156, 6.776200771331787]",6.61
3uuo,7.96,"[6.393955230712891, 6.809577465057373, 6.509653568267822, 6.70894718170166, 6.8645734786987305, 6.533718109130859, 6.55047607421875, 6.604497909545898, 6.593340873718262, 6.558401107788086]",6.61
3wtj,6.53,"[6.355876922607422, 6.374234676361084, 6.2570366859436035, 6.269789218902588, 6.257265567779541, 5.740232944488525, 6.2938151359558105, 6.154348373413086, 6.193032264709473, 6.165114879608154]",6.21
3wz8,5.82,"[5.473607063293457, 5.513718128204346, 5.9436140060424805, 5.553093433380127, 5.960207939147949, 5.535618782043457, 6.272836208343506, 6.131222248077393, 6.240151405334473, 5.881928443908691]",5.85
4agn,3.97,"[4.462967395782471, 4.565822124481201, 4.397915840148926, 4.4317827224731445, 4.534810543060303, 4.471457481384277, 4.50946044921875, 4.42319393157959, 4.051694393157959, 4.518561363220215]",4.44
4agp,4.69,"[4.665844440460205, 5.804667949676514, 5.417102813720703, 5.552999973297119, 4.890687465667725, 4.851778507232666, 6.4708452224731445, 4.974373817443848, 4.930349826812744, 4.749747276306152]",5.23
4agq,5.01,"[4.716492176055908, 4.693575859069824, 4.985462665557861, 5.102086067199707, 4.819965362548828, 4.945141792297363, 4.944520950317383, 5.167844295501709, 4.614239692687988, 4.67864990234375]",4.87
4ciw,4.82,"[6.237973690032959, 5.844698429107666, 5.806235313415527, 5.959216594696045, 6.287671089172363, 6.405793190002441, 6.568604469299316, 5.782299995422363, 6.5434112548828125, 6.438889980316162]",6.19
4dld,5.82,"[5.573663711547852, 5.473825931549072, 5.415131568908691, 5.820428371429443, 5.47253942489624, 5.443798542022705, 5.6275739669799805, 5.600798606872559, 5.527081489562988, 5.646548748016357]",5.56
4f2w,11.3,"[6.8489789962768555, 6.950199604034424, 6.77282190322876, 6.949071884155273, 6.922436237335205, 6.783163070678711, 6.964171409606934, 6.708194732666016, 6.934307098388672, 6.974836349487305]",6.88
4f3c,11.82,"[6.765781879425049, 6.78493070602417, 6.819167613983154, 6.733638286590576, 6.630343914031982, 6.561919212341309, 6.653228759765625, 6.613976001739502, 6.653969764709473, 6.664177894592285]",6.69
4gid,10.77,"[7.512260913848877, 7.548210144042969, 7.509696006774902, 7.574587345123291, 7.54178524017334, 7.5259623527526855, 7.52818489074707, 7.528803825378418, 7.542390823364258, 7.5266828536987305]",7.53
4j28,5.7,"[6.833864688873291, 6.818331241607666, 6.8928046226501465, 6.811645030975342, 6.9116692543029785, 6.929764270782471, 6.862979888916016, 7.150356292724609, 6.992153167724609, 6.870773792266846]",6.91
4jfs,5.27,"[7.005281925201416, 7.19537353515625, 7.105681896209717, 7.067801475524902, 7.224952220916748, 7.048117637634277, 6.964521884918213, 7.088703632354736, 6.9168829917907715, 7.041597843170166]",7.07
4jxs,4.74,"[5.662341117858887, 5.739400863647461, 5.919613838195801, 5.460500717163086, 5.618335723876953, 5.829416275024414, 5.454957485198975, 5.540952682495117, 5.362553596496582, 5.505587577819824]",5.61
4k18,8.96,"[7.122492790222168, 7.355624675750732, 7.286409378051758, 7.310804843902588, 7.137958526611328, 7.242100238800049, 7.2985992431640625, 7.147810459136963, 7.3132781982421875, 7.2933454513549805]",7.25
4kz6,3.1,"[6.761727809906006, 6.677829742431641, 6.7538347244262695, 6.226410865783691, 6.801917552947998, 6.3572163581848145, 6.733447074890137, 6.690722465515137, 6.739610195159912, 6.385011672973633]",6.61
4kzq,6.1,"[6.284087657928467, 6.240963459014893, 6.318836688995361, 6.410370349884033, 6.24901008605957, 6.645360946655273, 6.680943489074707, 6.402594566345215, 6.275538444519043, 6.49807071685791]",6.4
4kzu,6.5,"[6.410384654998779, 6.67079496383667, 6.797641277313232, 6.386157512664795, 6.590041637420654, 6.460138320922852, 6.6153340339660645, 6.458136558532715, 6.609438419342041, 6.4405035972595215]",6.54
4llx,2.89,"[4.662258625030518, 4.633421421051025, 4.944891929626465, 4.904667377471924, 4.542717933654785, 4.833654880523682, 4.928140163421631, 4.406541347503662, 4.920433521270752, 4.573692321777344]",4.74
4lzs,4.8,"[5.062152862548828, 4.712656497955322, 4.960632801055908, 5.23713493347168, 5.209015846252441, 5.539401054382324, 5.137329578399658, 4.79674768447876, 5.0656232833862305, 4.932907581329346]",5.07
4m0y,6.46,"[6.22184419631958, 6.317967891693115, 6.3482279777526855, 6.581326484680176, 6.387258529663086, 6.482891082763672, 6.515715599060059, 6.414300918579102, 6.4941792488098145, 6.609155178070068]",6.44
4ogj,6.79,"[6.9310479164123535, 6.822271823883057, 6.818235397338867, 6.881443023681641, 6.719297409057617, 6.88085412979126, 6.896008014678955, 6.7718186378479, 6.808866500854492, 6.910634517669678]",6.84
4pcs,7.85,"[6.861422061920166, 7.243833541870117, 7.205014228820801, 7.116901397705078, 7.162868976593018, 6.999397277832031, 7.142044544219971, 7.153182506561279, 6.928492069244385, 7.257976531982422]",7.11
4wiv,6.26,"[6.665739059448242, 6.609180927276611, 6.56367301940918, 6.614960670471191, 6.694299697875977, 6.689146995544434, 6.615184783935547, 6.698912620544434, 6.691294193267822, 6.738280296325684]",6.66
5a7b,3.57,"[4.847213268280029, 5.079967021942139, 5.048175811767578, 4.762458801269531, 5.004414081573486, 4.838925838470459, 5.133831024169922, 4.622000694274902, 4.952361583709717, 4.924273490905762]",4.92
5aba,2.98,"[5.335513591766357, 5.290483474731445, 5.562497138977051, 5.178960800170898, 5.239867687225342, 5.22249698638916, 5.177749156951904, 4.995893955230713, 4.818774700164795, 5.222042083740234]",5.2
5c28,5.66,"[4.735787868499756, 5.066148281097412, 4.79953145980835, 4.44735050201416, 4.73252534866333, 5.190771579742432, 5.0993266105651855, 5.232552528381348, 4.798929214477539, 4.6246819496154785]",4.87
5c2h,11.09,"[5.738466262817383, 6.137080192565918, 5.665281772613525, 5.884692192077637, 5.821874618530273, 5.778918743133545, 5.786869525909424, 5.292654991149902, 5.927322864532471, 6.158561706542969]",5.82
5dwr,11.22,"[7.6630940437316895, 7.645140647888184, 7.627408504486084, 7.614181041717529, 7.6527323722839355, 7.539236068725586, 7.613144397735596, 7.590959548950195, 7.546279430389404, 7.6389617919921875]",7.61
