pdbid,real,predictions,mean_pred
3dx1,3.58,"[4.760187149047852, 5.610662937164307, 5.318668365478516, 5.120497703552246, 4.946864604949951, 5.113272666931152, 5.171569347381592, 5.063090801239014, 5.6033430099487305, 5.16061544418335]",5.19
3dx2,6.82,"[6.1759138107299805, 6.229152679443359, 6.199465274810791, 6.19734001159668, 6.442851543426514, 6.311530590057373, 6.073093414306641, 6.3138203620910645, 6.291367530822754, 6.272975444793701]",6.25
3dxg,2.4,"[6.055900573730469, 5.982324600219727, 6.210081577301025, 6.275445938110352, 6.1905107498168945, 6.064273834228516, 6.237293243408203, 6.461641311645508, 6.247313022613525, 6.219807147979736]",6.19
3ehy,5.85,"[6.62561559677124, 7.087616920471191, 6.87149715423584, 6.673450946807861, 6.794169902801514, 6.37722110748291, 6.972699165344238, 7.033319473266602, 6.213176250457764, 7.008267402648926]",6.77
3ejr,8.57,"[7.576092720031738, 7.653172492980957, 7.667635440826416, 7.64819860458374, 7.599431991577148, 7.69727897644043, 7.665520668029785, 7.604361057281494, 7.599340438842773, 7.496181011199951]",7.62
3fcq,2.77,"[7.5644450187683105, 7.502968788146973, 7.436044216156006, 7.277045726776123, 7.185757637023926, 7.349538803100586, 7.395496845245361, 7.613043785095215, 7.537147045135498, 7.446742057800293]",7.43
3g0w,9.52,"[7.6848835945129395, 7.688091278076172, 7.698040008544922, 7.744485855102539, 7.714138984680176, 7.713350772857666, 7.705550670623779, 7.700843811035156, 7.675719261169434, 7.705140590667725]",7.7
3gbb,6.9,"[5.885689735412598, 5.9250311851501465, 5.9493021965026855, 5.821089267730713, 5.816277980804443, 5.940420627593994, 5.959384918212891, 5.5603413581848145, 5.717005252838135, 5.704788684844971]",5.83
3gr2,2.52,"[5.251433849334717, 5.201013088226318, 5.189988613128662, 4.735438823699951, 4.889240741729736, 5.664524078369141, 4.873983860015869, 5.15856409072876, 5.276402950286865, 5.121066570281982]",5.14
3gv9,2.12,"[5.163846492767334, 5.085957050323486, 4.949882984161377, 5.100985050201416, 5.476255893707275, 5.412867069244385, 5.117260932922363, 5.266402244567871, 5.122333526611328, 5.344048976898193]",5.2
3jya,6.89,"[6.852802276611328, 6.731193542480469, 6.804688930511475, 6.690761566162109, 6.748218536376953, 6.900722980499268, 6.840622901916504, 6.885335445404053, 6.834995269775391, 6.855766296386719]",6.81
3lka,2.82,"[5.3268537521362305, 5.547213077545166, 5.703672409057617, 5.577818393707275, 5.7634358406066895, 5.973631858825684, 5.711836338043213, 5.950212478637695, 5.813429355621338, 5.427892208099365]",5.68
3n76,6.85,"[6.609562397003174, 6.536915302276611, 6.473789691925049, 6.555666923522949, 6.667494297027588, 6.669888973236084, 6.661093235015869, 6.539034366607666, 6.6523237228393555, 6.60372257232666]",6.6
3n86,5.64,"[6.93715763092041, 7.046579360961914, 6.933279037475586, 6.960229396820068, 7.099987030029297, 7.1709160804748535, 6.953763961791992, 6.8520097732543945, 7.074554443359375, 6.975487232208252]",7.0
3nq9,4.03,"[6.947244644165039, 7.045542240142822, 6.9174675941467285, 6.387029647827148, 6.820193290710449, 6.854818344116211, 6.9701032638549805, 7.030351161956787, 7.049325942993164, 7.096046447753906]",6.91
3nx7,8.1,"[6.983771800994873, 6.977939605712891, 6.965551376342773, 6.858417987823486, 7.049777507781982, 6.915047645568848, 6.865869045257568, 6.776170253753662, 6.894407272338867, 7.079078674316406]",6.94
3o9i,11.82,"[7.866787433624268, 7.937334060668945, 7.740598201751709, 7.874050617218018, 7.697966575622559, 7.7250566482543945, 8.034746170043945, 7.922702789306641, 7.8531012535095215, 7.899628162384033]",7.86
3ozs,5.33,"[6.90500545501709, 6.5119805335998535, 6.9231085777282715, 6.742013454437256, 6.895559310913086, 6.762011528015137, 7.242005825042725, 6.43011474609375, 7.110762119293213, 7.0985212326049805]",6.86
3ozt,4.13,"[7.150145530700684, 6.974730968475342, 6.860048294067383, 7.24879789352417, 7.060109615325928, 7.110682487487793, 7.229249000549316, 7.307834148406982, 7.204587936401367, 7.096395969390869]",7.12
3p5o,7.26,"[6.359864234924316, 6.37044620513916, 6.450933933258057, 6.372547149658203, 6.346475601196289, 6.39680290222168, 6.361077308654785, 6.201430320739746, 6.425412654876709, 6.395212173461914]",6.37
3prs,7.82,"[7.6075358390808105, 7.05055570602417, 7.2833404541015625, 7.509455680847168, 7.648435592651367, 6.804047584533691, 7.1360015869140625, 7.413004398345947, 7.265324115753174, 7.500750541687012]",7.32
3pww,7.32,"[7.403751850128174, 7.2834978103637695, 7.315077781677246, 7.361051559448242, 7.221616268157959, 7.398480415344238, 7.235145092010498, 7.393478870391846, 7.419750690460205, 7.330453395843506]",7.34
3qqs,5.82,"[4.339637279510498, 4.296291828155518, 4.478277206420898, 4.635041236877441, 4.596635341644287, 4.552297592163086, 4.269099235534668, 4.406848430633545, 4.5191121101379395, 4.490814208984375]",4.46
3rlr,7.52,"[7.20525598526001, 7.3601508140563965, 7.214323043823242, 7.301313400268555, 7.264737606048584, 7.27195405960083, 7.30607795715332, 7.296412944793701, 7.319858074188232, 7.386790752410889]",7.29
3tsk,7.17,"[7.5612406730651855, 7.587841987609863, 7.52323579788208, 7.5630574226379395, 7.52994966506958, 7.516660690307617, 7.618974208831787, 7.4584221839904785, 7.520801544189453, 7.610030651092529]",7.55
3twp,3.92,"[4.4710516929626465, 4.717970371246338, 4.988174915313721, 4.658897876739502, 4.6353960037231445, 4.788545608520508, 4.784047603607178, 4.572895050048828, 4.847834587097168, 4.509596824645996]",4.7
3u5j,5.61,"[6.523513317108154, 6.272617816925049, 6.306730270385742, 6.633992671966553, 6.356804847717285, 6.541858196258545, 6.449021339416504, 6.521042346954346, 6.607675075531006, 6.451814651489258]",6.47
3ui7,9.0,"[6.905208587646484, 6.996887683868408, 7.016725540161133, 7.06516170501709, 7.15930700302124, 7.10174036026001, 7.039837837219238, 7.074051856994629, 6.928077697753906, 7.16068696975708]",7.04
3uo4,6.52,"[7.593044281005859, 7.205437183380127, 7.149492263793945, 7.2499566078186035, 7.335712432861328, 7.035025119781494, 7.393672943115234, 6.726882457733154, 7.175139427185059, 7.368801593780518]",7.22
3up2,7.4,"[6.50266695022583, 6.636111259460449, 6.742504596710205, 6.49343729019165, 6.589104652404785, 6.764573097229004, 6.618567943572998, 6.7823166847229, 6.245181083679199, 6.836254596710205]",6.62
3uuo,7.96,"[6.884455680847168, 6.964167594909668, 6.863627910614014, 7.2135467529296875, 7.215884208679199, 6.9864115715026855, 6.926080226898193, 7.13458776473999, 7.074802875518799, 7.032044887542725]",7.03
3wtj,6.53,"[6.741501331329346, 6.5253520011901855, 6.394355773925781, 6.753477096557617, 6.720315456390381, 6.329026222229004, 6.728363990783691, 6.604300022125244, 6.836930751800537, 6.870938301086426]",6.65
3wz8,5.82,"[5.455239295959473, 5.562715530395508, 6.088906764984131, 5.413143634796143, 5.8799214363098145, 5.631428241729736, 6.649261474609375, 6.109570026397705, 5.961813926696777, 6.166105270385742]",5.89
4agn,3.97,"[4.757592678070068, 4.61002779006958, 5.003429889678955, 4.588016986846924, 4.875293254852295, 4.646018981933594, 4.606637954711914, 4.540306091308594, 4.5254364013671875, 4.502165794372559]",4.67
4agp,4.69,"[5.016188144683838, 5.600703716278076, 5.1435956954956055, 5.325342178344727, 5.034062385559082, 5.067183017730713, 6.353938579559326, 4.9629082679748535, 4.836366176605225, 5.110961437225342]",5.25
4agq,5.01,"[4.732428073883057, 4.8055338859558105, 5.133285045623779, 5.1429123878479, 5.332008361816406, 5.193437576293945, 5.089441776275635, 5.4256744384765625, 4.88618803024292, 4.9444780349731445]",5.07
4ciw,4.82,"[5.322088718414307, 5.230307102203369, 5.387260913848877, 5.251559734344482, 5.47055196762085, 5.6154704093933105, 5.397273063659668, 5.4858012199401855, 5.665654182434082, 5.405444622039795]",5.42
4dld,5.82,"[5.415258407592773, 5.532815933227539, 5.592547416687012, 5.431149005889893, 5.513293743133545, 5.603231430053711, 5.353201389312744, 5.577497959136963, 5.612471103668213, 5.951124668121338]",5.56
4f2w,11.3,"[6.853792667388916, 6.885169506072998, 6.758785247802734, 7.022624969482422, 6.723730087280273, 6.717667579650879, 6.918634414672852, 6.662273406982422, 6.766137599945068, 6.9794392585754395]",6.83
4f3c,11.82,"[6.806291580200195, 6.795117378234863, 6.891523361206055, 6.75044059753418, 6.611423015594482, 6.561423301696777, 6.725837230682373, 6.582592964172363, 6.706676959991455, 6.841578960418701]",6.73
4gid,10.77,"[7.683693885803223, 7.662257671356201, 7.659580230712891, 7.719511032104492, 7.648571968078613, 7.6494460105896, 7.7268524169921875, 7.618688106536865, 7.650165557861328, 7.642117977142334]",7.67
4j28,5.7,"[7.2931647300720215, 7.241518974304199, 7.417508125305176, 7.287890434265137, 7.337019443511963, 7.3573126792907715, 7.184479236602783, 7.463977336883545, 7.381129264831543, 7.29322624206543]",7.33
4jfs,5.27,"[7.495264053344727, 7.560894966125488, 7.43018913269043, 7.490288257598877, 7.4699625968933105, 7.4363508224487305, 7.531704902648926, 7.51832914352417, 7.381223201751709, 7.457488536834717]",7.48
4jxs,4.74,"[5.681317329406738, 5.933416843414307, 5.8241963386535645, 5.619495391845703, 5.478410720825195, 5.679915904998779, 5.236337184906006, 5.896935939788818, 5.339407444000244, 5.458460807800293]",5.61
4k18,8.96,"[7.3595967292785645, 7.4029107093811035, 7.33486270904541, 7.565947532653809, 7.334683895111084, 7.394067764282227, 7.4186272621154785, 7.507378101348877, 7.4403839111328125, 7.461569786071777]",7.42
4kz6,3.1,"[6.606767177581787, 6.453362464904785, 6.511024475097656, 6.285867214202881, 6.62944221496582, 6.446199893951416, 6.653294563293457, 6.539581775665283, 6.577126502990723, 6.552886009216309]",6.53
4kzq,6.1,"[6.63763952255249, 6.780296802520752, 6.547872543334961, 6.73790979385376, 6.634710311889648, 6.94252347946167, 6.840855598449707, 6.563906192779541, 6.828824520111084, 6.5584492683410645]",6.71
4kzu,6.5,"[6.9685258865356445, 7.015920162200928, 6.953967571258545, 6.78624963760376, 7.158987522125244, 6.6954450607299805, 6.946636199951172, 7.111133098602295, 7.189112186431885, 6.785549640655518]",6.96
4llx,2.89,"[5.206729412078857, 5.377208709716797, 5.470319747924805, 5.368841171264648, 5.186347961425781, 5.538276195526123, 5.513434410095215, 5.312171936035156, 5.361825942993164, 5.4222846031188965]",5.38
4lzs,4.8,"[6.013509750366211, 5.634619235992432, 5.4899115562438965, 5.722787380218506, 5.534237861633301, 5.7320733070373535, 5.6374897956848145, 5.361849308013916, 5.849775314331055, 5.5987138748168945]",5.66
4m0y,6.46,"[6.4847493171691895, 6.4831929206848145, 6.512465953826904, 6.868770122528076, 6.519463062286377, 6.585779190063477, 6.660881519317627, 6.6560587882995605, 6.63640022277832, 6.867876052856445]",6.63
4ogj,6.79,"[6.972315788269043, 6.974521160125732, 6.824694633483887, 6.990710258483887, 6.702269077301025, 6.8962602615356445, 7.062541961669922, 7.045402526855469, 7.0733771324157715, 7.052019119262695]",6.96
4pcs,7.85,"[7.214282512664795, 7.598381042480469, 7.596314430236816, 7.5697832107543945, 7.544734001159668, 7.432535648345947, 7.452563762664795, 7.505563735961914, 7.268667697906494, 7.642337322235107]",7.48
4wiv,6.26,"[6.918572425842285, 6.86619234085083, 6.858089447021484, 6.962967872619629, 6.949281692504883, 6.860451698303223, 6.949040412902832, 6.904180526733398, 6.8726277351379395, 7.049704551696777]",6.92
5a7b,3.57,"[4.959778308868408, 5.292119979858398, 5.090105056762695, 5.232531547546387, 4.99389123916626, 4.886573314666748, 4.892557621002197, 4.816293239593506, 5.087489128112793, 4.829331874847412]",5.01
5aba,2.98,"[5.225418567657471, 5.002805709838867, 5.365255355834961, 4.858178615570068, 5.019231796264648, 5.287167549133301, 4.717992782592773, 4.963969707489014, 4.678166389465332, 5.080164432525635]",5.02
5c28,5.66,"[4.955170631408691, 5.6023030281066895, 5.58969783782959, 5.333510398864746, 5.318938255310059, 5.658221244812012, 5.744959354400635, 5.703478813171387, 5.526369571685791, 5.152092933654785]",5.46
5c2h,11.09,"[5.798825740814209, 6.106100559234619, 5.857947826385498, 6.076953887939453, 6.281793594360352, 6.300002098083496, 5.782765865325928, 5.639392852783203, 6.252081871032715, 6.521425247192383]",6.06
5dwr,11.22,"[7.8521728515625, 7.810582160949707, 7.7990336418151855, 7.861295223236084, 7.9211835861206055, 7.861567974090576, 7.877996921539307, 7.9258341789245605, 7.796720027923584, 7.912834167480469]",7.86
