pdbid,real,predictions,mean_pred
3b5r,8.77,"[7.245704174041748, 7.343356132507324, 7.266565799713135, 7.2461771965026855, 7.250019550323486, 7.276312351226807, 7.296404838562012, 7.2628583908081055, 7.270230293273926, 7.297685623168945]",7.28
3b65,9.27,"[7.192293167114258, 7.134232521057129, 7.2002177238464355, 7.205702304840088, 7.211113929748535, 7.219069004058838, 7.202385902404785, 7.236750602722168, 7.17719030380249, 7.222865581512451]",7.2
3b68,8.4,"[7.173073768615723, 7.156518936157227, 7.181121349334717, 7.166944980621338, 7.206783294677734, 7.161648273468018, 7.246034622192383, 7.166348457336426, 7.173638343811035, 7.2231645584106445]",7.19
3d4z,4.89,"[5.037843227386475, 5.108290195465088, 5.0911784172058105, 5.633885860443115, 5.473387241363525, 5.479377269744873, 5.049790382385254, 5.181552410125732, 5.443611145019531, 5.470211505889893]",5.3
3d6q,3.76,"[5.636158466339111, 5.475756645202637, 5.76237154006958, 5.695254802703857, 5.525981903076172, 5.674431324005127, 5.518533706665039, 5.621174335479736, 5.754904270172119, 5.439085960388184]",5.61
3dx1,3.58,"[4.6654181480407715, 4.74752950668335, 4.710339546203613, 4.711745262145996, 4.667130947113037, 4.663093090057373, 4.675391674041748, 4.66242790222168, 4.694721221923828, 4.663613319396973]",4.69
3dx2,6.82,"[4.955772399902344, 4.885476112365723, 5.0224995613098145, 4.964432239532471, 4.994532108306885, 5.209376811981201, 4.8806023597717285, 5.0672712326049805, 4.904708385467529, 4.937002182006836]",4.98
3dxg,2.4,"[5.821773529052734, 5.702698707580566, 5.640070915222168, 6.1258769035339355, 6.138457298278809, 5.887078762054443, 6.322537422180176, 6.204413414001465, 5.8867974281311035, 5.938517093658447]",5.97
3ehy,5.85,"[7.088025093078613, 7.186264514923096, 6.816872596740723, 6.781041145324707, 6.887693881988525, 6.803893566131592, 7.141125202178955, 7.015278339385986, 6.077723979949951, 7.105367660522461]",6.89
3ejr,8.57,"[7.427131175994873, 7.473644256591797, 7.568959712982178, 7.61853551864624, 7.51076078414917, 7.588258266448975, 7.570483684539795, 7.490705966949463, 7.485767364501953, 7.430175304412842]",7.52
3fcq,2.77,"[7.043811798095703, 7.069949626922607, 7.181085586547852, 7.007145404815674, 6.7939605712890625, 6.92002010345459, 6.974858283996582, 7.156156539916992, 7.285546779632568, 7.1271562576293945]",7.06
3g0w,9.52,"[7.126104354858398, 7.1417670249938965, 7.133713245391846, 7.21971321105957, 7.1926374435424805, 7.146856307983398, 7.114002704620361, 7.131289958953857, 7.154648780822754, 7.099487781524658]",7.15
3gbb,6.9,"[5.543746471405029, 5.679446697235107, 5.557023525238037, 5.57166862487793, 5.413754940032959, 5.833418846130371, 5.827013969421387, 5.279631614685059, 5.546715259552002, 5.687448501586914]",5.59
3gr2,2.52,"[4.804296970367432, 4.827611923217773, 4.759156227111816, 4.7217841148376465, 4.742326736450195, 4.932384490966797, 4.796078681945801, 4.84868049621582, 4.833386421203613, 4.759521484375]",4.8
3gv9,2.12,"[5.312139511108398, 5.195412635803223, 5.004148960113525, 5.17546272277832, 5.223596096038818, 5.163998126983643, 5.038409233093262, 5.124892234802246, 4.975512504577637, 5.300514221191406]",5.15
3jya,6.89,"[6.640111923217773, 6.483866214752197, 6.552321910858154, 6.607607364654541, 6.629344463348389, 6.778716087341309, 6.822676181793213, 6.8183746337890625, 6.540618896484375, 6.645041465759277]",6.65
3lka,2.82,"[5.071718692779541, 5.381778240203857, 5.304070949554443, 5.3317179679870605, 5.603944778442383, 5.25004768371582, 5.266629219055176, 5.296342372894287, 5.503007888793945, 5.37301778793335]",5.34
3n76,6.85,"[6.15348482131958, 6.069333076477051, 6.226855754852295, 6.289424419403076, 6.393898963928223, 6.383188724517822, 6.431459426879883, 6.300970554351807, 6.261249542236328, 6.303165912628174]",6.28
3n86,5.64,"[6.648207187652588, 6.863546848297119, 6.642444133758545, 6.621209621429443, 6.7397236824035645, 6.881686687469482, 6.703087329864502, 6.687121391296387, 6.859701633453369, 6.697057723999023]",6.73
3nq9,4.03,"[7.024619102478027, 6.953854084014893, 6.825725555419922, 6.648504734039307, 6.792421817779541, 6.9808149337768555, 7.008150577545166, 6.928003311157227, 7.019629955291748, 6.935195446014404]",6.91
3nx7,8.1,"[7.25181245803833, 7.29139518737793, 7.247478008270264, 6.977804660797119, 6.8833746910095215, 7.045619487762451, 6.9763994216918945, 6.630401134490967, 7.114398956298828, 7.214263916015625]",7.06
3o9i,11.82,"[8.95589828491211, 8.922704696655273, 9.039206504821777, 8.95627498626709, 8.80366039276123, 8.87036418914795, 9.035627365112305, 9.001465797424316, 9.056190490722656, 9.02584171295166]",8.97
3ozs,5.33,"[6.975948810577393, 6.394676208496094, 6.974997043609619, 6.5492658615112305, 6.510188579559326, 6.5682477951049805, 7.254279613494873, 6.319803237915039, 7.103928565979004, 7.1822509765625]",6.78
3ozt,4.13,"[7.338652610778809, 7.116736888885498, 7.118558406829834, 7.309699535369873, 7.468849182128906, 7.232687473297119, 7.522744655609131, 7.552412986755371, 7.364814758300781, 7.247617244720459]",7.33
3p5o,7.26,"[6.060800075531006, 6.004745960235596, 6.194455623626709, 6.013260364532471, 6.042396545410156, 6.154397964477539, 6.082322120666504, 6.053792476654053, 6.0938897132873535, 6.139337539672852]",6.08
3prs,7.82,"[7.485435962677002, 7.372748374938965, 7.500681400299072, 7.405948638916016, 7.56104040145874, 6.943498611450195, 7.078851699829102, 7.3763604164123535, 7.216047763824463, 7.3192138671875]",7.33
3pww,7.32,"[7.253927707672119, 7.042135238647461, 7.3272480964660645, 7.0984086990356445, 7.335621356964111, 7.267950057983398, 7.218268394470215, 7.325146675109863, 7.265157699584961, 7.277210235595703]",7.24
3qqs,5.82,"[4.652544021606445, 4.696188449859619, 4.682511806488037, 4.708855628967285, 4.6990647315979, 4.684686660766602, 4.672525882720947, 4.667680263519287, 4.7099809646606445, 4.715461730957031]",4.69
3rlr,7.52,"[6.7891845703125, 7.107795715332031, 6.963058948516846, 6.972676753997803, 6.911397933959961, 7.037800312042236, 7.032740592956543, 6.983987808227539, 6.971215724945068, 6.934504985809326]",6.97
3tsk,7.17,"[7.828605651855469, 7.880575180053711, 7.870368957519531, 7.754530906677246, 7.829535961151123, 7.854226112365723, 7.866514682769775, 7.879342555999756, 7.878615379333496, 7.826228618621826]",7.85
3twp,3.92,"[4.667424201965332, 4.686030387878418, 4.727313041687012, 4.71867036819458, 4.793460369110107, 4.801504135131836, 4.678920269012451, 4.671596527099609, 4.680119037628174, 4.683533668518066]",4.71
3u5j,5.61,"[5.610952377319336, 5.499028205871582, 5.4542622566223145, 5.908206939697266, 5.29847526550293, 6.204277038574219, 5.850454807281494, 6.126768589019775, 6.01467227935791, 6.000959396362305]",5.8
3ui7,9.0,"[6.920311450958252, 6.81545352935791, 6.901976585388184, 7.026144504547119, 6.9099273681640625, 6.965446949005127, 6.774064540863037, 6.859679222106934, 6.855022430419922, 6.819828033447266]",6.88
3uo4,6.52,"[7.564656734466553, 7.800741195678711, 7.63467264175415, 7.623063564300537, 7.258399486541748, 7.499288558959961, 7.409969806671143, 6.955427646636963, 7.43084716796875, 7.875447750091553]",7.51
3up2,7.4,"[7.168713092803955, 7.15904426574707, 7.028996467590332, 6.737720966339111, 7.1327691078186035, 7.062746524810791, 7.417313575744629, 7.165404319763184, 6.899049758911133, 6.873198986053467]",7.06
3uuo,7.96,"[7.1298980712890625, 7.056427955627441, 6.972774028778076, 7.084258079528809, 7.126444339752197, 7.055931568145752, 6.860688209533691, 7.259899139404297, 7.003209590911865, 7.176626205444336]",7.07
3wtj,6.53,"[6.6616106033325195, 6.46159029006958, 6.459862232208252, 6.570227146148682, 6.62990140914917, 6.6159820556640625, 6.671324253082275, 6.668732166290283, 6.679964542388916, 6.564731597900391]",6.6
3wz8,5.82,"[5.602348804473877, 5.426599502563477, 5.671673774719238, 5.441946029663086, 5.207134246826172, 5.882527828216553, 5.974350452423096, 5.730281352996826, 5.901788234710693, 6.006251811981201]",5.68
4agn,3.97,"[4.6519293785095215, 4.6809210777282715, 4.679160118103027, 4.675543308258057, 4.652413845062256, 4.646078586578369, 4.670598030090332, 4.646438121795654, 4.689149379730225, 4.675490379333496]",4.67
4agp,4.69,"[4.658912658691406, 4.792402744293213, 4.72128963470459, 4.7058210372924805, 4.652617454528809, 4.657843589782715, 5.237329006195068, 4.697861194610596, 4.647104740142822, 4.663663864135742]",4.74
4agq,5.01,"[4.673523902893066, 4.7110676765441895, 4.667307376861572, 4.697430610656738, 4.668182849884033, 4.698048114776611, 4.674694538116455, 4.691112995147705, 4.671649932861328, 4.696191310882568]",4.68
4ciw,4.82,"[5.706018924713135, 5.558824062347412, 5.756014347076416, 5.800343990325928, 6.060482025146484, 6.283182144165039, 5.785337448120117, 5.668798446655273, 5.999366760253906, 6.133575916290283]",5.88
4dld,5.82,"[5.326238632202148, 5.4362945556640625, 5.453664779663086, 5.455379962921143, 5.637154579162598, 5.7242584228515625, 5.237717628479004, 5.520445823669434, 5.4136552810668945, 5.666989803314209]",5.49
4f2w,11.3,"[6.369427680969238, 6.366624355316162, 6.493936538696289, 6.4482808113098145, 6.6374406814575195, 6.166015625, 6.6664042472839355, 6.558094501495361, 6.527382850646973, 6.670619010925293]",6.49
4f3c,11.82,"[6.5869975090026855, 6.5791707038879395, 6.526625156402588, 6.547968864440918, 6.7334208488464355, 6.401749134063721, 6.613717555999756, 6.532414436340332, 6.462460994720459, 6.647886753082275]",6.56
4gid,10.77,"[7.175865173339844, 7.131960391998291, 7.240703582763672, 7.295663356781006, 7.2332892417907715, 7.179686069488525, 7.257790565490723, 7.299569129943848, 7.178814888000488, 7.154716491699219]",7.21
4j28,5.7,"[7.3987627029418945, 7.3548994064331055, 7.5765061378479, 7.301873207092285, 7.372082710266113, 7.294583797454834, 7.270161151885986, 7.402719020843506, 7.505003452301025, 7.353981018066406]",7.38
4jfs,5.27,"[7.316071510314941, 7.379510402679443, 7.280209064483643, 7.467073917388916, 7.48374080657959, 7.1789350509643555, 7.330100059509277, 7.345399379730225, 7.322828769683838, 7.332623481750488]",7.34
4jxs,4.74,"[5.206416130065918, 5.293432712554932, 5.3155131340026855, 5.295148849487305, 5.216754913330078, 5.250227928161621, 5.175248622894287, 5.352604866027832, 5.139665126800537, 5.190317153930664]",5.24
4k18,8.96,"[7.006636619567871, 6.923868179321289, 6.941038608551025, 7.068391799926758, 7.107115268707275, 7.126823902130127, 7.046339988708496, 7.037107944488525, 6.983397006988525, 7.032834529876709]",7.03
4kz6,3.1,"[6.400527000427246, 6.396055221557617, 6.506857395172119, 6.26984977722168, 6.531026363372803, 6.284788131713867, 6.296255588531494, 6.416949272155762, 6.624454975128174, 6.332331657409668]",6.41
4kzq,6.1,"[6.5125627517700195, 6.623277187347412, 6.595676422119141, 6.505244731903076, 6.427798748016357, 6.684005260467529, 6.800464153289795, 6.638706684112549, 6.343969821929932, 6.6576247215271]",6.58
4kzu,6.5,"[6.7084269523620605, 6.503255367279053, 6.732898235321045, 6.573919773101807, 6.8622846603393555, 6.682313919067383, 6.883487701416016, 6.753811836242676, 6.873070240020752, 6.571281433105469]",6.71
4llx,2.89,"[5.098055362701416, 5.175696849822998, 5.263213157653809, 5.408976078033447, 5.183794021606445, 5.40884256362915, 5.2790069580078125, 4.970757961273193, 5.361523151397705, 5.1177825927734375]",5.23
4lzs,4.8,"[5.277017116546631, 5.072037696838379, 5.0811262130737305, 5.1840410232543945, 5.287023067474365, 5.16201639175415, 5.1707763671875, 4.919939041137695, 5.321049690246582, 5.257775783538818]",5.17
4m0y,6.46,"[6.418814659118652, 6.39125394821167, 6.278615474700928, 6.541306018829346, 6.059785842895508, 6.21987771987915, 6.57723331451416, 6.277970790863037, 6.324619293212891, 6.479339122772217]",6.36
4ogj,6.79,"[6.130168437957764, 6.181705951690674, 5.789196491241455, 6.204514503479004, 6.068432807922363, 6.1048760414123535, 6.364564418792725, 6.186750411987305, 6.203582286834717, 6.551331520080566]",6.18
4pcs,7.85,"[7.212246894836426, 7.637300491333008, 7.568508148193359, 7.475527763366699, 7.467802047729492, 7.400776386260986, 7.3136305809021, 7.485123157501221, 7.492249488830566, 7.507781982421875]",7.46
4wiv,6.26,"[6.470942497253418, 6.574618816375732, 6.7243852615356445, 6.828737258911133, 6.841217517852783, 6.683093070983887, 6.7855143547058105, 6.759326457977295, 6.555337905883789, 6.8025007247924805]",6.7
5a7b,3.57,"[4.703374862670898, 4.698944568634033, 4.715299129486084, 4.716314792633057, 4.7779669761657715, 4.6575422286987305, 4.713176250457764, 4.682257175445557, 4.644181728363037, 4.675114631652832]",4.7
5aba,2.98,"[4.839357376098633, 4.82161808013916, 4.950500011444092, 4.777834415435791, 4.723370552062988, 4.701243877410889, 4.716471195220947, 4.758384704589844, 4.755220413208008, 4.718766689300537]",4.78
5c28,5.66,"[5.293116092681885, 5.533294677734375, 5.486218452453613, 5.20231819152832, 5.347514629364014, 5.52273416519165, 5.618995189666748, 5.54294490814209, 5.437163829803467, 5.321810722351074]",5.43
5c2h,11.09,"[5.969944000244141, 6.083947658538818, 6.076066970825195, 6.247889995574951, 6.16851806640625, 6.186208248138428, 6.132760524749756, 6.071120738983154, 6.056025505065918, 6.26820707321167]",6.13
5dwr,11.22,"[8.35450267791748, 8.575472831726074, 8.304301261901855, 8.670820236206055, 8.093238830566406, 8.066157341003418, 8.009783744812012, 8.552101135253906, 7.576854705810547, 8.374794960021973]",8.26
