pdbid,real,predictions,mean_pred
3qqs,5.82,"[4.618526935577393, 4.611635208129883, 4.654715538024902, 4.695459365844727, 4.651010036468506, 4.697901725769043, 4.611267566680908, 4.600533485412598, 4.6933794021606445, 4.620951175689697]",4.65
3rlr,7.52,"[6.236586093902588, 6.685254096984863, 6.5177459716796875, 6.593193054199219, 6.451986789703369, 6.714799404144287, 6.614229202270508, 6.522278308868408, 6.517612934112549, 6.607952117919922]",6.55
3tsk,7.17,"[7.335945129394531, 7.434141635894775, 7.351161479949951, 7.295714378356934, 7.365715980529785, 7.399588584899902, 7.345771312713623, 7.354046821594238, 7.367481708526611, 7.391377925872803]",7.36
3twp,3.92,"[4.948277950286865, 4.962165355682373, 5.114800930023193, 4.952730178833008, 5.008354663848877, 5.219992637634277, 4.890398025512695, 5.084473133087158, 4.977793216705322, 4.9720306396484375]",5.01
3u5j,5.61,"[6.061258316040039, 6.021917343139648, 6.206255912780762, 6.283263206481934, 5.984222888946533, 6.370437145233154, 6.113232135772705, 6.378427505493164, 6.206798076629639, 6.139016151428223]",6.18
3ui7,9.0,"[6.598465442657471, 6.66325569152832, 6.724628925323486, 6.700786590576172, 6.661530017852783, 6.725485801696777, 6.754182815551758, 6.726795196533203, 6.799993991851807, 6.780660152435303]",6.71
3uo4,6.52,"[6.99144172668457, 6.767347812652588, 7.100066661834717, 6.702199935913086, 6.799923896789551, 6.556075096130371, 6.778537750244141, 6.624811172485352, 6.967091083526611, 7.079619407653809]",6.84
3up2,7.4,"[6.361402988433838, 6.583926200866699, 6.4756760597229, 6.249802589416504, 6.418756008148193, 6.438013553619385, 6.442790508270264, 6.384428977966309, 6.313529968261719, 6.402275085449219]",6.41
3uuo,7.96,"[6.787652015686035, 6.766355514526367, 6.729687690734863, 6.861960411071777, 6.9487104415893555, 6.8061089515686035, 6.615479946136475, 6.762323379516602, 6.821853160858154, 6.728641986846924]",6.78
3wtj,6.53,"[6.038241863250732, 6.109435081481934, 5.996362209320068, 5.918490409851074, 5.990307807922363, 6.003481388092041, 6.032102584838867, 6.169960975646973, 5.9574761390686035, 6.055300235748291]",6.03
3wz8,5.82,"[5.095151424407959, 4.878026008605957, 5.373711585998535, 4.948322772979736, 4.996771812438965, 5.218430042266846, 5.489881992340088, 5.313112258911133, 5.5922770500183105, 5.326932907104492]",5.22
4agn,3.97,"[4.504832744598389, 4.550034523010254, 4.576147556304932, 4.513817310333252, 4.539810657501221, 4.512426376342773, 4.535806179046631, 4.573244571685791, 4.479439735412598, 4.504244804382324]",4.53
4agp,4.69,"[4.593392372131348, 4.698512077331543, 4.691401958465576, 4.71343994140625, 4.650782585144043, 4.620874404907227, 5.09819221496582, 4.6271443367004395, 4.582869529724121, 4.65151834487915]",4.69
4agq,5.01,"[4.5418782234191895, 4.592479705810547, 4.6255340576171875, 4.700045585632324, 4.607861042022705, 4.6935014724731445, 4.65962553024292, 4.763594627380371, 4.614683151245117, 4.582777976989746]",4.64
4ciw,4.82,"[5.696840763092041, 5.486621379852295, 5.392156600952148, 5.379570484161377, 5.593679904937744, 5.485762596130371, 5.748007774353027, 5.540614128112793, 5.717662334442139, 5.547579288482666]",5.56
4dld,5.82,"[5.2395548820495605, 5.3535308837890625, 5.324300289154053, 5.262421131134033, 5.509411334991455, 5.465382099151611, 5.245622634887695, 5.337479114532471, 5.114629745483398, 5.505777835845947]",5.34
4f2w,11.3,"[5.845263957977295, 5.706961631774902, 5.807507514953613, 5.7724151611328125, 5.904336929321289, 5.727873802185059, 5.9648118019104, 5.694616317749023, 5.993124008178711, 5.9523468017578125]",5.84
4f3c,11.82,"[6.330755710601807, 6.287817001342773, 6.329987049102783, 6.387709140777588, 6.126369476318359, 6.252274513244629, 6.31524658203125, 6.139041900634766, 6.122413635253906, 6.3503947257995605]",6.26
4gid,10.77,"[6.945584774017334, 7.037266731262207, 6.937771797180176, 7.023594379425049, 7.010653018951416, 7.094405651092529, 7.117172718048096, 6.880610466003418, 7.100820064544678, 6.892446517944336]",7.0
4j28,5.7,"[6.433251857757568, 6.299551486968994, 6.6678338050842285, 6.401850700378418, 6.654014587402344, 6.511850357055664, 6.346553802490234, 6.622682094573975, 6.682682037353516, 6.384638786315918]",6.5
4jfs,5.27,"[6.56814432144165, 6.6693501472473145, 6.514796733856201, 6.551721096038818, 6.498779296875, 6.481756687164307, 6.66341495513916, 6.69217586517334, 6.470801830291748, 6.532176494598389]",6.56
4jxs,4.74,"[5.22879695892334, 5.471795082092285, 5.405189037322998, 5.373882293701172, 5.395656585693359, 5.249671459197998, 5.150058269500732, 5.2337646484375, 5.134169578552246, 5.305635452270508]",5.29
4k18,8.96,"[6.964617729187012, 6.999748706817627, 6.985262870788574, 7.14536714553833, 7.098891735076904, 7.211140155792236, 7.086380481719971, 7.010982036590576, 7.0745649337768555, 7.1658711433410645]",7.07
4kz6,3.1,"[6.227715015411377, 6.18700647354126, 6.2421746253967285, 6.069523334503174, 6.285373210906982, 6.063344478607178, 6.2144269943237305, 6.293888092041016, 6.261517524719238, 6.139113426208496]",6.2
4kzq,6.1,"[5.79937744140625, 5.84194803237915, 6.030551433563232, 6.013399124145508, 5.9607367515563965, 6.260321617126465, 6.177609920501709, 6.126476287841797, 5.925724506378174, 6.054917812347412]",6.02
4kzu,6.5,"[6.2027082443237305, 6.069406032562256, 6.310242652893066, 6.094293117523193, 6.131978511810303, 6.03065824508667, 6.193847179412842, 6.091549873352051, 6.4377241134643555, 6.480685234069824]",6.2
4llx,2.89,"[5.109912395477295, 5.072131156921387, 5.237368583679199, 5.200475215911865, 5.090025424957275, 5.376352310180664, 5.156260013580322, 5.043445587158203, 5.345332622528076, 5.231215953826904]",5.19
4lzs,4.8,"[5.473383903503418, 5.421082496643066, 5.265806198120117, 5.349173545837402, 5.375209808349609, 5.427983283996582, 5.207788944244385, 5.079588890075684, 5.375405788421631, 5.253954887390137]",5.32
4m0y,6.46,"[6.251852512359619, 6.31794548034668, 6.206873893737793, 6.361265659332275, 6.165177822113037, 6.278050422668457, 6.3555169105529785, 6.205076694488525, 6.32285213470459, 6.468466281890869]",6.29
4ogj,6.79,"[6.088591575622559, 6.117184638977051, 5.985610008239746, 6.17771053314209, 6.058935642242432, 6.077972412109375, 6.173367500305176, 6.018359661102295, 6.203402042388916, 6.3705220222473145]",6.13
4pcs,7.85,"[6.498178958892822, 6.731725215911865, 6.643391132354736, 6.636330604553223, 6.545587539672852, 6.693701267242432, 6.526639461517334, 6.612241744995117, 6.510199069976807, 6.662303447723389]",6.61
4wiv,6.26,"[6.321135997772217, 6.166378974914551, 6.326859474182129, 6.278735160827637, 6.341025352478027, 6.452243328094482, 6.320318222045898, 6.3597283363342285, 6.322179317474365, 6.482468605041504]",6.34
5a7b,3.57,"[4.645081520080566, 4.648069381713867, 4.617434978485107, 4.6771063804626465, 4.840522289276123, 4.571077346801758, 4.666208267211914, 4.565913200378418, 4.564642906188965, 4.5822601318359375]",4.64
5aba,2.98,"[4.702633857727051, 4.6565141677856445, 4.749485015869141, 4.675683498382568, 4.652796268463135, 4.709147930145264, 4.673515796661377, 4.642772674560547, 4.663107872009277, 4.652779579162598]",4.68
5c28,5.66,"[5.369344234466553, 5.73387336730957, 5.614990234375, 5.170764923095703, 5.4760589599609375, 5.621480464935303, 5.695572376251221, 5.599290370941162, 5.449697017669678, 5.404836177825928]",5.51
5c2h,11.09,"[5.527157783508301, 6.05061674118042, 5.822934150695801, 5.918828964233398, 6.0681657791137695, 6.0209641456604, 5.95107889175415, 5.662671089172363, 6.03527307510376, 6.348263740539551]",5.94
5dwr,11.22,"[8.302833557128906, 8.44420337677002, 8.347038269042969, 8.438672065734863, 8.197320938110352, 8.220595359802246, 8.357708930969238, 8.254219055175781, 8.303112983703613, 8.635831832885742]",8.35
