pdbid,real,predictions,mean_pred
3n76,6.85,"[5.854813098907471, 5.741012096405029, 5.832788467407227, 5.840610027313232, 5.443391799926758, 5.79243803024292, 5.2574992179870605, 5.87161111831665, 5.911433219909668, 5.444681644439697]",5.7
3n86,5.64,"[6.210519313812256, 6.009033203125, 6.117091178894043, 6.099689483642578, 5.8726582527160645, 6.066726207733154, 6.1049418449401855, 6.088535785675049, 6.186980247497559, 6.001739978790283]",6.08
3nq9,4.03,"[4.38971471786499, 4.351616859436035, 4.2869110107421875, 4.361996173858643, 4.298769950866699, 4.410134315490723, 4.415125370025635, 4.390200138092041, 4.515467166900635, 4.298216342926025]",4.37
3nx7,8.1,"[5.194663047790527, 5.172196388244629, 5.039487838745117, 5.160460948944092, 5.146606922149658, 5.125331878662109, 5.127068519592285, 5.099852085113525, 5.124148368835449, 5.1785688400268555]",5.14
3o9i,11.82,"[7.568670272827148, 7.516148090362549, 7.597352504730225, 7.507625579833984, 7.607643127441406, 7.559487342834473, 7.613393783569336, 7.570056438446045, 7.428445339202881, 7.646615505218506]",7.56
3ozs,5.33,"[6.195520401000977, 6.111762046813965, 6.247479438781738, 6.575333118438721, 6.244141101837158, 6.360236167907715, 6.34927225112915, 6.152925968170166, 6.3804802894592285, 6.547836780548096]",6.32
3ozt,4.13,"[6.069419860839844, 5.948796272277832, 6.102362632751465, 6.3007025718688965, 6.252073764801025, 6.0794291496276855, 5.890995502471924, 5.787389278411865, 6.362908363342285, 6.226214408874512]",6.1
3p5o,7.26,"[7.054470539093018, 7.124721050262451, 7.022000312805176, 7.111978530883789, 6.861303806304932, 7.1803765296936035, 6.8465752601623535, 7.12797737121582, 6.939276695251465, 7.282187461853027]",7.06
3prs,7.82,"[7.634121894836426, 7.641233921051025, 7.535188674926758, 7.538339138031006, 7.630016326904297, 7.666366100311279, 7.6148881912231445, 7.666748046875, 7.637951850891113, 7.548675060272217]",7.61
3pww,7.32,"[7.5460004806518555, 7.433105945587158, 7.398640155792236, 7.5160231590271, 7.5545806884765625, 7.554818153381348, 7.482860088348389, 7.528769493103027, 7.54995584487915, 7.549036502838135]",7.51
3qqs,5.82,"[5.103253364562988, 4.665384292602539, 4.500643730163574, 4.92017936706543, 4.525145530700684, 4.76497745513916, 4.78907585144043, 4.793896675109863, 4.782583236694336, 4.613912105560303]",4.75
3rlr,7.52,"[6.519966125488281, 6.277857780456543, 6.385728359222412, 6.300536632537842, 6.438239097595215, 6.207198619842529, 6.41197395324707, 6.393702983856201, 6.401946067810059, 6.439109802246094]",6.38
3tsk,7.17,"[7.295029640197754, 7.077286720275879, 7.123851776123047, 7.108998775482178, 7.133676052093506, 7.171950340270996, 7.072718143463135, 7.299628257751465, 7.263595104217529, 7.170371055603027]",7.17
3twp,3.92,"[4.030772686004639, 4.106385231018066, 4.067265510559082, 4.078944683074951, 3.995290517807007, 4.056159496307373, 4.073031902313232, 4.039155006408691, 4.053412437438965, 4.03977108001709]",4.05
3u5j,5.61,"[6.1856842041015625, 6.001319885253906, 6.053868293762207, 6.2465901374816895, 6.041427135467529, 6.01039457321167, 6.087288856506348, 6.103914260864258, 6.061278820037842, 6.285513877868652]",6.11
3ui7,9.0,"[6.244416236877441, 6.4356913566589355, 6.255130290985107, 6.28497838973999, 6.419869422912598, 6.330704689025879, 6.145402431488037, 6.374658107757568, 5.985148906707764, 6.3353071212768555]",6.28
3uo4,6.52,"[7.38278341293335, 7.389346122741699, 7.1465373039245605, 7.2454447746276855, 7.235799312591553, 7.192363262176514, 7.263410568237305, 7.143497467041016, 7.286086559295654, 7.36490535736084]",7.27
3up2,7.4,"[7.016942024230957, 6.97224760055542, 6.754914283752441, 6.812153339385986, 6.9925384521484375, 7.024510383605957, 6.982342720031738, 6.989383697509766, 6.987967491149902, 6.856636047363281]",6.94
3uuo,7.96,"[6.004836082458496, 6.337245941162109, 6.249419212341309, 6.435922622680664, 6.251578330993652, 6.321076393127441, 6.222835540771484, 6.018299579620361, 6.3041276931762695, 6.311258792877197]",6.25
3wtj,6.53,"[5.41323184967041, 5.342981338500977, 5.6473388671875, 5.667013168334961, 5.721113204956055, 5.607328414916992, 5.461073398590088, 5.340043544769287, 5.6822285652160645, 5.656308174133301]",5.55
3wz8,5.82,"[7.521036624908447, 7.520554542541504, 7.4064435958862305, 7.535238265991211, 7.377984523773193, 7.463290691375732, 7.257070064544678, 7.427220344543457, 7.461584568023682, 7.306624889373779]",7.43
4agn,3.97,"[6.55139684677124, 6.541068077087402, 6.619262218475342, 6.435496807098389, 6.406485080718994, 6.434751987457275, 6.528738021850586, 6.509477138519287, 6.624351978302002, 6.5276899337768555]",6.52
4agp,4.69,"[7.349435806274414, 7.385356903076172, 7.323304653167725, 7.428867816925049, 7.071475505828857, 7.274952411651611, 7.282269477844238, 7.264882564544678, 7.2575507164001465, 7.179365634918213]",7.28
4agq,5.01,"[6.975384712219238, 7.165894985198975, 7.157817363739014, 7.4655351638793945, 7.307036876678467, 7.395569324493408, 7.104671001434326, 7.476218223571777, 7.372472763061523, 7.423553943634033]",7.28
4ciw,4.82,"[4.766096115112305, 4.789862632751465, 4.8078436851501465, 4.787375450134277, 4.784548759460449, 4.7552924156188965, 4.780517101287842, 4.784732818603516, 4.785389423370361, 4.802469730377197]",4.78
4dld,5.82,"[5.849009990692139, 5.799335956573486, 5.5487284660339355, 5.671790599822998, 5.851683139801025, 5.615836143493652, 5.3911027908325195, 5.6134819984436035, 5.649245262145996, 5.692951202392578]",5.67
4f2w,11.3,"[6.343051910400391, 6.24639368057251, 6.149782657623291, 6.3393754959106445, 6.424838542938232, 5.993739604949951, 6.203561782836914, 6.062759876251221, 6.2433366775512695, 6.214378833770752]",6.22
4f3c,11.82,"[6.759259223937988, 6.785244464874268, 6.7901692390441895, 6.86423921585083, 6.928322792053223, 6.782790660858154, 6.7201080322265625, 6.728437423706055, 6.738154888153076, 6.727960109710693]",6.78
4gid,10.77,"[7.517749786376953, 7.594742774963379, 7.4796600341796875, 7.611201286315918, 7.59733247756958, 7.609724044799805, 7.521238803863525, 7.595067024230957, 7.641968250274658, 7.541853427886963]",7.57
4j28,5.7,"[4.975770950317383, 4.754443168640137, 4.800971984863281, 4.70994234085083, 4.663613796234131, 4.707486629486084, 4.795561790466309, 4.615561008453369, 4.636685371398926, 4.955097675323486]",4.76
4jfs,5.27,"[4.813821792602539, 4.6466779708862305, 4.476191997528076, 4.57885217666626, 4.484343528747559, 4.440955638885498, 4.405998706817627, 4.42207145690918, 4.419522762298584, 4.493760585784912]",4.52
4jxs,4.74,"[6.27675199508667, 6.477987289428711, 6.286457061767578, 6.429581165313721, 6.303150177001953, 6.196717739105225, 6.249637126922607, 6.197020053863525, 6.397272109985352, 6.372211933135986]",6.32
4k18,8.96,"[6.994085788726807, 6.692642688751221, 6.973727703094482, 6.8265275955200195, 6.888798236846924, 6.833062171936035, 6.952691078186035, 6.878077983856201, 6.660138130187988, 6.718991279602051]",6.84
4kz6,3.1,"[4.74056339263916, 4.771491050720215, 4.661962985992432, 4.73835563659668, 4.7347307205200195, 4.696582794189453, 4.741450309753418, 4.7673115730285645, 4.6937031745910645, 4.593784809112549]",4.71
4kzq,6.1,"[4.775093078613281, 4.9613423347473145, 4.964890003204346, 4.91834831237793, 4.942296981811523, 5.449763774871826, 4.701623439788818, 5.354386806488037, 5.047556400299072, 5.237604141235352]",5.04
4kzu,6.5,"[5.63290548324585, 5.3844757080078125, 5.753589153289795, 5.443910121917725, 5.383875370025635, 5.187558650970459, 5.267486572265625, 5.105225086212158, 5.280162811279297, 5.587728977203369]",5.4
4llx,2.89,"[3.7526392936706543, 3.7683908939361572, 3.7405784130096436, 3.7606427669525146, 3.7263121604919434, 3.7287516593933105, 3.778303623199463, 3.765028238296509, 3.7515015602111816, 3.758340835571289]",3.75
4lzs,4.8,"[4.392838001251221, 4.155485153198242, 4.277708053588867, 4.453039169311523, 4.260267734527588, 4.246677875518799, 4.412319183349609, 4.311730861663818, 4.298130035400391, 4.230634689331055]",4.3
4m0y,6.46,"[5.560770511627197, 5.628102779388428, 5.448976993560791, 5.075952053070068, 5.41816520690918, 5.283825874328613, 5.394288539886475, 5.362574100494385, 5.436465740203857, 5.406726837158203]",5.4
4ogj,6.79,"[7.706175804138184, 7.692875385284424, 7.696687698364258, 7.74824333190918, 7.709834575653076, 7.706933975219727, 7.725808143615723, 7.73020601272583, 7.719435691833496, 7.713304042816162]",7.71
4pcs,7.85,"[5.028442859649658, 5.084843635559082, 5.231031894683838, 4.999238967895508, 5.0627641677856445, 5.067899703979492, 5.186828136444092, 5.186540126800537, 4.88116979598999, 5.172091960906982]",5.09
4wiv,6.26,"[7.095345497131348, 7.170783996582031, 6.874127388000488, 7.098712921142578, 6.981045246124268, 6.958600997924805, 7.017260551452637, 7.171955585479736, 6.971264362335205, 6.7606201171875]",7.01
5a7b,3.57,"[7.393149375915527, 7.209461212158203, 7.292516708374023, 7.227169990539551, 7.26844596862793, 7.368541717529297, 7.33867073059082, 7.350964546203613, 7.346671104431152, 7.210110187530518]",7.3
5aba,2.98,"[6.7094645500183105, 6.496529579162598, 6.738824844360352, 6.854953765869141, 6.585195064544678, 6.784567356109619, 6.766347885131836, 6.8085527420043945, 6.6786017417907715, 6.786208629608154]",6.72
5c28,5.66,"[4.230606555938721, 4.276175022125244, 4.151918888092041, 4.164778709411621, 4.339432239532471, 4.235945224761963, 4.2974162101745605, 4.158084869384766, 4.23757266998291, 4.131052017211914]",4.22
5c2h,11.09,"[7.663430690765381, 7.577450752258301, 7.5449090003967285, 7.631821155548096, 7.554536819458008, 7.6055521965026855, 7.4993391036987305, 7.526948928833008, 7.582951068878174, 7.448985576629639]",7.56
5dwr,11.22,"[7.4215826988220215, 7.463681697845459, 7.419764995574951, 7.510480880737305, 7.404781341552734, 7.459316730499268, 7.326436996459961, 7.519847869873047, 7.490640163421631, 7.488398551940918]",7.45
