pdbid,real,predictions,mean_pred
2yki,9.46,"[7.373929977416992, 7.391428470611572, 7.494534492492676, 7.489965438842773, 7.408447265625, 7.445433139801025, 7.438100814819336, 7.345463752746582, 7.4899749755859375, 7.451394081115723]",7.43
2ymd,3.16,"[4.321448802947998, 4.419224262237549, 4.713205337524414, 4.663245677947998, 4.575333595275879, 4.505937099456787, 4.997544765472412, 4.416110038757324, 4.404175758361816, 4.488379001617432]",4.55
3aru,3.22,"[4.447937488555908, 4.684886932373047, 4.369903087615967, 4.531064510345459, 4.433375835418701, 4.506979942321777, 4.5120978355407715, 4.395817756652832, 4.395280838012695, 4.443898677825928]",4.47
3ary,6.0,"[6.838176250457764, 7.12258243560791, 6.977738380432129, 6.8464155197143555, 7.0167670249938965, 6.399411201477051, 6.735474586486816, 6.797496318817139, 7.068619728088379, 6.792012691497803]",6.86
3b27,5.16,"[4.821512699127197, 5.142846584320068, 4.926973819732666, 4.731775760650635, 4.813339710235596, 5.191864967346191, 4.889354705810547, 5.061978340148926, 4.6818976402282715, 4.954679012298584]",4.92
3b5r,8.77,"[6.816352367401123, 6.657496929168701, 6.695903778076172, 6.748495578765869, 6.585186004638672, 6.493631362915039, 6.402929782867432, 6.500333309173584, 6.600830554962158, 6.566310405731201]",6.61
3b65,9.27,"[5.934830188751221, 5.833955764770508, 6.076014995574951, 5.980179786682129, 5.873951435089111, 5.908985137939453, 5.850302696228027, 5.891811847686768, 5.818645000457764, 5.792855739593506]",5.9
3b68,8.4,"[6.6557230949401855, 6.4125213623046875, 6.330763339996338, 6.526121616363525, 6.49276876449585, 6.316959857940674, 6.452504634857178, 6.55171012878418, 6.562878608703613, 6.260232448577881]",6.46
3d4z,4.89,"[4.430724143981934, 4.669482707977295, 4.525855541229248, 4.834170818328857, 4.989134788513184, 4.675420761108398, 4.742506504058838, 4.79530668258667, 4.611691951751709, 4.561823844909668]",4.68
3d6q,3.76,"[5.919095039367676, 5.875741004943848, 6.2351484298706055, 6.176398277282715, 5.600863933563232, 5.79620885848999, 5.803288459777832, 5.945080757141113, 6.23921537399292, 5.69281005859375]",5.93
3dx1,3.58,"[5.008907318115234, 4.692727565765381, 5.2498979568481445, 5.307546138763428, 4.734137535095215, 4.659030437469482, 4.793861389160156, 5.122219085693359, 4.949008464813232, 4.722019195556641]",4.92
3dx2,6.82,"[6.449575424194336, 6.183017730712891, 6.762454986572266, 6.749675750732422, 6.64364767074585, 6.688421249389648, 6.200923442840576, 7.2954020500183105, 7.316279411315918, 6.797947406768799]",6.71
3dxg,2.4,"[4.589898586273193, 4.604021072387695, 4.573819160461426, 4.618609428405762, 4.551616668701172, 4.665600299835205, 4.605844974517822, 4.615100860595703, 4.588099956512451, 4.510181903839111]",4.59
3ehy,5.85,"[6.083130359649658, 5.078340530395508, 5.816487789154053, 5.3408098220825195, 5.910771369934082, 6.126067638397217, 5.98760986328125, 6.021055221557617, 5.594545841217041, 5.959653854370117]",5.79
3ejr,8.57,"[7.144134044647217, 6.943582057952881, 7.186705589294434, 7.22025203704834, 7.15348482131958, 7.021307945251465, 7.157160758972168, 7.094424724578857, 7.048101902008057, 7.118172645568848]",7.11
3fcq,2.77,"[4.367184638977051, 4.355463027954102, 4.3268609046936035, 4.3895792961120605, 4.374886512756348, 4.407881259918213, 4.335849761962891, 4.363384246826172, 4.350626468658447, 4.3636016845703125]",4.36
3g0w,9.52,"[7.103731155395508, 7.045427322387695, 6.9845733642578125, 7.069170951843262, 7.175762176513672, 7.084156036376953, 6.860325813293457, 7.01604700088501, 6.804952144622803, 7.115314483642578]",7.03
3gbb,6.9,"[5.035874843597412, 5.51587438583374, 5.029792785644531, 5.051584720611572, 4.964625358581543, 5.620491981506348, 5.246843338012695, 4.7396016120910645, 5.451899528503418, 5.013693809509277]",5.17
3gr2,2.52,"[4.320985317230225, 4.315953731536865, 4.348184585571289, 4.308642864227295, 4.3348822593688965, 4.359443187713623, 4.378507614135742, 4.31855583190918, 4.333190441131592, 4.285805702209473]",4.33
3gv9,2.12,"[4.339935779571533, 4.343624591827393, 4.350142955780029, 4.377367973327637, 4.36846923828125, 4.363643646240234, 4.342987537384033, 4.37274694442749, 4.353508949279785, 4.363644599914551]",4.36
3jya,6.89,"[6.145312309265137, 5.921823024749756, 6.076421737670898, 6.155609607696533, 6.077603816986084, 5.8512444496154785, 6.158929824829102, 6.107903480529785, 5.925610542297363, 5.98030424118042]",6.04
3lka,2.82,"[4.736575603485107, 4.9608540534973145, 4.539882183074951, 4.533873081207275, 4.892197608947754, 4.743905544281006, 4.779900550842285, 4.943027973175049, 4.788577556610107, 4.742527008056641]",4.77
3n76,6.85,"[6.651899814605713, 6.750979423522949, 6.662536144256592, 6.660910129547119, 6.6523895263671875, 6.732326507568359, 6.839284420013428, 6.696831226348877, 6.6345391273498535, 6.820974826812744]",6.71
3n86,5.64,"[7.388078689575195, 7.2346978187561035, 7.34133243560791, 7.214583873748779, 7.335714817047119, 7.374582767486572, 7.352380275726318, 7.243854999542236, 7.422110557556152, 7.225329399108887]",7.31
3nq9,4.03,"[5.931070804595947, 5.820722579956055, 5.786023139953613, 5.887996673583984, 5.786286354064941, 5.80511999130249, 5.874639511108398, 5.905405521392822, 5.88865852355957, 5.883727550506592]",5.86
3nx7,8.1,"[6.9035139083862305, 7.137014865875244, 6.916574001312256, 6.9726386070251465, 6.981217384338379, 7.121608734130859, 7.292018413543701, 6.604557037353516, 6.940945625305176, 6.892401695251465]",6.98
3o9i,11.82,"[8.689558982849121, 8.811660766601562, 8.93826961517334, 8.762442588806152, 8.954017639160156, 8.921427726745605, 8.962852478027344, 9.06291389465332, 9.040608406066895, 8.84160041809082]",8.9
3ozs,5.33,"[6.837295055389404, 6.876389026641846, 6.877943515777588, 6.932807922363281, 6.967635631561279, 6.8905348777771, 6.844532012939453, 6.845947742462158, 6.923755168914795, 6.674309253692627]",6.87
3ozt,4.13,"[7.106665134429932, 7.037292957305908, 6.987545490264893, 6.8003668785095215, 7.113434314727783, 6.918065547943115, 7.0785813331604, 6.869649410247803, 6.710363864898682, 7.032871246337891]",6.97
3p5o,7.26,"[6.765503883361816, 6.7035298347473145, 6.7445068359375, 6.670235633850098, 6.802046775817871, 6.72800350189209, 6.688955307006836, 6.6568603515625, 6.719216346740723, 6.752580165863037]",6.72
3prs,7.82,"[8.864401817321777, 8.732434272766113, 8.912078857421875, 8.893779754638672, 8.725015640258789, 8.717391014099121, 8.720917701721191, 8.772465705871582, 8.814852714538574, 9.002326011657715]",8.82
3pww,7.32,"[8.047893524169922, 8.129192352294922, 8.167424201965332, 8.064497947692871, 8.308197021484375, 7.952216148376465, 8.382149696350098, 8.236689567565918, 8.096840858459473, 7.766272068023682]",8.12
3qqs,5.82,"[4.901515960693359, 4.845081806182861, 4.924356937408447, 5.192426681518555, 4.8578572273254395, 5.25389289855957, 5.017418384552002, 5.191588401794434, 5.061142921447754, 4.97871208190918]",5.02
3rlr,7.52,"[7.050962448120117, 7.149528980255127, 6.990512371063232, 7.015903949737549, 6.904907703399658, 7.060539722442627, 6.98565149307251, 6.914803504943848, 7.025209426879883, 6.9827494621276855]",7.01
3tsk,7.17,"[6.8115129470825195, 6.827775001525879, 6.7616353034973145, 7.045687198638916, 6.783528804779053, 6.540172576904297, 6.792367935180664, 6.665637493133545, 6.699157238006592, 6.818868160247803]",6.77
3twp,3.92,"[4.385685920715332, 4.3568949699401855, 4.350650787353516, 4.330270767211914, 4.336901664733887, 4.377121925354004, 4.346140384674072, 4.3707146644592285, 4.343460559844971, 4.376590251922607]",4.36
3u5j,5.61,"[6.036421775817871, 5.984402179718018, 6.003043174743652, 5.9060468673706055, 5.910341739654541, 6.075385093688965, 6.06217098236084, 5.743119239807129, 5.998434066772461, 6.100776195526123]",5.98
3ui7,9.0,"[7.363523006439209, 7.520026683807373, 7.482972145080566, 7.385195255279541, 7.45476770401001, 7.331697463989258, 7.423313617706299, 7.556838512420654, 7.403900623321533, 7.528801441192627]",7.45
3uo4,6.52,"[6.354454040527344, 6.23680305480957, 6.500288009643555, 6.319950580596924, 6.379547595977783, 6.359191417694092, 6.352583408355713, 6.4980950355529785, 6.357097148895264, 6.430579662322998]",6.38
3up2,7.4,"[6.820478439331055, 6.863064765930176, 6.907822608947754, 6.692325115203857, 6.689724445343018, 6.768249988555908, 6.866156101226807, 6.753281593322754, 6.671761512756348, 6.83111572265625]",6.79
3uuo,7.96,"[7.782530307769775, 8.025341987609863, 7.98906135559082, 8.070684432983398, 8.02566909790039, 7.949287414550781, 8.068440437316895, 7.829808712005615, 7.974878787994385, 7.9869771003723145]",7.97
3wtj,6.53,"[4.367992877960205, 4.3528056144714355, 4.330430507659912, 4.369138240814209, 4.355973720550537, 4.395226955413818, 4.354312896728516, 4.264316082000732, 4.408684730529785, 4.3546977043151855]",4.36
3wz8,5.82,"[6.542235851287842, 6.6221795082092285, 6.38124942779541, 6.681876182556152, 6.473911762237549, 6.633100986480713, 6.560217380523682, 6.700994491577148, 6.697183132171631, 6.49404239654541]",6.58
4agn,3.97,"[6.765635013580322, 6.727182865142822, 6.758307933807373, 6.8055100440979, 6.875184535980225, 6.820319652557373, 6.683004379272461, 6.670446395874023, 6.643579959869385, 6.8663177490234375]",6.76
4agp,4.69,"[7.081736087799072, 6.9812774658203125, 7.003742218017578, 6.9988179206848145, 7.151919841766357, 7.152746200561523, 7.048793792724609, 7.128936290740967, 7.1882405281066895, 7.0870161056518555]",7.08
4agq,5.01,"[7.107017993927002, 7.030507564544678, 7.1544013023376465, 7.172896385192871, 7.091655254364014, 7.1432576179504395, 7.058992385864258, 7.155012130737305, 7.156940937042236, 7.132458209991455]",7.12
4ciw,4.82,"[5.829115867614746, 7.223505020141602, 6.5955681800842285, 6.5595903396606445, 6.64745569229126, 6.809737682342529, 6.2039313316345215, 6.359123229980469, 7.122851848602295, 7.175732612609863]",6.65
4dld,5.82,"[7.75187873840332, 7.746150493621826, 7.83692741394043, 7.732207775115967, 7.811094760894775, 7.832064628601074, 7.328263282775879, 7.912908554077148, 7.743967533111572, 7.8763861656188965]",7.76
4f2w,11.3,"[7.663326263427734, 7.5488481521606445, 7.61712121963501, 7.4658355712890625, 7.6608076095581055, 7.836359977722168, 7.775815963745117, 7.624073505401611, 7.6978278160095215, 7.542520999908447]",7.64
4f3c,11.82,"[7.792417049407959, 7.810535430908203, 7.832996368408203, 7.913763999938965, 7.600119113922119, 7.878056526184082, 7.689938068389893, 7.606446743011475, 7.604330539703369, 7.783936023712158]",7.75
4gid,10.77,"[7.879228115081787, 7.930127143859863, 7.897940158843994, 7.684637546539307, 8.066563606262207, 8.176614761352539, 8.209921836853027, 8.016453742980957, 8.16417407989502, 7.951517581939697]",8.0
4j28,5.7,"[6.74695348739624, 6.679339408874512, 6.610096454620361, 6.1912407875061035, 6.357893943786621, 6.5724263191223145, 7.007896900177002, 6.34964656829834, 6.186457633972168, 6.726629734039307]",6.54
4jfs,5.27,"[5.304496765136719, 6.477276802062988, 5.519724369049072, 5.52436637878418, 5.691673755645752, 6.501251697540283, 5.310944557189941, 5.047374248504639, 5.92945671081543, 5.52704381942749]",5.68
4jxs,4.74,"[6.067750930786133, 6.089507102966309, 6.110313415527344, 6.035494804382324, 6.099421501159668, 6.149542331695557, 6.069429874420166, 6.10368537902832, 6.287023544311523, 6.105024814605713]",6.11
4k18,8.96,"[7.158173561096191, 7.1978936195373535, 7.165317058563232, 7.1080169677734375, 7.244603633880615, 7.194460868835449, 7.1584858894348145, 7.186748027801514, 7.11221170425415, 7.241167068481445]",7.18
4kz6,3.1,"[4.709131717681885, 4.610111713409424, 4.687278747558594, 4.827680587768555, 4.826147556304932, 5.008026599884033, 4.7474212646484375, 4.9608001708984375, 4.751852512359619, 4.611332416534424]",4.77
4kzq,6.1,"[5.64447546005249, 5.770944118499756, 6.105068683624268, 5.938352584838867, 5.651245594024658, 5.795091152191162, 5.747586250305176, 5.899783134460449, 5.817037582397461, 5.886256694793701]",5.83
4kzu,6.5,"[5.909508228302002, 5.801835536956787, 5.8003339767456055, 5.945909023284912, 6.003416061401367, 5.877303123474121, 6.065587043762207, 5.790270805358887, 5.818266868591309, 6.025225639343262]",5.9
4llx,2.89,"[4.400887966156006, 4.337813854217529, 4.4135565757751465, 4.410373687744141, 4.402437210083008, 4.437839984893799, 4.40422248840332, 4.351423740386963, 4.4256086349487305, 4.39691686630249]",4.4
4lzs,4.8,"[5.266467571258545, 5.649048328399658, 5.433459758758545, 5.747666358947754, 5.476193428039551, 5.9402971267700195, 4.890848159790039, 5.178201198577881, 5.3147382736206055, 5.444189548492432]",5.43
4m0y,6.46,"[6.606961250305176, 6.470273494720459, 6.532202243804932, 6.537960052490234, 6.1612372398376465, 6.448068618774414, 6.543540000915527, 6.45754337310791, 6.375527858734131, 6.300107479095459]",6.44
4ogj,6.79,"[7.675135612487793, 7.940567493438721, 8.131355285644531, 7.567243576049805, 7.891628265380859, 7.939678192138672, 8.159222602844238, 7.968813896179199, 7.861502647399902, 7.601044178009033]",7.87
4pcs,7.85,"[6.5379109382629395, 6.221070289611816, 6.493454456329346, 6.57258939743042, 6.379216194152832, 6.447347164154053, 6.478539943695068, 6.442981243133545, 6.19061803817749, 6.420754909515381]",6.42
4wiv,6.26,"[7.413777828216553, 7.385067462921143, 7.416590690612793, 7.489644527435303, 7.512496471405029, 7.352867126464844, 7.46148681640625, 7.374975204467773, 7.517422199249268, 7.335544109344482]",7.43
5a7b,3.57,"[7.086704730987549, 7.046175956726074, 7.053606986999512, 6.946802139282227, 7.03196907043457, 7.041284561157227, 6.9821343421936035, 7.030837059020996, 7.038642883300781, 7.079228401184082]",7.03
5aba,2.98,"[6.93624210357666, 6.870344161987305, 6.891000270843506, 6.866568565368652, 6.908426761627197, 6.920445442199707, 6.921389579772949, 6.811847686767578, 6.855395317077637, 6.91318941116333]",6.89
5c28,5.66,"[4.3926310539245605, 4.371577262878418, 4.3589768409729, 4.375153541564941, 4.368515491485596, 4.364016056060791, 4.36700439453125, 4.359433650970459, 4.313578128814697, 4.36328649520874]",4.36
5c2h,11.09,"[7.0581536293029785, 7.004497051239014, 7.102283954620361, 7.01308536529541, 7.040746212005615, 7.05565071105957, 7.112077236175537, 7.145656585693359, 6.836557388305664, 7.022198677062988]",7.04
5dwr,11.22,"[7.026577472686768, 7.015864849090576, 7.150547504425049, 6.96635627746582, 7.0905938148498535, 6.90933084487915, 7.033914089202881, 6.9681596755981445, 7.052027702331543, 7.092923164367676]",7.03
