pdbid,real,predictions,mean_pred
4lzs,4.8,"[4.458141326904297, 4.4699015617370605, 4.396205425262451, 4.543279647827148, 4.479266166687012, 4.562119960784912, 4.216084003448486, 4.718453407287598, 4.44376277923584, 4.176501750946045]",4.45
4m0y,6.46,"[6.238321304321289, 6.125698566436768, 6.170462131500244, 6.148458003997803, 6.139498710632324, 6.155969142913818, 6.228430271148682, 6.249279022216797, 6.157015800476074, 6.160333633422852]",6.18
4ogj,6.79,"[7.899068832397461, 7.994442462921143, 8.071599960327148, 7.8648762702941895, 7.665281772613525, 7.850924491882324, 7.704379081726074, 7.844203472137451, 7.828410625457764, 7.8297624588012695]",7.86
4pcs,7.85,"[5.873810291290283, 5.845800876617432, 5.8690595626831055, 5.782687187194824, 5.651875019073486, 5.798792839050293, 5.829789638519287, 5.774409294128418, 5.642452716827393, 5.808191776275635]",5.79
4wiv,6.26,"[7.310180187225342, 7.258496284484863, 7.280769348144531, 7.259620666503906, 7.262172698974609, 7.210931301116943, 7.185004234313965, 7.14083194732666, 7.230136394500732, 7.29456901550293]",7.24
5a7b,3.57,"[6.859438419342041, 6.961085796356201, 6.905019760131836, 6.830197811126709, 6.866529941558838, 6.758635997772217, 6.924378395080566, 6.8381242752075195, 6.904626369476318, 6.84099817276001]",6.87
5aba,2.98,"[6.525940418243408, 6.486376762390137, 6.479337692260742, 6.503742694854736, 6.434354782104492, 6.503322124481201, 6.425297737121582, 6.385794162750244, 6.35977840423584, 6.428798675537109]",6.45
5c28,5.66,"[4.061254501342773, 4.0797343254089355, 4.169436931610107, 4.086875915527344, 4.1021809577941895, 4.166254043579102, 4.154156684875488, 4.098468780517578, 4.151033878326416, 4.101225852966309]",4.12
5c2h,11.09,"[7.431031703948975, 7.225956916809082, 7.443767547607422, 7.4440107345581055, 7.313582420349121, 7.442418575286865, 7.351221561431885, 7.36279821395874, 7.2436299324035645, 7.186254978179932]",7.34
5dwr,11.22,"[7.553870677947998, 7.544386386871338, 7.670891761779785, 7.583085060119629, 7.627936840057373, 7.621992588043213, 7.5544023513793945, 7.525618076324463, 7.5950775146484375, 7.55772590637207]",7.58
