pdbid,real,predictions,mean_pred
3fcq,2.77,"[4.289621353149414, 4.276468276977539, 4.261936187744141, 4.237583160400391, 4.252610206604004, 4.234979629516602, 4.240882873535156, 4.26768684387207, 4.223361015319824, 4.245449066162109]",4.25
3g0w,9.52,"[6.747610569000244, 6.825778484344482, 6.753255844116211, 6.811307430267334, 6.905324935913086, 6.820467948913574, 6.755265235900879, 6.821846961975098, 6.655038356781006, 6.819441318511963]",6.79
3gbb,6.9,"[4.4802350997924805, 4.410597801208496, 4.4434309005737305, 4.438879489898682, 4.381849765777588, 4.51999568939209, 4.512681484222412, 4.40730094909668, 4.432139873504639, 4.454643249511719]",4.45
3gr2,2.52,"[4.261268615722656, 4.240130424499512, 4.273726463317871, 4.2457780838012695, 4.301105499267578, 4.245386123657227, 4.244585037231445, 4.2577362060546875, 4.241582870483398, 4.250164031982422]",4.26
3gv9,2.12,"[4.314997673034668, 4.354386806488037, 4.33229398727417, 4.3067731857299805, 4.2940497398376465, 4.325018882751465, 4.315284729003906, 4.3372802734375, 4.3042449951171875, 4.336825847625732]",4.32
3jya,6.89,"[5.726606845855713, 4.997652053833008, 5.5562424659729, 5.415153980255127, 5.262423515319824, 5.353546142578125, 5.571176052093506, 5.43052339553833, 5.139648914337158, 5.257465839385986]",5.37
3lka,2.82,"[4.244295597076416, 4.269381046295166, 4.279984474182129, 4.248266220092773, 4.241580486297607, 4.2512993812561035, 4.266654014587402, 4.264373779296875, 4.222536563873291, 4.224810600280762]",4.25
3n76,6.85,"[6.461320400238037, 6.585320949554443, 6.560617923736572, 6.466778755187988, 6.426204681396484, 6.408695697784424, 6.50783109664917, 6.540118217468262, 6.549867630004883, 6.480931758880615]",6.5
3n86,5.64,"[6.548181533813477, 6.5154008865356445, 6.505991458892822, 6.488953113555908, 6.525639533996582, 6.582998275756836, 6.502496719360352, 6.518579959869385, 6.555023670196533, 6.541199207305908]",6.53
3nq9,4.03,"[5.047697067260742, 4.807021617889404, 4.870019912719727, 5.19827127456665, 5.124994277954102, 4.907177448272705, 4.916494846343994, 5.021087169647217, 5.052897930145264, 5.176362037658691]",5.01
3nx7,8.1,"[5.645216464996338, 5.523217678070068, 5.367778778076172, 5.833159446716309, 5.931888580322266, 6.011515140533447, 5.8563761711120605, 5.571392059326172, 5.691874980926514, 5.666364669799805]",5.71
3o9i,11.82,"[10.126557350158691, 10.180949211120605, 10.145269393920898, 10.03657341003418, 9.591151237487793, 10.135512351989746, 10.047164916992188, 9.776442527770996, 9.829167366027832, 10.304425239562988]",10.02
3ozs,5.33,"[6.942137241363525, 6.845954895019531, 6.830984592437744, 6.902979373931885, 6.972332954406738, 6.82832670211792, 6.716170310974121, 6.884311199188232, 6.903183937072754, 6.887928009033203]",6.87
3ozt,4.13,"[6.6982645988464355, 6.611999988555908, 6.389555931091309, 6.5872578620910645, 6.564077854156494, 6.481775760650635, 6.458733081817627, 6.468351364135742, 6.501101970672607, 6.627469539642334]",6.54
3p5o,7.26,"[7.345190048217773, 7.1781005859375, 7.410090923309326, 7.133358955383301, 7.3812737464904785, 7.230677604675293, 7.372174263000488, 7.183985710144043, 7.270761966705322, 7.1445841789245605]",7.27
3prs,7.82,"[8.681114196777344, 8.845014572143555, 8.302376747131348, 8.6218900680542, 8.902388572692871, 8.595208168029785, 8.717461585998535, 8.738033294677734, 8.573585510253906, 8.669113159179688]",8.66
3pww,7.32,"[7.95183801651001, 7.904240131378174, 7.778397083282471, 7.893967628479004, 7.842054843902588, 7.909368515014648, 7.886458873748779, 8.051102638244629, 7.945051193237305, 7.943161964416504]",7.91
3qqs,5.82,"[4.255093574523926, 4.290895938873291, 4.259664535522461, 4.315914154052734, 4.302796363830566, 4.319738864898682, 4.285496711730957, 4.334335803985596, 4.292287826538086, 4.2409257888793945]",4.29
3rlr,7.52,"[7.122683048248291, 7.345596790313721, 7.215869903564453, 7.1589579582214355, 7.229629039764404, 7.269484996795654, 7.125587463378906, 7.143010139465332, 7.152262210845947, 7.078739166259766]",7.18
3tsk,7.17,"[6.9645233154296875, 7.04638147354126, 7.036890029907227, 7.134283542633057, 6.99639892578125, 6.917458534240723, 6.8593597412109375, 7.2384443283081055, 7.1094441413879395, 6.963466167449951]",7.03
3twp,3.92,"[4.269418239593506, 4.237776279449463, 4.264019966125488, 4.291141986846924, 4.246830940246582, 4.2808990478515625, 4.244759559631348, 4.262188911437988, 4.258366584777832, 4.220905303955078]",4.26
3u5j,5.61,"[6.535391330718994, 6.480565547943115, 6.661515235900879, 6.400175094604492, 6.3677825927734375, 6.452744007110596, 6.481815814971924, 6.358870506286621, 6.354549884796143, 6.425494194030762]",6.45
3ui7,9.0,"[7.099203109741211, 7.134899139404297, 7.0682196617126465, 7.047989845275879, 7.176397323608398, 7.104272365570068, 7.057251930236816, 7.112431049346924, 7.024188041687012, 7.124181270599365]",7.09
3uo4,6.52,"[7.061288833618164, 7.164825439453125, 7.292802333831787, 7.073751926422119, 7.196041584014893, 7.104764938354492, 7.121827125549316, 7.163156509399414, 7.1536688804626465, 7.106804370880127]",7.14
3up2,7.4,"[7.012554168701172, 7.011988162994385, 7.157312870025635, 7.0625691413879395, 7.05368185043335, 7.073417663574219, 7.089049339294434, 7.083799839019775, 6.92769718170166, 7.026919841766357]",7.05
3uuo,7.96,"[7.128742218017578, 7.129421710968018, 7.1487884521484375, 7.044887065887451, 7.093842506408691, 7.120887279510498, 7.004042148590088, 6.991367340087891, 7.020735740661621, 7.061470031738281]",7.07
3wtj,6.53,"[4.2572832107543945, 4.2597761154174805, 4.273054122924805, 4.258058547973633, 4.228384494781494, 4.271450996398926, 4.2445526123046875, 4.285804271697998, 4.258332252502441, 4.24560546875]",4.26
3wz8,5.82,"[7.447609901428223, 7.342346668243408, 7.123079776763916, 7.301573276519775, 7.198947906494141, 7.413652420043945, 7.155288219451904, 7.314539432525635, 7.211175918579102, 7.1685028076171875]",7.27
4agn,3.97,"[6.740538120269775, 6.5796685218811035, 6.753493309020996, 6.7648210525512695, 6.817204475402832, 6.791743755340576, 6.7046895027160645, 6.65980339050293, 6.704162120819092, 6.729905605316162]",6.72
4agp,4.69,"[7.458950519561768, 7.294233798980713, 7.33110237121582, 7.407190799713135, 7.413643836975098, 7.4177751541137695, 7.415337085723877, 7.349471569061279, 7.335076808929443, 7.443911075592041]",7.39
4agq,5.01,"[7.3986735343933105, 7.37101411819458, 7.46638298034668, 7.395730495452881, 7.485260963439941, 7.421024799346924, 7.36886739730835, 7.498752593994141, 7.562325954437256, 7.522176265716553]",7.45
4ciw,4.82,"[4.36376953125, 4.346487522125244, 4.317563056945801, 4.420989036560059, 4.373063087463379, 4.426138877868652, 4.577206611633301, 4.369195461273193, 4.3671183586120605, 4.573796272277832]",4.41
4dld,5.82,"[6.697720050811768, 6.542242527008057, 6.488438606262207, 6.581124782562256, 6.664212703704834, 6.498819351196289, 6.084814548492432, 6.58886194229126, 6.576961040496826, 6.544852256774902]",6.53
4f2w,11.3,"[6.512461185455322, 6.441879749298096, 6.406628131866455, 6.345964431762695, 6.458186626434326, 6.145794868469238, 6.5977864265441895, 6.469086647033691, 6.529914855957031, 6.54728889465332]",6.45
4f3c,11.82,"[6.774184703826904, 6.952956199645996, 6.759581089019775, 6.993382453918457, 6.801414489746094, 6.92043399810791, 6.850790023803711, 7.011348724365234, 6.973367214202881, 6.694493293762207]",6.87
4gid,10.77,"[7.769529819488525, 7.769616603851318, 7.751766681671143, 7.842539310455322, 7.834992408752441, 7.7158379554748535, 8.111838340759277, 7.722473621368408, 7.829171180725098, 7.65139102935791]",7.8
4j28,5.7,"[4.775383472442627, 4.90000057220459, 4.530584335327148, 4.823671817779541, 4.546481609344482, 5.191291332244873, 4.9226789474487305, 5.561407566070557, 4.821293830871582, 5.685235500335693]",4.98
4jfs,5.27,"[4.383605003356934, 4.461607933044434, 4.564087867736816, 4.451979160308838, 4.323501110076904, 4.456442832946777, 4.4544806480407715, 4.528020858764648, 4.482477188110352, 4.459230422973633]",4.46
4jxs,4.74,"[4.643294334411621, 4.481283664703369, 4.683523654937744, 4.991179466247559, 5.169381618499756, 4.756707668304443, 4.661997318267822, 4.778106689453125, 5.011123180389404, 4.9431376457214355]",4.81
4k18,8.96,"[7.11059045791626, 7.0860443115234375, 7.084288597106934, 7.1081671714782715, 7.126160144805908, 7.072244644165039, 7.096282005310059, 6.988426685333252, 7.046015739440918, 6.971923351287842]",7.07
4kz6,3.1,"[4.253714561462402, 4.226444244384766, 4.2613725662231445, 4.266022682189941, 4.253127098083496, 4.245721340179443, 4.226560592651367, 4.281680107116699, 4.264754295349121, 4.278627872467041]",4.26
4kzq,6.1,"[5.715743064880371, 5.179393768310547, 5.9033660888671875, 5.904760837554932, 5.360967636108398, 5.437822341918945, 5.550310134887695, 6.002167224884033, 5.799249649047852, 5.841277599334717]",5.67
4kzu,6.5,"[6.2688212394714355, 6.00039005279541, 5.990610599517822, 6.069991111755371, 6.321109771728516, 6.192209243774414, 6.197025299072266, 6.152156352996826, 6.086987495422363, 6.241816520690918]",6.15
4llx,2.89,"[4.494259357452393, 4.414369583129883, 4.484327793121338, 4.465830326080322, 4.512387275695801, 4.471741676330566, 4.481663703918457, 4.412993431091309, 4.484233856201172, 4.475454807281494]",4.47
4lzs,4.8,"[4.294841766357422, 4.280202388763428, 4.216306686401367, 4.2678046226501465, 4.319774627685547, 4.255932807922363, 4.191278457641602, 4.35703706741333, 4.308108329772949, 4.204992294311523]",4.27
4m0y,6.46,"[6.47191047668457, 6.359854698181152, 6.2997517585754395, 6.342850685119629, 6.187469005584717, 6.311859607696533, 6.391749858856201, 6.469459056854248, 6.417607307434082, 6.250496864318848]",6.35
4ogj,6.79,"[7.821283340454102, 7.761435508728027, 7.882000923156738, 7.66715145111084, 7.995016098022461, 7.748211860656738, 7.870004653930664, 7.842065811157227, 7.730982780456543, 7.8240838050842285]",7.81
4pcs,7.85,"[6.126471996307373, 6.196174144744873, 6.1659770011901855, 6.117251396179199, 6.03335428237915, 6.137001037597656, 6.009942531585693, 6.038487911224365, 5.833556175231934, 6.12416410446167]",6.08
4wiv,6.26,"[7.487179279327393, 7.494228363037109, 7.428765296936035, 7.4991655349731445, 7.47927713394165, 7.481318473815918, 7.4103803634643555, 7.3321027755737305, 7.365631580352783, 7.433798313140869]",7.44
5a7b,3.57,"[7.443000793457031, 7.4544358253479, 7.3867034912109375, 7.407589912414551, 7.338028907775879, 7.449923038482666, 7.425260543823242, 7.3981194496154785, 7.519466400146484, 7.429379940032959]",7.43
5aba,2.98,"[6.882505893707275, 6.943332195281982, 6.949991703033447, 6.898791313171387, 6.790901184082031, 6.759690284729004, 6.900464057922363, 6.753420352935791, 6.897824287414551, 6.816164016723633]",6.86
5c28,5.66,"[4.42238712310791, 4.411655426025391, 4.394378662109375, 4.424273490905762, 4.471299171447754, 4.381232738494873, 4.433384895324707, 4.327937126159668, 4.371090888977051, 4.425943851470947]",4.41
5c2h,11.09,"[7.675063610076904, 7.756795406341553, 7.693935871124268, 7.671319007873535, 7.651763916015625, 7.802635669708252, 7.706301212310791, 7.729430675506592, 7.614697456359863, 7.518784999847412]",7.68
5dwr,11.22,"[7.799539089202881, 7.775157451629639, 7.753161907196045, 7.7554521560668945, 7.84088659286499, 7.825586795806885, 7.7916483879089355, 7.829518795013428, 7.786234378814697, 7.831329822540283]",7.8
