pdbid,real,predictions,mean_pred
4llx,2.89,"[3.7203192710876465, 3.7602686882019043, 3.7838926315307617, 3.7765138149261475, 3.7327752113342285, 3.727813720703125, 3.70539927482605, 3.7474210262298584, 3.7467424869537354, 3.748947858810425]",3.75
4lzs,4.8,"[4.7174177169799805, 4.710432529449463, 4.729074478149414, 4.807438850402832, 4.6901164054870605, 4.742713451385498, 4.80789852142334, 4.772684574127197, 4.708345413208008, 4.782993793487549]",4.75
4m0y,6.46,"[5.862765312194824, 5.804934501647949, 5.764560699462891, 5.870107173919678, 5.758393287658691, 5.783411026000977, 5.886268615722656, 5.866422176361084, 5.802194118499756, 5.771519184112549]",5.82
4ogj,6.79,"[7.842845916748047, 7.792335510253906, 7.77285099029541, 7.778814315795898, 7.822795867919922, 7.7786078453063965, 7.8135528564453125, 7.774850845336914, 7.918885231018066, 7.919794082641602]",7.82
4pcs,7.85,"[5.558382034301758, 5.398963928222656, 5.525302410125732, 5.580509662628174, 5.476483345031738, 5.553153991699219, 5.453067779541016, 5.414846420288086, 5.382046222686768, 5.3845086097717285]",5.47
4wiv,6.26,"[6.847504615783691, 6.968880653381348, 6.835433006286621, 6.93513822555542, 6.907038688659668, 6.874526500701904, 6.8364644050598145, 6.956658840179443, 6.874370098114014, 6.963332176208496]",6.9
5a7b,3.57,"[7.272946357727051, 7.166290283203125, 7.076053619384766, 7.182103633880615, 7.248642444610596, 7.086610794067383, 7.116466045379639, 7.243801593780518, 7.161541938781738, 7.188004016876221]",7.17
5aba,2.98,"[6.756486892700195, 6.726902008056641, 6.846290111541748, 6.715587615966797, 6.764280796051025, 6.8222222328186035, 6.775846004486084, 6.78859806060791, 6.929222583770752, 6.835114479064941]",6.8
5c28,5.66,"[4.457416534423828, 4.404672622680664, 4.434870719909668, 4.319659233093262, 4.4649248123168945, 4.503174304962158, 4.473980903625488, 4.415408611297607, 4.3606085777282715, 4.376796722412109]",4.42
5c2h,11.09,"[7.769121170043945, 7.733044624328613, 7.761847019195557, 7.758969306945801, 7.693885326385498, 7.770913124084473, 7.669917106628418, 7.730844020843506, 7.729461193084717, 7.708019256591797]",7.73
5dwr,11.22,"[7.281129360198975, 7.248924255371094, 7.162875652313232, 7.228606224060059, 7.196686744689941, 7.258805274963379, 7.221623420715332, 7.23247766494751, 7.234360218048096, 7.220444679260254]",7.23
