pdbid,real,predictions,mean_pred
3dxg,2.4,"[5.9795050621032715, 5.348691463470459, 5.443326473236084, 4.873493671417236, 5.505964756011963, 5.108001232147217, 6.32714319229126, 5.131994724273682, 5.777388572692871, 5.216026782989502]",5.47
3ehy,5.85,"[4.890172481536865, 5.619959354400635, 5.017191410064697, 5.484341144561768, 5.339274883270264, 4.602520942687988, 5.738155841827393, 5.663084506988525, 5.133470058441162, 5.146670341491699]",5.26
3ejr,8.57,"[6.429297924041748, 6.303769588470459, 6.731346607208252, 6.3191070556640625, 6.293258190155029, 6.187472820281982, 6.543440341949463, 6.535966396331787, 6.228609561920166, 6.5167155265808105]",6.41
3fcq,2.77,"[6.493608474731445, 6.540033340454102, 7.397153854370117, 6.262961387634277, 5.969348907470703, 6.740999698638916, 5.946286678314209, 6.400912761688232, 6.515693664550781, 6.926069259643555]",6.52
3g0w,9.52,"[7.638248920440674, 7.512065410614014, 8.402685165405273, 8.079792022705078, 8.152552604675293, 7.750224590301514, 7.476844310760498, 8.374238967895508, 8.24771785736084, 7.76806116104126]",7.94
3gbb,6.9,"[5.588430881500244, 6.451497554779053, 6.522335529327393, 5.738903522491455, 6.020131587982178, 5.298592567443848, 5.503119945526123, 5.501327991485596, 5.770308971405029, 6.030869007110596]",5.84
3gr2,2.52,"[3.8803186416625977, 4.231518745422363, 4.457139492034912, 4.603320121765137, 4.494696140289307, 4.018983840942383, 4.327550411224365, 4.549308776855469, 3.876582622528076, 4.29578161239624]",4.27
3gv9,2.12,"[3.9992589950561523, 4.499786376953125, 4.586604595184326, 4.267385959625244, 4.941504001617432, 5.126569747924805, 4.899237632751465, 4.896361351013184, 4.459127426147461, 4.793312072753906]",4.65
3jya,6.89,"[6.256005764007568, 6.334257125854492, 6.0019049644470215, 6.4318928718566895, 6.141306400299072, 6.732263088226318, 6.437106609344482, 7.0993170738220215, 6.326054096221924, 6.861170291900635]",6.46
3lka,2.82,"[3.913238048553467, 4.257452011108398, 3.925384521484375, 4.330539703369141, 4.619565010070801, 4.398664474487305, 4.1744704246521, 4.466000080108643, 4.1496381759643555, 4.1776347160339355]",4.24
3n76,6.85,"[6.0614237785339355, 6.007227897644043, 5.695162296295166, 6.013425827026367, 5.818803310394287, 6.10380220413208, 5.90635347366333, 5.74064826965332, 5.406544208526611, 6.111772060394287]",5.89
3n86,5.64,"[6.442192554473877, 6.0730204582214355, 5.703240871429443, 6.308347225189209, 5.521687030792236, 6.364436626434326, 5.901093482971191, 5.609424114227295, 6.193619728088379, 6.191684246063232]",6.03
3nq9,4.03,"[7.168904781341553, 7.576134204864502, 7.0402445793151855, 7.47345495223999, 7.294869422912598, 7.8271613121032715, 7.641668796539307, 6.635925769805908, 7.566319942474365, 8.037875175476074]",7.43
3nx7,8.1,"[5.030343055725098, 6.270313739776611, 5.9926300048828125, 4.629247665405273, 5.651543140411377, 5.263034820556641, 5.767466068267822, 5.164835453033447, 5.571041584014893, 5.872467517852783]",5.52
3o9i,11.82,"[9.712859153747559, 9.36047649383545, 9.987367630004883, 9.2636079788208, 10.16920280456543, 9.27416706085205, 9.83137035369873, 9.345433235168457, 9.1829195022583, 9.510666847229004]",9.56
3ozs,5.33,"[6.0788397789001465, 6.044524669647217, 5.955023765563965, 5.8688740730285645, 6.035884857177734, 6.282259464263916, 6.665878772735596, 6.116871356964111, 6.084716320037842, 6.43513822555542]",6.16
3ozt,4.13,"[6.320836067199707, 6.838485240936279, 6.398179531097412, 7.107827663421631, 7.1239848136901855, 6.640440464019775, 6.943376064300537, 6.58938455581665, 6.763194561004639, 6.848639965057373]",6.76
3p5o,7.26,"[5.200212478637695, 5.896255016326904, 5.90585470199585, 6.771827220916748, 5.965299129486084, 6.246687412261963, 5.7290263175964355, 6.387345790863037, 5.834587574005127, 6.6862568855285645]",6.06
3prs,7.82,"[7.331937313079834, 6.432825565338135, 7.214498043060303, 8.096431732177734, 7.594095706939697, 6.9431233406066895, 5.8468194007873535, 6.933852672576904, 7.055842876434326, 7.455480098724365]",7.09
3pww,7.32,"[7.12836217880249, 7.202949047088623, 7.289358615875244, 7.260441780090332, 5.7801995277404785, 6.994957447052002, 6.784119606018066, 6.731173992156982, 6.699827671051025, 7.436490535736084]",6.93
3qqs,5.82,"[4.394197940826416, 5.221199989318848, 5.671603202819824, 4.895520210266113, 4.550529956817627, 5.534921646118164, 5.296932697296143, 5.503888130187988, 5.062221050262451, 4.957674980163574]",5.11
3rlr,7.52,"[6.273237705230713, 6.341001987457275, 6.436387062072754, 6.834921360015869, 5.828988552093506, 5.996841907501221, 6.167387962341309, 6.122707843780518, 6.446902275085449, 6.594968318939209]",6.3
3tsk,7.17,"[7.9251790046691895, 8.55458927154541, 8.231507301330566, 8.008746147155762, 7.578765869140625, 7.8495588302612305, 7.857879161834717, 8.670199394226074, 8.358572959899902, 8.21603775024414]",8.13
3twp,3.92,"[4.3874053955078125, 3.946939468383789, 4.5744428634643555, 4.018197536468506, 3.848318576812744, 4.982511043548584, 3.474885940551758, 4.711384296417236, 5.148725986480713, 3.8423476219177246]",4.29
3u5j,5.61,"[7.167593479156494, 6.190231800079346, 5.878030776977539, 6.8932271003723145, 6.408624172210693, 6.45122766494751, 6.181217193603516, 6.705686092376709, 6.4575934410095215, 6.264810085296631]",6.46
3ui7,9.0,"[6.1817193031311035, 6.346667289733887, 6.867529392242432, 6.122056007385254, 6.152003765106201, 6.618730545043945, 7.249343395233154, 5.8894758224487305, 7.206945896148682, 5.8158650398254395]",6.45
3uo4,6.52,"[7.916812419891357, 8.525932312011719, 7.420532703399658, 8.036985397338867, 8.060968399047852, 8.011514663696289, 8.0768461227417, 7.710743427276611, 8.331816673278809, 8.300724983215332]",8.04
3up2,7.4,"[7.694863796234131, 7.004005432128906, 6.966955661773682, 6.81238317489624, 7.218068599700928, 7.817850589752197, 7.400595188140869, 7.328738689422607, 7.8350677490234375, 6.746691703796387]",7.28
3uuo,7.96,"[7.512124061584473, 7.976142883300781, 7.431804180145264, 7.191532611846924, 7.403448581695557, 7.351621150970459, 6.970219135284424, 7.057545185089111, 6.446304798126221, 7.3657965660095215]",7.27
3wtj,6.53,"[6.289724826812744, 7.858790397644043, 7.201008319854736, 7.103639125823975, 6.482076644897461, 7.002495288848877, 6.6739420890808105, 8.051373481750488, 6.890997409820557, 5.851460933685303]",6.94
3wz8,5.82,"[5.9175214767456055, 5.601195335388184, 6.348071575164795, 6.347568511962891, 6.536805629730225, 6.598395824432373, 6.133759021759033, 5.7367987632751465, 6.691748142242432, 5.890599727630615]",6.18
4agn,3.97,"[5.2291741371154785, 5.168621063232422, 4.934443473815918, 4.724591255187988, 4.747359752655029, 5.2081298828125, 5.001736164093018, 4.6790642738342285, 5.151731491088867, 4.851179122924805]",4.97
4agp,4.69,"[4.984649181365967, 6.027087211608887, 6.397903919219971, 5.661581516265869, 6.280704498291016, 5.319615840911865, 5.746302127838135, 5.718058109283447, 6.6762919425964355, 5.031472682952881]",5.78
4agq,5.01,"[5.742450714111328, 5.691517353057861, 6.003063678741455, 5.8512492179870605, 5.953636646270752, 5.573998928070068, 5.8090338706970215, 6.220469951629639, 5.680748462677002, 5.399570941925049]",5.79
4ciw,4.82,"[5.662680149078369, 5.0922722816467285, 5.25102424621582, 5.101721286773682, 5.497143268585205, 5.626123905181885, 5.535067558288574, 5.946288585662842, 5.874557971954346, 5.790440082550049]",5.54
4dld,5.82,"[5.654318809509277, 5.862096786499023, 5.8547682762146, 5.145949363708496, 5.712438583374023, 6.425974369049072, 5.79401969909668, 6.087258338928223, 6.196629524230957, 6.123266696929932]",5.89
4f2w,11.3,"[6.093189716339111, 5.748647689819336, 6.117111682891846, 5.6938042640686035, 6.354737281799316, 5.807444095611572, 5.8339948654174805, 5.252092361450195, 6.837352275848389, 5.418785572052002]",5.92
4f3c,11.82,"[6.480297565460205, 5.811708450317383, 6.000595569610596, 6.150448322296143, 6.174760341644287, 6.228835582733154, 5.834591865539551, 5.968773365020752, 6.049962520599365, 6.677245616912842]",6.14
4gid,10.77,"[7.042843341827393, 6.824237823486328, 6.815443515777588, 6.819606304168701, 7.551938533782959, 7.685733318328857, 7.908541202545166, 7.417261600494385, 7.108168125152588, 7.330578804016113]",7.25
4j28,5.7,"[5.596648693084717, 6.439438819885254, 6.839042663574219, 6.370447635650635, 5.976327419281006, 6.307441711425781, 6.295273303985596, 5.878653049468994, 6.911299228668213, 6.673620700836182]",6.33
4jfs,5.27,"[6.621181488037109, 6.016132831573486, 6.919876575469971, 5.719319820404053, 5.95348596572876, 7.01011848449707, 7.433554649353027, 6.181877613067627, 6.651550769805908, 7.087767124176025]",6.56
4jxs,4.74,"[5.791965961456299, 6.0286760330200195, 5.095163822174072, 4.562114238739014, 4.722687244415283, 5.334948539733887, 5.481128215789795, 4.9004669189453125, 4.850032329559326, 5.172602653503418]",5.19
4k18,8.96,"[7.413736820220947, 7.591918468475342, 8.30681037902832, 7.213275909423828, 8.151378631591797, 7.606110572814941, 7.086719989776611, 8.12882137298584, 7.530483245849609, 7.116577625274658]",7.61
4kz6,3.1,"[5.94426965713501, 5.213059902191162, 5.209774017333984, 4.780214309692383, 6.522119045257568, 5.687282085418701, 5.070042133331299, 5.145195484161377, 5.393371105194092, 5.8075480461120605]",5.48
4kzq,6.1,"[6.558254718780518, 6.0125555992126465, 5.973026752471924, 6.040801525115967, 6.644474506378174, 6.500037670135498, 6.178817272186279, 5.552534580230713, 6.595090389251709, 5.8089189529418945]",6.19
4kzu,6.5,"[5.660400867462158, 6.01802396774292, 6.106675624847412, 6.278393268585205, 6.027673244476318, 6.7632575035095215, 5.527498722076416, 7.031764984130859, 6.7960076332092285, 6.037016868591309]",6.22
4llx,2.89,"[4.459259510040283, 4.453917980194092, 3.824921131134033, 3.9913454055786133, 4.130279541015625, 4.125939846038818, 3.8344364166259766, 4.493336200714111, 4.471157550811768, 4.154182434082031]",4.19
4lzs,4.8,"[5.1581902503967285, 4.6060471534729, 5.204523086547852, 4.963604927062988, 4.5530009269714355, 5.516381740570068, 4.227642059326172, 4.898412227630615, 5.0509443283081055, 4.897700309753418]",4.91
4m0y,6.46,"[6.635879993438721, 6.363500118255615, 6.07528829574585, 5.942535400390625, 6.113042831420898, 5.366337776184082, 5.771528720855713, 6.016499996185303, 6.662386894226074, 5.540775775909424]",6.05
4ogj,6.79,"[6.546947002410889, 6.291313648223877, 5.88126802444458, 7.199477195739746, 6.542151927947998, 6.7747483253479, 6.905704021453857, 6.60615348815918, 7.206006050109863, 6.618488788604736]",6.66
4pcs,7.85,"[6.619601726531982, 7.28448486328125, 7.389839172363281, 6.482970714569092, 6.296630382537842, 5.54162073135376, 6.1888556480407715, 6.515768051147461, 6.659201622009277, 7.3303399085998535]",6.63
4wiv,6.26,"[6.878429412841797, 6.720805644989014, 6.520069599151611, 6.179885387420654, 6.5771894454956055, 6.591437816619873, 5.536365032196045, 6.338907718658447, 6.312408447265625, 6.348186016082764]",6.4
5a7b,3.57,"[5.2636637687683105, 5.472568988800049, 5.6613240242004395, 6.41607141494751, 5.404994010925293, 5.625607013702393, 5.466625690460205, 4.748749256134033, 5.810513019561768, 5.884411811828613]",5.58
5aba,2.98,"[5.2825093269348145, 5.432093143463135, 5.783575057983398, 5.905404567718506, 5.237104415893555, 4.739465236663818, 6.111535549163818, 5.453161716461182, 5.480047225952148, 5.401446342468262]",5.48
5c28,5.66,"[4.666408538818359, 4.927241802215576, 5.144471645355225, 4.938697814941406, 4.606747627258301, 4.777754783630371, 4.9176859855651855, 4.900718688964844, 4.991506099700928, 4.234902858734131]",4.81
5c2h,11.09,"[4.901198863983154, 5.296759128570557, 5.430256366729736, 5.590643405914307, 5.960090637207031, 5.326801300048828, 5.014500141143799, 4.752924919128418, 5.1020026206970215, 5.521667957305908]",5.29
5dwr,11.22,"[8.481040954589844, 7.74526309967041, 7.929763317108154, 8.06161117553711, 7.942071437835693, 7.923292636871338, 8.406632423400879, 8.826089859008789, 8.673860549926758, 8.280409812927246]",8.23
