pdbid,real,predictions,mean_pred
2x00,11.33,"[6.770172119140625, 6.398922920227051, 6.882680892944336, 7.369439125061035, 6.317622184753418, 7.210063934326172, 6.636379241943359, 6.645538330078125, 7.412907600402832, 6.5432281494140625]",6.82
2xb8,7.59,"[5.630649566650391, 5.598017692565918, 5.785096168518066, 5.858708381652832, 5.165238380432129, 5.754728317260742, 5.606189727783203, 5.572649955749512, 5.897497177124023, 5.384812355041504]",5.63
2xdl,3.1,"[5.934426307678223, 6.403014183044434, 6.632632255554199, 5.928516387939453, 6.048595428466797, 5.860548973083496, 6.787955284118652, 6.015063285827637, 5.82646369934082, 6.029110908508301]",6.15
2xii,7.2,"[8.187135696411133, 7.24929141998291, 8.229767799377441, 6.616393089294434, 7.1695661544799805, 7.065403938293457, 6.204144477844238, 7.794485092163086, 7.4560346603393555, 8.03825855255127]",7.4
2yki,9.46,"[7.302186012268066, 7.658472061157227, 7.229001045227051, 7.495373725891113, 7.030764579772949, 6.59971809387207, 7.004182815551758, 6.652462959289551, 7.690268516540527, 6.089870452880859]",7.08
2ymd,3.16,"[6.235601425170898, 6.372524261474609, 6.910795211791992, 6.486482620239258, 5.73995304107666, 6.585611343383789, 7.001003265380859, 6.679862022399902, 6.837855339050293, 6.345303535461426]",6.52
3aru,3.22,"[5.296895980834961, 4.931578636169434, 5.565861701965332, 4.512759208679199, 5.128436088562012, 5.143805503845215, 5.418796539306641, 5.208136558532715, 5.129909515380859, 5.377894401550293]",5.17
3ary,6.0,"[4.282936096191406, 4.737351417541504, 4.266275405883789, 5.1264495849609375, 4.798470497131348, 6.071953773498535, 5.139795303344727, 4.995613098144531, 4.799739837646484, 4.839583396911621]",4.91
3b27,5.16,"[5.090762138366699, 6.028714179992676, 5.356471061706543, 5.58908748626709, 5.835263252258301, 4.870587348937988, 5.653135299682617, 5.33863639831543, 4.899801254272461, 5.776323318481445]",5.44
3b5r,8.77,"[7.789402961730957, 7.521149635314941, 7.462571144104004, 7.717503547668457, 7.835783004760742, 6.996000289916992, 7.808183670043945, 7.616872787475586, 7.101161003112793, 8.652531623840332]",7.65
3b65,9.27,"[6.728181838989258, 7.547906875610352, 7.5627336502075195, 7.497682571411133, 7.7680158615112305, 7.417072296142578, 7.451353073120117, 7.939170837402344, 7.430377006530762, 7.238786697387695]",7.46
3b68,8.4,"[6.282048225402832, 7.538651466369629, 7.163169860839844, 7.560882568359375, 7.758969306945801, 7.289640426635742, 7.8806915283203125, 7.458327293395996, 7.363842964172363, 7.28788948059082]",7.36
3d4z,4.89,"[5.951356887817383, 5.985882759094238, 6.104294776916504, 5.933597564697266, 5.460607528686523, 4.947993278503418, 5.086875915527344, 5.522517204284668, 6.6712799072265625, 5.893851280212402]",5.76
3d6q,3.76,"[5.112259864807129, 5.449670791625977, 5.806820869445801, 5.373560905456543, 5.481568336486816, 5.311305999755859, 5.029181957244873, 5.546224594116211, 5.103941917419434, 6.1337690353393555]",5.43
3dx1,3.58,"[5.076573371887207, 5.7753496170043945, 4.59454345703125, 4.9377641677856445, 4.7754364013671875, 4.6019768714904785, 6.29903507232666, 4.724865913391113, 5.896973609924316, 5.250059127807617]",5.19
3dx2,6.82,"[5.270145416259766, 5.271852493286133, 6.022139549255371, 5.465275764465332, 6.190184593200684, 6.114997863769531, 6.002483367919922, 6.338820457458496, 6.524097442626953, 6.729001998901367]",5.99
3dxg,2.4,"[5.639407157897949, 4.953655242919922, 5.203702926635742, 4.761688709259033, 5.817456245422363, 5.3799591064453125, 5.347563743591309, 4.763949394226074, 5.179803848266602, 5.01756477355957]",5.21
3ehy,5.85,"[5.633242607116699, 5.974318504333496, 5.436707496643066, 5.329482078552246, 5.921055793762207, 4.995084285736084, 5.709674835205078, 6.194133758544922, 4.982653617858887, 5.529384613037109]",5.57
3ejr,8.57,"[7.060037612915039, 5.898811340332031, 6.4906206130981445, 7.0478925704956055, 7.12425422668457, 6.604647636413574, 6.5312910079956055, 6.572841644287109, 6.16572380065918, 5.71757698059082]",6.52
3fcq,2.77,"[5.893589019775391, 6.675943374633789, 7.092105865478516, 5.999795913696289, 5.878966331481934, 6.715622901916504, 6.27668571472168, 6.627825736999512, 6.562539100646973, 6.980808258056641]",6.47
3g0w,9.52,"[7.328193664550781, 7.436433792114258, 7.5576171875, 7.158121109008789, 6.951803207397461, 6.551299095153809, 7.441659927368164, 7.490679740905762, 7.7376203536987305, 7.64815616607666]",7.33
3gbb,6.9,"[5.751604080200195, 6.4595136642456055, 5.696337699890137, 5.82861328125, 6.118719100952148, 5.797512054443359, 6.15107536315918, 6.474920272827148, 6.430441856384277, 5.871870040893555]",6.06
3gr2,2.52,"[4.439456939697266, 4.527490615844727, 4.6122541427612305, 4.743791580200195, 4.27362060546875, 4.308656692504883, 4.0407395362854, 4.023919105529785, 4.579556465148926, 4.631354331970215]",4.42
3gv9,2.12,"[4.351432800292969, 4.834673881530762, 5.434521675109863, 4.079310417175293, 5.144108772277832, 5.254110336303711, 4.995203495025635, 4.366546630859375, 4.4383344650268555, 5.2957763671875]",4.82
3jya,6.89,"[6.416867256164551, 6.641986846923828, 5.924718856811523, 6.818236351013184, 6.204044342041016, 7.568526268005371, 7.081912994384766, 6.780155181884766, 6.526769638061523, 6.9231109619140625]",6.69
3lka,2.82,"[4.537464141845703, 4.914857864379883, 4.842927932739258, 4.686557769775391, 5.159698486328125, 4.517967700958252, 5.091263771057129, 4.443979263305664, 5.409985542297363, 4.3906049728393555]",4.8
3n76,6.85,"[5.583349227905273, 5.5500688552856445, 5.392403602600098, 5.726789474487305, 6.004866600036621, 5.2877044677734375, 5.387486457824707, 5.22696590423584, 4.721357822418213, 5.544049263000488]",5.44
3n86,5.64,"[5.503365516662598, 6.642818450927734, 5.630311965942383, 6.2417144775390625, 6.359244346618652, 6.818415641784668, 5.699956893920898, 6.119560241699219, 6.22934627532959, 6.363490104675293]",6.16
3nq9,4.03,"[7.384696006774902, 7.416387557983398, 7.508457183837891, 7.231118202209473, 7.321041107177734, 7.394601821899414, 7.448044776916504, 6.756521224975586, 7.4544525146484375, 7.976353645324707]",7.39
3nx7,8.1,"[5.515835762023926, 6.4146623611450195, 5.81196403503418, 5.839037895202637, 5.684618949890137, 5.533177375793457, 5.773479461669922, 5.427957534790039, 5.812990188598633, 6.461499214172363]",5.83
3o9i,11.82,"[8.528036117553711, 9.113774299621582, 9.146612167358398, 8.799047470092773, 8.63820743560791, 8.539257049560547, 7.884964942932129, 8.472155570983887, 8.34654712677002, 8.415458679199219]",8.59
3ozs,5.33,"[5.825029373168945, 5.356922149658203, 5.474395751953125, 5.438098907470703, 5.659598350524902, 6.554200172424316, 6.0765180587768555, 5.308720588684082, 5.9621381759643555, 6.145709991455078]",5.78
3ozt,4.13,"[7.294105529785156, 6.537543296813965, 6.221159934997559, 6.798251152038574, 6.05177116394043, 5.975292205810547, 6.030572891235352, 5.284891128540039, 6.305693626403809, 5.886110305786133]",6.24
3p5o,7.26,"[5.988663673400879, 6.448725700378418, 5.668495178222656, 6.667863845825195, 6.091394424438477, 6.793020248413086, 6.307790756225586, 5.65424919128418, 6.434259414672852, 6.781955718994141]",6.28
3prs,7.82,"[6.91845703125, 6.049328804016113, 7.092998504638672, 7.150321960449219, 7.604952812194824, 6.349356651306152, 6.000487327575684, 6.631778717041016, 6.448917388916016, 7.170936584472656]",6.74
3pww,7.32,"[6.482260704040527, 7.601493835449219, 7.099775314331055, 7.290544509887695, 6.496761322021484, 6.758358001708984, 6.384793281555176, 7.099863052368164, 6.843024253845215, 6.528689384460449]",6.86
3qqs,5.82,"[4.128281593322754, 6.050962448120117, 5.610455513000488, 4.962003707885742, 5.0229058265686035, 5.649323463439941, 5.1126909255981445, 5.127219200134277, 5.162679672241211, 4.3014421463012695]",5.11
3rlr,7.52,"[6.106019973754883, 6.1182756423950195, 6.225913047790527, 6.710458755493164, 5.6724042892456055, 6.374292373657227, 5.952408790588379, 6.281583786010742, 6.043636322021484, 5.935515403747559]",6.14
3tsk,7.17,"[8.01846694946289, 7.442028999328613, 8.104186058044434, 7.675440788269043, 7.2218475341796875, 8.340982437133789, 7.753364562988281, 7.6635236740112305, 7.784457206726074, 8.263481140136719]",7.83
3twp,3.92,"[4.347330570220947, 4.584920883178711, 4.760070323944092, 4.9304962158203125, 3.724379777908325, 4.983611106872559, 4.257373809814453, 5.163534164428711, 4.960189342498779, 3.735642671585083]",4.54
3u5j,5.61,"[6.461706161499023, 6.706748962402344, 5.84835147857666, 6.706081390380859, 6.631046295166016, 6.485350608825684, 6.251095771789551, 6.545820236206055, 6.564020156860352, 6.249518394470215]",6.44
3ui7,9.0,"[6.186025619506836, 6.342127799987793, 6.672806739807129, 6.50510311126709, 6.762447357177734, 6.6571149826049805, 6.558780670166016, 6.847787857055664, 6.582711219787598, 6.543811798095703]",6.57
3uo4,6.52,"[7.8946638107299805, 8.432480812072754, 7.252806663513184, 7.656351089477539, 7.778769493103027, 7.916315078735352, 8.084970474243164, 7.479185104370117, 7.888876914978027, 8.488529205322266]",7.89
3up2,7.4,"[7.600032806396484, 6.988701820373535, 6.923985481262207, 7.777039527893066, 7.643855094909668, 7.249983787536621, 6.933574676513672, 7.501710891723633, 7.891853332519531, 7.357280731201172]",7.39
3uuo,7.96,"[6.62891960144043, 8.127391815185547, 7.644349098205566, 7.304510116577148, 7.791881561279297, 6.94587516784668, 7.240655899047852, 7.772054672241211, 7.040525436401367, 6.551265716552734]",7.3
3wtj,6.53,"[6.915104866027832, 7.252923965454102, 6.887158393859863, 6.829550743103027, 6.569090843200684, 7.438457489013672, 7.357773780822754, 8.223785400390625, 6.777896881103516, 6.625171661376953]",7.09
3wz8,5.82,"[5.757214546203613, 6.216068267822266, 5.849235534667969, 6.3762969970703125, 6.323775291442871, 6.224828720092773, 5.964722633361816, 6.0622358322143555, 6.530552864074707, 6.052304267883301]",6.14
4agn,3.97,"[4.618200302124023, 5.15877628326416, 4.664422035217285, 4.764747619628906, 4.573642730712891, 5.406222343444824, 4.792396545410156, 5.042011260986328, 4.418336868286133, 4.993496894836426]",4.84
4agp,4.69,"[4.518454551696777, 5.710391044616699, 5.353660583496094, 5.784205436706543, 5.757515907287598, 5.037273406982422, 6.087508201599121, 5.264484405517578, 4.887455940246582, 5.097113609313965]",5.35
4agq,5.01,"[5.402010917663574, 5.13245964050293, 5.476188659667969, 4.511242866516113, 5.725370407104492, 5.2905473709106445, 5.042009353637695, 5.599799156188965, 5.493170738220215, 5.3844099044799805]",5.31
4ciw,4.82,"[5.256915092468262, 5.705375671386719, 5.27189826965332, 5.1048583984375, 5.374515533447266, 5.984413146972656, 5.485987663269043, 4.820627212524414, 6.000703811645508, 6.080111503601074]",5.51
4dld,5.82,"[5.52493953704834, 4.903703689575195, 5.349278450012207, 5.943281173706055, 5.792237281799316, 6.415130615234375, 6.109940528869629, 6.576855659484863, 5.6230926513671875, 6.229754447937012]",5.85
4f2w,11.3,"[6.186551094055176, 5.666525840759277, 6.060412406921387, 5.98447322845459, 6.535514831542969, 6.6976118087768555, 7.139589309692383, 6.280195236206055, 6.310870170593262, 6.459840774536133]",6.33
4f3c,11.82,"[6.780462265014648, 6.223413467407227, 6.142124176025391, 6.576869010925293, 5.457399368286133, 6.143863677978516, 6.024336814880371, 6.4431657791137695, 6.273797988891602, 6.20960807800293]",6.23
4gid,10.77,"[7.275683403015137, 7.079370498657227, 6.765754699707031, 7.517989158630371, 7.092319488525391, 7.304786682128906, 7.605878829956055, 6.730166435241699, 6.946978569030762, 6.915056228637695]",7.12
4j28,5.7,"[6.412389755249023, 6.333284378051758, 7.8975629806518555, 5.695172309875488, 6.538453102111816, 5.988265037536621, 6.703473091125488, 7.1946611404418945, 7.207680702209473, 6.632725715637207]",6.66
4jfs,5.27,"[6.0193071365356445, 6.0963335037231445, 7.435522079467773, 7.313680648803711, 6.685294151306152, 6.400961875915527, 7.501225471496582, 7.329240798950195, 6.204230308532715, 6.934576034545898]",6.79
4jxs,4.74,"[5.048561096191406, 5.881377220153809, 4.604448318481445, 5.251044273376465, 5.2396039962768555, 5.590750694274902, 5.516274452209473, 5.245848655700684, 5.308170318603516, 5.883966445922852]",5.36
4k18,8.96,"[7.692018508911133, 6.642141342163086, 7.6763715744018555, 7.8573150634765625, 7.820427894592285, 7.476513862609863, 6.675849914550781, 7.453864097595215, 7.592192649841309, 7.509740829467773]",7.44
4kz6,3.1,"[5.551511764526367, 6.189404487609863, 4.8513593673706055, 5.016485214233398, 6.088741302490234, 6.15272331237793, 5.377019882202148, 5.055795669555664, 5.798949241638184, 6.227020263671875]",5.63
4kzq,6.1,"[6.594505310058594, 6.36298942565918, 6.904666900634766, 6.041499137878418, 5.945339202880859, 7.295774459838867, 6.260405540466309, 6.3623857498168945, 5.756147384643555, 7.1629228591918945]",6.47
4kzu,6.5,"[6.475142478942871, 5.864066123962402, 6.761129379272461, 5.875571250915527, 6.688999176025391, 6.777305603027344, 6.959469795227051, 6.908742904663086, 7.479291915893555, 6.261242866516113]",6.61
4llx,2.89,"[4.568680763244629, 4.917238235473633, 4.155035972595215, 4.037336349487305, 4.692348480224609, 4.700921058654785, 4.677165985107422, 4.691964149475098, 4.66422700881958, 4.149389266967773]",4.53
4lzs,4.8,"[5.732617378234863, 4.981874465942383, 5.222450256347656, 5.476474761962891, 5.279022216796875, 5.817084312438965, 5.067584991455078, 5.928973197937012, 5.856112480163574, 5.477558135986328]",5.48
4m0y,6.46,"[6.592090606689453, 6.333560943603516, 6.113818168640137, 5.996823310852051, 6.269725799560547, 5.8372650146484375, 6.6027421951293945, 5.446544647216797, 6.3581438064575195, 6.077486038208008]",6.16
4ogj,6.79,"[6.656895637512207, 6.829748153686523, 6.442943572998047, 6.507572174072266, 6.499814033508301, 6.0279436111450195, 6.783199310302734, 6.857725143432617, 5.933535575866699, 6.701935768127441]",6.52
4pcs,7.85,"[5.606133460998535, 7.255435943603516, 7.331725120544434, 7.0131940841674805, 6.4513444900512695, 5.91990852355957, 5.953529357910156, 6.538744926452637, 6.225329399108887, 7.354796409606934]",6.57
4wiv,6.26,"[6.869746208190918, 6.239510536193848, 6.2648515701293945, 6.438314437866211, 6.460292816162109, 6.270439147949219, 6.376441955566406, 6.7790422439575195, 6.234861373901367, 6.976653099060059]",6.49
5a7b,3.57,"[5.091387748718262, 5.2259721755981445, 4.977630615234375, 5.207859992980957, 5.828301429748535, 5.09388542175293, 4.821310997009277, 4.468308448791504, 5.978394508361816, 5.50712776184082]",5.22
5aba,2.98,"[4.839556694030762, 4.147278785705566, 4.617724895477295, 5.360649108886719, 4.418928146362305, 4.661471366882324, 4.746642112731934, 4.761917591094971, 4.820715427398682, 5.203020095825195]",4.76
5c28,5.66,"[4.784356117248535, 4.959716320037842, 5.043086051940918, 4.70816707611084, 4.7477922439575195, 5.2491044998168945, 5.197793960571289, 5.544151306152344, 4.849170684814453, 4.269219398498535]",4.94
5c2h,11.09,"[5.021090030670166, 5.447440147399902, 5.763920783996582, 5.819993019104004, 6.193334579467773, 5.206611633300781, 6.054802894592285, 5.418733596801758, 5.7618513107299805, 6.002218246459961]",5.67
5dwr,11.22,"[7.761838912963867, 7.8520708084106445, 7.5413618087768555, 7.1419782638549805, 7.554159164428711, 8.501254081726074, 7.761021614074707, 8.490731239318848, 7.751171112060547, 8.066924095153809]",7.84
