pdbid,real,predictions,mean_pred
3d4z,4.89,"[5.714886665344238, 6.545000076293945, 6.416214942932129, 6.704958438873291, 5.938506603240967, 5.687209129333496, 6.09343147277832, 6.012568473815918, 6.631983280181885, 5.996513366699219]",6.17
3d6q,3.76,"[5.122206687927246, 5.106367111206055, 5.374948501586914, 5.2804155349731445, 4.652276515960693, 5.7901411056518555, 5.522515296936035, 5.705560684204102, 5.664911270141602, 5.592418670654297]",5.38
3dx1,3.58,"[5.567107677459717, 6.171424388885498, 5.765601634979248, 6.042568683624268, 5.867585182189941, 5.690182685852051, 5.987551212310791, 5.474926471710205, 5.718869209289551, 5.401443004608154]",5.77
3dx2,6.82,"[6.2099833488464355, 6.177966594696045, 6.513518333435059, 6.183635234832764, 6.590090751647949, 6.474484443664551, 6.435500621795654, 6.0808587074279785, 6.330198287963867, 6.535409927368164]",6.35
3dxg,2.4,"[6.296368598937988, 5.2001543045043945, 5.7425618171691895, 4.909074783325195, 5.614569187164307, 5.163127899169922, 5.173421859741211, 5.776334285736084, 5.154869079589844, 5.137930393218994]",5.42
3ehy,5.85,"[5.613873481750488, 5.761447429656982, 5.363913536071777, 5.534843444824219, 5.326274871826172, 5.6641387939453125, 5.98127555847168, 5.803741455078125, 5.511061191558838, 5.593291282653809]",5.62
3ejr,8.57,"[7.020133972167969, 6.398189544677734, 7.250085830688477, 7.243587493896484, 6.687665939331055, 7.070473670959473, 7.526248455047607, 7.280169486999512, 6.928657531738281, 6.866359710693359]",7.03
3fcq,2.77,"[6.749103546142578, 6.806351661682129, 7.394371032714844, 6.397420883178711, 6.582015037536621, 7.247278213500977, 6.0527143478393555, 7.025617599487305, 7.499896049499512, 7.345869064331055]",6.91
3g0w,9.52,"[6.964394569396973, 7.084541320800781, 7.111151695251465, 7.657563209533691, 7.505234241485596, 7.2118120193481445, 7.504092216491699, 7.618660926818848, 7.653637886047363, 6.461647033691406]",7.28
3gbb,6.9,"[5.862607002258301, 6.009263038635254, 5.677372932434082, 5.6956305503845215, 6.062148571014404, 5.387689113616943, 5.202854633331299, 6.440793991088867, 5.949396133422852, 6.017184734344482]",5.83
3gr2,2.52,"[4.401885509490967, 4.57220983505249, 4.043454647064209, 5.374727249145508, 4.797357559204102, 4.711909770965576, 4.793463706970215, 4.331779479980469, 4.182590961456299, 4.036928653717041]",4.52
3gv9,2.12,"[4.578511714935303, 4.786586761474609, 4.536861896514893, 5.331392288208008, 4.994339942932129, 4.7164435386657715, 5.229576110839844, 4.707150459289551, 5.419574737548828, 4.8188910484313965]",4.91
3jya,6.89,"[5.8559699058532715, 6.536970615386963, 6.5052490234375, 6.8118791580200195, 6.742968559265137, 7.008653163909912, 6.775733947753906, 6.830508708953857, 6.569978713989258, 6.561009407043457]",6.62
3lka,2.82,"[4.019111156463623, 4.2320427894592285, 4.6745147705078125, 4.413382053375244, 4.815876483917236, 4.522507190704346, 4.712188720703125, 4.9090046882629395, 4.205685615539551, 4.788114070892334]",4.53
3n76,6.85,"[6.683714866638184, 6.202622413635254, 6.569181442260742, 5.996099472045898, 5.500319480895996, 5.575390338897705, 5.510262489318848, 5.92050838470459, 5.177450656890869, 5.39256477355957]",5.85
3n86,5.64,"[6.0011091232299805, 6.266834735870361, 5.8247389793396, 6.091422080993652, 6.086735725402832, 6.659853935241699, 5.654414176940918, 6.069666862487793, 5.8137030601501465, 6.811337471008301]",6.13
3nq9,4.03,"[6.8079633712768555, 6.844902992248535, 6.828473091125488, 7.276070594787598, 7.003971099853516, 7.140144348144531, 6.746047496795654, 7.66663932800293, 7.105521202087402, 7.4719719886779785]",7.09
3nx7,8.1,"[5.443774223327637, 6.730631351470947, 5.899473190307617, 5.489598751068115, 6.700159072875977, 5.7885894775390625, 5.768011093139648, 6.115599632263184, 5.9392852783203125, 6.148464679718018]",6.0
3o9i,11.82,"[9.060441970825195, 8.763531684875488, 8.665386199951172, 8.699640274047852, 8.98771858215332, 7.826900482177734, 9.562335014343262, 9.087782859802246, 8.969589233398438, 9.397355079650879]",8.9
3ozs,5.33,"[5.676081657409668, 5.711778163909912, 5.633903503417969, 5.696893692016602, 5.160914421081543, 5.051006317138672, 6.346451282501221, 5.2473626136779785, 6.03297758102417, 6.002973556518555]",5.66
3ozt,4.13,"[6.251158714294434, 5.795663356781006, 5.675234794616699, 6.414588928222656, 6.348459243774414, 5.87205171585083, 5.832489967346191, 5.953053951263428, 6.6006340980529785, 5.820014476776123]",6.06
3p5o,7.26,"[6.296881675720215, 6.0402045249938965, 6.033597946166992, 5.812695503234863, 6.310977935791016, 6.267592906951904, 6.372978210449219, 5.6819868087768555, 6.166621208190918, 6.313825607299805]",6.13
3prs,7.82,"[6.701304912567139, 6.66624641418457, 6.542339324951172, 7.001222610473633, 7.115283012390137, 6.290929794311523, 6.072176456451416, 6.392935752868652, 6.538522720336914, 7.154210090637207]",6.65
3pww,7.32,"[6.488182067871094, 6.988379955291748, 7.100347518920898, 6.9687180519104, 6.480238437652588, 7.132801532745361, 6.3095502853393555, 6.722771644592285, 6.798611640930176, 6.775763511657715]",6.78
3qqs,5.82,"[4.392462253570557, 4.6667985916137695, 5.71365213394165, 4.600948333740234, 4.412868499755859, 4.930074691772461, 4.625707149505615, 4.1674418449401855, 5.1499505043029785, 4.54601526260376]",4.72
3rlr,7.52,"[6.433554649353027, 6.448366165161133, 6.330183029174805, 6.23366641998291, 6.088705062866211, 6.138064384460449, 6.203760147094727, 6.081387519836426, 6.126902103424072, 6.249122142791748]",6.23
3tsk,7.17,"[6.697360515594482, 7.419789791107178, 7.4952898025512695, 7.188584327697754, 7.2507524490356445, 7.305798530578613, 7.140175819396973, 7.681122779846191, 7.446837425231934, 7.468474388122559]",7.31
3twp,3.92,"[4.885899543762207, 5.005492210388184, 4.570164203643799, 4.548108100891113, 5.053909778594971, 5.2472639083862305, 3.687636375427246, 4.550008773803711, 4.651302814483643, 4.499035358428955]",4.67
3u5j,5.61,"[5.974795818328857, 6.467318534851074, 6.298675537109375, 6.128456115722656, 5.834165573120117, 6.644775390625, 6.275639533996582, 6.11553955078125, 6.233510971069336, 6.220482349395752]",6.22
3ui7,9.0,"[6.255494117736816, 6.65182638168335, 5.999900817871094, 6.981972694396973, 6.86236572265625, 6.100673675537109, 6.55483341217041, 6.504792213439941, 6.598928451538086, 6.799798965454102]",6.53
3uo4,6.52,"[7.023341178894043, 7.729465961456299, 6.908007621765137, 7.692047119140625, 7.119349479675293, 7.835822582244873, 6.900142669677734, 7.965140342712402, 7.82428503036499, 8.206710815429688]",7.52
3up2,7.4,"[7.651419639587402, 7.713420391082764, 7.105954647064209, 6.821007251739502, 7.2942609786987305, 7.684643745422363, 7.840571403503418, 7.401749134063721, 7.466734886169434, 7.791311740875244]",7.48
3uuo,7.96,"[6.826559066772461, 7.145821571350098, 7.230043411254883, 7.0468316078186035, 7.174284934997559, 7.388501167297363, 7.551513195037842, 6.829858779907227, 6.244836807250977, 6.618618488311768]",7.01
3wtj,6.53,"[6.006656646728516, 5.603431701660156, 6.225458145141602, 6.268892765045166, 5.913002967834473, 6.85167121887207, 6.415272235870361, 6.423458099365234, 5.708658695220947, 5.474555492401123]",6.09
3wz8,5.82,"[6.415754318237305, 6.498374938964844, 6.411310195922852, 5.837489604949951, 5.642224311828613, 6.779792785644531, 6.025058269500732, 6.360862731933594, 7.064531326293945, 6.257068634033203]",6.33
4agn,3.97,"[4.419630527496338, 5.327048301696777, 5.210639953613281, 5.1130852699279785, 4.31304407119751, 4.879873752593994, 4.24611234664917, 4.980259418487549, 4.582559108734131, 4.7150468826293945]",4.78
4agp,4.69,"[4.522843837738037, 5.394651889801025, 5.178818702697754, 4.798007965087891, 5.468220233917236, 4.830984115600586, 5.651877403259277, 4.672563552856445, 5.2578277587890625, 5.035252094268799]",5.08
4agq,5.01,"[4.789395809173584, 4.674679279327393, 5.2124786376953125, 4.943108558654785, 5.270620822906494, 4.720311164855957, 4.981997013092041, 5.436621189117432, 4.1502203941345215, 4.640985488891602]",4.88
4ciw,4.82,"[5.234838485717773, 4.851882457733154, 5.3239006996154785, 4.711688041687012, 5.306403160095215, 6.113268852233887, 5.69435453414917, 4.814066410064697, 5.6474995613098145, 5.6780500411987305]",5.34
4dld,5.82,"[5.8905253410339355, 5.739240646362305, 6.082114219665527, 7.103082656860352, 5.759364128112793, 6.011265754699707, 6.854880332946777, 6.212042808532715, 6.548831462860107, 6.410162925720215]",6.26
4f2w,11.3,"[5.463430404663086, 5.491122245788574, 5.705676078796387, 4.9080705642700195, 5.833884239196777, 5.890437126159668, 5.654121398925781, 5.451120376586914, 6.497821807861328, 5.812507152557373]",5.67
4f3c,11.82,"[6.502796649932861, 6.107015132904053, 5.990322113037109, 6.032264232635498, 5.5822248458862305, 6.426477432250977, 5.748336315155029, 5.713953018188477, 5.381709098815918, 5.932710647583008]",5.94
4gid,10.77,"[8.035548210144043, 7.410734176635742, 7.128989219665527, 8.003434181213379, 7.690398216247559, 7.493572235107422, 7.140514850616455, 7.658465385437012, 8.045894622802734, 7.314605712890625]",7.59
4j28,5.7,"[6.894681930541992, 6.757170677185059, 6.7896318435668945, 6.352286338806152, 7.11768913269043, 6.7632670402526855, 7.151183128356934, 6.538098335266113, 8.093968391418457, 6.874268054962158]",6.93
4jfs,5.27,"[6.9300336837768555, 7.126267433166504, 6.542446136474609, 7.323835372924805, 7.406395435333252, 7.02577543258667, 7.758711814880371, 7.115434646606445, 7.048096656799316, 7.351722717285156]",7.16
4jxs,4.74,"[5.193549156188965, 4.875357151031494, 5.132627010345459, 5.049527168273926, 5.7927751541137695, 5.496493339538574, 4.91221284866333, 5.418593406677246, 5.6571455001831055, 5.34430456161499]",5.29
4k18,8.96,"[7.393077850341797, 7.590261459350586, 7.5528435707092285, 7.523569107055664, 7.675563812255859, 7.555925369262695, 6.923916816711426, 7.5313239097595215, 7.5524373054504395, 7.723552703857422]",7.5
4kz6,3.1,"[6.2578535079956055, 5.9896697998046875, 5.716183662414551, 4.822324275970459, 6.01652717590332, 5.681960105895996, 6.112624645233154, 5.290419578552246, 5.114469528198242, 6.414345741271973]",5.74
4kzq,6.1,"[6.0756516456604, 5.671720504760742, 6.961889266967773, 5.963316440582275, 5.936160087585449, 6.56336784362793, 6.561578750610352, 6.25844669342041, 5.500389099121094, 6.900325775146484]",6.24
4kzu,6.5,"[6.312669277191162, 5.874134063720703, 6.292481422424316, 5.839344024658203, 5.94534158706665, 6.2451982498168945, 6.310426712036133, 6.528331756591797, 6.527716636657715, 6.845269203186035]",6.27
4llx,2.89,"[4.77569580078125, 4.669341087341309, 4.436424732208252, 5.251586437225342, 5.020274639129639, 5.1786956787109375, 5.389889240264893, 5.045901298522949, 4.775554656982422, 4.500227451324463]",4.9
4lzs,4.8,"[5.388095855712891, 4.946709632873535, 5.198767185211182, 5.548986434936523, 5.303470611572266, 5.060845375061035, 4.701322078704834, 5.331172943115234, 5.044823169708252, 4.828616619110107]",5.14
4m0y,6.46,"[6.490029335021973, 5.73995304107666, 5.431459426879883, 5.560328960418701, 5.423281669616699, 6.457546234130859, 6.461767196655273, 5.324748992919922, 6.093775272369385, 5.996763229370117]",5.9
4ogj,6.79,"[6.281782150268555, 6.2122416496276855, 6.286203384399414, 6.397578239440918, 5.979635715484619, 5.670295238494873, 5.855339050292969, 6.351622581481934, 6.329013824462891, 6.5701823234558105]",6.19
4pcs,7.85,"[7.169530868530273, 8.216917991638184, 7.090060710906982, 7.553587913513184, 6.947916507720947, 6.765239715576172, 6.661728858947754, 6.586935043334961, 7.684475421905518, 6.9802680015563965]",7.17
4wiv,6.26,"[6.167533874511719, 6.371007919311523, 5.700590133666992, 5.858457565307617, 6.383420944213867, 6.335508346557617, 5.915731430053711, 5.999921798706055, 6.151249885559082, 5.852756023406982]",6.07
5a7b,3.57,"[5.367401123046875, 5.384288311004639, 5.286252498626709, 5.402711868286133, 5.500711441040039, 5.7230939865112305, 5.072093486785889, 4.307510852813721, 5.6440229415893555, 4.532310485839844]",5.22
5aba,2.98,"[4.9693922996521, 4.405896186828613, 5.481304168701172, 4.8196516036987305, 4.9775166511535645, 5.062524795532227, 4.676860809326172, 4.47869873046875, 4.358697891235352, 4.627821922302246]",4.79
5c28,5.66,"[5.653981685638428, 4.794227600097656, 5.683992862701416, 4.223085403442383, 4.735331058502197, 4.799478530883789, 4.904909133911133, 5.138054847717285, 4.814887046813965, 4.730020046234131]",4.95
5c2h,11.09,"[4.297102451324463, 5.509404182434082, 5.535179615020752, 5.350480079650879, 5.975717544555664, 5.514245986938477, 6.162783622741699, 5.764650344848633, 5.973952293395996, 6.009242534637451]",5.61
5dwr,11.22,"[8.549965858459473, 8.857285499572754, 7.886022090911865, 8.020953178405762, 8.03399658203125, 7.921571731567383, 9.03698444366455, 8.908772468566895, 8.525369644165039, 8.071700096130371]",8.38
