pdbid,real,predictions,mean_pred
2x00,11.33,"[7.141861915588379, 6.226012229919434, 6.992218971252441, 7.003282070159912, 6.860682964324951, 7.13963508605957, 6.924600601196289, 7.171339988708496, 7.207719802856445, 7.134435176849365]",6.98
2xb8,7.59,"[5.7699079513549805, 5.828915119171143, 5.5784220695495605, 5.98254919052124, 5.829858303070068, 5.903350830078125, 5.831610202789307, 5.770268440246582, 5.884586811065674, 5.671309471130371]",5.81
2xdl,3.1,"[6.21754264831543, 6.13212776184082, 5.906881332397461, 6.435303211212158, 6.412354469299316, 5.614439010620117, 5.823915481567383, 6.145892143249512, 5.912814140319824, 5.529899597167969]",6.01
2xii,7.2,"[7.141880989074707, 7.686737537384033, 6.907954216003418, 6.277707099914551, 6.446457386016846, 7.117288589477539, 6.079988479614258, 7.876759052276611, 6.346496105194092, 7.529994010925293]",6.94
2yki,9.46,"[7.112544059753418, 7.558490753173828, 7.104454517364502, 7.220616340637207, 7.14865779876709, 7.244015693664551, 7.214172840118408, 7.432521820068359, 7.311210632324219, 7.03623104095459]",7.24
2ymd,3.16,"[4.663652420043945, 4.82605504989624, 5.057286262512207, 4.807986736297607, 4.565278053283691, 5.2037672996521, 5.347665786743164, 4.777056694030762, 4.956196308135986, 5.014337062835693]",4.92
3aru,3.22,"[5.77473783493042, 5.751006603240967, 5.568995475769043, 5.318256378173828, 5.8805742263793945, 5.479574203491211, 6.016720771789551, 5.673551559448242, 5.421597480773926, 6.345356464385986]",5.72
3ary,6.0,"[5.0030927658081055, 5.236750602722168, 5.424464225769043, 5.731259346008301, 5.572774887084961, 5.888006210327148, 5.589435577392578, 5.686819553375244, 5.181029319763184, 4.989480972290039]",5.43
3b27,5.16,"[6.09798526763916, 6.072107791900635, 5.917490482330322, 5.876461029052734, 6.6685285568237305, 6.131999969482422, 5.601441860198975, 5.996148586273193, 5.668572425842285, 6.370893478393555]",6.04
3b5r,8.77,"[7.297399520874023, 7.16878604888916, 7.213773727416992, 6.631299018859863, 7.0609025955200195, 7.883046627044678, 7.118422508239746, 7.097384929656982, 6.817033767700195, 7.537044525146484]",7.18
3b65,9.27,"[7.139393329620361, 6.8362627029418945, 6.714200019836426, 7.585555076599121, 7.827111721038818, 7.55056095123291, 7.3072309494018555, 6.670312881469727, 7.4226579666137695, 7.549566268920898]",7.26
3b68,8.4,"[6.771219253540039, 7.482485771179199, 6.713565826416016, 7.589398384094238, 6.695575714111328, 7.245694160461426, 6.756923198699951, 7.164346694946289, 7.588367462158203, 6.979654312133789]",7.1
3d4z,4.89,"[5.69109582901001, 5.97889518737793, 5.819985389709473, 6.414684295654297, 5.865513324737549, 5.245433807373047, 5.925347328186035, 6.058905601501465, 5.478010177612305, 5.76085090637207]",5.82
3d6q,3.76,"[5.248741149902344, 5.427245616912842, 5.771373748779297, 5.3544158935546875, 5.306741714477539, 5.517576694488525, 4.962811470031738, 5.999911308288574, 6.082752227783203, 5.373686790466309]",5.5
3dx1,3.58,"[5.31976318359375, 5.852147579193115, 5.381999969482422, 5.348042011260986, 5.69618034362793, 5.554862022399902, 5.057175636291504, 5.242386341094971, 5.587630271911621, 5.5624895095825195]",5.46
3dx2,6.82,"[5.785201549530029, 5.507556915283203, 5.825562477111816, 5.784104347229004, 6.330669403076172, 5.850582122802734, 5.835868835449219, 5.537035942077637, 5.80897331237793, 5.380526542663574]",5.76
3dxg,2.4,"[6.093438148498535, 5.709303379058838, 5.472690582275391, 4.984591484069824, 5.45317268371582, 5.101126194000244, 5.440600395202637, 5.001378059387207, 5.385396480560303, 5.067796230316162]",5.37
3ehy,5.85,"[5.954865455627441, 5.608573913574219, 5.336699962615967, 5.930860996246338, 5.795196056365967, 6.003600120544434, 5.856786727905273, 6.198264122009277, 5.604393005371094, 6.171433448791504]",5.85
3ejr,8.57,"[7.135051727294922, 7.169307708740234, 7.5604248046875, 7.452270030975342, 6.988410949707031, 7.181378364562988, 7.847888946533203, 7.187119483947754, 7.213953971862793, 6.752459526062012]",7.25
3fcq,2.77,"[6.74683952331543, 6.762444972991943, 7.438748359680176, 7.069340705871582, 6.0880818367004395, 7.407173156738281, 6.287690162658691, 6.698088645935059, 6.859409332275391, 6.33030891418457]",6.77
3g0w,9.52,"[7.398944854736328, 6.811387062072754, 7.318441390991211, 6.9413981437683105, 7.200756072998047, 6.7806806564331055, 7.782454490661621, 7.093692302703857, 7.922536849975586, 6.8357625007629395]",7.21
3gbb,6.9,"[6.507822036743164, 7.118641376495361, 6.36830997467041, 6.548707485198975, 6.394711494445801, 5.51286506652832, 6.089569568634033, 6.0673747062683105, 6.293652534484863, 6.4081950187683105]",6.33
3gr2,2.52,"[5.153800010681152, 4.7679290771484375, 4.309933185577393, 5.018407821655273, 5.094635963439941, 5.420718193054199, 4.925846099853516, 4.969503879547119, 4.769899845123291, 4.582016944885254]",4.9
3gv9,2.12,"[5.843868255615234, 5.286309242248535, 5.169914245605469, 5.332853317260742, 5.709689140319824, 5.8342084884643555, 5.647673606872559, 5.236554145812988, 5.748652935028076, 5.813966751098633]",5.56
3jya,6.89,"[6.5849809646606445, 6.715751647949219, 6.113224029541016, 6.643569469451904, 6.660358905792236, 6.935428142547607, 6.795851230621338, 6.944530487060547, 7.193765640258789, 6.620631694793701]",6.72
3lka,2.82,"[4.559948921203613, 4.67948055267334, 4.515971660614014, 5.224184989929199, 4.928611755371094, 4.866006374359131, 5.597281455993652, 5.020264625549316, 4.779116153717041, 5.269391059875488]",4.94
3n76,6.85,"[5.9574055671691895, 5.9138078689575195, 6.090394973754883, 5.4950690269470215, 5.534765720367432, 5.601168632507324, 5.381287574768066, 5.636001110076904, 5.337454319000244, 5.499500751495361]",5.64
3n86,5.64,"[6.324710845947266, 6.037158966064453, 5.765079975128174, 6.022711753845215, 5.918910026550293, 6.292635440826416, 6.483248710632324, 5.926007270812988, 6.173850059509277, 6.235073089599609]",6.12
3nq9,4.03,"[7.434924602508545, 7.811967849731445, 7.516404628753662, 7.965360641479492, 7.410076141357422, 7.584897041320801, 7.485226154327393, 7.026336669921875, 7.625341892242432, 7.132801055908203]",7.5
3nx7,8.1,"[5.432507038116455, 6.2673444747924805, 5.773521423339844, 5.961697101593018, 6.778412818908691, 6.009488105773926, 5.908905982971191, 6.442127704620361, 6.423235893249512, 6.620599746704102]",6.16
3o9i,11.82,"[8.571264266967773, 8.972434043884277, 8.26351547241211, 8.22692584991455, 8.296406745910645, 7.812229156494141, 8.500761985778809, 8.896553039550781, 8.696459770202637, 8.5970458984375]",8.48
3ozs,5.33,"[5.32098388671875, 5.276472091674805, 5.671910285949707, 5.358498573303223, 4.909522533416748, 5.967985153198242, 6.245833396911621, 5.076981544494629, 5.5589919090271, 6.717231750488281]",5.61
3ozt,4.13,"[6.346796989440918, 5.885897159576416, 6.129456043243408, 6.172550201416016, 6.220719814300537, 5.624607086181641, 6.252613067626953, 5.864472389221191, 5.8143510818481445, 5.5281782150268555]",5.98
3p5o,7.26,"[7.044890403747559, 6.326094627380371, 5.9625654220581055, 6.09421443939209, 5.776914119720459, 6.235596656799316, 7.157830238342285, 6.051836013793945, 6.849197864532471, 6.466309547424316]",6.4
3prs,7.82,"[7.213669776916504, 7.122832298278809, 7.278160095214844, 6.866250991821289, 7.625296592712402, 6.5133562088012695, 6.405494689941406, 7.011481285095215, 6.261773109436035, 7.229211807250977]",6.95
3pww,7.32,"[6.860273361206055, 6.79563045501709, 6.546864986419678, 7.0267181396484375, 6.4501261711120605, 7.285848617553711, 6.823436737060547, 6.154959678649902, 6.165043830871582, 6.356508255004883]",6.65
3qqs,5.82,"[4.703235149383545, 5.487548828125, 5.485597133636475, 5.154882431030273, 5.135263919830322, 5.378415584564209, 4.825845241546631, 5.025665283203125, 5.540656089782715, 4.678840637207031]",5.14
3rlr,7.52,"[6.854299545288086, 7.055899620056152, 7.029170513153076, 7.276719093322754, 6.400457382202148, 7.193845748901367, 6.755218505859375, 7.020125389099121, 6.722738265991211, 6.181069374084473]",6.85
3tsk,7.17,"[6.565276145935059, 6.945245742797852, 7.421872138977051, 7.19006872177124, 6.951144218444824, 7.300631046295166, 6.8832197189331055, 7.028809547424316, 7.354711532592773, 6.893294334411621]",7.05
3twp,3.92,"[5.525062084197998, 5.513187408447266, 5.030743598937988, 6.027278900146484, 5.514287948608398, 5.996720314025879, 5.2814788818359375, 6.320355415344238, 5.698556900024414, 5.5126543045043945]",5.64
3u5j,5.61,"[6.040494918823242, 6.5683183670043945, 6.240931034088135, 6.95623254776001, 6.788488388061523, 6.1717939376831055, 6.296391487121582, 6.78230094909668, 6.639815330505371, 6.807929992675781]",6.53
3ui7,9.0,"[6.088476657867432, 6.332832336425781, 6.131341457366943, 6.866738319396973, 6.840409755706787, 6.262202739715576, 6.892304420471191, 6.579463005065918, 6.657469749450684, 6.343777179718018]",6.5
3uo4,6.52,"[7.674755096435547, 8.186918258666992, 7.845518112182617, 7.731822967529297, 7.757847785949707, 7.913388252258301, 7.731773853302002, 7.263899803161621, 7.599699020385742, 8.288522720336914]",7.8
3up2,7.4,"[7.642847061157227, 7.250617027282715, 6.72808837890625, 7.76254940032959, 6.901589870452881, 7.428414344787598, 7.050273895263672, 7.141295433044434, 7.0943708419799805, 7.56256103515625]",7.26
3uuo,7.96,"[6.263157367706299, 6.569964408874512, 6.766600608825684, 6.526707649230957, 6.615976810455322, 6.916959762573242, 6.829930305480957, 6.2481279373168945, 6.167570114135742, 5.9521484375]",6.49
3wtj,6.53,"[6.879043102264404, 6.057619571685791, 6.303647041320801, 6.258112907409668, 5.846382141113281, 6.94325065612793, 6.917140960693359, 5.683422565460205, 6.585594177246094, 6.290163993835449]",6.38
3wz8,5.82,"[6.324140548706055, 7.0914812088012695, 5.991933822631836, 6.367095470428467, 5.897625923156738, 6.241889953613281, 6.204589366912842, 6.330746173858643, 6.6009368896484375, 6.152506351470947]",6.32
4agn,3.97,"[5.303018569946289, 5.3386077880859375, 5.233739852905273, 4.616237640380859, 4.200497627258301, 5.4971442222595215, 4.412291049957275, 4.453235626220703, 5.424321174621582, 4.3323974609375]",4.88
4agp,4.69,"[4.544601917266846, 6.112768650054932, 5.4052629470825195, 5.7367143630981445, 5.419898986816406, 5.607443332672119, 6.769304275512695, 4.836637020111084, 5.063065052032471, 5.1122050285339355]",5.46
4agq,5.01,"[4.961434841156006, 4.802712440490723, 5.12999153137207, 5.901097297668457, 5.15958309173584, 5.786596775054932, 5.970684051513672, 6.052148818969727, 5.551957607269287, 5.652479648590088]",5.5
4ciw,4.82,"[5.0964226722717285, 4.997683525085449, 4.893191337585449, 4.533507347106934, 5.133937358856201, 5.143562316894531, 5.02461576461792, 4.671753883361816, 5.696663856506348, 5.55324649810791]",5.07
4dld,5.82,"[5.466750144958496, 6.5060906410217285, 6.311965465545654, 6.050061225891113, 5.527608871459961, 7.085593223571777, 6.920285224914551, 7.411645889282227, 5.880171775817871, 6.893977165222168]",6.41
4f2w,11.3,"[6.298100471496582, 6.11757755279541, 6.078179836273193, 5.929642677307129, 6.191407203674316, 5.722064971923828, 6.148101806640625, 6.078832149505615, 6.53450870513916, 6.05187463760376]",6.12
4f3c,11.82,"[6.761604309082031, 6.668529510498047, 5.865035057067871, 6.158441543579102, 5.916949272155762, 6.685684680938721, 6.466679573059082, 6.636146545410156, 5.974119186401367, 6.276747226715088]",6.34
4gid,10.77,"[7.739738941192627, 7.479397773742676, 7.637768745422363, 7.4661664962768555, 7.761124610900879, 7.99564266204834, 7.230048179626465, 7.669551849365234, 7.110898971557617, 7.499843597412109]",7.56
4j28,5.7,"[6.320900917053223, 6.332306385040283, 7.429247856140137, 5.198112964630127, 6.121306419372559, 5.55000114440918, 6.296368598937988, 6.559928894042969, 7.305438995361328, 6.478294372558594]",6.36
4jfs,5.27,"[6.938421249389648, 6.593738079071045, 5.985491752624512, 6.691188812255859, 6.507000923156738, 6.114017009735107, 7.396255016326904, 7.149539470672607, 6.038984298706055, 6.466898441314697]",6.59
4jxs,4.74,"[5.59171199798584, 5.948131561279297, 5.602151870727539, 5.277675628662109, 5.616900444030762, 5.521241188049316, 5.922468662261963, 5.368485927581787, 5.548751354217529, 5.525939464569092]",5.59
4k18,8.96,"[7.1391215324401855, 6.753910064697266, 7.792703151702881, 7.781292915344238, 7.89139461517334, 8.261245727539062, 7.190539360046387, 7.657901763916016, 7.9007415771484375, 7.59403133392334]",7.6
4kz6,3.1,"[6.161565780639648, 6.327536582946777, 6.014907360076904, 5.879559516906738, 6.449430465698242, 6.420518398284912, 6.248510360717773, 6.634532928466797, 5.541784286499023, 6.562319755554199]",6.22
4kzq,6.1,"[6.365771770477295, 6.329575538635254, 6.5179548263549805, 6.043630123138428, 6.493041515350342, 6.855557918548584, 6.780316352844238, 6.535451889038086, 5.862076282501221, 6.489070892333984]",6.43
4kzu,6.5,"[6.494785785675049, 6.349656105041504, 6.210335731506348, 6.588166236877441, 6.569563865661621, 5.728002071380615, 6.617480754852295, 6.044282913208008, 6.166762351989746, 5.891575336456299]",6.27
4llx,2.89,"[5.510514736175537, 5.2732977867126465, 4.978655815124512, 5.330906867980957, 4.853439807891846, 5.7765655517578125, 5.711869716644287, 5.5341715812683105, 5.304317474365234, 4.997654914855957]",5.33
4lzs,4.8,"[5.652111530303955, 5.294842720031738, 5.382091522216797, 5.723629951477051, 5.729714393615723, 5.865971565246582, 5.100765228271484, 5.393682956695557, 5.745451927185059, 5.599429130554199]",5.55
4m0y,6.46,"[6.383313179016113, 6.519089698791504, 6.7202301025390625, 6.567967414855957, 6.850147247314453, 6.693614959716797, 6.652732849121094, 6.295826435089111, 7.0140862464904785, 6.978666305541992]",6.67
4ogj,6.79,"[6.456493377685547, 7.021813869476318, 6.386118412017822, 6.82877779006958, 5.887309551239014, 6.602481842041016, 6.329767227172852, 6.906716346740723, 6.404103755950928, 6.8954057693481445]",6.57
4pcs,7.85,"[6.034754753112793, 7.324387550354004, 6.787165641784668, 6.772385597229004, 6.685205936431885, 6.241512775421143, 6.510994911193848, 7.251875400543213, 6.25353479385376, 7.270122528076172]",6.71
4wiv,6.26,"[6.821441650390625, 6.481273651123047, 6.065027713775635, 6.5826005935668945, 6.417816162109375, 6.3766889572143555, 6.444797992706299, 6.784934997558594, 6.418306350708008, 6.486830234527588]",6.49
5a7b,3.57,"[5.258539199829102, 5.548244953155518, 5.665401935577393, 5.22745418548584, 5.255353927612305, 5.073295593261719, 5.603036403656006, 5.1826276779174805, 5.547845363616943, 5.86224365234375]",5.42
5aba,2.98,"[5.364204406738281, 5.043355464935303, 5.3385515213012695, 5.173610210418701, 5.109001159667969, 5.358991622924805, 5.335613250732422, 5.096889495849609, 5.304502964019775, 4.634913921356201]",5.18
5c28,5.66,"[5.38322639465332, 5.435212135314941, 5.540484428405762, 4.748927116394043, 4.646087646484375, 5.344803333282471, 5.692408084869385, 5.6135711669921875, 5.0212273597717285, 4.834695816040039]",5.23
5c2h,11.09,"[5.058016300201416, 5.722805023193359, 5.311436653137207, 5.079290866851807, 6.220883846282959, 5.805102348327637, 5.733705520629883, 5.173199653625488, 5.489996910095215, 5.928796291351318]",5.55
5dwr,11.22,"[8.243263244628906, 8.119719505310059, 8.57766056060791, 7.913254737854004, 8.431764602661133, 8.570807456970215, 7.853824615478516, 7.9774932861328125, 8.149189949035645, 7.753167152404785]",8.16
