pdbid,real,predictions,mean_pred
2xii,7.2,"[6.551384925842285, 7.358642578125, 6.790505409240723, 6.883523941040039, 6.507026672363281, 7.068556785583496, 6.788226127624512, 7.952371597290039, 7.617635726928711, 7.147031784057617]",7.07
2yki,9.46,"[7.491189956665039, 7.293950080871582, 6.784156799316406, 6.812381744384766, 7.141829490661621, 7.170937538146973, 6.942554473876953, 6.230452537536621, 7.212045669555664, 6.865043640136719]",6.99
2ymd,3.16,"[5.904047966003418, 5.715892791748047, 6.209751129150391, 5.768684387207031, 5.405942916870117, 5.99177360534668, 6.181011199951172, 5.750133514404297, 5.910774230957031, 5.650242805480957]",5.85
3aru,3.22,"[5.681666374206543, 5.90655517578125, 5.319060325622559, 4.976953029632568, 5.867521286010742, 5.1801347732543945, 5.9798173904418945, 5.335989952087402, 5.167431831359863, 5.856833457946777]",5.53
3ary,6.0,"[5.9479475021362305, 5.989836692810059, 5.566372871398926, 6.253100395202637, 6.112435340881348, 6.625688552856445, 6.17100715637207, 6.6337995529174805, 6.004548072814941, 6.266045570373535]",6.16
3b27,5.16,"[6.167376518249512, 6.012724876403809, 5.976675033569336, 6.4226226806640625, 7.0479536056518555, 5.801187515258789, 5.781155586242676, 5.089397430419922, 5.279046058654785, 5.742635726928711]",5.93
3b5r,8.77,"[7.00450325012207, 7.421292304992676, 7.616987228393555, 7.674041748046875, 7.734092712402344, 8.071124076843262, 7.380830764770508, 7.616316795349121, 7.092716217041016, 7.812906265258789]",7.54
3b65,9.27,"[7.03754997253418, 7.4275665283203125, 7.573395729064941, 7.558008193969727, 7.320333480834961, 7.268708229064941, 7.340529441833496, 7.90839958190918, 7.601082801818848, 7.404688835144043]",7.44
3b68,8.4,"[7.076022148132324, 7.3310546875, 7.064894676208496, 7.512594223022461, 6.9939680099487305, 7.417637825012207, 7.708403587341309, 7.496576309204102, 7.436138153076172, 7.309967994689941]",7.33
3d4z,4.89,"[4.728046417236328, 5.7271223068237305, 5.374324798583984, 5.538283348083496, 5.1002702713012695, 5.053418159484863, 5.303356170654297, 4.9588775634765625, 5.880852699279785, 5.146137237548828]",5.28
3d6q,3.76,"[5.863602638244629, 6.2356977462768555, 5.95432186126709, 6.097354888916016, 5.094447135925293, 5.533327102661133, 5.987005233764648, 5.900444030761719, 6.440159797668457, 6.293362617492676]",5.94
3dx1,3.58,"[4.5718536376953125, 5.588979721069336, 4.817800521850586, 5.257986068725586, 5.127216339111328, 5.103423118591309, 5.017518520355225, 4.956428527832031, 5.001188278198242, 4.43925666809082]",4.99
3dx2,6.82,"[5.46624755859375, 5.2671661376953125, 5.745100975036621, 5.572170257568359, 5.893525123596191, 5.26638126373291, 5.992696762084961, 6.157074928283691, 5.254786491394043, 5.487357139587402]",5.61
3dxg,2.4,"[6.259448051452637, 6.105303764343262, 5.271202087402344, 5.690068244934082, 5.593086242675781, 5.546378135681152, 5.826207160949707, 5.405063629150391, 5.381409645080566, 5.358602523803711]",5.64
3ehy,5.85,"[5.219661712646484, 5.399118423461914, 4.724297523498535, 5.9253034591674805, 5.534069061279297, 4.818315029144287, 5.531055450439453, 4.99974250793457, 4.771584510803223, 5.369930267333984]",5.23
3ejr,8.57,"[6.253410339355469, 6.366891860961914, 6.085344314575195, 6.235657691955566, 6.4732255935668945, 6.7869672775268555, 7.182705879211426, 6.620688438415527, 5.994817733764648, 6.023336410522461]",6.4
3fcq,2.77,"[6.872701644897461, 6.814178466796875, 7.62337589263916, 6.760553359985352, 6.699959754943848, 7.074328422546387, 6.561049461364746, 7.206655502319336, 7.614739418029785, 7.488186836242676]",7.07
3g0w,9.52,"[7.601451873779297, 7.362333297729492, 7.480717658996582, 7.794936180114746, 6.785860061645508, 6.69598388671875, 7.67154598236084, 7.748099327087402, 7.601234436035156, 7.496364593505859]",7.42
3gbb,6.9,"[5.90692138671875, 6.046954154968262, 6.065373420715332, 5.790774345397949, 6.143668174743652, 5.812394142150879, 6.572021484375, 5.804974555969238, 5.721306800842285, 6.247936248779297]",6.01
3gr2,2.52,"[5.007903099060059, 4.4781599044799805, 4.807768821716309, 5.211696624755859, 4.940495491027832, 5.151149749755859, 5.333230972290039, 5.542372703552246, 4.388864517211914, 4.4095001220703125]",4.93
3gv9,2.12,"[5.301426887512207, 5.65818977355957, 5.784575462341309, 4.901561737060547, 5.818971633911133, 5.274253845214844, 5.630640029907227, 4.7542924880981445, 5.475586891174316, 5.91826057434082]",5.45
3jya,6.89,"[6.6095380783081055, 7.186408042907715, 6.287997245788574, 7.283718109130859, 6.946383476257324, 7.914758682250977, 7.082638740539551, 7.186888694763184, 6.482163429260254, 6.777100563049316]",6.98
3lka,2.82,"[4.674890518188477, 4.450076580047607, 4.339180946350098, 4.565701484680176, 5.331938743591309, 5.065004348754883, 4.816001892089844, 4.35042667388916, 4.652580261230469, 4.686090469360352]",4.69
3n76,6.85,"[6.63167667388916, 6.58133602142334, 6.18613338470459, 6.526745796203613, 5.943387031555176, 6.102506637573242, 6.139710426330566, 5.811087608337402, 6.174452781677246, 6.204575538635254]",6.23
3n86,5.64,"[5.983575820922852, 5.9271345138549805, 6.1754560470581055, 6.588777542114258, 6.6324310302734375, 6.283116340637207, 5.875494003295898, 5.763500213623047, 5.815938949584961, 6.328845024108887]",6.14
3nq9,4.03,"[7.716414451599121, 7.777834892272949, 7.524611473083496, 8.609646797180176, 6.882724761962891, 7.735464096069336, 7.281771659851074, 7.012889862060547, 7.719084739685059, 7.780027389526367]",7.6
3nx7,8.1,"[5.695918083190918, 6.009824752807617, 6.220277786254883, 5.215964317321777, 5.277914047241211, 5.410202980041504, 5.35048770904541, 5.535795211791992, 5.76921272277832, 6.3403167724609375]",5.68
3o9i,11.82,"[9.664433479309082, 9.262432098388672, 9.137639999389648, 8.457842826843262, 8.042964935302734, 8.379528999328613, 8.929875373840332, 9.130078315734863, 8.962708473205566, 9.019172668457031]",8.9
3ozs,5.33,"[5.663993835449219, 5.571855545043945, 5.399582862854004, 5.954379081726074, 5.694221496582031, 5.288308143615723, 6.319645881652832, 5.704550743103027, 6.106773376464844, 5.271024703979492]",5.7
3ozt,4.13,"[6.667168617248535, 5.983394622802734, 5.836569786071777, 6.112031936645508, 5.772550582885742, 6.053674697875977, 5.996047019958496, 6.312534332275391, 6.266750335693359, 5.806078910827637]",6.08
3p5o,7.26,"[5.870450973510742, 6.507925987243652, 6.079512596130371, 6.355595588684082, 6.0711822509765625, 6.091015815734863, 6.166597366333008, 5.980574607849121, 6.051752090454102, 6.35562801361084]",6.15
3prs,7.82,"[7.027396202087402, 7.0170183181762695, 7.112174987792969, 7.563296318054199, 7.084619522094727, 7.445183753967285, 6.369850158691406, 6.666267395019531, 6.740725517272949, 7.140633583068848]",7.02
3pww,7.32,"[6.560701370239258, 6.6122941970825195, 6.848008155822754, 7.107614517211914, 6.944998741149902, 6.483872413635254, 7.0005950927734375, 7.2991943359375, 6.947263717651367, 6.670405387878418]",6.85
3qqs,5.82,"[4.428011894226074, 5.576345443725586, 5.839012145996094, 5.468015670776367, 5.234394073486328, 5.549546241760254, 4.652765274047852, 5.104475021362305, 5.110410690307617, 4.877610206604004]",5.18
3rlr,7.52,"[6.596342086791992, 6.5710039138793945, 7.252145767211914, 6.718250274658203, 6.713905334472656, 6.797162055969238, 6.715184211730957, 6.513228416442871, 6.731457710266113, 6.328855514526367]",6.69
3tsk,7.17,"[7.148055076599121, 7.589357376098633, 7.769527435302734, 7.265981674194336, 7.446887016296387, 7.279333114624023, 6.806232452392578, 6.975395202636719, 6.640373229980469, 7.401702880859375]",7.23
3twp,3.92,"[5.039409160614014, 4.870420455932617, 4.667867183685303, 4.501680374145508, 4.229958534240723, 5.378130912780762, 4.425555229187012, 5.436003684997559, 6.106914520263672, 4.2355852127075195]",4.89
3u5j,5.61,"[5.8360137939453125, 5.78018856048584, 6.1066131591796875, 6.139333724975586, 6.119480133056641, 6.061758995056152, 6.514781951904297, 5.96578311920166, 6.125645637512207, 5.686174392700195]",6.03
3ui7,9.0,"[6.927656173706055, 5.958627700805664, 6.387917518615723, 5.646907806396484, 6.203839302062988, 6.245939254760742, 6.738243103027344, 5.790213584899902, 6.763521194458008, 5.833847999572754]",6.25
3uo4,6.52,"[8.128488540649414, 8.265812873840332, 7.398258209228516, 8.10254192352295, 8.163627624511719, 8.450060844421387, 8.21417236328125, 7.496872901916504, 8.056917190551758, 8.102520942687988]",8.04
3up2,7.4,"[7.263607025146484, 7.553030014038086, 7.166102409362793, 7.110318183898926, 7.263915061950684, 7.063804626464844, 6.809356689453125, 7.210450172424316, 7.337249755859375, 7.390484809875488]",7.22
3uuo,7.96,"[6.653429985046387, 7.562173843383789, 7.594555854797363, 6.188418388366699, 7.230380058288574, 6.913567543029785, 7.118730545043945, 6.553041458129883, 5.9023895263671875, 6.323042869567871]",6.8
3wtj,6.53,"[6.129654884338379, 6.465300559997559, 6.61248779296875, 6.8252153396606445, 6.424798011779785, 6.349876403808594, 6.437839508056641, 6.563410758972168, 6.529449462890625, 6.335838317871094]",6.47
3wz8,5.82,"[6.2350616455078125, 6.652743339538574, 6.525547981262207, 6.175168037414551, 5.790369033813477, 6.304302215576172, 6.709514617919922, 6.250011444091797, 6.786312103271484, 6.4071455001831055]",6.38
4agn,3.97,"[5.670702934265137, 5.4882049560546875, 5.235897064208984, 4.8521223068237305, 4.713074684143066, 5.751580238342285, 4.906612396240234, 4.842694282531738, 5.193137168884277, 4.960787773132324]",5.16
4agp,4.69,"[4.757047176361084, 5.535009384155273, 5.7786664962768555, 5.960848808288574, 5.635819435119629, 5.613097190856934, 6.51384162902832, 5.641063690185547, 5.5901994705200195, 6.093304634094238]",5.71
4agq,5.01,"[5.658597946166992, 5.435203552246094, 5.630658149719238, 5.328980445861816, 4.904877662658691, 5.719382286071777, 5.214300155639648, 6.0884246826171875, 5.601805686950684, 5.104707717895508]",5.47
4ciw,4.82,"[5.5553131103515625, 5.101567268371582, 5.224915504455566, 4.857172012329102, 5.551359176635742, 5.4851179122924805, 5.60001277923584, 5.150872230529785, 6.272913932800293, 6.014477729797363]",5.48
4dld,5.82,"[5.940779685974121, 5.991894721984863, 6.426912307739258, 6.684927940368652, 5.825760841369629, 5.936063766479492, 6.0015363693237305, 6.189122200012207, 6.619013786315918, 5.916088104248047]",6.15
4f2w,11.3,"[5.753572463989258, 5.6889801025390625, 5.675853729248047, 5.431854248046875, 6.252228736877441, 6.080672264099121, 6.487914085388184, 6.133162498474121, 6.303365707397461, 6.213627815246582]",6.0
4f3c,11.82,"[6.375249862670898, 6.272115707397461, 5.603562355041504, 6.010690689086914, 5.405265808105469, 6.001089096069336, 6.094814300537109, 6.515952110290527, 5.176175117492676, 5.811817169189453]",5.93
4gid,10.77,"[6.873857498168945, 7.232212066650391, 7.564657211303711, 7.360142707824707, 6.922916412353516, 7.732863426208496, 7.519552230834961, 7.322025299072266, 7.405917167663574, 7.187609672546387]",7.31
4j28,5.7,"[6.4686737060546875, 5.875862121582031, 7.698214530944824, 4.781163215637207, 6.983240127563477, 5.786494255065918, 6.286409378051758, 6.807492256164551, 7.3921403884887695, 6.616115570068359]",6.47
4jfs,5.27,"[6.498895645141602, 6.507908821105957, 6.169338226318359, 6.957308769226074, 7.022424697875977, 6.276726722717285, 7.740747451782227, 7.000326156616211, 6.106513023376465, 6.453949928283691]",6.67
4jxs,4.74,"[5.328254699707031, 5.872062683105469, 5.765066146850586, 4.754757404327393, 5.7818098068237305, 5.333983421325684, 5.411716461181641, 5.3422441482543945, 5.210508346557617, 5.416116714477539]",5.42
4k18,8.96,"[7.360383987426758, 6.920860290527344, 7.08697509765625, 7.604662895202637, 8.01435661315918, 7.516919136047363, 6.54112434387207, 7.328337669372559, 7.732840538024902, 7.847779273986816]",7.4
4kz6,3.1,"[6.1651201248168945, 5.899628639221191, 6.306090354919434, 5.857776641845703, 6.002939224243164, 6.663872718811035, 5.763016700744629, 6.335968017578125, 5.704068183898926, 6.518439292907715]",6.12
4kzq,6.1,"[6.047486305236816, 5.235112190246582, 6.985732078552246, 6.107016563415527, 6.885687828063965, 6.769618034362793, 6.243462562561035, 5.818264961242676, 5.830615997314453, 7.166872978210449]",6.31
4kzu,6.5,"[6.22532844543457, 6.679474830627441, 6.6161909103393555, 6.1749267578125, 6.830789566040039, 6.293909072875977, 6.728316307067871, 6.872628211975098, 6.781979560852051, 6.1939287185668945]",6.54
4llx,2.89,"[5.081502914428711, 4.795950889587402, 4.342799186706543, 4.573123931884766, 4.636263847351074, 4.936100006103516, 4.716182708740234, 4.881243705749512, 4.285836696624756, 4.375154495239258]",4.66
4lzs,4.8,"[5.924854278564453, 5.331393241882324, 5.325028419494629, 5.6236572265625, 5.339241027832031, 5.329509735107422, 5.131618499755859, 5.824192047119141, 5.388286590576172, 5.3555450439453125]",5.46
4m0y,6.46,"[6.651264190673828, 6.5166521072387695, 6.199860572814941, 5.940217018127441, 6.302652359008789, 6.765755653381348, 6.572016716003418, 5.943572044372559, 6.324807167053223, 6.583405494689941]",6.38
4ogj,6.79,"[6.114499092102051, 6.567155838012695, 6.185243606567383, 7.197178840637207, 6.519207000732422, 6.060955047607422, 6.678823471069336, 6.8425798416137695, 5.818046569824219, 6.209307670593262]",6.42
4pcs,7.85,"[5.526982307434082, 7.381661415100098, 6.590398788452148, 5.814883232116699, 6.679939270019531, 6.109018325805664, 6.482213020324707, 7.174025535583496, 5.72475528717041, 7.808005332946777]",6.53
4wiv,6.26,"[5.902358055114746, 6.620634078979492, 6.0689287185668945, 6.432027816772461, 6.317230224609375, 6.144303321838379, 6.372815132141113, 5.904512405395508, 5.9602556228637695, 6.315651893615723]",6.2
5a7b,3.57,"[5.39573860168457, 4.907900810241699, 5.255825042724609, 5.666226387023926, 5.17744255065918, 5.195134162902832, 5.416197776794434, 4.971604824066162, 5.678108215332031, 5.643430709838867]",5.33
5aba,2.98,"[4.673565864562988, 5.326092720031738, 5.477330207824707, 5.669651031494141, 4.946192741394043, 5.088311195373535, 4.651155471801758, 5.432936668395996, 5.139503479003906, 5.627331733703613]",5.2
5c28,5.66,"[4.823747634887695, 4.707184314727783, 5.338496208190918, 4.491568565368652, 4.164406776428223, 4.999619483947754, 5.011623382568359, 4.848875999450684, 4.480138778686523, 4.124238014221191]",4.7
5c2h,11.09,"[5.367142677307129, 5.144177436828613, 6.117208480834961, 5.834721565246582, 6.601278305053711, 5.792263984680176, 5.844429016113281, 5.478644371032715, 5.593194961547852, 6.089646339416504]",5.79
5dwr,11.22,"[7.638474464416504, 8.039705276489258, 8.156316757202148, 8.14583683013916, 7.705859184265137, 7.924640655517578, 8.639816284179688, 8.27252197265625, 8.013367652893066, 8.561166763305664]",8.11
