pdbid,real,predictions,mean_pred
2xii,7.2,"[7.544952392578125, 7.1533522605896, 8.121990203857422, 7.054329872131348, 7.254644870758057, 7.237422466278076, 5.61212682723999, 7.637828826904297, 8.054325103759766, 7.491783618927002]",7.32
2yki,9.46,"[7.017397403717041, 7.790884971618652, 7.0805439949035645, 6.6696882247924805, 7.443954944610596, 7.264754772186279, 7.075626850128174, 7.478065013885498, 7.300435543060303, 7.089987277984619]",7.22
2ymd,3.16,"[6.238394260406494, 6.437441825866699, 7.097211837768555, 6.287749767303467, 6.2046074867248535, 6.195353984832764, 7.513310432434082, 6.6716766357421875, 7.072031497955322, 5.939663887023926]",6.57
3aru,3.22,"[5.3995184898376465, 5.149511814117432, 5.029883861541748, 4.825549125671387, 4.971994400024414, 4.720907688140869, 5.434748649597168, 4.942038536071777, 5.001842498779297, 5.60701847076416]",5.11
3ary,6.0,"[4.540905475616455, 4.722949504852295, 5.223814487457275, 5.207269668579102, 4.8130412101745605, 5.5770697593688965, 5.271931171417236, 5.316571235656738, 4.662107944488525, 5.003554821014404]",5.03
3b27,5.16,"[5.799038887023926, 5.398234844207764, 6.067163944244385, 6.140797138214111, 6.2676310539245605, 5.735462665557861, 5.308105945587158, 5.748482704162598, 5.711036205291748, 5.923903942108154]",5.81
3b5r,8.77,"[7.927972793579102, 7.865721225738525, 7.93831205368042, 7.626615047454834, 7.992371082305908, 8.37890338897705, 8.37895393371582, 7.970259189605713, 7.940151691436768, 8.552091598510742]",8.06
3b65,9.27,"[7.2170257568359375, 8.186985969543457, 7.850224018096924, 8.062056541442871, 8.802565574645996, 8.596860885620117, 8.182971954345703, 8.416348457336426, 7.835435390472412, 7.339602947235107]",8.05
3b68,8.4,"[7.51991605758667, 7.908693790435791, 7.801937103271484, 8.355894088745117, 7.988786220550537, 7.699309825897217, 7.301002025604248, 8.428485870361328, 8.079870223999023, 7.979171276092529]",7.91
3d4z,4.89,"[5.309709548950195, 5.63938570022583, 5.3787713050842285, 5.730374813079834, 5.391835689544678, 4.19689416885376, 5.208267688751221, 5.347410202026367, 5.607837200164795, 5.0978474617004395]",5.29
3d6q,3.76,"[6.352086544036865, 6.40600061416626, 6.65120267868042, 5.921706199645996, 5.384746074676514, 5.716123580932617, 5.280328750610352, 5.64216947555542, 5.564483165740967, 6.323133945465088]",5.92
3dx1,3.58,"[4.439034461975098, 5.6866302490234375, 5.091608047485352, 5.362180233001709, 5.5481858253479, 5.193078994750977, 4.786886215209961, 5.294717311859131, 4.863926410675049, 4.751482009887695]",5.1
3dx2,6.82,"[5.420771598815918, 5.5555806159973145, 6.0128493309021, 5.611586093902588, 6.014461040496826, 6.175739288330078, 6.073955059051514, 5.7294206619262695, 5.502182960510254, 6.377871513366699]",5.85
3dxg,2.4,"[5.033314228057861, 5.105138301849365, 5.511685371398926, 5.433005332946777, 5.815196514129639, 5.189403533935547, 5.2714643478393555, 5.670047760009766, 4.970692157745361, 4.903177738189697]",5.29
3ehy,5.85,"[5.618654251098633, 5.646029949188232, 5.479126453399658, 5.885777950286865, 5.168127536773682, 5.0569963455200195, 6.024393558502197, 6.1327595710754395, 5.293829441070557, 6.1719255447387695]",5.65
3ejr,8.57,"[6.46918249130249, 7.018808841705322, 6.668038845062256, 6.184350490570068, 6.725677013397217, 6.317101001739502, 6.329426288604736, 6.984285354614258, 6.530304908752441, 6.297192096710205]",6.55
3fcq,2.77,"[5.7495622634887695, 6.042596340179443, 6.9927496910095215, 6.088266849517822, 5.672637462615967, 6.807413101196289, 6.284881591796875, 5.947173118591309, 6.435336589813232, 5.858109951019287]",6.19
3g0w,9.52,"[7.881050109863281, 7.937256336212158, 7.6178364753723145, 8.03266716003418, 7.408735752105713, 6.762065887451172, 8.341036796569824, 8.00390338897705, 7.526529788970947, 8.258378028869629]",7.78
3gbb,6.9,"[6.002076625823975, 6.508284091949463, 5.797054767608643, 5.4951958656311035, 6.323558330535889, 6.1496453285217285, 5.947928428649902, 6.082973003387451, 6.0800862312316895, 6.265563011169434]",6.07
3gr2,2.52,"[4.042625904083252, 3.727287769317627, 4.178502559661865, 5.120151042938232, 3.977506160736084, 4.440455436706543, 4.62613582611084, 3.846482753753662, 3.6364855766296387, 4.674544334411621]",4.23
3gv9,2.12,"[4.2787556648254395, 4.10067081451416, 4.930483341217041, 4.883679389953613, 5.59492826461792, 4.883028984069824, 4.88350248336792, 4.732272148132324, 4.392584323883057, 5.050082206726074]",4.77
3jya,6.89,"[7.077988147735596, 7.831949710845947, 6.446153163909912, 7.124362945556641, 6.987057685852051, 8.429344177246094, 7.587371826171875, 7.867080211639404, 7.669387340545654, 7.586291313171387]",7.46
3lka,2.82,"[4.972819805145264, 4.80759334564209, 5.066941738128662, 4.436283111572266, 4.778576850891113, 4.304063320159912, 4.725780010223389, 4.438439846038818, 4.913094997406006, 3.58762264251709]",4.6
3n76,6.85,"[5.541285037994385, 5.725988864898682, 5.566626071929932, 5.422627925872803, 6.360560894012451, 5.776251792907715, 5.0494771003723145, 5.53882360458374, 5.399170875549316, 5.663839817047119]",5.6
3n86,5.64,"[5.847360134124756, 6.279561519622803, 5.86165189743042, 5.9167561531066895, 6.674300670623779, 6.5865349769592285, 5.436416149139404, 6.36810827255249, 5.960933208465576, 6.517837047576904]",6.14
3nq9,4.03,"[7.369333744049072, 7.303525447845459, 7.085831642150879, 7.686980724334717, 7.849014759063721, 7.568466663360596, 7.343753337860107, 7.815011978149414, 8.048629760742188, 8.324029922485352]",7.64
3nx7,8.1,"[5.479275226593018, 5.2482008934021, 5.549820899963379, 5.550182819366455, 6.136038303375244, 6.186770439147949, 5.937611103057861, 6.11746072769165, 5.928406238555908, 6.5074286460876465]",5.86
3o9i,11.82,"[9.917673110961914, 9.723517417907715, 9.228594779968262, 9.3975830078125, 8.946479797363281, 9.619037628173828, 9.163796424865723, 9.914782524108887, 9.355500221252441, 8.839192390441895]",9.41
3ozs,5.33,"[6.360985279083252, 5.689986228942871, 5.4893574714660645, 5.595111846923828, 5.914387226104736, 5.633804798126221, 6.852746486663818, 5.491466045379639, 5.572015285491943, 6.271090984344482]",5.89
3ozt,4.13,"[6.474578857421875, 6.23603630065918, 6.493439674377441, 6.579884052276611, 5.876324653625488, 5.686406135559082, 6.54185152053833, 5.59479284286499, 6.422375202178955, 5.616751194000244]",6.15
3p5o,7.26,"[6.368601322174072, 6.576176166534424, 6.355544567108154, 7.063225746154785, 6.450974464416504, 6.346381187438965, 6.847422122955322, 6.4221320152282715, 6.490118503570557, 6.208460330963135]",6.51
3prs,7.82,"[7.414623737335205, 6.408215045928955, 7.324328899383545, 7.811139106750488, 7.235298156738281, 7.045841693878174, 6.508551120758057, 7.161355018615723, 6.888762950897217, 6.760871887207031]",7.06
3pww,7.32,"[7.336419582366943, 6.819164752960205, 6.332400798797607, 6.981622695922852, 7.135863780975342, 6.791747093200684, 6.778988838195801, 7.528524398803711, 7.439719200134277, 7.306156635284424]",7.05
3qqs,5.82,"[4.184085845947266, 5.813202381134033, 5.150341510772705, 5.463939189910889, 5.334394454956055, 5.459414005279541, 5.199651718139648, 5.766303539276123, 5.4153313636779785, 5.149277210235596]",5.29
3rlr,7.52,"[5.396037578582764, 6.371718883514404, 6.115149974822998, 6.8849711418151855, 5.688599586486816, 6.524028301239014, 6.498371601104736, 6.2087883949279785, 7.019930839538574, 6.256491184234619]",6.3
3tsk,7.17,"[7.423338413238525, 6.926888942718506, 7.600837707519531, 8.08591365814209, 7.649112224578857, 7.59316873550415, 7.287649631500244, 7.97576904296875, 8.180219650268555, 7.992311000823975]",7.67
3twp,3.92,"[4.374686241149902, 4.961319446563721, 5.038848400115967, 4.792577743530273, 4.1650309562683105, 5.7266106605529785, 4.701972961425781, 4.285297870635986, 5.335941791534424, 3.890265941619873]",4.73
3u5j,5.61,"[7.045866966247559, 6.239924430847168, 6.574818134307861, 6.824303150177002, 6.369431018829346, 6.1496901512146, 6.444225788116455, 6.927342414855957, 6.259510517120361, 5.8344244956970215]",6.47
3ui7,9.0,"[6.693281650543213, 5.753802299499512, 6.347668647766113, 6.371366024017334, 6.618954658508301, 5.8531365394592285, 7.0312981605529785, 6.728402614593506, 7.146777629852295, 6.061164855957031]",6.46
3uo4,6.52,"[8.573748588562012, 8.534046173095703, 7.657551288604736, 8.522566795349121, 8.612805366516113, 8.686689376831055, 8.904903411865234, 7.862928867340088, 8.368435859680176, 7.93854284286499]",8.37
3up2,7.4,"[7.398620128631592, 7.85333776473999, 7.107670307159424, 7.971427917480469, 7.682603359222412, 8.447928428649902, 7.728752613067627, 7.5953049659729, 7.427271366119385, 7.440769672393799]",7.67
3uuo,7.96,"[6.808976650238037, 7.578742980957031, 7.138607501983643, 5.958384037017822, 6.706806182861328, 7.479212760925293, 6.818920612335205, 6.7359819412231445, 6.897798538208008, 6.505802631378174]",6.86
3wtj,6.53,"[6.571882724761963, 6.915195941925049, 6.637070178985596, 6.073597431182861, 6.169305801391602, 6.937739849090576, 6.2721686363220215, 7.026514530181885, 6.378296375274658, 5.781064510345459]",6.48
3wz8,5.82,"[6.029124736785889, 5.763024806976318, 6.016468524932861, 6.444983005523682, 6.816701412200928, 6.841964244842529, 6.358479976654053, 5.668900489807129, 6.229767799377441, 6.559829235076904]",6.27
4agn,3.97,"[4.394255638122559, 4.6094160079956055, 6.33550500869751, 4.959628582000732, 5.249714374542236, 5.0873494148254395, 5.073085784912109, 5.2607951164245605, 4.454905033111572, 4.664835453033447]",5.01
4agp,4.69,"[4.948120594024658, 6.756895065307617, 5.75861120223999, 6.02755880355835, 7.058207035064697, 4.951385498046875, 6.4463911056518555, 5.510895729064941, 5.884616374969482, 5.483790874481201]",5.88
4agq,5.01,"[5.906355381011963, 5.590645790100098, 5.897356033325195, 5.32584810256958, 6.484289646148682, 5.950705051422119, 5.514799118041992, 5.820788860321045, 5.684890270233154, 5.192953586578369]",5.74
4ciw,4.82,"[5.554037094116211, 4.8334527015686035, 5.017900466918945, 4.889571189880371, 5.131153583526611, 5.16262149810791, 5.405223369598389, 5.5193400382995605, 5.553417682647705, 5.363345623016357]",5.24
4dld,5.82,"[5.703724384307861, 5.886138439178467, 5.491147041320801, 5.9636712074279785, 6.142314910888672, 6.605772495269775, 6.480907917022705, 6.207142353057861, 6.04084587097168, 6.329369068145752]",6.09
4f2w,11.3,"[6.1631693840026855, 6.104647159576416, 5.424408435821533, 6.230443954467773, 6.0311384201049805, 5.554508686065674, 5.919504642486572, 6.570670127868652, 6.477711200714111, 5.8018317222595215]",6.03
4f3c,11.82,"[6.990720272064209, 6.496616840362549, 6.205012321472168, 6.280706882476807, 5.818558216094971, 6.1786322593688965, 6.609066486358643, 6.186028957366943, 6.495693683624268, 6.268898010253906]",6.35
4gid,10.77,"[7.118740081787109, 6.715510845184326, 6.97299861907959, 6.75304651260376, 7.363924503326416, 8.013080596923828, 7.246597766876221, 6.9175615310668945, 7.056141376495361, 7.269410610198975]",7.14
4j28,5.7,"[5.999618053436279, 6.489515781402588, 7.358705043792725, 5.811961650848389, 6.251107692718506, 6.064836025238037, 6.677034378051758, 6.992559432983398, 7.647585868835449, 6.236840724945068]",6.55
4jfs,5.27,"[6.800551414489746, 6.690598964691162, 7.326573848724365, 6.581630706787109, 6.5958428382873535, 6.754516124725342, 7.9506516456604, 7.356616973876953, 6.610531330108643, 6.804856777191162]",6.95
4jxs,4.74,"[4.453144550323486, 5.413604259490967, 5.094189167022705, 4.992160797119141, 4.569178104400635, 5.085524559020996, 4.767580032348633, 5.3184814453125, 4.794635772705078, 5.230904579162598]",4.97
4k18,8.96,"[8.732545852661133, 7.631816387176514, 6.9667534828186035, 8.726568222045898, 8.802725791931152, 8.05798053741455, 6.894008159637451, 8.596792221069336, 8.366730690002441, 7.683682918548584]",8.05
4kz6,3.1,"[5.596437454223633, 5.4523234367370605, 5.643606185913086, 5.480031967163086, 5.046135902404785, 6.020796298980713, 5.326524257659912, 5.255029201507568, 5.20094633102417, 5.770543575286865]",5.48
4kzq,6.1,"[7.331439018249512, 6.163234233856201, 6.906100273132324, 7.2030205726623535, 6.669182300567627, 6.338368892669678, 7.274278163909912, 6.545785427093506, 6.151882648468018, 6.5377278327941895]",6.71
4kzu,6.5,"[6.28913688659668, 6.513205528259277, 6.639646053314209, 6.841794490814209, 6.298126697540283, 6.102745532989502, 6.660338878631592, 6.239856243133545, 6.658839702606201, 6.216938495635986]",6.45
4llx,2.89,"[4.891904354095459, 4.341723918914795, 4.962627410888672, 3.655628204345703, 4.8924241065979, 4.0615925788879395, 3.555884838104248, 3.910243034362793, 4.925757884979248, 3.8441171646118164]",4.3
4lzs,4.8,"[5.016141414642334, 5.393144607543945, 5.344282627105713, 4.823041915893555, 5.260829448699951, 5.613732814788818, 4.702722072601318, 4.798124313354492, 5.183407783508301, 4.790370464324951]",5.09
4m0y,6.46,"[6.449873924255371, 6.1940083503723145, 5.67814302444458, 6.46865701675415, 5.992904186248779, 6.3178324699401855, 6.605347156524658, 5.907455921173096, 5.935811519622803, 6.701313495635986]",6.23
4ogj,6.79,"[6.550455570220947, 6.105077743530273, 6.047715187072754, 7.608334064483643, 7.099080562591553, 7.242610454559326, 7.197131633758545, 7.010566234588623, 6.416805744171143, 7.073984622955322]",6.84
4pcs,7.85,"[5.853363513946533, 7.565627574920654, 7.957674503326416, 6.64690637588501, 6.236070156097412, 6.006458282470703, 6.040885925292969, 6.770074367523193, 6.040425777435303, 7.4407172203063965]",6.66
4wiv,6.26,"[5.818282604217529, 6.805332660675049, 6.543796062469482, 6.222218990325928, 6.4289164543151855, 6.674023151397705, 5.820796489715576, 6.475910186767578, 5.755101203918457, 6.676202297210693]",6.32
5a7b,3.57,"[6.176028251647949, 5.466030120849609, 5.473343849182129, 6.225930690765381, 6.413452625274658, 6.280406475067139, 5.2943115234375, 5.0146660804748535, 5.955094337463379, 5.898143291473389]",5.82
5aba,2.98,"[5.198858737945557, 4.4942779541015625, 5.287110328674316, 5.344271183013916, 5.278743267059326, 4.983088493347168, 5.494180202484131, 4.591517448425293, 4.831437587738037, 5.679168224334717]",5.12
5c28,5.66,"[4.608774662017822, 4.2025065422058105, 5.74429988861084, 4.270670413970947, 4.303186416625977, 5.648526668548584, 5.051209926605225, 5.0527663230896, 4.225768566131592, 3.3786768913269043]",4.65
5c2h,11.09,"[5.233312606811523, 4.893664836883545, 5.442433834075928, 5.163707256317139, 6.5891876220703125, 5.4874725341796875, 5.6227030754089355, 5.121519565582275, 5.894221782684326, 5.945394992828369]",5.54
5dwr,11.22,"[8.476507186889648, 9.272034645080566, 8.829976081848145, 8.65332317352295, 8.622849464416504, 9.134625434875488, 8.752574920654297, 8.833149909973145, 8.92341136932373, 8.518915176391602]",8.8
