pdbid,real,predictions,mean_pred
3b5r,8.77,"[7.499075889587402, 7.9285197257995605, 7.957560062408447, 7.741387367248535, 7.738232135772705, 7.755319118499756, 7.69270133972168, 7.520690441131592, 7.313812255859375, 7.794461727142334]",7.69
3b65,9.27,"[6.915887832641602, 7.145211696624756, 7.140888690948486, 7.357676029205322, 7.621420383453369, 8.007817268371582, 7.342782497406006, 6.987694263458252, 7.094120502471924, 7.547585487365723]",7.32
3b68,8.4,"[7.215124607086182, 7.347690105438232, 6.836710453033447, 7.812310695648193, 6.801815509796143, 7.520191192626953, 7.549930095672607, 7.4738078117370605, 7.581942081451416, 6.9645256996154785]",7.31
3d4z,4.89,"[5.396493434906006, 5.631373405456543, 5.8409743309021, 5.656421184539795, 5.364309310913086, 4.976478099822998, 5.692553997039795, 5.207016468048096, 5.920802593231201, 5.516077041625977]",5.52
3d6q,3.76,"[5.204222679138184, 5.689208984375, 5.988082408905029, 5.372115612030029, 5.180790424346924, 5.959526538848877, 5.480241298675537, 5.840944766998291, 5.962973117828369, 5.555291175842285]",5.62
3dx1,3.58,"[4.897263050079346, 5.433906555175781, 5.263445854187012, 6.056459903717041, 5.482789993286133, 5.241631984710693, 5.341471195220947, 5.050477027893066, 4.759105205535889, 4.820313453674316]",5.23
3dx2,6.82,"[5.4022650718688965, 5.206700801849365, 5.377523422241211, 5.3903350830078125, 5.7085347175598145, 5.7929368019104, 5.78796911239624, 5.237950325012207, 5.252953052520752, 5.989006996154785]",5.51
3dxg,2.4,"[6.166179656982422, 5.116919994354248, 5.372910022735596, 5.306900978088379, 5.316861629486084, 5.123293399810791, 5.643139839172363, 5.7055439949035645, 5.416679382324219, 5.892807960510254]",5.51
3ehy,5.85,"[5.172918319702148, 5.718202114105225, 5.519038677215576, 5.792989253997803, 5.406630039215088, 4.859879016876221, 5.795917510986328, 5.443277359008789, 5.068690776824951, 5.749935626983643]",5.45
3ejr,8.57,"[6.654763698577881, 6.895108699798584, 6.8352952003479, 6.676766872406006, 6.841073036193848, 6.897389888763428, 6.908932209014893, 6.266330242156982, 6.455007076263428, 6.444251537322998]",6.69
3fcq,2.77,"[6.522213459014893, 6.814734935760498, 6.854928970336914, 6.639217853546143, 6.155625820159912, 6.7618937492370605, 5.929102897644043, 7.103188991546631, 7.0798468589782715, 6.945837497711182]",6.68
3g0w,9.52,"[7.465404510498047, 7.873263835906982, 7.761631488800049, 7.673499584197998, 7.243749141693115, 6.703922271728516, 8.16469669342041, 7.73286247253418, 7.699580669403076, 7.335554599761963]",7.57
3gbb,6.9,"[5.9616875648498535, 6.356838703155518, 6.089385509490967, 5.646533966064453, 6.059054851531982, 5.683166027069092, 5.831784725189209, 5.485365390777588, 5.484521865844727, 5.797191143035889]",5.84
3gr2,2.52,"[4.018357276916504, 4.7157063484191895, 3.9882936477661133, 4.549413681030273, 4.416070461273193, 4.146852493286133, 4.108328342437744, 4.7443952560424805, 4.454813480377197, 4.391119480133057]",4.35
3gv9,2.12,"[4.730142116546631, 5.339724063873291, 5.43873405456543, 5.09670877456665, 5.653750896453857, 4.629935264587402, 5.649349689483643, 5.131445407867432, 4.763694763183594, 5.433785915374756]",5.19
3jya,6.89,"[6.144104957580566, 6.523560047149658, 5.980727672576904, 7.295804023742676, 6.35487699508667, 7.163345813751221, 6.930422306060791, 6.718039035797119, 6.286227703094482, 6.374657154083252]",6.58
3lka,2.82,"[4.378551483154297, 4.797760963439941, 4.763089179992676, 4.228010177612305, 4.763118267059326, 4.618738174438477, 4.758612155914307, 4.716943740844727, 4.638936996459961, 4.56549596786499]",4.62
3n76,6.85,"[4.77308988571167, 4.961553573608398, 5.648930549621582, 4.7552103996276855, 5.182124614715576, 4.949953079223633, 4.541687965393066, 5.1437578201293945, 4.393197536468506, 4.723008155822754]",4.91
3n86,5.64,"[4.557127952575684, 5.3726115226745605, 4.8373026847839355, 5.544971942901611, 5.374892711639404, 5.609510898590088, 4.52512264251709, 5.627755641937256, 5.520960330963135, 6.013089656829834]",5.3
3nq9,4.03,"[8.047557830810547, 7.384116172790527, 7.210648059844971, 7.724959373474121, 7.154737949371338, 7.062424182891846, 7.1046223640441895, 7.6985273361206055, 7.711488723754883, 8.163719177246094]",7.53
3nx7,8.1,"[6.263610363006592, 5.992295742034912, 5.599745273590088, 5.052067279815674, 6.7150559425354, 5.949770450592041, 6.077138423919678, 5.454288005828857, 5.829308986663818, 6.035350799560547]",5.9
3o9i,11.82,"[9.568583488464355, 9.11644458770752, 8.280747413635254, 8.060271263122559, 8.155195236206055, 8.658096313476562, 8.787405967712402, 9.032204627990723, 8.106046676635742, 8.070923805236816]",8.58
3ozs,5.33,"[5.756009578704834, 5.812063694000244, 5.78786039352417, 5.869217872619629, 5.432672500610352, 5.394881248474121, 6.257191181182861, 5.802506923675537, 6.3474345207214355, 5.839322566986084]",5.83
3ozt,4.13,"[6.352919101715088, 6.556463241577148, 6.145322799682617, 6.413369178771973, 5.98650598526001, 6.833903789520264, 6.453092098236084, 6.664676189422607, 6.6496429443359375, 6.385613918304443]",6.44
3p5o,7.26,"[6.141838550567627, 5.922938823699951, 5.861625671386719, 5.902261257171631, 6.291825294494629, 5.801016330718994, 6.323281288146973, 5.6562581062316895, 6.521083354949951, 6.559711933135986]",6.1
3prs,7.82,"[7.065835475921631, 6.009526252746582, 6.472568988800049, 7.151811122894287, 6.679601192474365, 6.032222270965576, 6.2227654457092285, 6.150247097015381, 6.203091621398926, 6.8221435546875]",6.48
3pww,7.32,"[5.983980178833008, 6.538997173309326, 7.309505462646484, 7.244242191314697, 5.679835796356201, 6.028458118438721, 5.690567970275879, 6.366881370544434, 6.34683895111084, 6.657878398895264]",6.38
3qqs,5.82,"[4.397258281707764, 4.817121982574463, 5.563831806182861, 4.609253406524658, 4.417848110198975, 4.949377059936523, 4.893133163452148, 5.011995792388916, 4.891053199768066, 4.301207065582275]",4.79
3rlr,7.52,"[6.382750034332275, 6.472363471984863, 6.412558078765869, 6.717252731323242, 5.520262241363525, 6.647690296173096, 6.284899711608887, 6.293458461761475, 6.83957052230835, 6.289941787719727]",6.39
3tsk,7.17,"[7.593403339385986, 7.759605407714844, 7.050746440887451, 7.407455921173096, 7.254338264465332, 7.2277140617370605, 7.343315124511719, 7.405135154724121, 7.209689617156982, 7.662888526916504]",7.39
3twp,3.92,"[4.552797794342041, 4.909337997436523, 4.366846561431885, 4.71006441116333, 4.3837080001831055, 4.724660873413086, 4.135762691497803, 4.930683612823486, 5.23560905456543, 4.34358024597168]",4.63
3u5j,5.61,"[5.686132431030273, 6.130203723907471, 5.821033000946045, 5.753845691680908, 6.622543811798096, 5.716196537017822, 5.921255588531494, 5.736202239990234, 5.889832496643066, 6.537963390350342]",5.98
3ui7,9.0,"[6.080250263214111, 6.588675022125244, 6.7417778968811035, 7.121358394622803, 6.184612274169922, 6.288888454437256, 6.695901870727539, 5.62064790725708, 6.129532814025879, 6.706456661224365]",6.42
3uo4,6.52,"[8.444830894470215, 8.09684944152832, 6.635355472564697, 7.49937629699707, 8.148791313171387, 7.672130584716797, 8.395201683044434, 7.1431756019592285, 7.905623912811279, 8.555651664733887]",7.85
3up2,7.4,"[7.387147426605225, 7.642548084259033, 7.502828121185303, 7.617731094360352, 7.218464374542236, 6.968967914581299, 6.7130560874938965, 6.820175647735596, 6.970935344696045, 7.133559703826904]",7.2
3uuo,7.96,"[6.715403079986572, 7.273186206817627, 7.414469242095947, 6.6691155433654785, 6.4999213218688965, 7.265446186065674, 7.672736644744873, 6.534781455993652, 6.070247173309326, 5.956223487854004]",6.81
3wtj,6.53,"[6.4584808349609375, 6.474414825439453, 6.303798198699951, 6.5781474113464355, 6.457956790924072, 6.139794826507568, 5.911924362182617, 5.957978248596191, 6.469509601593018, 6.0827202796936035]",6.28
3wz8,5.82,"[5.358530521392822, 5.395623683929443, 5.134339809417725, 5.80331563949585, 5.65014123916626, 5.927711009979248, 5.633439540863037, 5.266164779663086, 5.283447265625, 5.440938949584961]",5.49
4agn,3.97,"[4.9895548820495605, 5.068911075592041, 5.41778039932251, 4.596102237701416, 4.798980236053467, 4.871433258056641, 4.788614749908447, 4.89901876449585, 4.487762451171875, 4.561708927154541]",4.85
4agp,4.69,"[4.689469337463379, 5.7817463874816895, 5.391786575317383, 6.362919807434082, 6.042888164520264, 5.150240421295166, 6.7099785804748535, 4.980252265930176, 5.587509632110596, 5.1072468757629395]",5.58
4agq,5.01,"[4.757472991943359, 5.0449395179748535, 5.803030014038086, 4.9973464012146, 5.312060832977295, 4.798666000366211, 5.812068939208984, 5.264334201812744, 4.4440999031066895, 4.9344706535339355]",5.12
4ciw,4.82,"[4.991713523864746, 4.864542007446289, 5.096316337585449, 4.518521785736084, 5.306575298309326, 5.4688334465026855, 5.233550548553467, 4.984746932983398, 5.94407320022583, 5.717467784881592]",5.21
4dld,5.82,"[5.635298252105713, 5.987637996673584, 5.6847357749938965, 5.616724967956543, 5.367668628692627, 6.308605670928955, 5.757763385772705, 6.063807964324951, 5.369131088256836, 5.829537868499756]",5.76
4f2w,11.3,"[5.720437526702881, 5.9583330154418945, 6.137395858764648, 6.016976833343506, 6.173954486846924, 6.351241588592529, 5.90283727645874, 6.00955057144165, 6.209384918212891, 5.933254241943359]",6.04
4f3c,11.82,"[7.3688883781433105, 6.780113697052002, 6.534106254577637, 6.501283168792725, 6.253571033477783, 6.93743371963501, 7.043950080871582, 6.07480001449585, 6.100228786468506, 5.829013824462891]",6.54
4gid,10.77,"[7.707691669464111, 6.882623195648193, 7.568065643310547, 7.2342915534973145, 6.705840587615967, 7.151698112487793, 8.192886352539062, 7.339431285858154, 7.3800177574157715, 7.386046886444092]",7.35
4j28,5.7,"[6.757081985473633, 6.338582515716553, 7.619015693664551, 5.59338903427124, 6.535781383514404, 5.848145484924316, 6.517990589141846, 6.120192527770996, 7.2765421867370605, 6.55810022354126]",6.52
4jfs,5.27,"[6.972323417663574, 6.834788799285889, 6.370718955993652, 6.822563648223877, 6.640528202056885, 6.523025989532471, 7.719751358032227, 7.967677593231201, 6.541378974914551, 6.922732830047607]",6.93
4jxs,4.74,"[5.787763595581055, 5.3141188621521, 5.731537818908691, 5.857210159301758, 6.015090465545654, 5.521322727203369, 5.55203104019165, 5.238150119781494, 6.061044692993164, 5.67884635925293]",5.68
4k18,8.96,"[7.133143901824951, 7.132746696472168, 7.929708003997803, 7.331826686859131, 7.678489685058594, 7.059614658355713, 7.018001079559326, 7.808963775634766, 7.937990188598633, 7.373178482055664]",7.44
4kz6,3.1,"[5.24531364440918, 5.97406530380249, 5.647898197174072, 5.511092185974121, 5.7396392822265625, 6.019318580627441, 5.432776927947998, 5.856876850128174, 4.892180442810059, 6.316991329193115]",5.66
4kzq,6.1,"[6.157759666442871, 6.762176036834717, 6.370784282684326, 5.559274196624756, 6.42000150680542, 6.511912822723389, 6.419314861297607, 5.796304702758789, 6.464615345001221, 6.24237585067749]",6.27
4kzu,6.5,"[6.643717288970947, 5.728728294372559, 6.1683244705200195, 6.1403279304504395, 6.6567583084106445, 6.308765411376953, 5.895336151123047, 6.531733989715576, 6.899194240570068, 5.771304130554199]",6.27
4llx,2.89,"[4.171299457550049, 4.891640663146973, 3.5731263160705566, 4.39321756362915, 3.5536837577819824, 4.8739519119262695, 4.436749458312988, 5.157581329345703, 4.337734222412109, 3.9664273262023926]",4.34
4lzs,4.8,"[5.862102031707764, 4.56552267074585, 4.850979804992676, 4.580215930938721, 4.875739097595215, 4.8409600257873535, 4.78757905960083, 5.085992336273193, 4.9072699546813965, 4.790780544281006]",4.91
4m0y,6.46,"[5.871425151824951, 5.4075140953063965, 6.162813663482666, 6.406134128570557, 6.459139347076416, 6.255141735076904, 5.86555814743042, 5.685507297515869, 6.567978382110596, 6.2620463371276855]",6.09
4ogj,6.79,"[6.356913089752197, 6.676901340484619, 6.176840305328369, 6.379878520965576, 5.725927829742432, 6.497735977172852, 6.943304538726807, 6.7619709968566895, 6.049912929534912, 5.99380350112915]",6.36
4pcs,7.85,"[6.663005828857422, 7.6992106437683105, 6.895206928253174, 7.380356311798096, 6.760211944580078, 6.469832420349121, 5.967344760894775, 6.646687030792236, 6.8146185874938965, 7.6462883949279785]",6.89
4wiv,6.26,"[6.559311866760254, 5.407515048980713, 6.264475345611572, 6.33023738861084, 5.32438325881958, 6.2781596183776855, 5.5623321533203125, 6.163344383239746, 5.837977886199951, 6.569021701812744]",6.03
5a7b,3.57,"[5.107789516448975, 5.709207534790039, 5.584266185760498, 5.484320163726807, 5.6180620193481445, 5.255548477172852, 5.721098899841309, 5.319413661956787, 5.643050193786621, 5.064367294311523]",5.45
5aba,2.98,"[4.947973728179932, 4.742311954498291, 5.447529315948486, 5.114907264709473, 5.200299263000488, 4.799826145172119, 5.086660385131836, 4.637816429138184, 4.374548435211182, 5.356503009796143]",4.97
5c28,5.66,"[4.743980407714844, 4.409884929656982, 4.898297309875488, 4.573106288909912, 4.6582183837890625, 4.836301803588867, 4.49763822555542, 5.090875148773193, 4.897008419036865, 4.162891864776611]",4.68
5c2h,11.09,"[5.788417339324951, 4.797557353973389, 5.5189313888549805, 5.146947383880615, 5.828977584838867, 4.8058953285217285, 5.43963098526001, 5.462255001068115, 5.505338191986084, 5.641391277313232]",5.39
5dwr,11.22,"[8.083165168762207, 8.260726928710938, 7.954240322113037, 8.437529563903809, 8.278471946716309, 7.993546962738037, 8.32541561126709, 7.784277439117432, 8.001132011413574, 8.369240760803223]",8.15
