,pdbid,real,prediction
57,2p15,10.3,8.298484802246094
58,2p4y,9.0,7.565290451049805
59,2pog,9.54,8.358087539672852
60,2qbp,8.4,6.975947380065918
61,2qbq,7.44,7.2997541427612305
62,2qbr,6.33,6.854763031005859
63,2qe4,7.96,8.084342002868652
64,2qnq,6.11,7.397583961486816
65,2r9w,5.1,6.736639022827148
66,2v00,3.66,4.904970169067383
67,2v7a,8.3,8.037923812866211
68,2vkm,8.74,8.119640350341797
69,2vvn,7.3,5.652945518493652
70,2vw5,8.52,5.802886009216309
71,2w4x,4.85,5.247716903686523
72,2w66,4.05,5.759150505065918
73,2wbg,4.45,5.526763916015625
74,2wca,5.6,5.77501106262207
75,2weg,6.5,5.826663970947266
76,2wer,7.05,5.85994291305542
77,2wn9,8.52,5.185996055603027
78,2wnc,6.32,6.349000453948975
79,2wtv,8.74,7.843025207519531
80,2wvt,6.12,5.8661627769470215
81,2x00,11.33,8.455414772033691
82,2xb8,7.59,6.180097579956055
83,2xbv,8.43,8.039060592651367
84,2xdl,3.1,4.747947692871094
85,2xii,7.2,7.140721321105957
86,2xj7,6.66,6.191312313079834
87,2xnb,6.83,7.130040168762207
88,2xys,7.42,6.2214674949646
89,2y5h,5.79,8.017186164855957
90,2yfe,6.63,6.317196369171143
91,2yge,5.06,5.645565986633301
92,2yki,9.46,7.120006561279297
93,2ymd,3.16,6.366485595703125
94,2zb1,6.32,7.72944450378418
95,2zcq,8.82,6.306005477905273
96,2zcr,6.87,7.439663887023926
97,2zda,8.4,7.748412132263184
98,2zy1,7.4,6.2740678787231445
99,3acw,4.76,7.488774299621582
100,3ag9,8.05,5.5371856689453125
101,3ao4,2.07,4.156768798828125
102,3arp,7.15,7.721917152404785
103,3arq,6.4,7.254258155822754
104,3aru,3.22,4.623322486877441
105,3arv,5.64,7.327444076538086
106,3ary,6.0,5.682746410369873
107,3b1m,8.48,7.015649795532227
108,3b27,5.16,5.091028690338135
109,3b5r,8.77,7.826393127441406
110,3b65,9.27,7.836228370666504
111,3b68,8.4,7.727614402770996
112,3bgz,6.26,6.906923294067383
113,3bv9,5.36,7.025335311889648
114,3cj4,6.51,6.508152008056641
115,3coy,6.02,5.922244071960449
116,3coz,5.57,5.559718132019043
117,3d4z,4.89,6.017697334289551
118,3d6q,3.76,4.196749210357666
119,3dd0,9.0,6.671995162963867
120,3dx1,3.58,5.508518695831299
121,3dx2,6.82,4.984210968017578
122,3dxg,2.4,4.419360160827637
123,3e5a,8.23,7.672159194946289
124,3e92,8.0,8.202432632446289
125,3e93,8.85,7.994793891906738
126,3ebp,5.91,6.476480960845947
127,3ehy,5.85,6.235196590423584
128,3ejr,8.57,7.789633750915527
129,3f3a,4.19,5.433492660522461
130,3f3c,6.02,4.81053352355957
131,3f3d,7.16,5.142263412475586
132,3f3e,7.7,5.24180793762207
133,3fcq,2.77,4.553654670715332
134,3fur,8.0,7.260159492492676
135,3fv1,9.3,7.785728454589844
136,3fv2,8.11,7.607942581176758
137,3g0w,9.52,8.093034744262695
138,3g2n,4.09,4.597746849060059
139,3g2z,2.36,3.6936769485473633
140,3g31,2.89,3.763622283935547
141,3gbb,6.9,7.719748497009277
142,3gc5,7.26,7.026576995849609
143,3ge7,8.7,7.117278099060059
144,3gnw,9.1,7.883658409118652
145,3gr2,2.52,4.5949296951293945
146,3gv9,2.12,3.3616414070129395
147,3gy4,5.1,3.8268063068389893
148,3ivg,4.3,7.179915428161621
149,3jvr,5.72,5.035185813903809
150,3jvs,6.54,5.588301181793213
151,3jya,6.89,6.5198588371276855
152,3k5v,6.3,7.256095886230469
153,3kgp,2.57,3.883759021759033
154,3kr8,8.1,7.242646217346191
155,3kwa,4.08,6.067032814025879
156,3l7b,2.4,3.8347463607788086
157,3lka,2.82,4.732495307922363
158,3mss,4.66,4.394186973571777
159,3myg,10.7,7.73536491394043
160,3n76,6.85,6.900058746337891
161,3n7a,3.7,4.9102582931518555
162,3n86,5.64,6.869339942932129
163,3nq9,4.03,6.097225189208984
164,3nw9,9.0,7.587310791015625
165,3nx7,8.1,6.795517921447754
166,3o9i,11.82,9.750097274780273
167,3oe4,7.47,6.913940906524658
168,3oe5,6.88,7.048613548278809
169,3ozs,5.33,7.530403137207031
170,3ozt,4.13,6.905585289001465
171,3p5o,7.26,7.041011810302734
172,3prs,7.82,7.905566215515137
173,3pww,7.32,7.522011756896973
174,3pxf,4.43,5.305709362030029
175,3pyy,6.86,5.836730003356934
176,3qgy,7.8,7.275115966796875
177,3qqs,5.82,5.1054768562316895
178,3r88,4.82,3.8509278297424316
179,3rlr,7.52,6.919241428375244
180,3rr4,4.55,6.576879024505615
181,3rsx,4.41,4.458003044128418
182,3ryj,7.8,7.95953369140625
183,3syr,5.1,3.6521379947662354
184,3tsk,7.17,8.179221153259277
185,3twp,3.92,3.847443103790283
186,3u5j,5.61,5.701519966125488
187,3u8k,8.66,5.8621931076049805
188,3u8n,10.17,5.828241348266602
189,3u9q,4.38,5.141467094421387
190,3udh,2.85,4.745523929595947
191,3ueu,5.24,6.619811058044434
192,3uev,5.89,6.594000816345215
193,3uew,6.31,6.504868507385254
194,3uex,6.92,6.621391773223877
195,3ui7,9.0,7.498392105102539
196,3uo4,6.52,7.6500701904296875
197,3up2,7.4,7.527846336364746
198,3uri,9.0,6.763328552246094
199,3utu,10.92,7.8519697189331055
200,3uuo,7.96,7.6951799392700195
201,3wtj,6.53,6.811840057373047
202,3wz8,5.82,7.078387260437012
203,3zdg,7.1,4.935046672821045
204,3zso,5.12,6.969760894775391
205,3zsx,3.28,6.273436546325684
206,3zt2,2.84,4.392406463623047
207,4abg,3.57,4.304393768310547
208,4agn,3.97,8.036405563354492
209,4agp,4.69,7.780587196350098
210,4agq,5.01,7.802672386169434
211,4bkt,3.62,4.772247791290283
212,4cig,3.67,5.577797889709473
213,4ciw,4.82,4.85172176361084
214,4cr9,4.1,5.274168014526367
215,4cra,7.22,8.525215148925781
216,4crc,8.72,8.60317325592041
217,4ddh,3.3,5.493695259094238
218,4ddk,2.29,5.079422473907471
219,4de1,5.96,5.790782928466797
220,4de2,4.12,5.720517635345459
221,4de3,5.52,5.284847259521484
222,4djv,6.72,6.462282180786133
223,4dld,5.82,5.806560516357422
224,4dli,5.62,6.838685989379883
225,4e5w,7.66,7.290060997009277
226,4e6q,8.36,7.509208679199219
227,4ea2,6.44,7.655681610107422
228,4eky,3.52,4.074169158935547
229,4eo8,8.15,6.9367289543151855
230,4eor,6.3,6.801473617553711
231,4f09,6.7,6.768828392028809
232,4f2w,11.3,7.671893119812012
233,4f3c,11.82,8.376957893371582
234,4f9w,6.94,7.388715744018555
235,4gfm,7.22,5.0949811935424805
236,4gid,10.77,7.734683990478516
237,4gkm,5.17,5.33259391784668
238,4gr0,9.55,7.951728820800781
239,4hge,7.92,7.589747428894043
240,4ih5,4.11,4.792065620422363
241,4ih7,5.24,5.308510780334473
242,4ivb,8.72,7.074765205383301
243,4ivc,10.0,7.427054405212402
244,4ivd,9.52,7.616113662719727
245,4j21,7.41,7.107757568359375
246,4j28,5.7,7.575284957885742
247,4j3l,7.8,7.092267990112305
248,4jfs,5.27,6.41616678237915
249,4jia,9.22,7.851146697998047
250,4jsz,2.3,3.5667872428894043
251,4jxs,4.74,5.791281700134277
252,4k18,8.96,7.582093238830566
253,4k77,6.63,5.452277183532715
254,4kz6,3.1,4.00026798248291
255,4kzq,6.1,6.827136993408203
256,4kzu,6.5,6.838949680328369
257,4llx,2.89,3.761817693710327
258,4lzs,4.8,4.105256080627441
259,4m0y,6.46,5.136765480041504
260,4m0z,5.19,7.162961006164551
261,4mgd,4.69,8.771851539611816
262,4mme,6.5,6.711591720581055
263,4ogj,6.79,6.703307151794434
264,4owm,2.96,3.762460470199585
265,4pcs,7.85,7.0064897537231445
266,4qac,9.4,7.432982444763184
267,4qd6,8.64,6.309990882873535
268,4rfm,10.05,7.694194793701172
269,4tmn,10.17,7.058298110961914
270,4twp,10.0,7.895400047302246
271,4ty7,9.52,7.984980583190918
272,4u4s,2.92,5.585321426391602
273,4w9c,4.65,4.711788177490234
274,4w9h,6.73,5.784688472747803
275,4w9i,5.96,4.938364505767822
276,4w9l,5.02,6.426306247711182
277,4wiv,6.26,6.8868818283081055
278,4x6p,8.3,8.544248580932617
279,5a7b,3.57,8.082242012023926
280,5aba,2.98,8.054859161376953
281,5c28,5.66,3.6895358562469482
282,5c2h,11.09,8.15631103515625
283,5dwr,11.22,8.187230110168457
284,5tmn,8.04,6.406020164489746
