,pdbid,real,prediction
112,3bgz,6.26,6.512843132019043
113,3bv9,5.36,7.401638031005859
114,3cj4,6.51,6.5815534591674805
115,3coy,6.02,5.455175399780273
116,3coz,5.57,5.323056221008301
117,3d4z,4.89,6.0106706619262695
118,3d6q,3.76,3.923558235168457
119,3dd0,9.0,7.785605430603027
120,3dx1,3.58,5.756778717041016
121,3dx2,6.82,5.296017646789551
122,3dxg,2.4,4.607740879058838
123,3e5a,8.23,7.775575637817383
124,3e92,8.0,8.058931350708008
125,3e93,8.85,7.836774826049805
126,3ebp,5.91,6.636784553527832
127,3ehy,5.85,6.43625545501709
128,3ejr,8.57,7.636805534362793
129,3f3a,4.19,5.184083461761475
130,3f3c,6.02,4.8016204833984375
131,3f3d,7.16,4.605694770812988
132,3f3e,7.7,4.731550693511963
133,3fcq,2.77,4.102197647094727
134,3fur,8.0,7.263176918029785
135,3fv1,9.3,6.305649280548096
136,3fv2,8.11,6.9442033767700195
137,3g0w,9.52,7.581183433532715
138,3g2n,4.09,4.800240516662598
139,3g2z,2.36,3.413949489593506
140,3g31,2.89,4.304408073425293
141,3gbb,6.9,6.799298286437988
142,3gc5,7.26,7.333876609802246
143,3ge7,8.7,6.93112850189209
144,3gnw,9.1,7.9167375564575195
145,3gr2,2.52,4.528111934661865
146,3gv9,2.12,4.027346611022949
147,3gy4,5.1,4.268004417419434
148,3ivg,4.3,7.008394241333008
149,3jvr,5.72,5.744212627410889
150,3jvs,6.54,6.340008735656738
151,3jya,6.89,6.6462812423706055
152,3k5v,6.3,6.391033172607422
153,3kgp,2.57,4.154378414154053
154,3kr8,8.1,7.428154945373535
155,3kwa,4.08,6.498773097991943
156,3l7b,2.4,4.122613906860352
157,3lka,2.82,4.464536666870117
158,3mss,4.66,4.779404640197754
159,3myg,10.7,7.816292762756348
160,3n76,6.85,6.520228385925293
161,3n7a,3.7,3.8762598037719727
162,3n86,5.64,6.882336616516113
163,3nq9,4.03,6.223034381866455
164,3nw9,9.0,7.884413719177246
165,3nx7,8.1,5.853518486022949
166,3o9i,11.82,9.904884338378906
167,3oe4,7.47,8.197453498840332
168,3oe5,6.88,7.2377729415893555
169,3ozs,5.33,8.116777420043945
170,3ozt,4.13,7.215505599975586
171,3p5o,7.26,6.498501777648926
172,3prs,7.82,7.673559188842773
173,3pww,7.32,7.531818389892578
174,3pxf,4.43,4.929946422576904
175,3pyy,6.86,6.173356056213379
176,3qgy,7.8,7.729128837585449
177,3qqs,5.82,5.109828948974609
178,3r88,4.82,4.206729412078857
179,3rlr,7.52,6.440959453582764
180,3rr4,4.55,6.060503959655762
181,3rsx,4.41,4.808452606201172
182,3ryj,7.8,7.950473785400391
183,3syr,5.1,4.215088367462158
184,3tsk,7.17,7.633566856384277
185,3twp,3.92,3.9562621116638184
186,3u5j,5.61,5.590349197387695
187,3u8k,8.66,5.379573822021484
188,3u8n,10.17,5.497265815734863
189,3u9q,4.38,5.889395713806152
190,3udh,2.85,5.109696388244629
191,3ueu,5.24,6.374542236328125
192,3uev,5.89,6.427316665649414
193,3uew,6.31,6.3286943435668945
194,3uex,6.92,6.558269023895264
195,3ui7,9.0,7.623937606811523
196,3uo4,6.52,7.46721076965332
197,3up2,7.4,7.485224723815918
198,3uri,9.0,6.4500274658203125
199,3utu,10.92,8.019708633422852
200,3uuo,7.96,7.308587074279785
201,3wtj,6.53,6.2675628662109375
202,3wz8,5.82,6.712371826171875
203,3zdg,7.1,4.629236221313477
204,3zso,5.12,6.854520797729492
205,3zsx,3.28,5.781782150268555
206,3zt2,2.84,4.473269462585449
207,4abg,3.57,4.329874038696289
208,4agn,3.97,5.816569805145264
209,4agp,4.69,5.896858215332031
210,4agq,5.01,6.074567794799805
211,4bkt,3.62,4.346219062805176
212,4cig,3.67,6.816781997680664
213,4ciw,4.82,4.460399150848389
214,4cr9,4.1,5.692329406738281
215,4cra,7.22,8.235544204711914
216,4crc,8.72,8.23600959777832
217,4ddh,3.3,6.527192115783691
218,4ddk,2.29,4.903231620788574
219,4de1,5.96,5.93890380859375
220,4de2,4.12,6.385669708251953
221,4de3,5.52,6.352835178375244
222,4djv,6.72,6.6834306716918945
223,4dld,5.82,6.365242004394531
224,4dli,5.62,6.097598552703857
225,4e5w,7.66,7.3264875411987305
226,4e6q,8.36,7.406020164489746
227,4ea2,6.44,7.760369300842285
228,4eky,3.52,4.390901565551758
229,4eo8,8.15,6.87396240234375
230,4eor,6.3,7.148980140686035
231,4f09,6.7,6.3593268394470215
232,4f2w,11.3,7.633326530456543
233,4f3c,11.82,8.745210647583008
234,4f9w,6.94,7.303654670715332
235,4gfm,7.22,5.3497314453125
236,4gid,10.77,7.575765609741211
237,4gkm,5.17,5.4403228759765625
238,4gr0,9.55,7.645934104919434
239,4hge,7.92,7.604215621948242
240,4ih5,4.11,4.554739475250244
241,4ih7,5.24,5.928108215332031
242,4ivb,8.72,7.368984222412109
243,4ivc,10.0,7.646234512329102
244,4ivd,9.52,7.721578598022461
245,4j21,7.41,7.3824968338012695
246,4j28,5.7,6.762357711791992
247,4j3l,7.8,7.588083267211914
248,4jfs,5.27,6.1353912353515625
249,4jia,9.22,6.523343086242676
250,4jsz,2.3,4.7105793952941895
251,4jxs,4.74,5.51601505279541
252,4k18,8.96,7.898673057556152
253,4k77,6.63,5.589898109436035
254,4kz6,3.1,5.52374267578125
255,4kzq,6.1,6.729072093963623
256,4kzu,6.5,6.925079345703125
257,4llx,2.89,3.8588733673095703
258,4lzs,4.8,4.2406415939331055
259,4m0y,6.46,5.984109878540039
260,4m0z,5.19,6.141837120056152
261,4mgd,4.69,8.188570976257324
262,4mme,6.5,6.518987655639648
263,4ogj,6.79,6.586178779602051
264,4owm,2.96,3.723717451095581
265,4pcs,7.85,7.091020584106445
266,4qac,9.4,7.069341659545898
267,4qd6,8.64,6.4403581619262695
268,4rfm,10.05,8.183725357055664
269,4tmn,10.17,7.311084747314453
270,4twp,10.0,7.556177139282227
271,4ty7,9.52,8.292702674865723
272,4u4s,2.92,6.332259178161621
273,4w9c,4.65,6.21488618850708
274,4w9h,6.73,6.549369812011719
275,4w9i,5.96,6.1483354568481445
276,4w9l,5.02,6.8393754959106445
277,4wiv,6.26,6.49113655090332
278,4x6p,8.3,7.713554382324219
279,5a7b,3.57,6.358526229858398
280,5aba,2.98,7.065921783447266
281,5c28,5.66,4.072319030761719
282,5c2h,11.09,8.128514289855957
283,5dwr,11.22,8.26246166229248
284,5tmn,8.04,6.2650017738342285
