,pdbid,real,prediction
122,3dxg,2.4,4.5528788566589355
123,3e5a,8.23,8.311952590942383
124,3e92,8.0,7.47616720199585
125,3e93,8.85,7.872047424316406
126,3ebp,5.91,6.4643964767456055
127,3ehy,5.85,6.682863235473633
128,3ejr,8.57,7.519637107849121
129,3f3a,4.19,5.186099052429199
130,3f3c,6.02,4.92563533782959
131,3f3d,7.16,5.023831367492676
132,3f3e,7.7,5.035739898681641
133,3fcq,2.77,4.545245170593262
134,3fur,8.0,7.418610095977783
135,3fv1,9.3,7.2102789878845215
136,3fv2,8.11,7.224302768707275
137,3g0w,9.52,7.344522476196289
138,3g2n,4.09,4.739650726318359
139,3g2z,2.36,3.6736271381378174
140,3g31,2.89,3.979012966156006
141,3gbb,6.9,7.181288242340088
142,3gc5,7.26,7.360128402709961
143,3ge7,8.7,7.120091915130615
144,3gnw,9.1,7.893738746643066
145,3gr2,2.52,3.800571918487549
146,3gv9,2.12,3.861560344696045
147,3gy4,5.1,4.092104911804199
148,3ivg,4.3,7.266132354736328
149,3jvr,5.72,4.6299028396606445
150,3jvs,6.54,4.683732986450195
151,3jya,6.89,6.4673357009887695
152,3k5v,6.3,7.00806999206543
153,3kgp,2.57,3.4966559410095215
154,3kr8,8.1,7.375038146972656
155,3kwa,4.08,6.376882553100586
156,3l7b,2.4,3.9017679691314697
157,3lka,2.82,4.546603202819824
158,3mss,4.66,4.036467552185059
159,3myg,10.7,7.771492004394531
160,3n76,6.85,6.5084309577941895
161,3n7a,3.7,4.706766128540039
162,3n86,5.64,6.601446151733398
163,3nq9,4.03,6.490898609161377
164,3nw9,9.0,7.841385841369629
165,3nx7,8.1,7.056276798248291
166,3o9i,11.82,9.853578567504883
167,3oe4,7.47,7.691173553466797
168,3oe5,6.88,7.17918062210083
169,3ozs,5.33,7.151260852813721
170,3ozt,4.13,7.206424713134766
171,3p5o,7.26,6.508660793304443
172,3prs,7.82,8.165372848510742
173,3pww,7.32,7.559213161468506
174,3pxf,4.43,5.377989292144775
175,3pyy,6.86,5.8299665451049805
176,3qgy,7.8,7.387073516845703
177,3qqs,5.82,5.441894054412842
178,3r88,4.82,4.03253698348999
179,3rlr,7.52,6.565446376800537
180,3rr4,4.55,6.403316020965576
181,3rsx,4.41,4.5950164794921875
182,3ryj,7.8,7.676381587982178
183,3syr,5.1,4.0943474769592285
184,3tsk,7.17,7.991764068603516
185,3twp,3.92,3.723695755004883
186,3u5j,5.61,6.11021614074707
187,3u8k,8.66,5.428644180297852
188,3u8n,10.17,5.585827827453613
189,3u9q,4.38,5.552993297576904
190,3udh,2.85,5.156651973724365
191,3ueu,5.24,6.5502119064331055
192,3uev,5.89,6.557281970977783
193,3uew,6.31,6.547851085662842
194,3uex,6.92,6.496172904968262
195,3ui7,9.0,7.877195358276367
196,3uo4,6.52,7.426553726196289
197,3up2,7.4,7.9812445640563965
198,3uri,9.0,6.786179065704346
199,3utu,10.92,8.112317085266113
200,3uuo,7.96,7.856146812438965
201,3wtj,6.53,6.971677780151367
202,3wz8,5.82,7.2227702140808105
203,3zdg,7.1,5.231290340423584
204,3zso,5.12,7.203270435333252
205,3zsx,3.28,6.014870643615723
206,3zt2,2.84,4.671235084533691
207,4abg,3.57,4.317860126495361
208,4agn,3.97,5.4120378494262695
209,4agp,4.69,6.138447284698486
210,4agq,5.01,6.190647125244141
211,4bkt,3.62,4.828529357910156
212,4cig,3.67,5.771457672119141
213,4ciw,4.82,4.912920951843262
214,4cr9,4.1,3.7801332473754883
215,4cra,7.22,8.288946151733398
216,4crc,8.72,8.169087409973145
217,4ddh,3.3,5.68184757232666
218,4ddk,2.29,4.29242467880249
219,4de1,5.96,6.162074565887451
220,4de2,4.12,6.50992488861084
221,4de3,5.52,6.111110687255859
222,4djv,6.72,6.907283782958984
223,4dld,5.82,5.895625114440918
224,4dli,5.62,6.871771335601807
225,4e5w,7.66,7.013998031616211
226,4e6q,8.36,7.317249774932861
227,4ea2,6.44,7.250925064086914
228,4eky,3.52,4.783428192138672
229,4eo8,8.15,6.810403823852539
230,4eor,6.3,7.012189865112305
231,4f09,6.7,6.440051555633545
232,4f2w,11.3,8.118659973144531
233,4f3c,11.82,9.202821731567383
234,4f9w,6.94,7.7361063957214355
235,4gfm,7.22,5.540646553039551
236,4gid,10.77,8.170244216918945
237,4gkm,5.17,5.663138389587402
238,4gr0,9.55,7.643734931945801
239,4hge,7.92,7.837312698364258
240,4ih5,4.11,4.492727279663086
241,4ih7,5.24,5.653535842895508
242,4ivb,8.72,7.094183921813965
243,4ivc,10.0,7.3412604331970215
244,4ivd,9.52,7.289903163909912
245,4j21,7.41,7.101974964141846
246,4j28,5.7,7.069135665893555
247,4j3l,7.8,6.610166549682617
248,4jfs,5.27,6.582331657409668
249,4jia,9.22,7.2677388191223145
250,4jsz,2.3,4.23140287399292
251,4jxs,4.74,5.677349090576172
252,4k18,8.96,7.927517414093018
253,4k77,6.63,5.387681007385254
254,4kz6,3.1,5.066547393798828
255,4kzq,6.1,6.849362373352051
256,4kzu,6.5,6.94383430480957
257,4llx,2.89,3.920438289642334
258,4lzs,4.8,4.912078857421875
259,4m0y,6.46,6.029660224914551
260,4m0z,5.19,6.475672245025635
261,4mgd,4.69,8.212152481079102
262,4mme,6.5,7.242191314697266
263,4ogj,6.79,6.920993328094482
264,4owm,2.96,4.216121673583984
265,4pcs,7.85,6.958178997039795
266,4qac,9.4,7.556697368621826
267,4qd6,8.64,6.290592193603516
268,4rfm,10.05,7.670469760894775
269,4tmn,10.17,7.35658073425293
270,4twp,10.0,7.761475086212158
271,4ty7,9.52,8.19599437713623
272,4u4s,2.92,5.120026588439941
273,4w9c,4.65,5.570801258087158
274,4w9h,6.73,6.325490951538086
275,4w9i,5.96,5.952430725097656
276,4w9l,5.02,6.758678913116455
277,4wiv,6.26,6.725264549255371
278,4x6p,8.3,8.06283187866211
279,5a7b,3.57,6.813271999359131
280,5aba,2.98,4.2324299812316895
281,5c28,5.66,4.233925819396973
282,5c2h,11.09,7.71878719329834
283,5dwr,11.22,7.577579975128174
284,5tmn,8.04,6.291058540344238
