,pdbid,real,prediction
128,3ejr,8.57,6.969206809997559
129,3f3a,4.19,5.24550724029541
130,3f3c,6.02,4.899420261383057
131,3f3d,7.16,5.198790550231934
132,3f3e,7.7,5.206453323364258
133,3fcq,2.77,5.021805763244629
134,3fur,8.0,7.066078186035156
135,3fv1,9.3,7.613801956176758
136,3fv2,8.11,7.6772356033325195
137,3g0w,9.52,8.55339241027832
138,3g2n,4.09,4.497580528259277
139,3g2z,2.36,3.401235818862915
140,3g31,2.89,4.365054130554199
141,3gbb,6.9,7.511817932128906
142,3gc5,7.26,6.228889465332031
143,3ge7,8.7,6.620218276977539
144,3gnw,9.1,8.093393325805664
145,3gr2,2.52,4.965829372406006
146,3gv9,2.12,3.1590042114257812
147,3gy4,5.1,3.456655740737915
148,3ivg,4.3,6.687155723571777
149,3jvr,5.72,5.724576950073242
150,3jvs,6.54,6.307103633880615
151,3jya,6.89,6.438091278076172
152,3k5v,6.3,5.8771820068359375
153,3kgp,2.57,4.188281536102295
154,3kr8,8.1,7.040358543395996
155,3kwa,4.08,6.563745021820068
156,3l7b,2.4,4.133039951324463
157,3lka,2.82,4.595937728881836
158,3mss,4.66,3.643376588821411
159,3myg,10.7,8.317761421203613
160,3n76,6.85,6.724642753601074
161,3n7a,3.7,4.8072710037231445
162,3n86,5.64,7.211130142211914
163,3nq9,4.03,6.340112686157227
164,3nw9,9.0,7.751115322113037
165,3nx7,8.1,7.360115051269531
166,3o9i,11.82,10.75098991394043
167,3oe4,7.47,7.111763000488281
168,3oe5,6.88,7.645078659057617
169,3ozs,5.33,7.977372169494629
170,3ozt,4.13,7.301243782043457
171,3p5o,7.26,6.371390342712402
172,3prs,7.82,8.070268630981445
173,3pww,7.32,7.88747501373291
174,3pxf,4.43,4.694119930267334
175,3pyy,6.86,6.268922805786133
176,3qgy,7.8,7.578232765197754
177,3qqs,5.82,5.041111469268799
178,3r88,4.82,4.576385974884033
179,3rlr,7.52,7.240392684936523
180,3rr4,4.55,5.501460075378418
181,3rsx,4.41,4.168910026550293
182,3ryj,7.8,7.704402446746826
183,3syr,5.1,4.047554969787598
184,3tsk,7.17,8.154151916503906
185,3twp,3.92,3.7580034732818604
186,3u5j,5.61,5.868249893188477
187,3u8k,8.66,6.509435653686523
188,3u8n,10.17,6.6817731857299805
189,3u9q,4.38,5.876366138458252
190,3udh,2.85,4.733235836029053
191,3ueu,5.24,6.356348037719727
192,3uev,5.89,6.368139266967773
193,3uew,6.31,6.319231986999512
194,3uex,6.92,6.407018184661865
195,3ui7,9.0,7.499739646911621
196,3uo4,6.52,7.422207832336426
197,3up2,7.4,7.892108917236328
198,3uri,9.0,7.231269359588623
199,3utu,10.92,8.160859107971191
200,3uuo,7.96,7.589012145996094
201,3wtj,6.53,6.169637680053711
202,3wz8,5.82,7.011992931365967
203,3zdg,7.1,5.061241626739502
204,3zso,5.12,5.883240699768066
205,3zsx,3.28,4.592541694641113
206,3zt2,2.84,3.9455325603485107
207,4abg,3.57,4.185369968414307
208,4agn,3.97,7.097804546356201
209,4agp,4.69,6.000431060791016
210,4agq,5.01,5.89747428894043
211,4bkt,3.62,4.418591022491455
212,4cig,3.67,6.074769020080566
213,4ciw,4.82,4.927958011627197
214,4cr9,4.1,4.964913845062256
215,4cra,7.22,8.107019424438477
216,4crc,8.72,8.524320602416992
217,4ddh,3.3,5.292671203613281
218,4ddk,2.29,4.305790901184082
219,4de1,5.96,5.507732391357422
220,4de2,4.12,5.66294002532959
221,4de3,5.52,5.346557140350342
222,4djv,6.72,6.346362113952637
223,4dld,5.82,6.069296360015869
224,4dli,5.62,5.959897041320801
225,4e5w,7.66,8.051136016845703
226,4e6q,8.36,7.191788673400879
227,4ea2,6.44,7.858417510986328
228,4eky,3.52,4.386988162994385
229,4eo8,8.15,7.693437099456787
230,4eor,6.3,7.311931610107422
231,4f09,6.7,7.503203392028809
232,4f2w,11.3,8.367645263671875
233,4f3c,11.82,8.8443021774292
234,4f9w,6.94,7.318099021911621
235,4gfm,7.22,5.747594833374023
236,4gid,10.77,8.03111457824707
237,4gkm,5.17,5.21944522857666
238,4gr0,9.55,8.114171981811523
239,4hge,7.92,7.941542625427246
240,4ih5,4.11,4.9095001220703125
241,4ih7,5.24,5.410994052886963
242,4ivb,8.72,7.982542991638184
243,4ivc,10.0,8.166690826416016
244,4ivd,9.52,8.181922912597656
245,4j21,7.41,6.611517906188965
246,4j28,5.7,6.252418518066406
247,4j3l,7.8,7.082563400268555
248,4jfs,5.27,5.844655513763428
249,4jia,9.22,6.77144718170166
250,4jsz,2.3,4.176887035369873
251,4jxs,4.74,5.915552139282227
252,4k18,8.96,7.503216743469238
253,4k77,6.63,6.277629852294922
254,4kz6,3.1,5.235817909240723
255,4kzq,6.1,6.795750617980957
256,4kzu,6.5,6.756351470947266
257,4llx,2.89,3.7939536571502686
258,4lzs,4.8,4.825335502624512
259,4m0y,6.46,5.65210485458374
260,4m0z,5.19,6.495623588562012
261,4mgd,4.69,8.418463706970215
262,4mme,6.5,6.506193161010742
263,4ogj,6.79,7.013589859008789
264,4owm,2.96,3.952409267425537
265,4pcs,7.85,6.35489559173584
266,4qac,9.4,7.573236465454102
267,4qd6,8.64,6.354146957397461
268,4rfm,10.05,7.657504081726074
269,4tmn,10.17,7.736005783081055
270,4twp,10.0,7.680569648742676
271,4ty7,9.52,8.36374282836914
272,4u4s,2.92,5.50627326965332
273,4w9c,4.65,5.752255439758301
274,4w9h,6.73,5.943787574768066
275,4w9i,5.96,5.530693531036377
276,4w9l,5.02,6.832266330718994
277,4wiv,6.26,5.897385120391846
278,4x6p,8.3,7.941636562347412
279,5a7b,3.57,6.383369445800781
280,5aba,2.98,6.065461158752441
281,5c28,5.66,3.912168502807617
282,5c2h,11.09,7.937784194946289
283,5dwr,11.22,8.539834976196289
284,5tmn,8.04,7.271670341491699
