,pdbid,real,prediction
69,2vvn,7.3,5.317172527313232
70,2vw5,8.52,6.136770725250244
71,2w4x,4.85,5.213129997253418
72,2w66,4.05,5.213144779205322
73,2wbg,4.45,5.988945007324219
74,2wca,5.6,6.268887042999268
75,2weg,6.5,5.906193733215332
76,2wer,7.05,5.646831512451172
77,2wn9,8.52,5.330604553222656
78,2wnc,6.32,6.109378814697266
79,2wtv,8.74,7.987927436828613
80,2wvt,6.12,6.430895805358887
81,2x00,11.33,8.97839069366455
82,2xb8,7.59,6.174927711486816
83,2xbv,8.43,8.28407096862793
84,2xdl,3.1,5.174809455871582
85,2xii,7.2,7.003655433654785
86,2xj7,6.66,5.783370018005371
87,2xnb,6.83,7.743515968322754
88,2xys,7.42,6.537965774536133
89,2y5h,5.79,7.383874893188477
90,2yfe,6.63,6.769534111022949
91,2yge,5.06,6.183351993560791
92,2yki,9.46,7.135292053222656
93,2ymd,3.16,6.55095100402832
94,2zb1,6.32,7.833399772644043
95,2zcq,8.82,7.348078727722168
96,2zcr,6.87,7.782575607299805
97,2zda,8.4,7.461007118225098
98,2zy1,7.4,6.590353965759277
99,3acw,4.76,7.801876068115234
100,3ag9,8.05,5.8286943435668945
101,3ao4,2.07,4.481354236602783
102,3arp,7.15,7.544166564941406
103,3arq,6.4,7.160514831542969
104,3aru,3.22,4.739226818084717
105,3arv,5.64,7.100152969360352
106,3ary,6.0,5.7505950927734375
107,3b1m,8.48,7.076076507568359
108,3b27,5.16,5.943222999572754
109,3b5r,8.77,7.449924468994141
110,3b65,9.27,7.327548027038574
111,3b68,8.4,7.4377641677856445
112,3bgz,6.26,7.481629371643066
113,3bv9,5.36,7.696451187133789
114,3cj4,6.51,6.387866020202637
115,3coy,6.02,5.98529052734375
116,3coz,5.57,5.800416946411133
117,3d4z,4.89,6.006155014038086
118,3d6q,3.76,4.188920021057129
119,3dd0,9.0,7.266827583312988
120,3dx1,3.58,5.920710563659668
121,3dx2,6.82,5.847318649291992
122,3dxg,2.4,4.039478778839111
123,3e5a,8.23,7.721470832824707
124,3e92,8.0,8.423198699951172
125,3e93,8.85,7.819323539733887
126,3ebp,5.91,5.8046112060546875
127,3ehy,5.85,6.0720930099487305
128,3ejr,8.57,6.871953964233398
129,3f3a,4.19,5.4639811515808105
130,3f3c,6.02,5.256436347961426
131,3f3d,7.16,4.6078362464904785
132,3f3e,7.7,4.666739463806152
133,3fcq,2.77,4.459714412689209
134,3fur,8.0,7.174959182739258
135,3fv1,9.3,6.383310794830322
136,3fv2,8.11,6.473052978515625
137,3g0w,9.52,7.6216888427734375
138,3g2n,4.09,4.135807991027832
139,3g2z,2.36,3.51434063911438
140,3g31,2.89,4.184895992279053
141,3gbb,6.9,6.668689250946045
142,3gc5,7.26,7.26108455657959
143,3ge7,8.7,6.785572052001953
144,3gnw,9.1,7.667749404907227
145,3gr2,2.52,3.699965238571167
146,3gv9,2.12,3.9158153533935547
147,3gy4,5.1,3.73203444480896
148,3ivg,4.3,7.386663436889648
149,3jvr,5.72,5.585760116577148
150,3jvs,6.54,5.998730659484863
151,3jya,6.89,7.008519172668457
152,3k5v,6.3,6.456303596496582
153,3kgp,2.57,3.6456193923950195
154,3kr8,8.1,7.200148582458496
155,3kwa,4.08,6.800868034362793
156,3l7b,2.4,4.153866767883301
157,3lka,2.82,4.801032066345215
158,3mss,4.66,3.8612918853759766
159,3myg,10.7,7.7063493728637695
160,3n76,6.85,6.435193061828613
161,3n7a,3.7,4.461283206939697
162,3n86,5.64,6.120088577270508
163,3nq9,4.03,5.774430274963379
164,3nw9,9.0,7.593379974365234
165,3nx7,8.1,6.228670597076416
166,3o9i,11.82,10.012548446655273
167,3oe4,7.47,7.057136535644531
168,3oe5,6.88,7.614572525024414
169,3ozs,5.33,7.163845062255859
170,3ozt,4.13,7.347231864929199
171,3p5o,7.26,6.703390121459961
172,3prs,7.82,7.051246643066406
173,3pww,7.32,7.3687028884887695
174,3pxf,4.43,5.437217712402344
175,3pyy,6.86,6.328482627868652
176,3qgy,7.8,7.236545562744141
177,3qqs,5.82,5.014321327209473
178,3r88,4.82,4.000467300415039
179,3rlr,7.52,6.721599578857422
180,3rr4,4.55,5.548196792602539
181,3rsx,4.41,5.144391059875488
182,3ryj,7.8,7.791262626647949
183,3syr,5.1,3.8930983543395996
184,3tsk,7.17,7.632987976074219
185,3twp,3.92,3.8530001640319824
186,3u5j,5.61,5.852807998657227
187,3u8k,8.66,6.567618370056152
188,3u8n,10.17,6.791186332702637
189,3u9q,4.38,6.3360137939453125
190,3udh,2.85,4.961688041687012
191,3ueu,5.24,6.18105411529541
192,3uev,5.89,6.286725044250488
193,3uew,6.31,6.254527568817139
194,3uex,6.92,6.446786880493164
195,3ui7,9.0,7.578829765319824
196,3uo4,6.52,7.755679130554199
197,3up2,7.4,7.863958358764648
198,3uri,9.0,6.107126235961914
199,3utu,10.92,7.646483421325684
200,3uuo,7.96,7.491396903991699
201,3wtj,6.53,7.055924415588379
202,3wz8,5.82,7.596755027770996
203,3zdg,7.1,4.93231201171875
204,3zso,5.12,7.195854187011719
205,3zsx,3.28,5.5504560470581055
206,3zt2,2.84,5.036279678344727
207,4abg,3.57,4.125986099243164
208,4agn,3.97,4.9906487464904785
209,4agp,4.69,7.06573486328125
210,4agq,5.01,7.023667335510254
211,4bkt,3.62,4.226712226867676
212,4cig,3.67,6.062406539916992
213,4ciw,4.82,5.1651763916015625
214,4cr9,4.1,3.9918200969696045
215,4cra,7.22,8.109328269958496
216,4crc,8.72,7.964694023132324
217,4ddh,3.3,5.9032392501831055
218,4ddk,2.29,4.602705955505371
219,4de1,5.96,6.2633538246154785
220,4de2,4.12,6.542710304260254
221,4de3,5.52,6.31820821762085
222,4djv,6.72,6.747941493988037
223,4dld,5.82,6.391136169433594
224,4dli,5.62,6.763185024261475
225,4e5w,7.66,7.691377639770508
226,4e6q,8.36,7.372520446777344
227,4ea2,6.44,7.505029678344727
228,4eky,3.52,4.668181419372559
229,4eo8,8.15,7.544986724853516
230,4eor,6.3,7.1804704666137695
231,4f09,6.7,6.225141525268555
232,4f2w,11.3,7.956880569458008
233,4f3c,11.82,9.14321231842041
234,4f9w,6.94,7.827732086181641
235,4gfm,7.22,5.277144432067871
236,4gid,10.77,7.673775672912598
237,4gkm,5.17,5.2544708251953125
238,4gr0,9.55,7.971044540405273
239,4hge,7.92,7.721991539001465
240,4ih5,4.11,4.896588325500488
241,4ih7,5.24,5.744411468505859
242,4ivb,8.72,7.823850631713867
243,4ivc,10.0,7.959904670715332
244,4ivd,9.52,7.917082786560059
245,4j21,7.41,6.942892074584961
246,4j28,5.7,7.328678131103516
247,4j3l,7.8,6.773324012756348
248,4jfs,5.27,6.482424736022949
249,4jia,9.22,7.025151252746582
250,4jsz,2.3,3.8747549057006836
251,4jxs,4.74,5.24298095703125
252,4k18,8.96,8.165315628051758
253,4k77,6.63,5.899146556854248
254,4kz6,3.1,4.317364692687988
255,4kzq,6.1,6.798216819763184
256,4kzu,6.5,6.740791320800781
257,4llx,2.89,3.5997567176818848
258,4lzs,4.8,4.474592208862305
259,4m0y,6.46,5.6260480880737305
260,4m0z,5.19,7.362567901611328
261,4mgd,4.69,8.304497718811035
262,4mme,6.5,7.138647079467773
263,4ogj,6.79,6.804525375366211
264,4owm,2.96,3.7947611808776855
265,4pcs,7.85,7.378232002258301
266,4qac,9.4,7.252597808837891
267,4qd6,8.64,6.664773464202881
268,4rfm,10.05,7.497048377990723
269,4tmn,10.17,7.5462799072265625
270,4twp,10.0,7.805407524108887
271,4ty7,9.52,8.319587707519531
272,4u4s,2.92,6.241559028625488
273,4w9c,4.65,6.873504638671875
274,4w9h,6.73,7.036539077758789
275,4w9i,5.96,7.230363845825195
276,4w9l,5.02,7.165335655212402
277,4wiv,6.26,5.890460014343262
278,4x6p,8.3,7.957205772399902
279,5a7b,3.57,7.100436210632324
280,5aba,2.98,6.813722610473633
281,5c28,5.66,4.129083156585693
282,5c2h,11.09,7.696693420410156
283,5dwr,11.22,8.418567657470703
284,5tmn,8.04,6.645113945007324
