pdbid,real,predictions,mean_pred
2yki,9.46,"[8.104269027709961, 8.25908088684082, 8.32129955291748, 7.667177200317383, 8.2261323928833, 8.008002281188965, 8.323575019836426, 8.027124404907227, 7.945443153381348, 8.611244201660156]",8.15
2ymd,3.16,"[4.74627161026001, 4.915992259979248, 4.706604957580566, 4.88946533203125, 4.8259687423706055, 4.8994855880737305, 4.891314506530762, 5.015514373779297, 4.942317008972168, 4.888317108154297]",4.87
3aru,3.22,"[5.5355329513549805, 5.025931358337402, 5.827404499053955, 5.7569780349731445, 5.199593544006348, 5.524905681610107, 5.331803798675537, 5.49151611328125, 5.708827972412109, 5.735608100891113]",5.51
3ary,6.0,"[5.207085132598877, 5.38442325592041, 4.842955589294434, 5.082815170288086, 5.483755111694336, 5.425013542175293, 5.535490989685059, 5.46805477142334, 5.083660125732422, 5.479203224182129]",5.3
3b27,5.16,"[6.025166034698486, 6.268124580383301, 6.022843360900879, 6.334742546081543, 5.99220609664917, 6.151144504547119, 6.118199825286865, 6.1198225021362305, 6.019232749938965, 6.04557466506958]",6.11
3b5r,8.77,"[6.688929080963135, 6.814406871795654, 6.704831123352051, 6.772333145141602, 6.909088611602783, 6.924319267272949, 6.700950622558594, 6.666989326477051, 6.9278178215026855, 6.699775695800781]",6.78
3b65,9.27,"[6.688344955444336, 6.51589298248291, 6.237120628356934, 6.326931476593018, 6.465927600860596, 5.990754127502441, 6.261678218841553, 6.398004531860352, 6.468990325927734, 6.5065107345581055]",6.39
3b68,8.4,"[6.848376750946045, 6.881947040557861, 6.436624050140381, 6.520028591156006, 6.706960201263428, 6.75925350189209, 6.369786262512207, 6.687230110168457, 6.8797149658203125, 6.630873680114746]",6.67
3d4z,4.89,"[4.891684055328369, 4.830489158630371, 4.718789100646973, 5.329954624176025, 4.884418487548828, 4.899303436279297, 4.808817386627197, 4.859930038452148, 4.880046844482422, 4.922723293304443]",4.9
3d6q,3.76,"[5.266815662384033, 5.284273624420166, 5.167289733886719, 5.126730442047119, 5.1374335289001465, 5.190815448760986, 4.910186767578125, 5.212235450744629, 5.054180145263672, 5.264988422393799]",5.16
3dx1,3.58,"[4.999190330505371, 5.145115852355957, 5.093046188354492, 5.1078643798828125, 5.048452377319336, 5.154524803161621, 4.984173774719238, 5.076935291290283, 5.122282028198242, 5.076266288757324]",5.08
3dx2,6.82,"[5.205804824829102, 5.6145477294921875, 5.674590110778809, 5.199472904205322, 5.304647922515869, 5.27813196182251, 5.2398200035095215, 5.330679416656494, 5.273566722869873, 5.317971706390381]",5.34
3dxg,2.4,"[4.746208667755127, 4.790245532989502, 4.9745988845825195, 4.688465118408203, 5.220089435577393, 4.944724082946777, 4.9908037185668945, 4.990030288696289, 4.961102485656738, 4.863279342651367]",4.92
3ehy,5.85,"[5.575536251068115, 5.56962776184082, 5.507148265838623, 5.438564777374268, 5.329920768737793, 5.541039943695068, 5.548101902008057, 5.465596675872803, 5.412166595458984, 5.362861156463623]",5.48
3ejr,8.57,"[7.327093124389648, 7.124212741851807, 7.228332042694092, 7.229336261749268, 7.088089942932129, 7.435128211975098, 7.506399631500244, 7.198845863342285, 7.24577522277832, 7.270034313201904]",7.27
3fcq,2.77,"[4.643342018127441, 4.665280342102051, 4.747616291046143, 5.007377624511719, 4.87574577331543, 4.789461135864258, 4.79890775680542, 4.720000267028809, 4.721376895904541, 4.978896141052246]",4.79
3g0w,9.52,"[7.013401985168457, 7.036655902862549, 6.655237674713135, 6.804733753204346, 6.8023681640625, 6.894444465637207, 6.655451774597168, 6.638513088226318, 6.789871692657471, 6.830299377441406]",6.81
3gbb,6.9,"[5.676304340362549, 5.506616592407227, 5.481469631195068, 5.447524547576904, 5.305256366729736, 5.44240140914917, 5.500645160675049, 5.287852764129639, 5.344775676727295, 5.510468006134033]",5.45
3gr2,2.52,"[4.559478759765625, 4.683778762817383, 4.586875915527344, 4.599728584289551, 4.605704307556152, 4.8878889083862305, 5.026885509490967, 4.603729724884033, 5.034618377685547, 4.8409600257873535]",4.74
3gv9,2.12,"[4.805948257446289, 4.928421497344971, 4.682201385498047, 4.609388828277588, 4.7579755783081055, 4.722019195556641, 4.896665573120117, 4.826099395751953, 4.697076320648193, 4.894926071166992]",4.78
3jya,6.89,"[5.690973281860352, 5.512275218963623, 5.41949462890625, 5.695249080657959, 5.484277725219727, 5.680149555206299, 5.354503154754639, 5.57091760635376, 5.3200788497924805, 5.505182266235352]",5.52
3lka,2.82,"[4.7142462730407715, 4.7350544929504395, 4.679706573486328, 4.853212356567383, 4.721076965332031, 4.723362922668457, 4.8458147048950195, 4.831499099731445, 4.680826187133789, 4.7247209548950195]",4.75
3n76,6.85,"[6.279144763946533, 6.373067378997803, 6.222592830657959, 6.252442836761475, 5.923949718475342, 6.0510077476501465, 6.24167537689209, 6.565391540527344, 6.227546215057373, 6.154391765594482]",6.23
3n86,5.64,"[6.407968521118164, 6.512269973754883, 6.180696964263916, 5.958665370941162, 6.941572189331055, 6.970761299133301, 6.0942511558532715, 6.753244400024414, 6.476117134094238, 6.2074408531188965]",6.45
3nq9,4.03,"[4.766286849975586, 4.828306198120117, 4.695895195007324, 4.79655647277832, 4.739226341247559, 4.7338151931762695, 4.71962308883667, 4.655367851257324, 4.831300735473633, 4.650233268737793]",4.74
3nx7,8.1,"[6.23474645614624, 5.663702487945557, 5.375811576843262, 5.620578289031982, 5.945153713226318, 5.743076324462891, 5.932620525360107, 5.770314693450928, 5.840697288513184, 5.4102067947387695]",5.75
3o9i,11.82,"[8.131492614746094, 8.107217788696289, 8.09865951538086, 7.9953436851501465, 8.073822975158691, 8.253562927246094, 8.005834579467773, 8.388208389282227, 7.980922222137451, 7.938086986541748]",8.1
3ozs,5.33,"[6.0198445320129395, 6.190403461456299, 6.423374176025391, 6.329920291900635, 6.183767795562744, 5.9299235343933105, 6.128114700317383, 5.905205726623535, 6.165419101715088, 6.295263767242432]",6.16
3ozt,4.13,"[5.440525531768799, 5.665633201599121, 6.110219478607178, 5.794497013092041, 5.493285655975342, 5.410597324371338, 5.996196269989014, 5.9289960861206055, 5.745439052581787, 5.394652366638184]",5.7
3p5o,7.26,"[7.3697190284729, 7.096822738647461, 7.523228645324707, 6.844637393951416, 7.0054612159729, 7.338782787322998, 7.121884346008301, 7.066653251647949, 7.074422359466553, 6.970170497894287]",7.14
3prs,7.82,"[8.16526985168457, 7.576517105102539, 8.271417617797852, 7.940855026245117, 8.465007781982422, 7.774081230163574, 7.664363384246826, 7.93959903717041, 7.868061065673828, 7.510081768035889]",7.92
3pww,7.32,"[8.005996704101562, 7.635979652404785, 7.722235679626465, 7.862872123718262, 7.71166467666626, 7.984010219573975, 8.00071907043457, 7.625422954559326, 7.638522148132324, 8.236083984375]",7.84
3qqs,5.82,"[5.5370354652404785, 5.629502296447754, 5.404067516326904, 4.958865165710449, 5.285614013671875, 5.259446144104004, 5.651286602020264, 5.321066379547119, 5.302495956420898, 5.053196907043457]",5.34
3rlr,7.52,"[6.881404399871826, 6.7728400230407715, 6.866830825805664, 6.505337238311768, 6.8239922523498535, 6.768105983734131, 6.608450412750244, 6.926776885986328, 6.649424076080322, 6.666866779327393]",6.75
3tsk,7.17,"[7.184866428375244, 7.142378807067871, 6.935906887054443, 7.292530536651611, 7.071673393249512, 6.808549404144287, 7.331650733947754, 6.6471476554870605, 6.859703540802002, 7.0471930503845215]",7.03
3twp,3.92,"[4.470905780792236, 4.388073444366455, 4.399742603302002, 4.385155200958252, 4.414740562438965, 4.514876842498779, 4.478605270385742, 4.416338920593262, 4.334875106811523, 4.508397102355957]",4.43
3u5j,5.61,"[6.555959224700928, 6.418742656707764, 6.407748222351074, 6.743061065673828, 6.364545822143555, 6.165473937988281, 6.413244724273682, 6.309192657470703, 6.214323043823242, 6.291122913360596]",6.39
3ui7,9.0,"[6.5120110511779785, 6.647067546844482, 6.773625373840332, 7.035087585449219, 6.686088562011719, 6.741478443145752, 6.626616954803467, 6.777322292327881, 6.711248874664307, 6.588479518890381]",6.71
3uo4,6.52,"[7.707736015319824, 7.232852935791016, 7.581797122955322, 7.24997615814209, 7.497308254241943, 7.3162360191345215, 7.541493892669678, 7.38154935836792, 7.4836835861206055, 7.432912349700928]",7.44
3up2,7.4,"[6.346520900726318, 6.571206092834473, 6.844293117523193, 6.736299514770508, 6.864217758178711, 6.682602882385254, 6.457759380340576, 6.689666271209717, 6.6715803146362305, 6.905270576477051]",6.68
3uuo,7.96,"[6.410231113433838, 6.569797992706299, 6.592311382293701, 6.6523613929748535, 6.63504695892334, 6.470119476318359, 6.376003742218018, 6.43787145614624, 6.50364875793457, 6.408689022064209]",6.51
3wtj,6.53,"[5.924157619476318, 5.897851943969727, 5.764687538146973, 6.042670726776123, 6.120378494262695, 5.984841823577881, 5.740133285522461, 5.967472553253174, 6.102768898010254, 6.3361053466796875]",5.99
3wz8,5.82,"[7.413842678070068, 7.806389808654785, 7.641360759735107, 7.447281837463379, 7.478877544403076, 7.516833305358887, 7.148255825042725, 7.533495903015137, 7.619096755981445, 7.02482795715332]",7.46
4agn,3.97,"[6.080228328704834, 6.231321811676025, 6.344360828399658, 6.452860355377197, 6.430854320526123, 6.318487644195557, 6.426148414611816, 6.14213752746582, 5.863741397857666, 6.3835296630859375]",6.27
4agp,4.69,"[7.2165045738220215, 7.064665794372559, 7.510329723358154, 6.853325843811035, 7.075582981109619, 7.127864837646484, 7.016150951385498, 6.879000663757324, 7.306495189666748, 6.846871852874756]",7.09
4agq,5.01,"[7.257935523986816, 7.149615287780762, 7.349536895751953, 6.979260444641113, 7.243256092071533, 6.861617565155029, 7.323465824127197, 6.795830726623535, 6.867039203643799, 6.895642280578613]",7.07
4ciw,4.82,"[5.1056599617004395, 5.1117844581604, 5.2784318923950195, 5.204142093658447, 5.519370079040527, 5.654730319976807, 5.076033115386963, 5.157622814178467, 5.3407087326049805, 5.327982425689697]",5.28
4dld,5.82,"[5.838379859924316, 5.769692420959473, 5.805690765380859, 5.921539306640625, 5.783100128173828, 6.378683567047119, 5.771244049072266, 5.618439197540283, 5.370937347412109, 5.974269866943359]",5.82
4f2w,11.3,"[6.206881046295166, 6.706138610839844, 6.317108154296875, 6.712850093841553, 6.367125034332275, 6.265170097351074, 6.823693752288818, 6.764321804046631, 6.416940689086914, 6.706254959106445]",6.53
4f3c,11.82,"[6.929847717285156, 6.808393955230713, 7.267370700836182, 6.974005222320557, 6.980317115783691, 7.297948837280273, 7.170266151428223, 7.185146331787109, 7.135902404785156, 6.928225994110107]",7.07
4gid,10.77,"[8.002031326293945, 7.9932379722595215, 7.719460964202881, 8.016534805297852, 7.925146579742432, 8.129962921142578, 7.842990875244141, 7.791347980499268, 7.944035053253174, 8.048807144165039]",7.94
4j28,5.7,"[5.622167587280273, 5.200535297393799, 5.486062049865723, 5.260048866271973, 5.099023818969727, 5.30233907699585, 5.26822566986084, 5.123082637786865, 5.384117126464844, 5.522257328033447]",5.33
4jfs,5.27,"[5.511591911315918, 5.154237270355225, 5.43095588684082, 5.5463690757751465, 5.861437797546387, 5.515679836273193, 5.081648826599121, 5.242849349975586, 5.192542552947998, 4.935462951660156]",5.35
4jxs,4.74,"[6.5674824714660645, 6.240222930908203, 6.8267822265625, 6.5204291343688965, 5.873673915863037, 6.551008701324463, 6.295670509338379, 5.961273193359375, 5.9966816902160645, 6.372699737548828]",6.32
4k18,8.96,"[6.722258567810059, 6.330202579498291, 6.467147350311279, 6.73265266418457, 6.273716926574707, 6.699999809265137, 6.780019760131836, 6.291669845581055, 6.497199058532715, 6.4846673011779785]",6.53
4kz6,3.1,"[5.445163249969482, 5.239262104034424, 5.402468681335449, 5.0622076988220215, 5.063526630401611, 4.950928688049316, 5.148928165435791, 5.1870198249816895, 4.974637985229492, 5.107110500335693]",5.16
4kzq,6.1,"[5.454765319824219, 5.461751937866211, 5.822875022888184, 5.53329610824585, 5.58287239074707, 5.642013072967529, 5.6806488037109375, 5.415524959564209, 5.526548385620117, 5.602168083190918]",5.57
4kzu,6.5,"[5.651196002960205, 5.470387935638428, 5.660517692565918, 5.685001373291016, 5.788906097412109, 5.688884735107422, 5.782327175140381, 5.7761430740356445, 5.656550407409668, 5.602410793304443]",5.68
4llx,2.89,"[4.678340435028076, 4.617730617523193, 4.56490421295166, 4.584926605224609, 4.5878400802612305, 4.605886459350586, 4.770464897155762, 4.67656135559082, 4.810076713562012, 4.64161491394043]",4.65
4lzs,4.8,"[4.726895332336426, 4.856381416320801, 4.713680744171143, 4.943432331085205, 5.004093647003174, 4.883960247039795, 4.9621405601501465, 4.982338905334473, 4.922994136810303, 4.831340789794922]",4.88
4m0y,6.46,"[5.337123394012451, 5.706958770751953, 5.898456573486328, 5.620553493499756, 5.406135082244873, 5.646921157836914, 5.5708208084106445, 6.107376575469971, 5.8119988441467285, 5.594653129577637]",5.67
4ogj,6.79,"[7.7193803787231445, 7.505735874176025, 7.620981216430664, 7.789475440979004, 7.399144172668457, 7.744422435760498, 7.64207649230957, 7.419373512268066, 7.83580207824707, 7.568228721618652]",7.62
4pcs,7.85,"[5.026063919067383, 5.533417701721191, 5.117860794067383, 5.282730579376221, 5.477756977081299, 5.420895099639893, 5.502081394195557, 5.386451244354248, 5.476162433624268, 5.082998752593994]",5.33
4wiv,6.26,"[6.618626594543457, 6.498863697052002, 6.8119378089904785, 6.504319667816162, 6.508083820343018, 6.552099227905273, 6.601531028747559, 6.874851703643799, 6.545799255371094, 6.577903747558594]",6.61
5a7b,3.57,"[7.26596212387085, 6.91575288772583, 6.731326103210449, 6.916062831878662, 7.118428707122803, 7.004730224609375, 6.674161434173584, 6.77466344833374, 6.858049392700195, 7.032985687255859]",6.93
5aba,2.98,"[5.738708019256592, 6.006864070892334, 5.733858585357666, 6.043928146362305, 6.190763473510742, 6.768734455108643, 6.130360126495361, 5.908742427825928, 6.379706859588623, 5.88114595413208]",6.08
5c28,5.66,"[4.679844856262207, 4.5166473388671875, 4.633846282958984, 4.59951114654541, 4.881592273712158, 4.610934257507324, 4.699596405029297, 4.741008758544922, 4.580451965332031, 4.656595230102539]",4.66
5c2h,11.09,"[8.236262321472168, 7.6491379737854, 7.909824371337891, 8.363798141479492, 8.137360572814941, 8.24801254272461, 7.951847553253174, 7.822767734527588, 8.18293571472168, 7.912717819213867]",8.04
5dwr,11.22,"[7.993839263916016, 8.178838729858398, 7.853917121887207, 7.803095817565918, 8.063066482543945, 8.062119483947754, 7.649868488311768, 7.821532249450684, 7.943406105041504, 7.725200653076172]",7.91
