pdbid,real,predictions,mean_pred
3ui7,9.0,"[6.812200546264648, 6.836585998535156, 6.98992919921875, 6.9570159912109375, 6.945069313049316, 6.99179744720459, 7.074253082275391, 6.995471000671387, 7.073413848876953, 6.884066581726074]",6.96
3uo4,6.52,"[8.070415496826172, 7.778557777404785, 7.946738243103027, 7.597650527954102, 7.9340105056762695, 7.726085662841797, 8.073113441467285, 7.605751991271973, 7.842685699462891, 7.607666015625]",7.82
3up2,7.4,"[6.767321586608887, 6.616359710693359, 6.732421875, 6.981951713562012, 6.968334197998047, 7.159513473510742, 6.779354095458984, 7.0441694259643555, 7.1318864822387695, 7.051230430603027]",6.92
3uuo,7.96,"[6.920127868652344, 6.845660209655762, 6.988633155822754, 6.854503631591797, 6.804692268371582, 6.793449401855469, 6.619001388549805, 6.453569412231445, 6.858611106872559, 6.688469886779785]",6.78
3wtj,6.53,"[5.772143363952637, 5.944771766662598, 5.662909507751465, 5.862834930419922, 5.933590888977051, 5.560569763183594, 5.460427284240723, 5.736873626708984, 5.886496543884277, 6.141203880310059]",5.8
3wz8,5.82,"[7.743663787841797, 7.940054893493652, 7.822847366333008, 8.049946784973145, 7.728928565979004, 7.736886024475098, 7.299638748168945, 8.023090362548828, 7.772223472595215, 7.59126091003418]",7.77
4agn,3.97,"[6.272494316101074, 6.3557844161987305, 6.631927490234375, 6.622206687927246, 6.468235015869141, 6.413130760192871, 6.776449203491211, 6.359720230102539, 5.969408988952637, 6.703093528747559]",6.46
4agp,4.69,"[7.168091773986816, 7.388561248779297, 7.526575088500977, 7.354733467102051, 6.766602516174316, 6.971529006958008, 7.32077693939209, 6.83217716217041, 7.35349178314209, 7.086246490478516]",7.18
4agq,5.01,"[7.129125595092773, 7.239352226257324, 7.1497039794921875, 7.122854232788086, 7.50673770904541, 6.909014701843262, 7.136113166809082, 7.077517509460449, 7.063307762145996, 7.176909446716309]",7.15
4ciw,4.82,"[5.239382743835449, 5.064674377441406, 5.2900543212890625, 5.094738960266113, 5.412701606750488, 5.294395446777344, 5.003666877746582, 5.120722770690918, 5.096625328063965, 5.052769660949707]",5.17
4dld,5.82,"[5.592569351196289, 5.7090654373168945, 5.600238800048828, 5.798526763916016, 5.667841911315918, 6.314306259155273, 5.696793556213379, 5.3810224533081055, 5.506564140319824, 5.91650390625]",5.72
4f2w,11.3,"[6.656276702880859, 6.955292701721191, 6.368563652038574, 7.236655235290527, 6.656006813049316, 6.495997428894043, 6.923299789428711, 7.019839286804199, 6.78745174407959, 6.708706855773926]",6.78
4f3c,11.82,"[7.142255783081055, 7.269594192504883, 7.699593544006348, 7.618411064147949, 7.432989120483398, 7.644108772277832, 7.289717674255371, 7.4642744064331055, 7.525940895080566, 7.616741180419922]",7.47
4gid,10.77,"[8.226097106933594, 8.351433753967285, 8.01253890991211, 8.342142105102539, 8.333906173706055, 8.404848098754883, 8.335026741027832, 8.115206718444824, 8.218565940856934, 8.181958198547363]",8.25
4j28,5.7,"[5.264815330505371, 4.7400593757629395, 5.250363349914551, 4.852413177490234, 4.731531143188477, 4.929825782775879, 4.8328351974487305, 5.133543014526367, 5.200869560241699, 5.054795265197754]",5.0
4jfs,5.27,"[5.4351043701171875, 5.0232954025268555, 5.4890241622924805, 5.372830390930176, 5.384891510009766, 5.1931962966918945, 4.9608869552612305, 4.99476957321167, 4.963245868682861, 4.7415337562561035]",5.16
4jxs,4.74,"[6.503154754638672, 6.581902503967285, 6.712909698486328, 6.686737060546875, 6.069411277770996, 6.617864608764648, 6.323972702026367, 6.123128890991211, 6.088371276855469, 6.5646162033081055]",6.43
4k18,8.96,"[6.7372026443481445, 6.469870567321777, 6.403368949890137, 6.755153656005859, 6.392569541931152, 6.701348304748535, 6.647374153137207, 6.468908309936523, 6.610067367553711, 6.746537208557129]",6.59
4kz6,3.1,"[5.239058494567871, 5.156034469604492, 4.884271621704102, 4.877758502960205, 5.003097057342529, 4.9141693115234375, 5.035987854003906, 4.972025394439697, 4.785560131072998, 4.9761857986450195]",4.98
4kzq,6.1,"[5.136404037475586, 5.4281110763549805, 5.493862152099609, 5.305180549621582, 5.682546615600586, 5.658563613891602, 5.469464302062988, 5.327695846557617, 5.544722557067871, 5.317594528198242]",5.44
4kzu,6.5,"[5.406023979187012, 5.472999572753906, 5.648494720458984, 5.48721981048584, 5.59979248046875, 5.641509056091309, 5.591936111450195, 5.47983455657959, 5.620378494262695, 5.666782379150391]",5.56
4llx,2.89,"[4.644907474517822, 4.590421199798584, 4.461263656616211, 4.6631622314453125, 4.745881080627441, 4.688658714294434, 4.729861259460449, 4.59750509262085, 4.841423034667969, 4.639161109924316]",4.66
4lzs,4.8,"[4.74867057800293, 4.793338298797607, 4.761421203613281, 4.888469219207764, 4.937371253967285, 4.8919267654418945, 4.910399436950684, 4.932837963104248, 4.705738067626953, 4.9585676193237305]",4.85
4m0y,6.46,"[5.602985382080078, 5.532453536987305, 5.940319061279297, 5.44499397277832, 5.257871627807617, 5.431278228759766, 5.595174789428711, 5.919058799743652, 5.690855026245117, 5.515959739685059]",5.59
4ogj,6.79,"[7.938718795776367, 7.841015815734863, 7.917400360107422, 8.042864799499512, 7.9537763595581055, 8.156723976135254, 7.920531272888184, 7.730207443237305, 8.02259349822998, 7.800721168518066]",7.93
4pcs,7.85,"[4.723483085632324, 5.382471084594727, 4.784418106079102, 4.982478141784668, 5.271069526672363, 5.121530532836914, 5.009518623352051, 4.903838634490967, 5.185914039611816, 4.863990783691406]",5.02
4wiv,6.26,"[6.824871063232422, 6.517775535583496, 6.917860984802246, 6.77083683013916, 6.634551048278809, 6.64306640625, 6.674846649169922, 6.920249938964844, 6.548226356506348, 6.718601226806641]",6.72
5a7b,3.57,"[7.820306777954102, 6.995840072631836, 6.980377197265625, 6.78067684173584, 7.474360466003418, 7.0398101806640625, 6.847043037414551, 7.049686431884766, 7.104757308959961, 7.068850517272949]",7.12
5aba,2.98,"[6.005745887756348, 6.1380414962768555, 5.893441200256348, 6.142189979553223, 6.541827201843262, 6.8665266036987305, 6.354120254516602, 6.00969123840332, 6.4227495193481445, 5.935887336730957]",6.23
5c28,5.66,"[4.5980024337768555, 4.606487274169922, 4.734386444091797, 4.678045272827148, 4.701306343078613, 4.626473903656006, 4.63661003112793, 4.730840682983398, 4.539653778076172, 4.46478271484375]",4.63
5c2h,11.09,"[8.355574607849121, 8.033313751220703, 7.970700263977051, 8.625865936279297, 8.364879608154297, 8.564769744873047, 8.101245880126953, 7.968035697937012, 8.344362258911133, 8.457283020019531]",8.28
5dwr,11.22,"[8.216341972351074, 8.309005737304688, 8.33559513092041, 7.9191436767578125, 8.504986763000488, 8.354263305664062, 8.099869728088379, 8.189529418945312, 8.193316459655762, 7.893532752990723]",8.2
