pdbid,real,predictions,mean_pred
3uuo,7.96,"[6.59865665435791, 6.75334358215332, 6.591747283935547, 6.782735824584961, 6.938352584838867, 6.385634422302246, 6.448095321655273, 6.370057106018066, 6.604464530944824, 6.454846382141113]",6.59
3wtj,6.53,"[6.056487083435059, 6.060266494750977, 5.947870254516602, 6.066346168518066, 6.189528465270996, 5.913744926452637, 5.85520076751709, 5.960121154785156, 6.088744163513184, 6.2660627365112305]",6.04
3wz8,5.82,"[7.418457984924316, 7.710992813110352, 7.338582992553711, 7.5084381103515625, 7.7191314697265625, 7.332468032836914, 6.945940017700195, 7.5197038650512695, 7.473540306091309, 7.166339874267578]",7.41
4agn,3.97,"[6.187702178955078, 6.467373847961426, 6.474361419677734, 6.41365909576416, 6.401934623718262, 6.176626205444336, 6.438938140869141, 6.052377700805664, 6.041080474853516, 6.249880790710449]",6.29
4agp,4.69,"[6.910855293273926, 7.269881248474121, 6.897397041320801, 7.040278434753418, 7.207456588745117, 7.003932952880859, 7.123154640197754, 7.075377464294434, 7.206596374511719, 7.257562637329102]",7.1
4agq,5.01,"[7.33747673034668, 7.372254371643066, 7.384654998779297, 7.472176551818848, 7.597434043884277, 7.391611099243164, 7.081474304199219, 7.345853805541992, 7.1952362060546875, 7.1895551681518555]",7.34
4ciw,4.82,"[5.541654586791992, 5.2176103591918945, 5.775991439819336, 5.4436845779418945, 5.722900390625, 5.703797340393066, 5.354382514953613, 5.343040466308594, 5.527242660522461, 5.527861595153809]",5.52
4dld,5.82,"[5.935399055480957, 5.982033729553223, 5.894277572631836, 6.139675140380859, 6.089146614074707, 6.629452705383301, 5.872557640075684, 5.847161293029785, 5.740423202514648, 6.326909065246582]",6.05
4f2w,11.3,"[6.381979942321777, 6.676924705505371, 6.619609832763672, 6.821744918823242, 6.418745994567871, 6.388986587524414, 6.993424415588379, 6.6343231201171875, 6.5121307373046875, 6.556487083435059]",6.6
4f3c,11.82,"[6.941396713256836, 7.013241767883301, 7.550606727600098, 7.428544998168945, 7.543065071105957, 7.53481388092041, 7.147595405578613, 7.335461616516113, 7.336856842041016, 7.532258033752441]",7.34
4gid,10.77,"[8.1630220413208, 8.270659446716309, 7.909523010253906, 8.264281272888184, 8.033797264099121, 8.25610637664795, 7.7263898849487305, 7.993529319763184, 8.08806324005127, 8.100743293762207]",8.08
4j28,5.7,"[5.380868911743164, 4.928691864013672, 5.353862762451172, 5.000724792480469, 5.070431709289551, 5.174468994140625, 5.077447891235352, 5.074337005615234, 5.22099494934082, 5.125011444091797]",5.14
4jfs,5.27,"[5.563737869262695, 5.214966773986816, 5.196903228759766, 5.468205451965332, 5.541964530944824, 5.302206993103027, 5.113826751708984, 5.097238540649414, 5.017773628234863, 4.9192094802856445]",5.24
4jxs,4.74,"[6.373814582824707, 6.268099784851074, 6.687324523925781, 6.359830856323242, 6.168771743774414, 6.266911506652832, 6.170253753662109, 6.276101112365723, 6.067974090576172, 6.254177093505859]",6.29
4k18,8.96,"[6.230734825134277, 6.098898887634277, 5.959897041320801, 6.147436141967773, 6.068390846252441, 6.104830741882324, 6.197874069213867, 6.031457901000977, 6.204350471496582, 6.283363342285156]",6.13
4kz6,3.1,"[5.404289245605469, 5.229555130004883, 5.259721755981445, 5.249441146850586, 5.217743873596191, 5.112455368041992, 5.264914512634277, 5.250423431396484, 5.225346565246582, 5.208078384399414]",5.24
4kzq,6.1,"[5.277734756469727, 5.563539505004883, 5.618572235107422, 5.421141624450684, 5.408337593078613, 5.451836585998535, 5.5807037353515625, 5.357266426086426, 5.448688507080078, 5.453184127807617]",5.46
4kzu,6.5,"[5.628175735473633, 5.518458366394043, 5.594987869262695, 5.474051475524902, 5.841479301452637, 5.411151885986328, 5.807875633239746, 5.3666791915893555, 5.346203804016113, 5.69273567199707]",5.57
4llx,2.89,"[4.774297714233398, 4.798119068145752, 4.647200584411621, 4.733695030212402, 4.752290725708008, 4.916163444519043, 4.939813137054443, 4.826117515563965, 5.008432865142822, 4.880714416503906]",4.83
4lzs,4.8,"[4.849461555480957, 5.083136558532715, 4.932049751281738, 5.070219039916992, 5.204226493835449, 5.181116104125977, 5.016961574554443, 5.203020095825195, 5.010697364807129, 5.148721694946289]",5.07
4m0y,6.46,"[5.361921310424805, 5.372834205627441, 5.671135902404785, 5.038783073425293, 5.372922897338867, 5.290597915649414, 5.333253860473633, 5.693933486938477, 5.494290351867676, 5.389708518981934]",5.4
4ogj,6.79,"[7.745111465454102, 7.6262664794921875, 7.5105438232421875, 7.517177581787109, 7.630428314208984, 7.6649885177612305, 7.588710784912109, 7.5616559982299805, 7.794902801513672, 7.523970603942871]",7.62
4pcs,7.85,"[5.064284324645996, 5.364546775817871, 5.125713348388672, 5.31813907623291, 5.430907249450684, 5.324701309204102, 5.406793594360352, 5.252505302429199, 5.394883155822754, 5.133299827575684]",5.28
4wiv,6.26,"[6.586670875549316, 6.320226669311523, 6.6273603439331055, 6.436994552612305, 6.516318321228027, 6.509140968322754, 6.452411651611328, 6.497740745544434, 6.250988960266113, 6.484952926635742]",6.47
5a7b,3.57,"[7.045775413513184, 7.039995193481445, 7.181909561157227, 7.199136734008789, 7.076811790466309, 7.1863603591918945, 7.079892158508301, 7.172342300415039, 7.186130523681641, 7.000794410705566]",7.12
5aba,2.98,"[5.754814147949219, 5.797314643859863, 6.084205627441406, 6.088726043701172, 6.115436553955078, 6.030828475952148, 5.890302658081055, 5.935845375061035, 5.984532356262207, 6.0697832107543945]",5.98
5c28,5.66,"[4.796329021453857, 4.7214460372924805, 4.728263854980469, 4.800955772399902, 4.891592979431152, 4.780679225921631, 4.926307678222656, 4.783141613006592, 4.7615156173706055, 4.8740386962890625]",4.81
5c2h,11.09,"[8.075348854064941, 7.7884521484375, 7.494535446166992, 8.3175048828125, 7.899447441101074, 8.061372756958008, 7.6030168533325195, 7.527295112609863, 7.972538948059082, 8.030203819274902]",7.88
5dwr,11.22,"[7.734824180603027, 7.737844467163086, 7.9059648513793945, 7.437285423278809, 7.919397354125977, 7.794893264770508, 7.556102752685547, 7.695951461791992, 7.750555992126465, 7.487311363220215]",7.7
