pdbid,real,predictions,mean_pred
3ary,6.0,"[4.77042818069458, 5.239260196685791, 4.625833988189697, 4.782365322113037, 5.137862682342529, 5.153005599975586, 5.401121139526367, 5.252086162567139, 4.847654342651367, 5.109367370605469]",5.03
3b27,5.16,"[6.008313179016113, 5.96337366104126, 5.995354652404785, 6.135554313659668, 5.8330979347229, 6.042864799499512, 5.8463544845581055, 5.86483907699585, 5.82602596282959, 5.999501705169678]",5.95
3b5r,8.77,"[6.784341812133789, 7.047325611114502, 6.875214099884033, 7.124966621398926, 7.073689937591553, 6.694284915924072, 6.950032711029053, 6.506556034088135, 6.946535587310791, 6.704207897186279]",6.87
3b65,9.27,"[6.416316032409668, 6.283695220947266, 5.9373626708984375, 5.868755340576172, 6.060800075531006, 5.735137462615967, 6.111165523529053, 6.3819050788879395, 6.002589702606201, 6.076453685760498]",6.09
3b68,8.4,"[6.92789363861084, 6.645268440246582, 6.906674385070801, 6.829687595367432, 7.222499370574951, 7.022045612335205, 6.960150241851807, 6.742212772369385, 6.791080474853516, 6.963903427124023]",6.9
3d4z,4.89,"[4.599535942077637, 4.613990783691406, 4.602179527282715, 5.03782320022583, 4.536442756652832, 4.766141891479492, 4.351751327514648, 4.559490203857422, 4.951316833496094, 4.588933944702148]",4.66
3d6q,3.76,"[4.999691009521484, 5.035231113433838, 5.091092109680176, 4.83558988571167, 4.945841312408447, 5.015398025512695, 4.687718391418457, 4.970787048339844, 4.826286315917969, 4.950929641723633]",4.94
3dx1,3.58,"[4.7645721435546875, 4.979793071746826, 4.920777320861816, 4.889520168304443, 5.016302585601807, 4.980803489685059, 4.889891624450684, 4.837723731994629, 4.83531379699707, 4.848118305206299]",4.9
3dx2,6.82,"[5.0773844718933105, 5.551333427429199, 5.642078399658203, 5.145087242126465, 5.335573196411133, 5.374715805053711, 5.176302909851074, 5.385288238525391, 5.3754730224609375, 5.350332260131836]",5.34
3dxg,2.4,"[4.4380412101745605, 4.525627136230469, 4.774215221405029, 4.424018859863281, 4.868706703186035, 4.427307605743408, 4.501141548156738, 4.6755781173706055, 4.506288528442383, 4.466193675994873]",4.56
3ehy,5.85,"[5.309775352478027, 5.3051347732543945, 5.255602836608887, 5.118204116821289, 5.172651767730713, 5.4084601402282715, 5.36755895614624, 5.2753801345825195, 5.109447002410889, 5.1978960037231445]",5.25
3ejr,8.57,"[7.514730930328369, 7.285730361938477, 7.202219486236572, 7.205927848815918, 6.857447147369385, 7.677302360534668, 7.7752685546875, 6.9330925941467285, 7.058970928192139, 7.370254993438721]",7.29
3fcq,2.77,"[4.151849269866943, 4.287896633148193, 4.552300453186035, 4.961312294006348, 4.625765800476074, 4.4141716957092285, 4.643370151519775, 4.588865280151367, 4.5371928215026855, 4.640305519104004]",4.54
3g0w,9.52,"[6.753939628601074, 7.007030487060547, 6.47963285446167, 6.667641639709473, 6.9655046463012695, 6.847772598266602, 6.63295841217041, 6.389517307281494, 6.933223724365234, 6.540695667266846]",6.72
3gbb,6.9,"[5.574895858764648, 5.110759735107422, 5.1551408767700195, 5.203630447387695, 5.061554908752441, 5.25965690612793, 5.099708080291748, 5.032269477844238, 5.005545616149902, 5.08502197265625]",5.16
3gr2,2.52,"[4.181756973266602, 4.416737079620361, 4.34610652923584, 4.314660549163818, 4.448117256164551, 4.712167739868164, 4.878098487854004, 4.2520751953125, 4.847319602966309, 4.701031684875488]",4.51
3gv9,2.12,"[4.7175445556640625, 4.715911865234375, 4.427994251251221, 4.3931427001953125, 4.633425712585449, 4.447676658630371, 5.001509666442871, 4.718563079833984, 4.596489906311035, 4.762473106384277]",4.64
3jya,6.89,"[5.583943843841553, 5.486228942871094, 5.399930000305176, 5.7009687423706055, 5.450028419494629, 5.484138488769531, 5.372678279876709, 5.576885223388672, 5.279871940612793, 5.3739471435546875]",5.47
3lka,2.82,"[4.740870475769043, 4.709034442901611, 4.672811508178711, 4.666355133056641, 4.498408317565918, 4.69853401184082, 4.770895957946777, 4.7713541984558105, 4.61292839050293, 4.455470561981201]",4.66
3n76,6.85,"[6.170835494995117, 6.048998832702637, 6.139030933380127, 6.153829097747803, 5.716092109680176, 5.581788063049316, 6.090614318847656, 6.354033470153809, 5.993348598480225, 5.990675449371338]",6.02
3n86,5.64,"[6.558587551116943, 6.291500568389893, 6.339089393615723, 6.300683498382568, 6.509390354156494, 6.509962558746338, 6.330498695373535, 6.489797592163086, 6.205422878265381, 6.235630989074707]",6.38
3nq9,4.03,"[4.52491569519043, 4.66684627532959, 4.712676048278809, 4.625295639038086, 4.509747505187988, 4.510564804077148, 4.4969940185546875, 4.51435661315918, 4.556647300720215, 4.47892951965332]",4.56
3nx7,8.1,"[6.149771690368652, 5.357415676116943, 5.1815314292907715, 5.503800868988037, 5.842565059661865, 5.617180824279785, 5.731730937957764, 5.6453962326049805, 5.696856498718262, 5.1767449378967285]",5.59
3o9i,11.82,"[8.430044174194336, 8.312061309814453, 8.527503967285156, 8.099345207214355, 7.956174850463867, 8.101831436157227, 8.124985694885254, 8.771623611450195, 8.08386516571045, 8.24722957611084]",8.27
3ozs,5.33,"[5.633251667022705, 6.305471420288086, 6.448672294616699, 6.103572368621826, 5.773000717163086, 5.30697774887085, 6.0019330978393555, 5.812098503112793, 5.747081756591797, 6.109688758850098]",5.92
3ozt,4.13,"[5.305688858032227, 5.024991989135742, 5.956735610961914, 5.50805139541626, 5.325646877288818, 5.216991424560547, 5.415536880493164, 5.516137599945068, 5.497273921966553, 5.540008068084717]",5.43
3p5o,7.26,"[7.410462379455566, 7.062526702880859, 7.481234550476074, 6.700292110443115, 7.048427104949951, 7.2843499183654785, 7.215364933013916, 6.983077526092529, 6.990458011627197, 7.002769947052002]",7.12
3prs,7.82,"[8.63426685333252, 8.162036895751953, 8.617660522460938, 8.52750301361084, 8.427014350891113, 7.80920934677124, 7.8832597732543945, 8.234686851501465, 8.451574325561523, 8.109635353088379]",8.29
3pww,7.32,"[8.020352363586426, 8.132416725158691, 7.954167366027832, 8.162824630737305, 8.088640213012695, 8.008161544799805, 7.836382865905762, 8.052898406982422, 7.884485244750977, 8.05383014678955]",8.02
3qqs,5.82,"[5.256918430328369, 5.421658992767334, 5.073572158813477, 4.656305313110352, 4.932497978210449, 4.991934776306152, 5.25948429107666, 5.0637736320495605, 4.983166694641113, 4.635316848754883]",5.03
3rlr,7.52,"[6.927884578704834, 6.884837627410889, 6.973428249359131, 6.712262153625488, 6.89992094039917, 6.824108600616455, 6.7957234382629395, 6.887042999267578, 6.748838424682617, 6.9129958152771]",6.86
3tsk,7.17,"[7.291497707366943, 7.413276195526123, 7.259036064147949, 7.699540615081787, 7.237158298492432, 7.132253646850586, 7.244802474975586, 7.257627964019775, 7.355140686035156, 7.099911212921143]",7.3
3twp,3.92,"[3.9883334636688232, 3.900742530822754, 4.220944404602051, 3.933000087738037, 4.0393805503845215, 4.2022705078125, 4.072551727294922, 4.030763626098633, 3.919077157974243, 4.122859954833984]",4.04
3u5j,5.61,"[6.426438808441162, 6.445250988006592, 6.3988494873046875, 6.517278671264648, 6.161750793457031, 6.046769142150879, 6.006694316864014, 6.194143295288086, 6.3130316734313965, 6.247232913970947]",6.28
3ui7,9.0,"[6.518113613128662, 6.793996810913086, 6.72490119934082, 6.907895088195801, 6.7159552574157715, 6.787964344024658, 6.609777450561523, 6.558597564697266, 6.46321964263916, 6.977616786956787]",6.71
3uo4,6.52,"[7.616739273071289, 7.35341215133667, 7.532199859619141, 7.430083274841309, 7.402583599090576, 7.4190354347229, 7.679878234863281, 7.358802318572998, 7.406285285949707, 7.70598840713501]",7.49
3up2,7.4,"[6.765361309051514, 6.625147819519043, 6.801114082336426, 6.75757360458374, 6.997188568115234, 6.704172611236572, 6.393604278564453, 6.610849857330322, 6.931246280670166, 7.012198448181152]",6.76
3uuo,7.96,"[6.351269245147705, 6.647407531738281, 6.599427700042725, 6.682832717895508, 6.858974456787109, 6.260256767272949, 6.370809078216553, 6.250430107116699, 6.651541709899902, 6.439953804016113]",6.51
3wtj,6.53,"[5.696422576904297, 5.688982009887695, 5.54833459854126, 5.815766334533691, 5.820757865905762, 5.600493431091309, 5.661484718322754, 5.8315887451171875, 6.021038055419922, 6.107536792755127]",5.78
3wz8,5.82,"[7.718198776245117, 8.154386520385742, 7.861518859863281, 7.669146537780762, 7.901791095733643, 7.834198951721191, 7.189108371734619, 7.902129173278809, 7.782783031463623, 7.349343776702881]",7.74
4agn,3.97,"[5.911479473114014, 6.124979019165039, 5.907800674438477, 6.112271308898926, 6.11891508102417, 5.959342956542969, 6.03097677230835, 5.858691692352295, 5.924399375915527, 5.993258953094482]",5.99
4agp,4.69,"[7.277824878692627, 6.695060729980469, 7.4653239250183105, 7.143648624420166, 6.984240531921387, 7.085325717926025, 7.3237080574035645, 6.999914169311523, 7.394539833068848, 7.184365749359131]",7.16
4agq,5.01,"[7.195691108703613, 7.031320095062256, 7.506608963012695, 6.897186279296875, 6.790583610534668, 7.331585884094238, 7.374660491943359, 6.873999118804932, 7.335322856903076, 7.147807598114014]",7.15
4ciw,4.82,"[4.852966785430908, 4.896150588989258, 5.407278537750244, 5.043064594268799, 5.494984149932861, 5.595186710357666, 4.924169540405273, 5.075962543487549, 5.448592662811279, 5.355734348297119]",5.21
4dld,5.82,"[6.005582332611084, 5.960019588470459, 5.879234313964844, 6.089387893676758, 5.923285961151123, 6.518620014190674, 5.740811824798584, 5.680627346038818, 5.374368190765381, 5.961493015289307]",5.91
4f2w,11.3,"[6.220043659210205, 6.504223346710205, 6.181583404541016, 6.545522689819336, 6.25319766998291, 6.290650367736816, 6.465299606323242, 6.481574058532715, 6.226345062255859, 6.242808818817139]",6.34
4f3c,11.82,"[6.562817573547363, 6.7350382804870605, 7.238637924194336, 7.020298957824707, 6.735818862915039, 7.312777042388916, 6.736608505249023, 7.2509846687316895, 6.909738063812256, 6.939708232879639]",6.94
4gid,10.77,"[8.229328155517578, 8.351669311523438, 7.994793891906738, 8.165696144104004, 8.38671875, 8.158018112182617, 8.103145599365234, 8.44433879852295, 8.240829467773438, 8.461570739746094]",8.25
4j28,5.7,"[5.335383415222168, 4.7658796310424805, 5.044767379760742, 4.736480712890625, 4.534361839294434, 4.873198986053467, 4.754631042480469, 4.746136665344238, 5.061429023742676, 5.261148452758789]",4.91
4jfs,5.27,"[5.24804162979126, 4.799386024475098, 4.981190204620361, 5.209490776062012, 5.626421928405762, 5.116973876953125, 4.660723686218262, 4.8981122970581055, 4.859431266784668, 4.622454643249512]",5.0
4jxs,4.74,"[6.607152462005615, 6.148883819580078, 6.944144248962402, 6.680685043334961, 6.193109512329102, 6.335969924926758, 6.283838748931885, 6.277083873748779, 6.189040660858154, 6.262519836425781]",6.39
4k18,8.96,"[6.366447448730469, 6.321440696716309, 6.668881416320801, 6.460254669189453, 6.2687249183654785, 6.591257095336914, 6.678978443145752, 6.581143379211426, 6.424477577209473, 6.396481513977051]",6.48
4kz6,3.1,"[5.289352893829346, 5.152063846588135, 5.34037446975708, 4.907601356506348, 4.974549293518066, 4.670784950256348, 4.966215133666992, 5.266599178314209, 4.834063529968262, 4.997262954711914]",5.04
4kzq,6.1,"[5.0508317947387695, 5.332537651062012, 5.438755035400391, 5.31082820892334, 5.357780933380127, 5.398300647735596, 5.448562145233154, 5.189274787902832, 5.3065338134765625, 5.358800411224365]",5.32
4kzu,6.5,"[5.323596954345703, 5.269143104553223, 5.403148174285889, 5.340426921844482, 5.422200679779053, 5.434739589691162, 5.441900253295898, 5.4134602546691895, 5.386902332305908, 5.381961345672607]",5.38
4llx,2.89,"[4.366633892059326, 4.414165496826172, 4.315709114074707, 4.281224250793457, 4.098167419433594, 4.407440185546875, 4.70030403137207, 4.502606391906738, 4.7583465576171875, 4.516857147216797]",4.44
4lzs,4.8,"[4.51066780090332, 4.803870677947998, 4.585697174072266, 4.769570350646973, 4.832557678222656, 4.834436893463135, 4.8974785804748535, 4.853494644165039, 4.668697357177734, 4.743833065032959]",4.75
4m0y,6.46,"[5.405786991119385, 5.388207912445068, 5.650295257568359, 5.255614757537842, 5.097296237945557, 5.406541347503662, 5.389804840087891, 5.830350875854492, 5.632186412811279, 5.373652458190918]",5.44
4ogj,6.79,"[7.667787551879883, 7.6954345703125, 7.612925052642822, 7.697292327880859, 7.775229454040527, 7.923611164093018, 7.628755569458008, 7.621265411376953, 7.723402500152588, 7.77731466293335]",7.71
4pcs,7.85,"[4.866665840148926, 5.362734794616699, 4.9716715812683105, 4.973501205444336, 5.145710468292236, 5.222405433654785, 5.197220802307129, 5.079300880432129, 5.105652332305908, 4.701862335205078]",5.06
4wiv,6.26,"[6.5718159675598145, 6.742244720458984, 6.795663833618164, 6.6022491455078125, 6.905699729919434, 7.0267486572265625, 7.020317554473877, 6.652327537536621, 6.676903247833252, 6.586018085479736]",6.76
5a7b,3.57,"[6.971279621124268, 6.977548599243164, 6.973955154418945, 7.02208948135376, 7.0696702003479, 6.857393741607666, 6.990156173706055, 6.904557228088379, 7.150390625, 6.824748992919922]",6.97
5aba,2.98,"[5.541007041931152, 5.715053081512451, 5.966547966003418, 6.039844036102295, 6.075882911682129, 6.110668659210205, 5.975313663482666, 5.638674259185791, 5.78397798538208, 5.671370983123779]",5.85
5c28,5.66,"[4.705149173736572, 4.226485252380371, 4.297611713409424, 4.35134744644165, 4.964613914489746, 4.3989362716674805, 4.606145858764648, 4.691645622253418, 4.5393171310424805, 4.726332187652588]",4.55
5c2h,11.09,"[8.53433609008789, 7.824124813079834, 8.017377853393555, 8.288361549377441, 8.5379638671875, 8.206648826599121, 8.196149826049805, 7.969742298126221, 8.48820686340332, 8.144168853759766]",8.22
5dwr,11.22,"[8.036548614501953, 8.04755973815918, 8.114547729492188, 7.860308647155762, 8.115278244018555, 7.923304080963135, 7.73842716217041, 7.761321544647217, 7.877651691436768, 7.79755973815918]",7.93
