,pdbid,real,prediction
75,2weg,6.5,4.052145481109619
76,2wer,7.05,5.225356101989746
77,2wn9,8.52,6.211594581604004
78,2wnc,6.32,6.669376373291016
79,2wtv,8.74,8.220075607299805
80,2wvt,6.12,4.535272598266602
81,2x00,11.33,8.60498332977295
82,2xb8,7.59,6.64040470123291
83,2xbv,8.43,8.52124309539795
84,2xdl,3.1,5.585699081420898
85,2xii,7.2,6.930978775024414
86,2xj7,6.66,5.67839241027832
87,2xnb,6.83,7.64968204498291
88,2xys,7.42,7.220128059387207
89,2y5h,5.79,7.227843284606934
90,2yfe,6.63,7.956033706665039
91,2yge,5.06,5.3501739501953125
92,2yki,9.46,5.843783378601074
93,2ymd,3.16,7.543278694152832
94,2zb1,6.32,7.741005897521973
95,2zcq,8.82,5.998784065246582
96,2zcr,6.87,6.310279369354248
97,2zda,8.4,4.671393394470215
98,2zy1,7.4,6.827263832092285
99,3acw,4.76,6.25279426574707
100,3ag9,8.05,6.134744644165039
101,3ao4,2.07,5.493863105773926
102,3arp,7.15,6.7493133544921875
103,3arq,6.4,6.604085922241211
104,3aru,3.22,5.28883171081543
105,3arv,5.64,5.907320976257324
106,3ary,6.0,7.6518049240112305
107,3b1m,8.48,7.431941032409668
108,3b27,5.16,6.189754962921143
109,3b5r,8.77,7.90110969543457
110,3b65,9.27,7.116931915283203
111,3b68,8.4,6.674278259277344
112,3bgz,6.26,5.433138847351074
113,3bv9,5.36,6.511218070983887
114,3cj4,6.51,6.068975448608398
115,3coy,6.02,6.712976455688477
116,3coz,5.57,6.434584617614746
117,3d4z,4.89,6.513708114624023
118,3d6q,3.76,5.869516372680664
119,3dd0,9.0,6.31203556060791
120,3dx1,3.58,6.166805267333984
121,3dx2,6.82,6.031185150146484
122,3dxg,2.4,4.806552886962891
123,3e5a,8.23,7.39670467376709
124,3e92,8.0,7.582996368408203
125,3e93,8.85,7.189684867858887
126,3ebp,5.91,6.403059005737305
127,3ehy,5.85,6.255038261413574
128,3ejr,8.57,7.899930953979492
129,3f3a,4.19,4.962790489196777
130,3f3c,6.02,4.348958969116211
131,3f3d,7.16,5.080381393432617
132,3f3e,7.7,4.909372806549072
133,3fcq,2.77,4.884217262268066
134,3fur,8.0,8.261086463928223
135,3fv1,9.3,6.706510543823242
136,3fv2,8.11,6.425195693969727
137,3g0w,9.52,7.461027145385742
138,3g2n,4.09,6.091994285583496
139,3g2z,2.36,3.4535186290740967
140,3g31,2.89,5.952497482299805
141,3gbb,6.9,6.767782211303711
142,3gc5,7.26,6.933114051818848
143,3ge7,8.7,7.277907371520996
144,3gnw,9.1,8.29272747039795
145,3gr2,2.52,2.86782169342041
146,3gv9,2.12,5.576016426086426
147,3gy4,5.1,4.139679431915283
148,3ivg,4.3,6.376262664794922
149,3jvr,5.72,7.39089298248291
150,3jvs,6.54,6.780517578125
151,3jya,6.89,5.862605094909668
152,3k5v,6.3,7.959956169128418
153,3kgp,2.57,5.04000186920166
154,3kr8,8.1,6.344374656677246
155,3kwa,4.08,5.3989973068237305
156,3l7b,2.4,5.003392219543457
157,3lka,2.82,4.133293151855469
158,3mss,4.66,7.621463775634766
159,3myg,10.7,7.768594741821289
160,3n76,6.85,5.65073299407959
161,3n7a,3.7,3.7762317657470703
162,3n86,5.64,7.435873031616211
163,3nq9,4.03,5.014486312866211
164,3nw9,9.0,7.741429328918457
165,3nx7,8.1,5.3180742263793945
166,3o9i,11.82,10.207330703735352
167,3oe4,7.47,6.509791374206543
168,3oe5,6.88,5.996438980102539
169,3ozs,5.33,7.261931419372559
170,3ozt,4.13,5.453736305236816
171,3p5o,7.26,8.081437110900879
172,3prs,7.82,6.703164100646973
173,3pww,7.32,6.708704948425293
174,3pxf,4.43,5.076841354370117
175,3pyy,6.86,7.513982772827148
176,3qgy,7.8,7.360404968261719
177,3qqs,5.82,4.812867641448975
178,3r88,4.82,5.495467662811279
179,3rlr,7.52,8.034541130065918
180,3rr4,4.55,6.892976760864258
181,3rsx,4.41,4.079220771789551
182,3ryj,7.8,6.462594032287598
183,3syr,5.1,4.527583122253418
184,3tsk,7.17,8.337773323059082
185,3twp,3.92,5.3253679275512695
186,3u5j,5.61,7.332392692565918
187,3u8k,8.66,7.085264205932617
188,3u8n,10.17,6.661551475524902
189,3u9q,4.38,4.973136901855469
190,3udh,2.85,5.932641506195068
191,3ueu,5.24,5.063665390014648
192,3uev,5.89,5.671206474304199
193,3uew,6.31,5.780937194824219
194,3uex,6.92,5.85999870300293
195,3ui7,9.0,6.389431953430176
196,3uo4,6.52,7.088701248168945
197,3up2,7.4,7.773462295532227
198,3uri,9.0,6.569396018981934
199,3utu,10.92,7.14723014831543
200,3uuo,7.96,7.3373565673828125
201,3wtj,6.53,5.85330867767334
202,3wz8,5.82,7.915336608886719
203,3zdg,7.1,4.733299255371094
204,3zso,5.12,6.702075004577637
205,3zsx,3.28,6.302685737609863
206,3zt2,2.84,5.553012847900391
207,4abg,3.57,6.556700706481934
208,4agn,3.97,7.143205642700195
209,4agp,4.69,6.936537742614746
210,4agq,5.01,7.143705368041992
211,4bkt,3.62,4.878442287445068
212,4cig,3.67,6.343537330627441
213,4ciw,4.82,4.439816474914551
214,4cr9,4.1,3.777493476867676
215,4cra,7.22,7.571643829345703
216,4crc,8.72,7.841477394104004
217,4ddh,3.3,4.463417053222656
218,4ddk,2.29,4.726154804229736
219,4de1,5.96,7.643993377685547
220,4de2,4.12,7.48246955871582
221,4de3,5.52,6.588886260986328
222,4djv,6.72,6.2562971115112305
223,4dld,5.82,5.902254104614258
224,4dli,5.62,6.049420356750488
225,4e5w,7.66,8.892151832580566
226,4e6q,8.36,7.585318565368652
227,4ea2,6.44,7.497729301452637
228,4eky,3.52,5.498410224914551
229,4eo8,8.15,7.322025299072266
230,4eor,6.3,7.4357500076293945
231,4f09,6.7,7.519838333129883
232,4f2w,11.3,8.388310432434082
233,4f3c,11.82,7.672992706298828
234,4f9w,6.94,7.110202789306641
235,4gfm,7.22,5.791955947875977
236,4gid,10.77,7.39548397064209
237,4gkm,5.17,5.345113277435303
238,4gr0,9.55,7.769925117492676
239,4hge,7.92,7.737819671630859
240,4ih5,4.11,5.249414443969727
241,4ih7,5.24,5.921446800231934
242,4ivb,8.72,7.5272321701049805
243,4ivc,10.0,7.780280113220215
244,4ivd,9.52,7.840932846069336
245,4j21,7.41,6.606385231018066
246,4j28,5.7,7.241067886352539
247,4j3l,7.8,5.498976230621338
248,4jfs,5.27,5.203598976135254
249,4jia,9.22,7.3899688720703125
250,4jsz,2.3,4.661052703857422
251,4jxs,4.74,4.518533706665039
252,4k18,8.96,7.789443016052246
253,4k77,6.63,7.145730972290039
254,4kz6,3.1,5.100337982177734
255,4kzq,6.1,6.869121551513672
256,4kzu,6.5,6.5427093505859375
257,4llx,2.89,4.360989093780518
258,4lzs,4.8,5.401538848876953
259,4m0y,6.46,6.581326484680176
260,4m0z,5.19,6.566281318664551
261,4mgd,4.69,6.027073860168457
262,4mme,6.5,5.550392150878906
263,4ogj,6.79,7.504827499389648
264,4owm,2.96,4.848942756652832
265,4pcs,7.85,4.300215244293213
266,4qac,9.4,8.14918041229248
267,4qd6,8.64,7.199063301086426
268,4rfm,10.05,7.52153205871582
269,4tmn,10.17,8.327555656433105
270,4twp,10.0,8.454719543457031
271,4ty7,9.52,7.502013206481934
272,4u4s,2.92,5.0342559814453125
273,4w9c,4.65,6.50980281829834
274,4w9h,6.73,6.595010757446289
275,4w9i,5.96,6.960361480712891
276,4w9l,5.02,6.898004531860352
277,4wiv,6.26,8.460946083068848
278,4x6p,8.3,8.503881454467773
279,5a7b,3.57,7.0178375244140625
280,5aba,2.98,7.790877342224121
281,5c28,5.66,4.581266403198242
282,5c2h,11.09,7.836664199829102
283,5dwr,11.22,8.377575874328613
284,5tmn,8.04,6.262911796569824
