,pdbid,real,prediction
250,4jsz,2.3,4.836569786071777
251,4jxs,4.74,4.718921184539795
252,4k18,8.96,8.055280685424805
253,4k77,6.63,6.023140907287598
254,4kz6,3.1,5.218216419219971
255,4kzq,6.1,7.14744234085083
256,4kzu,6.5,6.1800947189331055
257,4llx,2.89,4.265047073364258
258,4lzs,4.8,4.707303047180176
259,4m0y,6.46,6.474398136138916
260,4m0z,5.19,6.856839179992676
261,4mgd,4.69,6.0296311378479
262,4mme,6.5,5.675515174865723
263,4ogj,6.79,6.896774768829346
264,4owm,2.96,4.727238655090332
265,4pcs,7.85,3.9600768089294434
266,4qac,9.4,7.755176544189453
267,4qd6,8.64,7.8938984870910645
268,4rfm,10.05,8.334739685058594
269,4tmn,10.17,8.814584732055664
270,4twp,10.0,8.146970748901367
271,4ty7,9.52,8.478227615356445
272,4u4s,2.92,4.9949140548706055
273,4w9c,4.65,6.587250232696533
274,4w9h,6.73,6.823790073394775
275,4w9i,5.96,7.3893513679504395
276,4w9l,5.02,7.579957485198975
277,4wiv,6.26,7.932908058166504
278,4x6p,8.3,8.335046768188477
279,5a7b,3.57,6.909728050231934
280,5aba,2.98,7.7121806144714355
281,5c28,5.66,4.580040454864502
282,5c2h,11.09,8.135871887207031
283,5dwr,11.22,7.936908721923828
284,5tmn,8.04,6.074345588684082
