,pdbid,real,prediction
120,3dx1,3.58,5.983425140380859
121,3dx2,6.82,6.108148097991943
122,3dxg,2.4,4.793653964996338
123,3e5a,8.23,7.3857831954956055
124,3e92,8.0,7.072874546051025
125,3e93,8.85,6.538066864013672
126,3ebp,5.91,6.548156261444092
127,3ehy,5.85,5.947295665740967
128,3ejr,8.57,8.580492973327637
129,3f3a,4.19,4.556687831878662
130,3f3c,6.02,3.951019763946533
131,3f3d,7.16,5.7667694091796875
132,3f3e,7.7,3.9909539222717285
133,3fcq,2.77,5.073933124542236
134,3fur,8.0,8.43084716796875
135,3fv1,9.3,5.151966094970703
136,3fv2,8.11,5.463791370391846
137,3g0w,9.52,7.372783184051514
138,3g2n,4.09,6.296641826629639
139,3g2z,2.36,3.56437349319458
140,3g31,2.89,5.283359050750732
141,3gbb,6.9,6.484898090362549
142,3gc5,7.26,6.084540843963623
143,3ge7,8.7,7.3400373458862305
144,3gnw,9.1,8.34877872467041
145,3gr2,2.52,3.4606614112854004
146,3gv9,2.12,5.592909336090088
147,3gy4,5.1,4.435431957244873
148,3ivg,4.3,5.891452789306641
149,3jvr,5.72,7.416319847106934
150,3jvs,6.54,6.312901973724365
151,3jya,6.89,5.451197147369385
152,3k5v,6.3,7.594421863555908
153,3kgp,2.57,5.1408538818359375
154,3kr8,8.1,7.252521514892578
155,3kwa,4.08,4.834331035614014
156,3l7b,2.4,5.296020030975342
157,3lka,2.82,4.020785808563232
158,3mss,4.66,7.021544933319092
159,3myg,10.7,7.604912281036377
160,3n76,6.85,6.852912425994873
161,3n7a,3.7,2.8946499824523926
162,3n86,5.64,7.150414943695068
163,3nq9,4.03,4.420502662658691
164,3nw9,9.0,7.516408443450928
165,3nx7,8.1,6.019546985626221
166,3o9i,11.82,10.97580623626709
167,3oe4,7.47,6.133677959442139
168,3oe5,6.88,5.402341365814209
169,3ozs,5.33,6.144268035888672
170,3ozt,4.13,4.925597190856934
171,3p5o,7.26,7.7759575843811035
172,3prs,7.82,7.7116007804870605
173,3pww,7.32,7.752002716064453
174,3pxf,4.43,5.167505264282227
175,3pyy,6.86,6.828497886657715
176,3qgy,7.8,7.519123554229736
177,3qqs,5.82,5.78909158706665
178,3r88,4.82,5.690917491912842
179,3rlr,7.52,8.122729301452637
180,3rr4,4.55,6.193915843963623
181,3rsx,4.41,4.268510818481445
182,3ryj,7.8,6.377493858337402
183,3syr,5.1,6.144620418548584
184,3tsk,7.17,7.856690883636475
185,3twp,3.92,6.0822930335998535
186,3u5j,5.61,7.26364278793335
187,3u8k,8.66,6.587144374847412
188,3u8n,10.17,6.13954496383667
189,3u9q,4.38,5.28738260269165
190,3udh,2.85,5.861839771270752
191,3ueu,5.24,5.087890625
192,3uev,5.89,5.380082130432129
193,3uew,6.31,5.665939807891846
194,3uex,6.92,5.871531009674072
195,3ui7,9.0,6.715237140655518
196,3uo4,6.52,7.2707839012146
197,3up2,7.4,8.360246658325195
198,3uri,9.0,7.1226067543029785
199,3utu,10.92,7.513160228729248
200,3uuo,7.96,6.96255350112915
201,3wtj,6.53,5.969011306762695
202,3wz8,5.82,7.701717376708984
203,3zdg,7.1,3.3664140701293945
204,3zso,5.12,7.246415615081787
205,3zsx,3.28,6.3166184425354
206,3zt2,2.84,6.566895484924316
207,4abg,3.57,6.019255638122559
208,4agn,3.97,6.860776901245117
209,4agp,4.69,7.3311076164245605
210,4agq,5.01,7.327026844024658
211,4bkt,3.62,4.5776143074035645
212,4cig,3.67,6.497271537780762
213,4ciw,4.82,3.799318790435791
214,4cr9,4.1,3.99588680267334
215,4cra,7.22,7.250916004180908
216,4crc,8.72,7.577527046203613
217,4ddh,3.3,4.318612098693848
218,4ddk,2.29,4.447417736053467
219,4de1,5.96,7.159471035003662
220,4de2,4.12,7.635162353515625
221,4de3,5.52,6.877575397491455
222,4djv,6.72,6.112820148468018
223,4dld,5.82,6.425848484039307
224,4dli,5.62,6.128495216369629
225,4e5w,7.66,6.444274425506592
226,4e6q,8.36,6.885962009429932
227,4ea2,6.44,7.860183238983154
228,4eky,3.52,5.690516471862793
229,4eo8,8.15,6.925279140472412
230,4eor,6.3,7.25491189956665
231,4f09,6.7,7.104343891143799
232,4f2w,11.3,8.466270446777344
233,4f3c,11.82,7.934113025665283
234,4f9w,6.94,7.2460551261901855
235,4gfm,7.22,5.778693675994873
236,4gid,10.77,7.177950382232666
237,4gkm,5.17,6.201548099517822
238,4gr0,9.55,7.640193939208984
239,4hge,7.92,7.498812675476074
240,4ih5,4.11,5.0564446449279785
241,4ih7,5.24,5.945577144622803
242,4ivb,8.72,7.309916019439697
243,4ivc,10.0,7.599691867828369
244,4ivd,9.52,7.750168800354004
245,4j21,7.41,6.479141712188721
246,4j28,5.7,6.010945796966553
247,4j3l,7.8,5.701559543609619
248,4jfs,5.27,5.431706428527832
249,4jia,9.22,7.548523426055908
250,4jsz,2.3,4.59371280670166
251,4jxs,4.74,4.683096885681152
252,4k18,8.96,8.053650856018066
253,4k77,6.63,5.964776992797852
254,4kz6,3.1,5.158517360687256
255,4kzq,6.1,7.049393177032471
256,4kzu,6.5,6.5256218910217285
257,4llx,2.89,4.548056125640869
258,4lzs,4.8,5.265983581542969
259,4m0y,6.46,6.703628063201904
260,4m0z,5.19,6.580333232879639
261,4mgd,4.69,4.943487167358398
262,4mme,6.5,6.249568939208984
263,4ogj,6.79,6.792307376861572
264,4owm,2.96,3.569152355194092
265,4pcs,7.85,6.170376300811768
266,4qac,9.4,8.00336742401123
267,4qd6,8.64,7.440116882324219
268,4rfm,10.05,7.5285868644714355
269,4tmn,10.17,7.7099528312683105
270,4twp,10.0,7.915870189666748
271,4ty7,9.52,7.843780994415283
272,4u4s,2.92,4.77011251449585
273,4w9c,4.65,5.850712299346924
274,4w9h,6.73,7.270715236663818
275,4w9i,5.96,7.628020763397217
276,4w9l,5.02,8.604117393493652
277,4wiv,6.26,8.395941734313965
278,4x6p,8.3,8.777541160583496
279,5a7b,3.57,7.62064266204834
280,5aba,2.98,6.755613803863525
281,5c28,5.66,5.629131317138672
282,5c2h,11.09,8.1919584274292
283,5dwr,11.22,7.888941287994385
284,5tmn,8.04,6.403563022613525
