,pdbid,real,prediction
275,4w9i,5.96,7.771975517272949
276,4w9l,5.02,8.596294403076172
277,4wiv,6.26,8.328868865966797
278,4x6p,8.3,8.044940948486328
279,5a7b,3.57,7.611454486846924
280,5aba,2.98,7.072064399719238
281,5c28,5.66,5.093338966369629
282,5c2h,11.09,8.137483596801758
283,5dwr,11.22,8.12474250793457
284,5tmn,8.04,7.018198013305664
