pdbid,real,predictions,mean_pred
3o9i,11.82,"[10.256349563598633, 9.792379379272461, 9.975410461425781, 10.18828010559082, 10.094648361206055, 9.54408073425293, 10.30390739440918, 10.539844512939453, 9.928342819213867, 10.286312103271484]",10.09
3ozs,5.33,"[5.673336505889893, 6.354429244995117, 6.995586395263672, 6.070826053619385, 5.457226753234863, 6.905534267425537, 6.47559118270874, 6.727288246154785, 6.816555023193359, 7.356749534606934]",6.48
3ozt,4.13,"[6.342671871185303, 6.551137447357178, 6.502232074737549, 5.858292102813721, 5.566100120544434, 5.991842269897461, 6.034650802612305, 5.266482830047607, 6.839206218719482, 6.006476402282715]",6.1
3p5o,7.26,"[6.698024749755859, 6.646596431732178, 7.191760540008545, 7.005663871765137, 7.217518329620361, 6.716224193572998, 6.86303186416626, 7.158273220062256, 6.831835746765137, 7.26642370223999]",6.96
3prs,7.82,"[8.85502815246582, 7.80867862701416, 8.475605964660645, 9.046867370605469, 8.865392684936523, 6.883437633514404, 7.825942516326904, 8.166509628295898, 8.337503433227539, 8.667935371398926]",8.29
3pww,7.32,"[8.803689956665039, 8.669389724731445, 8.829191207885742, 9.03145980834961, 8.601566314697266, 8.480321884155273, 8.831218719482422, 8.49032974243164, 9.098407745361328, 8.816975593566895]",8.77
3qqs,5.82,"[5.169859886169434, 5.247063636779785, 5.030564308166504, 5.436834335327148, 5.087583065032959, 4.921131134033203, 5.157810211181641, 5.166938781738281, 5.01191520690918, 4.90234375]",5.11
3rlr,7.52,"[6.831312656402588, 6.668298244476318, 6.681053638458252, 7.000471591949463, 6.810594081878662, 7.021785736083984, 6.932118892669678, 6.943174839019775, 7.0346856117248535, 7.1862406730651855]",6.91
3tsk,7.17,"[7.323405742645264, 7.738795757293701, 7.5149149894714355, 7.390538215637207, 7.587233066558838, 7.576505184173584, 7.984195232391357, 7.772158145904541, 7.7770490646362305, 8.046392440795898]",7.67
3twp,3.92,"[3.3624179363250732, 3.282381772994995, 3.7580392360687256, 3.4518039226531982, 3.898195266723633, 3.820779323577881, 3.5664243698120117, 3.6557259559631348, 3.6251909732818604, 3.9356372356414795]",3.64
3u5j,5.61,"[6.973140239715576, 6.730844497680664, 6.501087665557861, 6.63073205947876, 6.489622592926025, 6.655404090881348, 6.379736423492432, 6.664181232452393, 6.451109886169434, 6.4719367027282715]",6.59
3ui7,9.0,"[6.631250381469727, 6.751010894775391, 6.419477939605713, 7.052605152130127, 6.983006000518799, 6.680373668670654, 6.59119176864624, 6.839454174041748, 6.617627143859863, 6.781951904296875]",6.73
3uo4,6.52,"[7.901585102081299, 7.649541854858398, 7.389551639556885, 7.3441338539123535, 7.5937180519104, 7.440497875213623, 7.749329566955566, 7.211619853973389, 7.385565280914307, 7.707743167877197]",7.54
3up2,7.4,"[7.060446739196777, 6.852440357208252, 7.586214065551758, 6.456065654754639, 7.086518287658691, 7.1330718994140625, 7.36328649520874, 7.299643516540527, 6.8117451667785645, 7.716826915740967]",7.14
3uuo,7.96,"[6.6312761306762695, 6.855831146240234, 6.947803974151611, 6.540506839752197, 6.680661678314209, 6.638449668884277, 6.5243916511535645, 6.676558971405029, 6.989345073699951, 6.502009868621826]",6.7
3wtj,6.53,"[5.3758931159973145, 5.713753700256348, 5.438653469085693, 5.99865198135376, 5.424939155578613, 5.794486999511719, 5.805545330047607, 5.689245223999023, 5.823124408721924, 5.823942184448242]",5.69
3wz8,5.82,"[8.530675888061523, 7.264811992645264, 7.993358135223389, 6.877920627593994, 8.30679702758789, 7.673488616943359, 7.395401477813721, 8.442678451538086, 7.904276371002197, 6.439970016479492]",7.68
4agn,3.97,"[6.380731105804443, 6.1279168128967285, 5.981866836547852, 6.388931751251221, 5.576410293579102, 5.821010112762451, 5.501867294311523, 6.246837139129639, 6.6551337242126465, 5.527249813079834]",6.02
4agp,4.69,"[6.890047550201416, 6.665825366973877, 6.755372524261475, 6.626018047332764, 7.204318523406982, 6.776699542999268, 7.660975933074951, 7.188808917999268, 7.615965843200684, 7.105018615722656]",7.05
4agq,5.01,"[6.843668460845947, 7.1915106773376465, 6.635265827178955, 7.074295520782471, 7.152254104614258, 7.449905872344971, 7.184937000274658, 7.394410133361816, 7.216775894165039, 7.4962944984436035]",7.16
4ciw,4.82,"[5.490305423736572, 5.354283332824707, 4.438100337982178, 4.313082695007324, 4.9307355880737305, 5.5604166984558105, 5.27392578125, 4.9203715324401855, 6.040924549102783, 5.673389434814453]",5.2
4dld,5.82,"[6.543765068054199, 5.501235008239746, 5.610067844390869, 5.705868244171143, 5.694563865661621, 6.580986976623535, 5.275197505950928, 5.557705879211426, 4.812582969665527, 6.642663955688477]",5.79
4f2w,11.3,"[6.8102006912231445, 7.333742618560791, 7.7488884925842285, 7.293150424957275, 7.597765922546387, 7.853511810302734, 7.451927185058594, 7.10126256942749, 7.210319995880127, 7.317123889923096]",7.37
4f3c,11.82,"[7.518064022064209, 7.1632914543151855, 7.455299377441406, 7.65156888961792, 7.843496322631836, 7.573313236236572, 7.567869663238525, 7.409956455230713, 7.823441028594971, 7.467285633087158]",7.55
4gid,10.77,"[7.966207981109619, 8.157629013061523, 8.263046264648438, 7.476778984069824, 8.013538360595703, 8.608864784240723, 8.319093704223633, 7.934279918670654, 7.907791614532471, 8.052896499633789]",8.07
4j28,5.7,"[6.541247367858887, 6.821557998657227, 6.5231451988220215, 6.390746593475342, 6.736762523651123, 6.444424152374268, 6.771975994110107, 6.427856922149658, 6.430704593658447, 6.416870594024658]",6.55
4jfs,5.27,"[5.167468070983887, 5.182595729827881, 4.512688159942627, 5.358152389526367, 5.5797200202941895, 4.82004451751709, 4.813868522644043, 4.89382791519165, 4.866833686828613, 4.385678291320801]",4.96
4jxs,4.74,"[5.971866607666016, 5.819571018218994, 6.291403293609619, 6.056532859802246, 6.1759352684021, 6.074286937713623, 6.413280487060547, 6.337722301483154, 6.294076442718506, 6.00117301940918]",6.14
4k18,8.96,"[7.051336765289307, 7.191006183624268, 7.275828838348389, 6.484985828399658, 6.375757217407227, 6.534240245819092, 6.768011569976807, 7.300646781921387, 7.382673263549805, 7.5651326179504395]",6.99
4kz6,3.1,"[4.722145080566406, 4.147326469421387, 4.762691020965576, 4.483344554901123, 4.649313926696777, 4.524241924285889, 4.441530227661133, 4.728515148162842, 4.754913806915283, 4.9857025146484375]",4.62
4kzq,6.1,"[5.635523319244385, 6.045847415924072, 6.015625476837158, 5.958088397979736, 5.536884784698486, 5.698363780975342, 5.979356288909912, 5.914997577667236, 5.814487934112549, 6.243884563446045]",5.88
4kzu,6.5,"[6.426331520080566, 5.982260704040527, 6.10460090637207, 6.262231349945068, 6.520298480987549, 5.717095375061035, 6.672173976898193, 5.8758416175842285, 6.206535816192627, 6.267491817474365]",6.2
4llx,2.89,"[3.529269218444824, 3.3656725883483887, 3.336263656616211, 3.663363456726074, 3.5138649940490723, 3.5970582962036133, 3.6131834983825684, 3.622253179550171, 3.7410848140716553, 3.6013288497924805]",3.56
4lzs,4.8,"[4.535529613494873, 4.406039237976074, 4.618167400360107, 4.492865085601807, 4.360114574432373, 4.420565605163574, 4.656721115112305, 4.248757362365723, 4.37101411819458, 4.221656799316406]",4.43
4m0y,6.46,"[6.85628080368042, 6.102833271026611, 5.860100746154785, 5.439609050750732, 5.948421955108643, 5.800344467163086, 5.660360336303711, 5.863735675811768, 6.346744537353516, 6.047211647033691]",5.99
4ogj,6.79,"[7.6538615226745605, 7.529163837432861, 6.745540142059326, 7.9161200523376465, 7.326918125152588, 8.037275314331055, 7.6815185546875, 7.225507736206055, 7.895076274871826, 7.648855209350586]",7.57
4pcs,7.85,"[7.649721145629883, 6.014536380767822, 6.336862564086914, 6.460184574127197, 5.739369869232178, 6.4924468994140625, 6.382094860076904, 6.086318492889404, 6.9428510665893555, 5.99817419052124]",6.41
4wiv,6.26,"[6.9921650886535645, 7.1541547775268555, 7.2794976234436035, 6.6250762939453125, 7.402386665344238, 7.210955619812012, 7.124468803405762, 6.990363597869873, 6.295322895050049, 6.829885005950928]",6.99
5a7b,3.57,"[7.34647274017334, 6.701484203338623, 7.092614650726318, 7.03145170211792, 6.883930683135986, 7.469155788421631, 7.530648708343506, 7.137599945068359, 6.914255619049072, 7.362779140472412]",7.15
5aba,2.98,"[5.617443561553955, 6.443662166595459, 6.240335941314697, 7.126190662384033, 5.6379899978637695, 6.227847576141357, 6.622189044952393, 6.516573905944824, 6.317016124725342, 6.465927600860596]",6.32
5c28,5.66,"[4.195000648498535, 4.27932071685791, 3.9836485385894775, 4.187744140625, 4.443941116333008, 4.238899230957031, 4.172233581542969, 4.132871627807617, 4.074771881103516, 4.174046993255615]",4.19
5c2h,11.09,"[8.196571350097656, 8.612485885620117, 7.752501010894775, 7.908349514007568, 8.515138626098633, 7.729592800140381, 8.488197326660156, 8.386019706726074, 8.309162139892578, 7.848302364349365]",8.17
5dwr,11.22,"[7.797370910644531, 7.702011585235596, 8.19972038269043, 8.02316665649414, 8.131746292114258, 7.507998943328857, 7.989588737487793, 8.108652114868164, 7.911349773406982, 8.463571548461914]",7.98
