pdbid,real,predictions,mean_pred
2xb8,7.59,"[6.402252197265625, 6.740296363830566, 5.695710182189941, 6.253340721130371, 6.561807632446289, 6.220366477966309, 6.439468860626221, 6.179763317108154, 6.470854759216309, 6.472747325897217]",6.34
2xdl,3.1,"[5.7696990966796875, 5.718997955322266, 5.647391319274902, 5.289680480957031, 5.689522743225098, 5.508180618286133, 5.880516529083252, 5.413290023803711, 5.5438385009765625, 5.630369663238525]",5.61
2xii,7.2,"[7.238992214202881, 6.284993648529053, 7.078845977783203, 7.191099166870117, 7.006106376647949, 7.041826248168945, 6.855948448181152, 6.801926612854004, 7.275330543518066, 7.068792343139648]",6.98
2yki,9.46,"[8.678074836730957, 8.673699378967285, 8.807005882263184, 8.484429359436035, 8.800392150878906, 8.679004669189453, 9.000579833984375, 8.27357292175293, 8.383712768554688, 8.840581893920898]",8.66
2ymd,3.16,"[5.877130508422852, 5.529526710510254, 5.5822553634643555, 5.752650737762451, 5.354664325714111, 5.79152774810791, 5.621431827545166, 5.733320236206055, 5.634574890136719, 5.806436061859131]",5.67
3aru,3.22,"[5.690682411193848, 4.682370662689209, 5.470837593078613, 5.293045997619629, 5.516592025756836, 5.791248321533203, 5.462934494018555, 5.925518035888672, 5.295845985412598, 5.664637565612793]",5.48
3ary,6.0,"[5.474876403808594, 5.609272003173828, 5.149350166320801, 5.070467948913574, 4.729029178619385, 5.609131336212158, 5.604005813598633, 5.658920764923096, 5.527806758880615, 5.283234596252441]",5.37
3b27,5.16,"[6.075061321258545, 5.359596252441406, 6.185790061950684, 6.231633186340332, 5.9876203536987305, 5.744390964508057, 5.840337753295898, 5.78034782409668, 5.998204231262207, 5.654729843139648]",5.89
3b5r,8.77,"[7.7732648849487305, 7.242998123168945, 7.245505332946777, 7.40346622467041, 7.316706657409668, 7.634420394897461, 7.466406345367432, 7.583199501037598, 7.613547325134277, 7.644901752471924]",7.49
3b65,9.27,"[6.968285083770752, 6.651057243347168, 6.556369781494141, 7.02530574798584, 6.970510482788086, 6.727313995361328, 6.828901290893555, 7.022599220275879, 7.134923934936523, 6.985653877258301]",6.89
3b68,8.4,"[7.583642482757568, 7.8239946365356445, 7.2365803718566895, 7.2514190673828125, 7.3427019119262695, 7.289579391479492, 7.307940483093262, 7.7778754234313965, 7.440058708190918, 7.385457992553711]",7.44
3d4z,4.89,"[4.480611801147461, 4.729920864105225, 4.960444927215576, 4.740804195404053, 4.614639759063721, 4.701705455780029, 4.535398483276367, 4.894311428070068, 4.847734451293945, 4.716839790344238]",4.72
3d6q,3.76,"[5.394272804260254, 5.363839626312256, 5.769217491149902, 4.913825035095215, 4.695502281188965, 5.294404029846191, 4.353081226348877, 6.2708740234375, 5.654645919799805, 5.691986083984375]",5.34
3dx1,3.58,"[4.944508075714111, 5.067837715148926, 4.992692947387695, 4.964870452880859, 5.044135093688965, 4.923056602478027, 4.909210681915283, 5.0132246017456055, 4.798083782196045, 4.958929538726807]",4.96
3dx2,6.82,"[5.414328098297119, 5.57643461227417, 5.676400184631348, 5.486939430236816, 5.509138584136963, 5.530738830566406, 5.512925148010254, 5.700936794281006, 5.563855171203613, 5.660913467407227]",5.56
3dxg,2.4,"[4.590857028961182, 4.48391580581665, 4.507663726806641, 4.085918426513672, 4.873294830322266, 4.793515205383301, 4.25492000579834, 4.757105827331543, 4.972446441650391, 4.366189479827881]",4.57
3ehy,5.85,"[5.2552809715271, 5.602558612823486, 5.443241119384766, 5.577153205871582, 5.251101493835449, 5.209386825561523, 5.463881015777588, 5.271897315979004, 5.625218391418457, 5.89949893951416]",5.46
3ejr,8.57,"[7.522270202636719, 7.241935729980469, 7.58180570602417, 7.564868450164795, 7.252067565917969, 7.132172584533691, 7.604940414428711, 7.026342391967773, 7.328321933746338, 7.289474010467529]",7.35
3fcq,2.77,"[4.716039180755615, 4.758512020111084, 4.60189962387085, 4.56650447845459, 4.647160053253174, 4.390180587768555, 4.342533588409424, 4.499614715576172, 4.635652542114258, 4.646755695343018]",4.58
3g0w,9.52,"[7.360501289367676, 7.310044765472412, 7.415678977966309, 7.373345375061035, 7.0943145751953125, 7.7682719230651855, 7.279653549194336, 7.08167839050293, 7.309171199798584, 7.522373199462891]",7.35
3gbb,6.9,"[5.6474809646606445, 6.531103610992432, 5.711184978485107, 6.396739959716797, 5.937803745269775, 5.960361957550049, 5.973607540130615, 5.704010009765625, 5.666191101074219, 5.26496696472168]",5.88
3gr2,2.52,"[4.691572666168213, 5.086835861206055, 4.405075550079346, 5.031590938568115, 4.594298839569092, 4.834893226623535, 5.00317907333374, 4.246084690093994, 4.836409091949463, 4.635087490081787]",4.74
3gv9,2.12,"[4.693592071533203, 4.630175590515137, 4.282193183898926, 4.399636745452881, 4.533905029296875, 4.591424465179443, 4.569101333618164, 4.815378665924072, 4.374825954437256, 4.465386390686035]",4.54
3jya,6.89,"[6.60610294342041, 5.800375938415527, 6.124667167663574, 6.447894096374512, 5.964541912078857, 6.099344730377197, 5.986283302307129, 6.534641265869141, 5.883424758911133, 6.506248474121094]",6.2
3lka,2.82,"[4.857007026672363, 4.511726379394531, 4.128204345703125, 4.714746475219727, 4.812051296234131, 5.131196022033691, 4.849580764770508, 4.813537120819092, 4.57582426071167, 4.8506364822387695]",4.72
3n76,6.85,"[5.957125663757324, 5.918117046356201, 5.910721778869629, 6.2311577796936035, 6.126249313354492, 5.82008695602417, 6.17919921875, 6.070195198059082, 5.899233818054199, 6.106280326843262]",6.02
3n86,5.64,"[6.531097888946533, 6.5758256912231445, 6.518250465393066, 6.537467956542969, 6.291004180908203, 6.639420509338379, 6.546570777893066, 6.403520584106445, 6.598695755004883, 6.329617500305176]",6.5
3nq9,4.03,"[4.047382354736328, 4.56870174407959, 4.245080471038818, 4.199746131896973, 4.236531734466553, 4.479632377624512, 4.223699569702148, 4.486476421356201, 4.48890495300293, 4.41217565536499]",4.34
3nx7,8.1,"[5.843287467956543, 6.061993598937988, 5.020688533782959, 5.3073225021362305, 5.714929580688477, 5.54731559753418, 5.642079830169678, 5.754225730895996, 5.234623432159424, 5.30063533782959]",5.54
3o9i,11.82,"[9.194263458251953, 8.541399002075195, 8.409198760986328, 8.496121406555176, 9.047776222229004, 8.5506591796875, 8.648086547851562, 9.37746810913086, 8.644583702087402, 8.374646186828613]",8.73
3ozs,5.33,"[6.305376052856445, 5.698215007781982, 6.771766185760498, 6.245303153991699, 5.699765682220459, 6.436507701873779, 6.40452766418457, 6.093316078186035, 6.235523223876953, 6.379772663116455]",6.23
3ozt,4.13,"[6.002353668212891, 5.809886932373047, 6.360461235046387, 5.981835842132568, 5.369953632354736, 5.268909931182861, 5.947849273681641, 5.9773993492126465, 6.705256938934326, 5.563860893249512]",5.9
3p5o,7.26,"[6.670217514038086, 6.616336822509766, 6.933194160461426, 6.711455345153809, 7.040828227996826, 6.932357311248779, 6.639893531799316, 6.545766830444336, 6.632987022399902, 6.8105926513671875]",6.75
3prs,7.82,"[8.74526309967041, 8.052014350891113, 8.106989860534668, 8.575650215148926, 8.409707069396973, 6.513232231140137, 7.496383190155029, 7.4525861740112305, 7.438669204711914, 8.295722007751465]",7.91
3pww,7.32,"[8.069282531738281, 8.424310684204102, 8.806717872619629, 8.92273235321045, 8.570364952087402, 7.944547653198242, 8.288835525512695, 8.775348663330078, 8.275270462036133, 8.368765830993652]",8.44
3qqs,5.82,"[5.637495994567871, 5.839890480041504, 5.292879104614258, 5.680172443389893, 5.149036407470703, 5.2174835205078125, 5.05574369430542, 5.814723014831543, 5.554518222808838, 5.516561031341553]",5.48
3rlr,7.52,"[6.590348243713379, 6.625686168670654, 6.67487096786499, 6.6824846267700195, 6.798834800720215, 6.874085426330566, 6.707155704498291, 6.785566329956055, 7.27840518951416, 6.454187393188477]",6.75
3tsk,7.17,"[7.119142055511475, 7.068120956420898, 7.331649303436279, 7.25620174407959, 6.5413665771484375, 6.919666290283203, 7.306974411010742, 7.301674842834473, 6.821732044219971, 7.732330799102783]",7.14
3twp,3.92,"[3.7512664794921875, 4.155887603759766, 3.87571382522583, 3.855555534362793, 4.093327522277832, 3.783153533935547, 4.043469429016113, 3.686634063720703, 3.8644919395446777, 3.9337892532348633]",3.9
3u5j,5.61,"[6.405928134918213, 6.102877140045166, 5.896679878234863, 6.560991287231445, 6.154797077178955, 6.340032577514648, 7.185794830322266, 6.798389434814453, 6.7202959060668945, 5.978656768798828]",6.41
3ui7,9.0,"[6.903830528259277, 6.343478202819824, 6.5960283279418945, 7.075901985168457, 7.109190464019775, 6.678840637207031, 7.052135467529297, 7.417631149291992, 6.747637748718262, 6.922037601470947]",6.88
3uo4,6.52,"[7.651135444641113, 7.260290145874023, 7.795714855194092, 7.179410934448242, 7.6300835609436035, 7.388253211975098, 7.5960235595703125, 7.5404438972473145, 7.6904497146606445, 7.505823135375977]",7.52
3up2,7.4,"[6.870881080627441, 7.21522855758667, 7.320071697235107, 7.031985759735107, 6.961032867431641, 7.258340835571289, 7.308800220489502, 6.631719589233398, 6.875691890716553, 7.290367603302002]",7.08
3uuo,7.96,"[6.847402095794678, 6.654804229736328, 6.795145034790039, 6.557607650756836, 6.5250654220581055, 6.963237762451172, 6.302299499511719, 6.638372421264648, 6.904029846191406, 6.390341758728027]",6.66
3wtj,6.53,"[5.678067207336426, 5.818467617034912, 5.368767738342285, 5.773337364196777, 5.497600555419922, 5.710362434387207, 5.706445217132568, 5.970614433288574, 5.713651657104492, 5.678140163421631]",5.69
3wz8,5.82,"[7.172012805938721, 7.350649833679199, 7.334658145904541, 6.5116777420043945, 7.147489070892334, 7.270068168640137, 6.564414978027344, 7.164748191833496, 7.5263590812683105, 6.468964099884033]",7.05
4agn,3.97,"[6.140658378601074, 6.006296634674072, 6.211702346801758, 6.764313697814941, 6.0105366706848145, 6.1897101402282715, 6.697540760040283, 6.52934455871582, 6.237061500549316, 5.7645792961120605]",6.26
4agp,4.69,"[6.52838134765625, 6.809682846069336, 7.1425323486328125, 6.458595275878906, 7.38859224319458, 6.1906633377075195, 6.9432172775268555, 6.90964937210083, 7.569205284118652, 6.469611167907715]",6.84
4agq,5.01,"[6.877687454223633, 7.012080192565918, 6.794102191925049, 6.680665016174316, 7.263282775878906, 6.628572940826416, 6.8212127685546875, 6.565503120422363, 6.60300350189209, 7.177073955535889]",6.84
4ciw,4.82,"[5.707731246948242, 5.439111232757568, 5.061212539672852, 5.095986366271973, 5.381819725036621, 5.577375888824463, 5.41447114944458, 5.258004665374756, 5.749807834625244, 5.59775972366333]",5.43
4dld,5.82,"[5.759668350219727, 5.911035537719727, 5.3087005615234375, 5.053674697875977, 5.82415246963501, 7.172978401184082, 5.719613075256348, 5.813235759735107, 4.902542591094971, 6.944962501525879]",5.84
4f2w,11.3,"[6.784687042236328, 6.9819841384887695, 7.565587997436523, 7.1941328048706055, 6.9344096183776855, 7.523136138916016, 7.579943656921387, 7.409247875213623, 6.869424819946289, 7.344581604003906]",7.22
4f3c,11.82,"[7.434942245483398, 7.010990142822266, 7.209707260131836, 6.895520210266113, 7.421696662902832, 7.384645462036133, 7.479341983795166, 7.117696285247803, 7.677762031555176, 7.004779815673828]",7.26
4gid,10.77,"[8.493881225585938, 8.815739631652832, 8.535340309143066, 8.68189811706543, 8.689177513122559, 8.543688774108887, 8.491817474365234, 8.562068939208984, 8.873627662658691, 9.210020065307617]",8.69
4j28,5.7,"[5.554654121398926, 5.995631694793701, 5.834446907043457, 5.576265335083008, 5.602884769439697, 5.844038009643555, 5.700014114379883, 5.8463568687438965, 5.70367431640625, 6.296176910400391]",5.8
4jfs,5.27,"[5.708736419677734, 5.37225866317749, 5.59456205368042, 5.235738277435303, 5.440614700317383, 5.710995674133301, 5.648761749267578, 5.7903523445129395, 5.713040828704834, 5.43848991394043]",5.57
4jxs,4.74,"[6.256270408630371, 6.791440486907959, 6.273587703704834, 5.971691608428955, 6.302300453186035, 6.237809181213379, 6.142232894897461, 6.371697902679443, 6.358109951019287, 6.084161758422852]",6.28
4k18,8.96,"[7.467571258544922, 6.48068904876709, 7.543213367462158, 7.23140287399292, 6.760916709899902, 7.243152618408203, 7.056667327880859, 7.16023063659668, 7.331408977508545, 7.471197128295898]",7.17
4kz6,3.1,"[5.272523880004883, 5.078004837036133, 5.1960248947143555, 4.999098777770996, 5.42543888092041, 4.948056697845459, 5.286531925201416, 5.072469234466553, 5.033162593841553, 5.397690296173096]",5.17
4kzq,6.1,"[5.740596771240234, 5.7670793533325195, 5.4850568771362305, 5.488853454589844, 5.7189717292785645, 5.811891555786133, 5.799561977386475, 5.567445755004883, 5.925165176391602, 5.492396354675293]",5.68
4kzu,6.5,"[6.028831481933594, 6.218832015991211, 6.146557331085205, 5.881322860717773, 5.958438396453857, 5.780744552612305, 5.659208297729492, 5.949151039123535, 6.110387802124023, 5.8920063972473145]",5.96
4llx,2.89,"[4.046131134033203, 3.909909725189209, 3.861279010772705, 3.969883441925049, 3.8662333488464355, 4.113635540008545, 3.9083023071289062, 4.0342583656311035, 4.263787746429443, 3.8655948638916016]",3.98
4lzs,4.8,"[4.607065200805664, 5.1573405265808105, 4.898107528686523, 5.041322231292725, 5.1182661056518555, 5.316341876983643, 5.326294898986816, 5.067493438720703, 5.093613147735596, 4.9955034255981445]",5.06
4m0y,6.46,"[6.199941158294678, 5.999337673187256, 6.108120918273926, 5.834375381469727, 5.844775676727295, 6.24392032623291, 6.148456573486328, 5.932908058166504, 6.279243469238281, 5.5367536544799805]",6.01
4ogj,6.79,"[8.092241287231445, 7.770136833190918, 7.430810928344727, 8.19450855255127, 7.38515567779541, 8.30228042602539, 7.579570770263672, 7.1850361824035645, 8.020346641540527, 7.938262939453125]",7.79
4pcs,7.85,"[5.811211585998535, 5.402983665466309, 5.7117462158203125, 5.640634059906006, 5.433114051818848, 5.829807758331299, 5.910547256469727, 6.307063102722168, 5.688573360443115, 5.789459228515625]",5.75
4wiv,6.26,"[7.184435844421387, 6.852115631103516, 7.405226230621338, 6.543083667755127, 6.963311195373535, 6.556944847106934, 6.934585094451904, 7.181249141693115, 6.3767290115356445, 7.327702522277832]",6.93
5a7b,3.57,"[7.064417362213135, 7.409875869750977, 6.668795585632324, 7.2896904945373535, 6.691164016723633, 7.444855690002441, 6.809407711029053, 6.452480316162109, 6.775674819946289, 6.561203956604004]",6.92
5aba,2.98,"[6.328560829162598, 6.016742706298828, 5.90494441986084, 6.247282028198242, 5.530719757080078, 6.581252098083496, 6.33469295501709, 5.694368362426758, 6.126739025115967, 6.524297714233398]",6.13
5c28,5.66,"[4.526948928833008, 4.867763519287109, 4.671680927276611, 4.330458641052246, 5.131272315979004, 4.8542070388793945, 4.594716548919678, 4.7194013595581055, 4.516075134277344, 4.432451248168945]",4.66
5c2h,11.09,"[8.1204252243042, 7.902652263641357, 8.364044189453125, 8.02236270904541, 8.246116638183594, 8.176688194274902, 8.320192337036133, 8.047896385192871, 8.515946388244629, 7.758414268493652]",8.15
5dwr,11.22,"[7.931424140930176, 7.863591194152832, 7.9666666984558105, 7.570742607116699, 7.914572715759277, 7.821537017822266, 7.746457576751709, 7.994898796081543, 7.738503456115723, 8.042533874511719]",7.86
