pdbid,real,predictions,mean_pred
3d4z,4.89,"[4.647432327270508, 4.5261759757995605, 4.701361656188965, 4.552552223205566, 4.506122589111328, 5.04167366027832, 4.290719032287598, 4.50306510925293, 4.725001335144043, 4.79611873626709]",4.63
3d6q,3.76,"[5.518019676208496, 5.4626264572143555, 5.1956682205200195, 5.236327171325684, 5.6584882736206055, 5.207157135009766, 3.9632413387298584, 5.170510292053223, 5.04266357421875, 5.913363456726074]",5.24
3dx1,3.58,"[4.384034156799316, 4.4755754470825195, 4.289520263671875, 4.479824542999268, 4.370630264282227, 4.13761043548584, 4.5429487228393555, 4.346857070922852, 4.64206600189209, 4.481972694396973]",4.42
3dx2,6.82,"[4.380762100219727, 4.604462623596191, 4.734187126159668, 4.478671073913574, 4.662774085998535, 4.813882350921631, 4.350007057189941, 5.006734848022461, 4.7820329666137695, 4.878485679626465]",4.67
3dxg,2.4,"[4.947723388671875, 4.6776275634765625, 4.628399848937988, 4.47896671295166, 4.67445182800293, 4.34194278717041, 4.49613094329834, 5.227347373962402, 5.4794464111328125, 4.804574012756348]",4.78
3ehy,5.85,"[4.862821578979492, 5.363478660583496, 5.278510093688965, 4.560914039611816, 5.295001983642578, 4.666175842285156, 5.306641578674316, 5.523233413696289, 5.457690238952637, 5.324462890625]",5.16
3ejr,8.57,"[7.631321907043457, 6.406583786010742, 7.253365516662598, 7.579063415527344, 7.017911911010742, 7.027688026428223, 7.374236106872559, 6.274029731750488, 7.090405464172363, 6.560220718383789]",7.02
3fcq,2.77,"[4.849451065063477, 4.949148178100586, 4.521702766418457, 4.677925109863281, 4.8217973709106445, 4.69755744934082, 4.604123115539551, 4.635556221008301, 4.7978668212890625, 4.637436866760254]",4.72
3g0w,9.52,"[6.39631462097168, 6.981618881225586, 7.300987243652344, 6.571369171142578, 6.797562599182129, 7.152558326721191, 6.267560958862305, 6.852871894836426, 7.20750617980957, 7.056430816650391]",6.86
3gbb,6.9,"[6.09086799621582, 6.004865646362305, 5.527113914489746, 5.953989028930664, 5.876323699951172, 5.569038391113281, 5.913400650024414, 5.4633941650390625, 5.434819221496582, 5.543123245239258]",5.74
3gr2,2.52,"[4.360898971557617, 4.598271369934082, 4.672395706176758, 4.931087493896484, 4.721968650817871, 4.594531059265137, 4.892256736755371, 4.967508316040039, 4.942737579345703, 4.859191417694092]",4.75
3gv9,2.12,"[4.16208028793335, 4.253783226013184, 4.605670928955078, 4.351343154907227, 4.6786651611328125, 4.424434185028076, 4.641942977905273, 4.913764953613281, 4.73765754699707, 4.5062103271484375]",4.53
3jya,6.89,"[6.167376518249512, 5.626171112060547, 6.285304069519043, 6.199307441711426, 5.597970008850098, 6.028958320617676, 6.217648506164551, 6.597949981689453, 5.3980865478515625, 6.062492370605469]",6.02
3lka,2.82,"[4.139756202697754, 4.18065071105957, 4.442975044250488, 4.478160858154297, 3.96399188041687, 4.405060768127441, 4.729244232177734, 4.197903633117676, 4.1995530128479, 4.33094596862793]",4.31
3n76,6.85,"[6.394845962524414, 6.402164459228516, 6.11948299407959, 6.92740535736084, 5.9607133865356445, 6.439426422119141, 6.045449256896973, 6.337878227233887, 6.253806114196777, 6.028616905212402]",6.29
3n86,5.64,"[5.683999061584473, 5.422630310058594, 5.6147308349609375, 5.600065231323242, 5.480897903442383, 5.627711296081543, 5.643100738525391, 5.57425594329834, 5.401616096496582, 5.565563201904297]",5.56
3nq9,4.03,"[4.119691848754883, 4.3819169998168945, 4.164996147155762, 3.9206066131591797, 3.822510242462158, 4.211171627044678, 4.12412166595459, 4.209515571594238, 4.192743301391602, 4.31553840637207]",4.15
3nx7,8.1,"[5.532525062561035, 5.322200775146484, 5.443055152893066, 5.179166793823242, 5.36093807220459, 5.220219612121582, 5.483821868896484, 5.260672569274902, 5.159158706665039, 5.32187557220459]",5.33
3o9i,11.82,"[8.344526290893555, 7.884809494018555, 7.735220909118652, 8.006814002990723, 8.241943359375, 8.3275785446167, 7.880095481872559, 8.8051118850708, 7.787151336669922, 8.654929161071777]",8.17
3ozs,5.33,"[6.065826416015625, 5.423503875732422, 6.06014347076416, 5.316824913024902, 6.116702079772949, 5.521717071533203, 5.503958702087402, 5.805292129516602, 5.4757890701293945, 6.061602592468262]",5.74
3ozt,4.13,"[5.993818283081055, 5.391809463500977, 5.5413970947265625, 4.911064147949219, 5.638794898986816, 5.519890785217285, 5.64064884185791, 5.436008453369141, 5.112663269042969, 5.536598205566406]",5.47
3p5o,7.26,"[7.198826789855957, 6.17353630065918, 7.093621253967285, 6.437115669250488, 7.254768371582031, 6.67857551574707, 7.321066856384277, 6.520023345947266, 7.322168350219727, 6.980724334716797]",6.9
3prs,7.82,"[8.66852855682373, 8.373448371887207, 7.338436126708984, 8.119861602783203, 7.719419479370117, 7.660896301269531, 7.21115779876709, 7.58448600769043, 7.681073188781738, 7.721880912780762]",7.81
3pww,7.32,"[8.258058547973633, 8.614506721496582, 7.376067161560059, 7.689138412475586, 8.599652290344238, 7.444449424743652, 7.50065803527832, 7.8536529541015625, 7.594433784484863, 7.706663131713867]",7.86
3qqs,5.82,"[4.8043212890625, 5.042407989501953, 5.1561737060546875, 4.616738319396973, 4.816588401794434, 4.659262657165527, 4.8919997215271, 5.052783012390137, 4.854769706726074, 5.2266845703125]",4.91
3rlr,7.52,"[6.762948036193848, 6.210907936096191, 6.910185813903809, 7.2016191482543945, 6.910320281982422, 6.475890159606934, 6.7083587646484375, 6.849737167358398, 7.193671226501465, 6.841279029846191]",6.81
3tsk,7.17,"[6.7142229080200195, 6.903059959411621, 8.037899017333984, 7.264421463012695, 6.829524993896484, 7.381572723388672, 7.337102890014648, 8.02770709991455, 7.758767127990723, 7.153403282165527]",7.34
3twp,3.92,"[4.206538200378418, 3.9545228481292725, 4.068305492401123, 3.92575740814209, 4.079401016235352, 3.6307432651519775, 4.040996551513672, 4.03934383392334, 3.7978575229644775, 4.300329208374023]",4.0
3u5j,5.61,"[6.294486045837402, 6.66124153137207, 6.107259750366211, 6.784415245056152, 6.366894721984863, 6.578671455383301, 7.413646697998047, 6.965916633605957, 6.752891540527344, 6.475292205810547]",6.64
3ui7,9.0,"[6.720328330993652, 6.578084945678711, 6.351956367492676, 7.116703987121582, 6.756623268127441, 6.622645378112793, 6.77982234954834, 6.995517730712891, 6.316112518310547, 6.933701515197754]",6.72
3uo4,6.52,"[7.796290397644043, 7.527657508850098, 7.500822067260742, 7.74846076965332, 7.595600128173828, 7.936748504638672, 7.494068145751953, 7.041784286499023, 7.699816703796387, 7.411243438720703]",7.58
3up2,7.4,"[6.225594520568848, 6.489570617675781, 7.031091690063477, 6.946561813354492, 6.8830366134643555, 6.625946044921875, 6.736969947814941, 6.68416690826416, 6.448204040527344, 6.917425155639648]",6.7
3uuo,7.96,"[6.634617805480957, 7.003190040588379, 6.828298568725586, 6.444273948669434, 6.9769744873046875, 6.805907249450684, 6.33973503112793, 6.484766006469727, 6.480685234069824, 6.331977844238281]",6.63
3wtj,6.53,"[5.520245552062988, 5.623307228088379, 5.711128234863281, 6.168603897094727, 5.525010108947754, 5.936287879943848, 5.731672286987305, 5.971299171447754, 6.009792327880859, 5.946707725524902]",5.81
3wz8,5.82,"[7.782199859619141, 7.537176132202148, 7.536623954772949, 7.616209030151367, 6.95218563079834, 7.0173749923706055, 6.669661521911621, 7.451153755187988, 6.789000511169434, 7.2725419998168945]",7.26
4agn,3.97,"[5.970318794250488, 5.534955024719238, 5.797269821166992, 5.804965972900391, 5.678783416748047, 6.151256561279297, 6.653449058532715, 5.817563056945801, 6.03228759765625, 6.141538619995117]",5.96
4agp,4.69,"[6.443750381469727, 6.520003318786621, 7.425950050354004, 7.634698867797852, 6.662655830383301, 6.4983415603637695, 7.164825439453125, 6.303495407104492, 7.603100776672363, 6.596260070800781]",6.89
4agq,5.01,"[6.437534332275391, 6.548574447631836, 6.316031455993652, 6.5446062088012695, 7.529294013977051, 6.543907165527344, 6.383647918701172, 6.548733711242676, 7.012889862060547, 6.620379447937012]",6.65
4ciw,4.82,"[5.021472930908203, 5.249337196350098, 4.327787399291992, 4.413694381713867, 4.534478187561035, 4.861400604248047, 4.950006484985352, 4.408851623535156, 5.3430376052856445, 4.793954372406006]",4.79
4dld,5.82,"[5.084794044494629, 4.8648576736450195, 4.9634552001953125, 5.093380928039551, 4.9739789962768555, 6.336620330810547, 5.069781303405762, 4.989223480224609, 4.806128025054932, 6.164960861206055]",5.23
4f2w,11.3,"[6.88382625579834, 7.354280471801758, 7.305116653442383, 7.185305595397949, 7.294251441955566, 7.277711868286133, 7.241086959838867, 7.397382736206055, 7.012845993041992, 7.252681732177734]",7.22
4f3c,11.82,"[7.120964050292969, 7.015867233276367, 7.1889142990112305, 7.227728843688965, 7.85694694519043, 6.913243293762207, 7.009417533874512, 7.450148582458496, 7.1659135818481445, 7.328080177307129]",7.23
4gid,10.77,"[9.309563636779785, 9.597289085388184, 8.676218032836914, 9.926459312438965, 8.499862670898438, 8.16000747680664, 8.333011627197266, 8.63168716430664, 9.585896492004395, 8.502445220947266]",8.92
4j28,5.7,"[5.814696311950684, 6.31298828125, 6.177687644958496, 5.952892303466797, 5.826571464538574, 5.7765302658081055, 6.305757522583008, 4.653993606567383, 6.333422660827637, 5.670297622680664]",5.88
4jfs,5.27,"[5.827794075012207, 5.096478462219238, 5.608585357666016, 4.839607238769531, 4.550631523132324, 5.65934944152832, 5.75724983215332, 5.621004104614258, 5.654232978820801, 5.671296119689941]",5.43
4jxs,4.74,"[5.471962928771973, 5.807062149047852, 5.79241943359375, 5.889013290405273, 5.7273712158203125, 6.144268989562988, 5.949731826782227, 6.08145809173584, 6.0627851486206055, 6.353058815002441]",5.93
4k18,8.96,"[6.91010856628418, 6.5686750411987305, 6.9123735427856445, 6.667316436767578, 6.5336713790893555, 6.772787094116211, 6.722681999206543, 6.735001564025879, 7.996861457824707, 7.377438545227051]",6.92
4kz6,3.1,"[5.474903106689453, 5.136763572692871, 4.834734916687012, 5.093727111816406, 4.993003845214844, 5.0115203857421875, 5.47359561920166, 5.235879898071289, 5.114997863769531, 5.26295280456543]",5.16
4kzq,6.1,"[5.222652435302734, 5.576535224914551, 5.640899658203125, 5.4690093994140625, 5.7019500732421875, 5.735237121582031, 5.364648818969727, 5.167403221130371, 6.392040252685547, 5.731046676635742]",5.6
4kzu,6.5,"[6.561923027038574, 7.020103454589844, 6.565995216369629, 6.03717041015625, 6.730284690856934, 6.158266067504883, 6.265639305114746, 6.4076948165893555, 6.728458404541016, 5.67453670501709]",6.42
4llx,2.89,"[4.247211456298828, 4.079140663146973, 4.414040565490723, 4.306610107421875, 4.122176170349121, 4.276451110839844, 4.237601280212402, 4.326667785644531, 4.32808780670166, 4.3213582038879395]",4.27
4lzs,4.8,"[4.650381088256836, 4.626564025878906, 4.727390766143799, 5.008073806762695, 4.9491705894470215, 4.55020809173584, 4.853938579559326, 5.046865463256836, 4.941132545471191, 4.610965728759766]",4.8
4m0y,6.46,"[5.9741010665893555, 6.5135498046875, 6.1056976318359375, 5.837879180908203, 6.534772872924805, 6.300738334655762, 6.328865051269531, 6.698887825012207, 5.776155471801758, 6.32966423034668]",6.24
4ogj,6.79,"[7.659137725830078, 7.953892707824707, 8.232536315917969, 9.087966918945312, 7.127835273742676, 8.979777336120605, 8.61815071105957, 7.9381208419799805, 7.556617736816406, 7.7806196212768555]",8.09
4pcs,7.85,"[5.847159385681152, 6.100089073181152, 5.159255027770996, 5.843401908874512, 5.811186790466309, 6.014866828918457, 5.954100608825684, 6.415990829467773, 6.224035263061523, 5.63399600982666]",5.9
4wiv,6.26,"[6.616494178771973, 7.254594802856445, 7.3663530349731445, 7.428832054138184, 7.089730262756348, 6.8495635986328125, 6.8130693435668945, 6.582653999328613, 6.818020820617676, 6.836285591125488]",6.97
5a7b,3.57,"[6.645327568054199, 7.243241310119629, 6.7675933837890625, 6.993125915527344, 6.805075645446777, 7.029726982116699, 6.799957275390625, 6.084734916687012, 6.650821685791016, 6.567517280578613]",6.76
5aba,2.98,"[6.080390930175781, 5.938088417053223, 6.417369842529297, 6.49433708190918, 6.592734336853027, 6.226383209228516, 6.428495407104492, 5.7096662521362305, 5.458696365356445, 5.570283889770508]",6.09
5c28,5.66,"[4.7598066329956055, 4.579090118408203, 4.634698867797852, 4.522060394287109, 4.858572959899902, 4.667837142944336, 4.782423973083496, 4.731217384338379, 4.692768096923828, 4.660025119781494]",4.69
5c2h,11.09,"[7.978228569030762, 7.422025680541992, 8.109314918518066, 7.391243934631348, 8.604397773742676, 8.179950714111328, 8.080700874328613, 8.040504455566406, 8.355504035949707, 8.292421340942383]",8.05
5dwr,11.22,"[7.336062431335449, 7.447946548461914, 8.24828052520752, 7.341357231140137, 8.11013412475586, 7.445557594299316, 8.235584259033203, 7.855124473571777, 7.484301567077637, 8.176941871643066]",7.77
