pdbid,real,predictions,mean_pred
3fcq,2.77,"[4.239891052246094, 4.522391319274902, 3.930971384048462, 4.3406219482421875, 4.247478485107422, 4.176274299621582, 3.8480732440948486, 4.314602851867676, 4.156338691711426, 4.186769485473633]",4.2
3g0w,9.52,"[6.8545989990234375, 7.2565460205078125, 7.1289777755737305, 7.016562461853027, 7.176057815551758, 7.338462829589844, 6.894742965698242, 6.923175811767578, 7.019411087036133, 7.288678169250488]",7.09
3gbb,6.9,"[5.730537414550781, 5.922118186950684, 5.840466499328613, 5.849839210510254, 6.021707534790039, 5.450299263000488, 5.521404266357422, 5.692483901977539, 5.229671478271484, 5.200966835021973]",5.65
3gr2,2.52,"[4.089568138122559, 4.801966667175293, 4.869919776916504, 4.703210830688477, 4.241366863250732, 4.721718788146973, 5.146045684814453, 4.357596397399902, 4.9993085861206055, 5.198801040649414]",4.71
3gv9,2.12,"[3.898085355758667, 3.9823880195617676, 4.047027587890625, 4.023070335388184, 4.203652381896973, 3.7347776889801025, 4.280040740966797, 4.393764972686768, 4.093122482299805, 4.185829162597656]",4.08
3jya,6.89,"[5.659178733825684, 5.520598411560059, 5.468740463256836, 6.056519508361816, 5.453739166259766, 5.92385196685791, 5.337879180908203, 6.240730285644531, 5.39753532409668, 5.705888748168945]",5.68
3lka,2.82,"[4.468692779541016, 4.173801422119141, 4.503792762756348, 4.511853218078613, 4.183524131774902, 4.949901103973389, 4.697944641113281, 4.254199028015137, 4.672562599182129, 4.877030372619629]",4.53
3n76,6.85,"[6.258884429931641, 6.527727127075195, 6.035292625427246, 6.288555145263672, 6.134310722351074, 6.041050910949707, 6.084283828735352, 6.2704057693481445, 6.181051254272461, 6.325839996337891]",6.21
3n86,5.64,"[6.317892074584961, 6.517535209655762, 6.618602752685547, 6.7121076583862305, 6.268180847167969, 6.558565139770508, 6.355767250061035, 6.656007766723633, 6.407467842102051, 6.773955345153809]",6.52
3nq9,4.03,"[4.074522972106934, 3.9266257286071777, 3.681011438369751, 3.7952938079833984, 4.162716865539551, 4.160756587982178, 3.9134016036987305, 4.244848251342773, 4.572194576263428, 4.150920867919922]",4.07
3nx7,8.1,"[5.865321159362793, 5.964777946472168, 4.417574882507324, 4.891658782958984, 5.7765092849731445, 5.517784118652344, 5.694082260131836, 5.698718070983887, 4.785825729370117, 4.9727959632873535]",5.36
3o9i,11.82,"[9.753447532653809, 9.314706802368164, 9.833525657653809, 9.792651176452637, 9.206685066223145, 9.952178001403809, 9.582720756530762, 10.098555564880371, 9.457600593566895, 10.24239444732666]",9.72
3ozs,5.33,"[7.339634895324707, 6.070830345153809, 6.562270164489746, 7.050594329833984, 6.870615005493164, 6.582477569580078, 6.79115104675293, 6.523228645324707, 6.856266021728516, 7.091311454772949]",6.77
3ozt,4.13,"[6.709599494934082, 6.425295829772949, 6.810152053833008, 6.158220291137695, 6.293978691101074, 6.399197578430176, 6.13875675201416, 5.801299095153809, 6.472107887268066, 6.307188034057617]",6.35
3p5o,7.26,"[6.745672225952148, 6.941710472106934, 6.874624252319336, 7.438052177429199, 6.519326210021973, 7.053999900817871, 7.1560468673706055, 6.535739898681641, 6.519284248352051, 7.3059282302856445]",6.91
3prs,7.82,"[9.325504302978516, 8.755085945129395, 8.907967567443848, 8.345039367675781, 8.773499488830566, 7.820638656616211, 7.634520530700684, 8.054861068725586, 8.201226234436035, 8.23572063446045]",8.41
3pww,7.32,"[8.222912788391113, 9.329207420349121, 8.128487586975098, 8.314270973205566, 8.552986145019531, 8.229933738708496, 8.653989791870117, 8.805481910705566, 8.543405532836914, 8.330622673034668]",8.51
3qqs,5.82,"[5.6929121017456055, 5.9100542068481445, 5.221280097961426, 5.164156913757324, 5.562644004821777, 5.925113677978516, 5.738140106201172, 5.535739898681641, 5.892709732055664, 5.355419158935547]",5.6
3rlr,7.52,"[7.007316589355469, 6.977752685546875, 7.174864768981934, 6.560944557189941, 7.107587814331055, 7.282914161682129, 6.906261444091797, 7.1161298751831055, 7.124151229858398, 6.492226600646973]",6.98
3tsk,7.17,"[6.709743499755859, 6.748459815979004, 7.320423126220703, 7.444780349731445, 6.694400787353516, 7.25041389465332, 7.367518424987793, 7.657126426696777, 7.775565147399902, 6.948451995849609]",7.19
3twp,3.92,"[3.8864901065826416, 3.7360122203826904, 3.727309465408325, 3.45439076423645, 3.6143860816955566, 3.9682648181915283, 3.89963960647583, 3.843064069747925, 3.44161057472229, 3.5805819034576416]",3.72
3u5j,5.61,"[7.118070602416992, 7.1234588623046875, 6.184350967407227, 6.98817253112793, 7.218732833862305, 6.823381423950195, 6.592113494873047, 7.2190446853637695, 6.813898086547852, 6.821469306945801]",6.89
3ui7,9.0,"[6.646090507507324, 7.192572593688965, 7.059358596801758, 7.125103950500488, 6.706240653991699, 7.344830513000488, 7.292848587036133, 6.983114242553711, 7.012613296508789, 6.969966888427734]",7.03
3uo4,6.52,"[7.934825897216797, 8.039628982543945, 8.002174377441406, 7.6934967041015625, 7.793713569641113, 7.417749404907227, 7.868019104003906, 8.263459205627441, 7.901432991027832, 7.300501823425293]",7.82
3up2,7.4,"[7.481378555297852, 7.575678825378418, 6.984993934631348, 7.478250503540039, 7.355862617492676, 7.1938629150390625, 7.255319595336914, 7.335237503051758, 7.749692916870117, 6.848402976989746]",7.33
3uuo,7.96,"[6.721158027648926, 7.3226213455200195, 7.317397117614746, 7.230740547180176, 7.379040718078613, 6.735777854919434, 6.911320686340332, 7.21348762512207, 7.28150749206543, 6.780185699462891]",7.09
3wtj,6.53,"[5.658495903015137, 6.014708518981934, 5.913724899291992, 6.328075408935547, 5.730243682861328, 6.173488616943359, 6.062593460083008, 6.332477569580078, 6.1190643310546875, 5.791767120361328]",6.01
3wz8,5.82,"[7.446600914001465, 7.935412406921387, 8.123758316040039, 7.9221038818359375, 7.786342620849609, 7.488132476806641, 7.037374496459961, 7.610428810119629, 7.062249183654785, 7.142016410827637]",7.56
4agn,3.97,"[5.758847236633301, 6.152486801147461, 5.692816734313965, 6.134142875671387, 6.277484893798828, 5.724946022033691, 6.02922248840332, 6.046535491943359, 6.24708366394043, 6.210720062255859]",6.03
4agp,4.69,"[7.401739120483398, 6.877012252807617, 6.811368942260742, 6.833765029907227, 7.680914878845215, 6.565791130065918, 6.9755706787109375, 7.1776933670043945, 7.1325178146362305, 6.966280937194824]",7.04
4agq,5.01,"[6.89939022064209, 7.835841178894043, 7.293105125427246, 6.839803695678711, 7.511593818664551, 7.246030807495117, 6.581343650817871, 6.9454545974731445, 6.944068908691406, 6.772422790527344]",7.09
4ciw,4.82,"[5.216523170471191, 5.213461875915527, 4.381318092346191, 4.482291221618652, 4.748605728149414, 5.083678245544434, 5.031169891357422, 4.507134437561035, 5.455362319946289, 5.10343074798584]",4.92
4dld,5.82,"[5.141518592834473, 5.554104804992676, 4.624791145324707, 4.27531623840332, 5.63393497467041, 6.73600959777832, 4.727056503295898, 5.542660713195801, 4.371131896972656, 6.529857635498047]",5.31
4f2w,11.3,"[6.729428291320801, 7.351936340332031, 7.520593643188477, 7.416529655456543, 7.153563499450684, 7.700883865356445, 7.713006973266602, 7.231122970581055, 6.963310241699219, 7.469524383544922]",7.32
4f3c,11.82,"[7.5587921142578125, 7.2738447189331055, 7.301169395446777, 7.351734161376953, 7.673870086669922, 7.141375541687012, 7.500234603881836, 7.5956621170043945, 7.1579084396362305, 7.55926513671875]",7.41
4gid,10.77,"[8.195244789123535, 8.345968246459961, 8.365056037902832, 8.674991607666016, 7.8765668869018555, 8.03842544555664, 7.964970588684082, 7.635062217712402, 7.805561065673828, 7.7726593017578125]",8.07
4j28,5.7,"[5.711173057556152, 5.590181350708008, 5.49753475189209, 5.709385871887207, 5.447267532348633, 5.929054260253906, 5.56976318359375, 5.335565567016602, 5.449557304382324, 5.7554473876953125]",5.6
4jfs,5.27,"[5.428801536560059, 4.917261123657227, 5.404689788818359, 4.768030166625977, 4.715610504150391, 5.306288719177246, 5.2647199630737305, 5.503418922424316, 5.418780326843262, 5.118251800537109]",5.18
4jxs,4.74,"[6.718265533447266, 6.919511795043945, 6.419029235839844, 6.599079132080078, 6.029823303222656, 6.622624397277832, 6.513025283813477, 6.4236345291137695, 6.617029190063477, 6.658389091491699]",6.55
4k18,8.96,"[7.100197792053223, 6.495950698852539, 7.532498359680176, 7.0085601806640625, 6.777923583984375, 7.309928894042969, 7.0511274337768555, 7.010551452636719, 7.028704643249512, 7.231454849243164]",7.05
4kz6,3.1,"[4.683559417724609, 4.488981246948242, 4.277535438537598, 4.251932621002197, 4.385221481323242, 4.283787250518799, 4.610786437988281, 4.678969383239746, 4.611971855163574, 4.564699172973633]",4.48
4kzq,6.1,"[6.048896789550781, 6.13637638092041, 5.874584197998047, 5.8310651779174805, 5.616385459899902, 6.3248395919799805, 6.221144676208496, 6.100686073303223, 5.967050552368164, 6.024897575378418]",6.01
4kzu,6.5,"[6.427944183349609, 5.957200050354004, 6.556103706359863, 6.278653144836426, 6.308985710144043, 6.034604072570801, 6.284642219543457, 6.315046310424805, 6.221668243408203, 6.529419898986816]",6.29
4llx,2.89,"[3.47267746925354, 3.759833335876465, 3.712165594100952, 3.888636589050293, 3.6709938049316406, 3.9020004272460938, 3.846583604812622, 3.9223341941833496, 3.8474066257476807, 3.804473638534546]",3.78
4lzs,4.8,"[4.300576210021973, 4.509819030761719, 4.957953453063965, 4.620571136474609, 4.64973258972168, 4.662777900695801, 5.257730484008789, 4.770821571350098, 4.505120277404785, 4.647763252258301]",4.69
4m0y,6.46,"[5.7928619384765625, 5.4822797775268555, 6.457060813903809, 5.755348205566406, 5.666379928588867, 5.782374382019043, 5.854050636291504, 5.513190269470215, 5.83612060546875, 5.458756446838379]",5.76
4ogj,6.79,"[7.089221954345703, 7.96544075012207, 7.842898368835449, 8.232057571411133, 8.036578178405762, 7.585761070251465, 7.741399765014648, 7.512938499450684, 6.839929580688477, 7.954171180725098]",7.68
4pcs,7.85,"[6.006013870239258, 5.413541793823242, 5.607422828674316, 5.451970100402832, 5.362007141113281, 5.810379981994629, 6.229450225830078, 5.554903984069824, 5.58271598815918, 5.386636734008789]",5.64
4wiv,6.26,"[6.565457344055176, 7.083188056945801, 7.304407119750977, 6.4247941970825195, 7.2617082595825195, 6.882030487060547, 7.098261833190918, 6.6383514404296875, 6.640470504760742, 7.092500686645508]",6.9
5a7b,3.57,"[7.115362167358398, 7.028543472290039, 6.804437637329102, 7.273289680480957, 7.0277862548828125, 6.707642555236816, 7.324629783630371, 6.800271987915039, 6.982715606689453, 7.080144882202148]",7.01
5aba,2.98,"[5.867779731750488, 5.980451583862305, 5.985325813293457, 6.830706596374512, 6.224697113037109, 5.885826110839844, 6.421383857727051, 6.197134017944336, 5.505537033081055, 6.8957624435424805]",6.18
5c28,5.66,"[4.753641128540039, 4.788219451904297, 4.668609619140625, 4.728019714355469, 4.990331649780273, 4.6957597732543945, 4.455819129943848, 4.458674430847168, 4.581567764282227, 4.788622856140137]",4.69
5c2h,11.09,"[7.818271636962891, 7.971261024475098, 7.88735294342041, 7.215367317199707, 8.063447952270508, 7.863519668579102, 8.113422393798828, 8.18645191192627, 8.176555633544922, 7.817732810974121]",7.91
5dwr,11.22,"[7.629510879516602, 8.31539535522461, 8.19491195678711, 8.197301864624023, 8.188837051391602, 8.16760540008545, 7.6749677658081055, 7.653323173522949, 7.771242141723633, 8.16419792175293]",8.0
