pdbid,real,predictions,mean_pred
3dx1,3.58,"[4.8087382316589355, 5.002565860748291, 5.024007320404053, 4.927491188049316, 5.055941581726074, 4.919095993041992, 4.845363616943359, 5.040031433105469, 4.843639850616455, 4.798004627227783]",4.93
3dx2,6.82,"[5.407557010650635, 5.65458869934082, 5.790616989135742, 5.490104675292969, 5.552994728088379, 5.719254493713379, 5.520986080169678, 5.4674835205078125, 5.191162109375, 5.659266471862793]",5.55
3dxg,2.4,"[4.753246784210205, 4.829043865203857, 4.422238826751709, 4.385095596313477, 4.758047580718994, 4.940616607666016, 4.591996192932129, 5.0815653800964355, 5.2809343338012695, 4.73883056640625]",4.78
3ehy,5.85,"[4.870581150054932, 5.232527732849121, 5.032589435577393, 5.106165885925293, 5.020224094390869, 4.965299129486084, 5.472670555114746, 5.20222282409668, 5.456293106079102, 5.374907970428467]",5.17
3ejr,8.57,"[6.984764099121094, 7.164628505706787, 7.329381942749023, 7.239873886108398, 7.6756720542907715, 6.827276229858398, 7.324653148651123, 7.2481160163879395, 7.153454780578613, 7.657961845397949]",7.26
3fcq,2.77,"[4.485229015350342, 4.642837047576904, 4.734619140625, 4.616791725158691, 4.731894016265869, 4.603253364562988, 4.4033989906311035, 4.563482284545898, 4.757876396179199, 4.680493354797363]",4.62
3g0w,9.52,"[7.134082317352295, 7.095450401306152, 7.720258712768555, 6.986634731292725, 6.799603462219238, 7.43137788772583, 6.939502716064453, 7.165409088134766, 7.380380630493164, 7.311088562011719]",7.2
3gbb,6.9,"[6.033391952514648, 5.753216743469238, 5.763974666595459, 5.790036201477051, 5.764788627624512, 6.025246620178223, 6.015830039978027, 5.641876697540283, 5.8723602294921875, 5.380612373352051]",5.8
3gr2,2.52,"[4.833029747009277, 5.061704635620117, 5.22275447845459, 4.637809753417969, 5.382758140563965, 5.083686828613281, 5.221525192260742, 4.60378885269165, 5.2286176681518555, 5.134166717529297]",5.04
3gv9,2.12,"[4.760517120361328, 4.779341220855713, 4.57493257522583, 4.569748878479004, 4.841464519500732, 4.973186016082764, 4.704631328582764, 4.826456546783447, 4.709001064300537, 4.662064552307129]",4.74
3jya,6.89,"[6.007749557495117, 5.968205451965332, 5.781282424926758, 5.3761138916015625, 5.993917465209961, 5.727427959442139, 5.725241184234619, 6.536438941955566, 5.916586875915527, 5.798625469207764]",5.88
3lka,2.82,"[4.665754318237305, 4.477426052093506, 4.817966938018799, 4.633694171905518, 4.668765544891357, 4.83665132522583, 4.779686450958252, 4.737439155578613, 4.446834087371826, 4.619792461395264]",4.67
3n76,6.85,"[6.302033424377441, 6.228063583374023, 6.002317905426025, 6.514812469482422, 5.995173931121826, 6.340602874755859, 6.214594841003418, 6.128928184509277, 6.0416364669799805, 5.978174209594727]",6.17
3n86,5.64,"[6.303170680999756, 6.458409786224365, 6.524956703186035, 6.353775978088379, 6.379022121429443, 6.545926570892334, 6.406960487365723, 6.39644718170166, 6.501061916351318, 6.054837703704834]",6.39
3nq9,4.03,"[4.158259868621826, 4.493924617767334, 4.459758758544922, 4.14710807800293, 4.1783342361450195, 4.393550395965576, 4.162487030029297, 4.272317886352539, 4.447570323944092, 4.273752212524414]",4.3
3nx7,8.1,"[5.932616233825684, 5.722769260406494, 5.304810047149658, 5.201383590698242, 5.573721885681152, 5.562005996704102, 5.496997356414795, 5.76458740234375, 4.908689975738525, 5.409231662750244]",5.49
3o9i,11.82,"[8.53185749053955, 7.883345603942871, 8.663549423217773, 8.545997619628906, 8.492311477661133, 8.766942024230957, 8.753701210021973, 8.120768547058105, 8.694401741027832, 8.823699951171875]",8.53
3ozs,5.33,"[6.306301593780518, 5.743923187255859, 5.813950538635254, 5.666374206542969, 6.175714015960693, 6.268261909484863, 5.759090900421143, 6.367068290710449, 6.523979187011719, 5.8910369873046875]",6.05
3ozt,4.13,"[5.872595310211182, 6.389562129974365, 6.125640392303467, 5.936888694763184, 5.677278518676758, 5.80716609954834, 5.936169147491455, 5.91825008392334, 5.800449371337891, 5.707113742828369]",5.92
3p5o,7.26,"[6.952263355255127, 7.066611289978027, 7.2887043952941895, 6.693493843078613, 6.525211334228516, 7.404455184936523, 7.058077335357666, 7.175624847412109, 7.055467128753662, 6.96778678894043]",7.02
3prs,7.82,"[8.393637657165527, 8.23707103729248, 7.766914367675781, 7.97235631942749, 8.925288200378418, 7.577191352844238, 7.306818008422852, 8.272998809814453, 7.916991710662842, 8.342843055725098]",8.07
3pww,7.32,"[8.566057205200195, 8.399316787719727, 7.823918342590332, 8.018348693847656, 8.8760404586792, 8.640509605407715, 8.910382270812988, 8.64026165008545, 8.83177375793457, 8.241024017333984]",8.49
3qqs,5.82,"[5.372262001037598, 5.145780563354492, 5.343186378479004, 5.3557586669921875, 5.539463043212891, 5.365172386169434, 5.320581436157227, 5.405160903930664, 5.0122575759887695, 5.5836286544799805]",5.34
3rlr,7.52,"[6.395355701446533, 6.359036445617676, 6.526298522949219, 6.862424850463867, 6.454825401306152, 6.568917274475098, 6.413568496704102, 6.702400207519531, 6.600157737731934, 6.367116928100586]",6.53
3tsk,7.17,"[7.184364318847656, 7.463649272918701, 8.20434856414795, 7.82305908203125, 7.613261699676514, 8.065032958984375, 7.953968048095703, 8.069012641906738, 8.06844711303711, 7.745271682739258]",7.82
3twp,3.92,"[4.239091873168945, 4.0964155197143555, 4.276582717895508, 4.144176006317139, 4.339213848114014, 3.7889204025268555, 4.012217044830322, 4.26885986328125, 4.043788909912109, 4.514448165893555]",4.17
3u5j,5.61,"[6.131350517272949, 6.393150329589844, 6.523333549499512, 6.4297380447387695, 6.471719264984131, 6.300085067749023, 6.968261241912842, 6.407919883728027, 6.185500144958496, 6.15949821472168]",6.4
3ui7,9.0,"[6.849577903747559, 6.666821479797363, 6.629348278045654, 7.412430763244629, 6.896900177001953, 6.926214694976807, 7.181968688964844, 7.251364707946777, 6.732572078704834, 6.796838760375977]",6.93
3uo4,6.52,"[7.6885833740234375, 7.440684795379639, 7.165938377380371, 7.540569305419922, 7.585658550262451, 7.687225818634033, 7.565701007843018, 7.6690826416015625, 7.574928283691406, 7.353288650512695]",7.53
3up2,7.4,"[6.954909801483154, 7.122837066650391, 6.726500034332275, 7.167506217956543, 7.371828079223633, 7.2017621994018555, 7.605940818786621, 7.346348762512207, 7.139908790588379, 6.916193008422852]",7.16
3uuo,7.96,"[6.782121658325195, 6.839563846588135, 6.909990310668945, 6.546413421630859, 6.8271379470825195, 6.972593784332275, 6.4618024826049805, 6.6747636795043945, 6.976006031036377, 6.4963507652282715]",6.75
3wtj,6.53,"[5.839576721191406, 5.701822280883789, 5.675698757171631, 6.006850719451904, 5.6178879737854, 5.991494178771973, 5.744867324829102, 5.78120231628418, 6.02842378616333, 5.958833694458008]",5.83
3wz8,5.82,"[6.814115524291992, 8.008420944213867, 7.450767993927002, 7.913050651550293, 7.2319254875183105, 6.81656551361084, 6.991943359375, 7.8403520584106445, 7.08498477935791, 7.635390758514404]",7.38
4agn,3.97,"[6.21026611328125, 6.081792831420898, 5.734798908233643, 6.061330318450928, 5.979909896850586, 6.152565956115723, 6.616887092590332, 6.392461776733398, 6.559234619140625, 6.274238586425781]",6.21
4agp,4.69,"[6.836423873901367, 7.102520942687988, 6.969197750091553, 7.212698936462402, 6.6662139892578125, 6.892855644226074, 7.7114129066467285, 7.349046230316162, 6.881650447845459, 7.291344165802002]",7.09
4agq,5.01,"[6.584318161010742, 6.615455150604248, 6.4324469566345215, 6.990656852722168, 7.557269096374512, 6.8836565017700195, 6.16666316986084, 7.241282939910889, 6.8440470695495605, 6.644736289978027]",6.8
4ciw,4.82,"[5.530341625213623, 5.096593856811523, 5.0262227058410645, 5.277373313903809, 5.298748016357422, 5.523200035095215, 5.3380632400512695, 5.246301651000977, 5.383030414581299, 5.47241735458374]",5.32
4dld,5.82,"[5.886562347412109, 5.858604431152344, 5.669159889221191, 5.343313694000244, 5.370746612548828, 6.210914134979248, 5.247799396514893, 5.7856645584106445, 5.179426193237305, 6.222660064697266]",5.68
4f2w,11.3,"[6.757365703582764, 6.8798723220825195, 7.401446342468262, 7.088291168212891, 6.846249103546143, 6.928074836730957, 7.459644317626953, 6.862829685211182, 7.068563938140869, 7.422568321228027]",7.07
4f3c,11.82,"[6.954514503479004, 6.8285746574401855, 7.212042808532715, 7.007962226867676, 7.447852611541748, 7.038852214813232, 6.925601959228516, 7.256897926330566, 7.644453048706055, 7.235837459564209]",7.16
4gid,10.77,"[8.774989128112793, 9.204089164733887, 8.988526344299316, 9.210369110107422, 7.725642204284668, 8.469664573669434, 8.222102165222168, 7.5478434562683105, 8.58949089050293, 8.508164405822754]",8.52
4j28,5.7,"[5.965083122253418, 6.142494201660156, 5.866789817810059, 5.96049165725708, 5.860167503356934, 5.5968475341796875, 6.046605587005615, 5.744199275970459, 6.324863433837891, 6.010270595550537]",5.95
4jfs,5.27,"[5.658930778503418, 5.586301326751709, 5.790031909942627, 5.713055610656738, 5.5778398513793945, 5.468660354614258, 5.33272647857666, 5.548033714294434, 5.683770179748535, 5.24304723739624]",5.56
4jxs,4.74,"[6.497673034667969, 6.4807963371276855, 6.032649517059326, 5.954141616821289, 6.497809410095215, 6.176792144775391, 6.52775764465332, 6.034477710723877, 6.491817951202393, 6.460738182067871]",6.32
4k18,8.96,"[7.4169511795043945, 6.858551979064941, 6.545013427734375, 7.2486748695373535, 7.06416130065918, 7.353677749633789, 7.381930828094482, 7.03902006149292, 7.448163032531738, 8.139415740966797]",7.25
4kz6,3.1,"[5.169376373291016, 5.340509414672852, 5.795237064361572, 4.933073997497559, 5.048091411590576, 5.019526958465576, 5.015359401702881, 5.319843769073486, 5.567529678344727, 5.149969577789307]",5.24
4kzq,6.1,"[5.494767189025879, 5.3110480308532715, 5.427477836608887, 5.832026481628418, 5.813089370727539, 5.3392109870910645, 5.661749362945557, 5.395184516906738, 5.684561729431152, 5.49454402923584]",5.55
4kzu,6.5,"[5.927614688873291, 6.413544654846191, 5.962833881378174, 5.818295478820801, 5.926220893859863, 5.574217796325684, 5.890044212341309, 5.617933750152588, 5.543936729431152, 6.020574569702148]",5.87
4llx,2.89,"[4.329406261444092, 4.303961277008057, 4.390410900115967, 4.288506507873535, 4.307426452636719, 4.263088226318359, 4.305723190307617, 4.300168514251709, 4.433471202850342, 4.357535362243652]",4.33
4lzs,4.8,"[4.857452392578125, 4.839742183685303, 5.1839141845703125, 4.993328094482422, 4.848259925842285, 5.174901485443115, 5.261395454406738, 4.871729850769043, 5.019495964050293, 5.201620101928711]",5.03
4m0y,6.46,"[5.849791526794434, 5.808318138122559, 6.3872833251953125, 6.1898322105407715, 6.225985527038574, 5.946897983551025, 5.978324890136719, 5.816305160522461, 6.0815815925598145, 5.971428871154785]",6.03
4ogj,6.79,"[8.602245330810547, 7.725483417510986, 8.022332191467285, 8.37537956237793, 7.891326904296875, 8.139434814453125, 8.114093780517578, 7.945573806762695, 8.078498840332031, 7.847618103027344]",8.07
4pcs,7.85,"[6.2422285079956055, 5.838164329528809, 5.810406684875488, 5.813545227050781, 5.4793243408203125, 6.146082878112793, 6.0250983238220215, 6.271455764770508, 5.885509967803955, 5.756098747253418]",5.93
4wiv,6.26,"[7.349925994873047, 6.843210220336914, 6.745169639587402, 6.901759147644043, 6.805266857147217, 6.850231170654297, 6.959151744842529, 7.07510232925415, 6.122828006744385, 6.5175042152404785]",6.82
5a7b,3.57,"[7.271660804748535, 7.229093074798584, 7.324697971343994, 6.889983177185059, 7.258730888366699, 7.184451103210449, 7.840485572814941, 6.084498882293701, 7.015111446380615, 6.53141975402832]",7.06
5aba,2.98,"[6.401579856872559, 6.497076034545898, 6.011852741241455, 6.409983158111572, 6.381870269775391, 6.420746803283691, 6.07577657699585, 5.935868740081787, 5.839241027832031, 6.3225507736206055]",6.23
5c28,5.66,"[4.997383117675781, 4.635703086853027, 4.861019134521484, 4.788123607635498, 5.3058576583862305, 5.023775100708008, 4.90920352935791, 4.643827438354492, 4.811425685882568, 4.842735767364502]",4.88
5c2h,11.09,"[7.805883884429932, 7.670391082763672, 7.092523574829102, 7.470888137817383, 7.793536186218262, 8.120162010192871, 7.035378456115723, 7.192373275756836, 7.281727313995361, 7.9437575340271]",7.54
5dwr,11.22,"[8.255081176757812, 7.712570667266846, 8.358783721923828, 8.095048904418945, 8.253044128417969, 8.055431365966797, 8.058328628540039, 7.722428798675537, 8.477195739746094, 8.011591911315918]",8.1
