pdbid,real,predictions,mean_pred
2xii,7.2,"[6.767231464385986, 6.74354887008667, 6.599245071411133, 7.183175563812256, 6.2671427726745605, 6.8323235511779785, 7.051389217376709, 7.052027225494385, 6.631111145019531, 6.591164588928223]",6.77
2yki,9.46,"[8.302068710327148, 7.83664083480835, 8.561314582824707, 8.594982147216797, 8.702553749084473, 8.48785400390625, 8.31205940246582, 8.445256233215332, 8.13886833190918, 8.48901653289795]",8.39
2ymd,3.16,"[5.1274895668029785, 4.74417781829834, 4.879916191101074, 5.189915657043457, 4.744318962097168, 5.000157356262207, 5.1820597648620605, 4.931985855102539, 4.959067344665527, 5.114084720611572]",4.99
3aru,3.22,"[5.35043478012085, 5.118340969085693, 5.5959649085998535, 5.719889163970947, 4.9060235023498535, 5.275145053863525, 5.512854099273682, 5.442346096038818, 5.4231038093566895, 5.222382545471191]",5.36
3ary,6.0,"[4.967121601104736, 5.610874176025391, 5.063491344451904, 4.906960487365723, 5.0245137214660645, 5.52386999130249, 5.731404781341553, 5.376076698303223, 5.467926502227783, 5.082460403442383]",5.28
3b27,5.16,"[5.886119842529297, 5.498698711395264, 5.856708526611328, 6.164009094238281, 5.98631477355957, 5.923186779022217, 5.894245624542236, 5.649783611297607, 5.743903160095215, 5.154524326324463]",5.78
3b5r,8.77,"[6.685776710510254, 6.809439182281494, 6.717868328094482, 7.047094821929932, 6.558043479919434, 6.624804973602295, 6.811887264251709, 6.60748815536499, 6.959006309509277, 6.683393478393555]",6.75
3b65,9.27,"[6.614721298217773, 6.207424640655518, 6.1798996925354, 6.218597412109375, 5.898245334625244, 6.19912576675415, 6.21404504776001, 6.446333885192871, 6.118099212646484, 6.218240737915039]",6.23
3b68,8.4,"[7.033029079437256, 6.807013034820557, 6.58427095413208, 6.627546787261963, 6.755069255828857, 6.526116847991943, 6.725741863250732, 6.66627836227417, 6.39738130569458, 6.944124698638916]",6.71
3d4z,4.89,"[4.338495254516602, 4.604637145996094, 4.760190486907959, 4.629582405090332, 4.473699569702148, 4.453449726104736, 4.307455062866211, 4.828760623931885, 4.597098350524902, 4.410597801208496]",4.54
3d6q,3.76,"[5.179259300231934, 5.255956172943115, 5.8039751052856445, 4.984701156616211, 4.949522495269775, 6.010158061981201, 4.549813270568848, 5.890965938568115, 6.1584858894348145, 5.479499340057373]",5.43
3dx1,3.58,"[4.416029453277588, 4.383135795593262, 4.403440952301025, 4.598944187164307, 4.410696506500244, 4.287578105926514, 4.439708709716797, 4.335041046142578, 4.42868185043335, 4.4454216957092285]",4.41
3dx2,6.82,"[5.088551998138428, 5.216658115386963, 5.338525295257568, 5.08586311340332, 4.866633892059326, 4.8693695068359375, 5.5338873863220215, 5.293945789337158, 5.2416815757751465, 4.9522833824157715]",5.15
3dxg,2.4,"[5.317622661590576, 4.413777828216553, 4.845791339874268, 4.546413898468018, 4.896941661834717, 4.244166374206543, 4.550600051879883, 4.842836380004883, 5.47130012512207, 4.8390607833862305]",4.8
3ehy,5.85,"[4.955577850341797, 4.950525760650635, 5.212897777557373, 5.369609832763672, 5.086916923522949, 4.987679958343506, 5.348841190338135, 5.289490222930908, 5.739842414855957, 5.190911769866943]",5.21
3ejr,8.57,"[7.156737804412842, 6.333492755889893, 6.712377071380615, 7.123579502105713, 6.670248508453369, 6.870468616485596, 6.885107517242432, 6.95736837387085, 6.487985610961914, 6.999795913696289]",6.82
3fcq,2.77,"[4.723422527313232, 4.921255111694336, 4.745089054107666, 4.635306358337402, 4.846073627471924, 4.51547384262085, 4.765106678009033, 4.989781856536865, 4.7666425704956055, 5.208650588989258]",4.81
3g0w,9.52,"[6.653569221496582, 6.626013278961182, 7.091533660888672, 6.521965980529785, 6.55316162109375, 6.960179328918457, 6.3523478507995605, 6.915419101715088, 7.086032390594482, 7.019826412200928]",6.78
3gbb,6.9,"[5.939856052398682, 5.935885906219482, 5.4627861976623535, 5.854552268981934, 5.885217189788818, 5.268691539764404, 5.5253520011901855, 5.521320819854736, 5.739691257476807, 5.4954352378845215]",5.66
3gr2,2.52,"[4.717073440551758, 4.851996421813965, 4.4711737632751465, 5.36748743057251, 4.884733200073242, 4.338840007781982, 5.04221248626709, 4.477933883666992, 4.560671329498291, 4.500267028808594]",4.72
3gv9,2.12,"[4.04814338684082, 3.952630043029785, 4.552342891693115, 4.366738319396973, 4.547920227050781, 4.4216179847717285, 4.469882965087891, 4.703829765319824, 4.803743362426758, 4.110597133636475]",4.4
3jya,6.89,"[6.3716936111450195, 5.415441989898682, 5.948894023895264, 6.045165538787842, 5.38391637802124, 5.959976673126221, 5.917154788970947, 6.117197036743164, 5.347733020782471, 5.761690616607666]",5.83
3lka,2.82,"[4.1087470054626465, 3.9789867401123047, 4.496221542358398, 4.452596664428711, 4.6985931396484375, 4.603140830993652, 4.592319965362549, 4.57367467880249, 4.521884918212891, 4.4132585525512695]",4.44
3n76,6.85,"[5.745853900909424, 5.710842132568359, 5.747371196746826, 6.214087009429932, 5.951768398284912, 5.516695499420166, 5.500686168670654, 5.862314701080322, 5.777953147888184, 5.728968143463135]",5.78
3n86,5.64,"[5.653432369232178, 5.707705020904541, 5.816559314727783, 5.931406497955322, 5.670280933380127, 5.947135925292969, 5.762439727783203, 5.910661697387695, 5.714874267578125, 5.751939296722412]",5.79
3nq9,4.03,"[4.1320037841796875, 4.651040554046631, 4.271523475646973, 4.16926383972168, 3.901543140411377, 4.2788166999816895, 4.086225986480713, 3.9980955123901367, 4.21566915512085, 4.484074115753174]",4.22
3nx7,8.1,"[5.097398281097412, 5.27444314956665, 4.930448055267334, 4.949737548828125, 5.06583833694458, 5.115787506103516, 5.432653903961182, 5.5048322677612305, 4.958467960357666, 5.08547830581665]",5.14
3o9i,11.82,"[8.415216445922852, 7.925778865814209, 7.545177459716797, 8.100589752197266, 8.866086959838867, 8.426164627075195, 8.94844913482666, 8.307113647460938, 8.080330848693848, 7.566660404205322]",8.22
3ozs,5.33,"[5.576174259185791, 5.40748929977417, 6.697866439819336, 5.851014614105225, 4.927052974700928, 6.508699893951416, 6.091052055358887, 5.815881252288818, 6.121875286102295, 6.094890594482422]",5.91
3ozt,4.13,"[5.297696590423584, 6.1412434577941895, 6.505887031555176, 5.86411714553833, 5.508908748626709, 4.959516525268555, 6.087658405303955, 5.799429416656494, 6.65828275680542, 5.788210391998291]",5.86
3p5o,7.26,"[6.07891321182251, 6.534017086029053, 6.636140823364258, 6.71174955368042, 7.2608747482299805, 6.370932102203369, 6.576502323150635, 6.700575351715088, 6.49895715713501, 6.859594821929932]",6.62
3prs,7.82,"[8.477067947387695, 7.634211540222168, 7.5319437980651855, 7.909575939178467, 7.743057727813721, 6.746288776397705, 6.972740650177002, 7.008666515350342, 7.4684224128723145, 8.381446838378906]",7.59
3pww,7.32,"[7.474777698516846, 8.300003051757812, 8.105744361877441, 8.374032020568848, 7.860324859619141, 7.744946002960205, 7.733825206756592, 7.512125015258789, 7.700932502746582, 7.90494441986084]",7.87
3qqs,5.82,"[4.763138771057129, 5.321605205535889, 5.32306432723999, 5.741477966308594, 5.20532751083374, 4.931415557861328, 4.896343231201172, 5.530616283416748, 5.013345241546631, 5.380527973175049]",5.21
3rlr,7.52,"[6.381021022796631, 6.480854511260986, 6.530639171600342, 6.766037464141846, 6.570323944091797, 6.794182300567627, 6.638017177581787, 6.801436901092529, 7.169680118560791, 6.621263027191162]",6.68
3tsk,7.17,"[7.6768293380737305, 7.409002780914307, 8.32675552368164, 7.164787292480469, 6.7956109046936035, 7.764997959136963, 8.118500709533691, 7.942959308624268, 7.808917045593262, 7.811986446380615]",7.68
3twp,3.92,"[3.765536308288574, 3.732572555541992, 4.240182399749756, 3.961808681488037, 4.524645805358887, 3.6318564414978027, 4.103962421417236, 4.0666937828063965, 3.985654354095459, 4.397572994232178]",4.04
3u5j,5.61,"[6.514651775360107, 6.498147964477539, 6.206966876983643, 6.675725936889648, 6.376783847808838, 6.507490634918213, 7.483964920043945, 6.625015735626221, 6.714041709899902, 6.41726016998291]",6.6
3ui7,9.0,"[6.1369805335998535, 6.289280414581299, 6.243698596954346, 6.754681587219238, 6.552342414855957, 6.585713863372803, 6.853569984436035, 6.4852519035339355, 6.530581951141357, 6.654703617095947]",6.51
3uo4,6.52,"[7.684263229370117, 7.566891193389893, 7.4282450675964355, 7.359559059143066, 7.38633394241333, 7.635402202606201, 7.824038982391357, 7.828938961029053, 8.23118782043457, 7.212691307067871]",7.62
3up2,7.4,"[6.498023509979248, 6.187873363494873, 6.920621395111084, 6.202091693878174, 6.777816295623779, 6.223423480987549, 7.182610034942627, 6.826193332672119, 7.045766830444336, 7.11052942276001]",6.7
3uuo,7.96,"[6.348999500274658, 6.531355857849121, 6.477357387542725, 6.003206729888916, 6.789861679077148, 6.411825656890869, 5.960615158081055, 6.718120098114014, 6.027357578277588, 6.279306888580322]",6.35
3wtj,6.53,"[5.501823902130127, 5.301914691925049, 5.392635822296143, 5.906709671020508, 5.364555835723877, 5.982612133026123, 5.692324161529541, 5.7994465827941895, 5.769646167755127, 5.673306465148926]",5.64
3wz8,5.82,"[7.713719367980957, 7.367268085479736, 7.383667945861816, 6.7226033210754395, 8.024104118347168, 7.4543843269348145, 6.31518030166626, 7.754913330078125, 7.18073844909668, 6.462426662445068]",7.24
4agn,3.97,"[6.2088165283203125, 5.552958011627197, 6.054347515106201, 6.429091930389404, 5.669518947601318, 5.866929531097412, 6.358621120452881, 5.8496222496032715, 6.558384895324707, 5.442749500274658]",6.0
4agp,4.69,"[6.668391704559326, 6.218206405639648, 7.658876895904541, 6.5123820304870605, 7.8109540939331055, 6.98668909072876, 6.894367694854736, 7.236833095550537, 7.3733086585998535, 6.739664554595947]",7.01
4agq,5.01,"[6.7555832862854, 6.80954122543335, 6.5525312423706055, 6.841203212738037, 6.565352916717529, 6.556995868682861, 6.636754512786865, 6.473500728607178, 6.628848075866699, 6.855553150177002]",6.67
4ciw,4.82,"[4.775600910186768, 5.206884384155273, 4.701651096343994, 4.330623626708984, 4.895726680755615, 4.890879154205322, 4.8310465812683105, 4.90620231628418, 5.256645679473877, 4.855684280395508]",4.87
4dld,5.82,"[5.444212913513184, 5.16098165512085, 5.04876708984375, 5.542003631591797, 5.483740329742432, 6.390953063964844, 5.762955665588379, 5.244058132171631, 5.142604351043701, 6.07371711730957]",5.53
4f2w,11.3,"[6.227229595184326, 6.751176357269287, 7.24655294418335, 6.596355438232422, 6.844960689544678, 7.0612473487854, 7.0024094581604, 6.722004413604736, 6.645116329193115, 6.899326801300049]",6.8
4f3c,11.82,"[6.878658771514893, 6.623460292816162, 7.234211444854736, 6.891046047210693, 7.251285076141357, 7.049929141998291, 6.777615070343018, 7.0051398277282715, 7.1600260734558105, 7.153107166290283]",7.0
4gid,10.77,"[8.09418773651123, 8.325458526611328, 8.812811851501465, 8.40546703338623, 8.361939430236816, 8.381760597229004, 8.171055793762207, 7.928699970245361, 8.249092102050781, 8.280452728271484]",8.3
4j28,5.7,"[5.412766933441162, 5.8329644203186035, 5.8286967277526855, 5.51732873916626, 5.451639652252197, 5.693151950836182, 5.794101715087891, 5.994130611419678, 5.860900402069092, 6.616997241973877]",5.8
4jfs,5.27,"[5.4601826667785645, 5.1944403648376465, 4.977407455444336, 5.569631576538086, 5.627807140350342, 5.02170467376709, 5.38922643661499, 5.256133079528809, 4.935578346252441, 4.979325771331787]",5.24
4jxs,4.74,"[6.166623592376709, 6.02758264541626, 5.546990871429443, 5.688404560089111, 5.886677265167236, 5.892073154449463, 6.033605098724365, 6.196695804595947, 5.743471145629883, 5.956150054931641]",5.91
4k18,8.96,"[6.738032817840576, 6.026369571685791, 6.885002136230469, 6.445501327514648, 6.332855701446533, 6.344784259796143, 6.540510177612305, 6.866305351257324, 6.730618000030518, 7.001748085021973]",6.59
4kz6,3.1,"[5.427962303161621, 4.410629749298096, 5.202182292938232, 5.238372325897217, 5.393590927124023, 5.361785411834717, 4.945955276489258, 5.2581048011779785, 5.3604736328125, 5.601630687713623]",5.22
4kzq,6.1,"[5.557654857635498, 5.567142009735107, 5.44680643081665, 5.388393878936768, 5.10435152053833, 5.625882625579834, 5.7468342781066895, 5.479421615600586, 5.657583713531494, 5.4822998046875]",5.51
4kzu,6.5,"[5.957857608795166, 5.904726505279541, 5.943828105926514, 5.804277420043945, 5.958983898162842, 5.299155235290527, 5.853646755218506, 5.612168312072754, 5.8226447105407715, 5.941154479980469]",5.81
4llx,2.89,"[4.383001804351807, 3.7833385467529297, 4.130634784698486, 4.18229866027832, 4.073187828063965, 4.09906005859375, 4.320291996002197, 4.138040065765381, 4.074162483215332, 4.297850131988525]",4.15
4lzs,4.8,"[4.703847885131836, 4.8732733726501465, 4.723796367645264, 4.960567951202393, 5.155014514923096, 4.7714338302612305, 4.626005172729492, 5.157665729522705, 5.029659748077393, 4.374279022216797]",4.84
4m0y,6.46,"[6.34989595413208, 5.973484992980957, 5.695243835449219, 5.411930561065674, 5.677401542663574, 5.746837139129639, 5.789719104766846, 6.058205604553223, 6.407184600830078, 5.674174785614014]",5.88
4ogj,6.79,"[7.829371452331543, 7.07445764541626, 7.23319673538208, 7.669519424438477, 7.434142112731934, 8.210919380187988, 7.2527570724487305, 7.005133628845215, 8.272671699523926, 7.178413391113281]",7.52
4pcs,7.85,"[5.775815010070801, 5.45159387588501, 5.970412731170654, 5.582371234893799, 5.585153579711914, 5.708280086517334, 5.709431171417236, 6.630035877227783, 5.7225565910339355, 5.8011250495910645]",5.79
4wiv,6.26,"[7.111307621002197, 6.4832377433776855, 7.067864894866943, 6.334524631500244, 6.640269756317139, 6.344329833984375, 6.543550968170166, 6.9332966804504395, 6.003986835479736, 6.669701099395752]",6.61
5a7b,3.57,"[6.7897629737854, 7.14669132232666, 6.767512321472168, 7.9777703285217285, 6.742926120758057, 7.397170543670654, 7.152773380279541, 6.068553447723389, 7.359512805938721, 6.666768550872803]",7.01
5aba,2.98,"[5.880776405334473, 6.265716075897217, 5.880914211273193, 5.953389644622803, 5.6720781326293945, 5.561163425445557, 6.541032791137695, 5.61006498336792, 6.4391937255859375, 6.2185893058776855]",6.0
5c28,5.66,"[4.658135890960693, 4.6092047691345215, 4.376908779144287, 4.3482255935668945, 4.656387805938721, 4.582531929016113, 4.7060394287109375, 5.114293098449707, 4.460785865783691, 4.701779842376709]",4.62
5c2h,11.09,"[7.846710681915283, 7.698610782623291, 7.804992198944092, 7.6343183517456055, 8.087890625, 7.370963096618652, 7.61017370223999, 7.406212329864502, 8.044785499572754, 7.584795951843262]",7.71
5dwr,11.22,"[7.2849812507629395, 7.885836601257324, 7.5026535987854, 7.489346981048584, 7.5900068283081055, 7.37249231338501, 7.356292724609375, 7.261992454528809, 7.37947416305542, 7.352787494659424]",7.45
