pdbid,real,predictions,mean_pred
2yki,9.46,"[9.678561210632324, 8.9883394241333, 9.262985229492188, 8.498308181762695, 9.007594108581543, 8.947003364562988, 9.315641403198242, 8.677740097045898, 8.857471466064453, 9.08180046081543]",9.03
2ymd,3.16,"[5.7666425704956055, 5.4589762687683105, 5.622686862945557, 5.749131202697754, 5.283505916595459, 5.593258857727051, 5.584322452545166, 5.640789031982422, 5.508177757263184, 5.699977397918701]",5.59
3aru,3.22,"[6.299421310424805, 5.66006326675415, 6.211436748504639, 6.135069370269775, 5.992867469787598, 6.097778797149658, 5.8662800788879395, 6.244983196258545, 6.010142803192139, 6.181802272796631]",6.07
3ary,6.0,"[5.2476091384887695, 5.786462306976318, 5.696029186248779, 6.0106024742126465, 4.722157955169678, 6.331437587738037, 6.217047214508057, 6.213805198669434, 5.9087815284729, 5.0893025398254395]",5.72
3b27,5.16,"[6.434030055999756, 6.317398548126221, 6.275890827178955, 5.953317642211914, 5.907975673675537, 6.144657611846924, 6.2464919090271, 6.1389546394348145, 6.223867893218994, 6.0250067710876465]",6.17
3b5r,8.77,"[7.8380961418151855, 7.950925350189209, 7.5498809814453125, 8.144760131835938, 7.770488739013672, 7.527769565582275, 7.822190761566162, 7.576094150543213, 7.4877800941467285, 7.754568576812744]",7.74
3b65,9.27,"[7.281141757965088, 6.947686672210693, 7.105574131011963, 7.109002590179443, 6.761000156402588, 7.223409175872803, 6.856173992156982, 7.168903827667236, 6.8979878425598145, 7.163754940032959]",7.05
3b68,8.4,"[7.7827839851379395, 7.5476837158203125, 7.68699836730957, 8.171923637390137, 8.073974609375, 7.886167526245117, 8.018111228942871, 7.615484237670898, 7.410170078277588, 7.471015930175781]",7.77
3d4z,4.89,"[4.4648213386535645, 4.808826923370361, 4.865494251251221, 4.819814205169678, 4.644128322601318, 4.654901504516602, 4.472622394561768, 4.791722297668457, 4.812078952789307, 4.538606643676758]",4.69
3d6q,3.76,"[5.593228816986084, 5.385555267333984, 6.170723915100098, 5.6052775382995605, 5.299408435821533, 5.718527793884277, 4.302975654602051, 5.979487895965576, 5.4650678634643555, 6.0011186599731445]",5.55
3dx1,3.58,"[4.668935775756836, 4.796197891235352, 4.743585109710693, 4.721031188964844, 4.759207248687744, 4.616981506347656, 4.551225662231445, 4.7080254554748535, 4.664205074310303, 4.678186416625977]",4.69
3dx2,6.82,"[5.464050769805908, 5.5579633712768555, 5.647040367126465, 5.490270137786865, 5.4289021492004395, 5.361077785491943, 5.678524971008301, 5.666475772857666, 5.4581685066223145, 5.324883937835693]",5.51
3dxg,2.4,"[4.554136753082275, 4.6666579246521, 4.858066082000732, 4.056224822998047, 5.036624908447266, 4.784648895263672, 4.558094024658203, 4.695450782775879, 5.304942607879639, 4.382802486419678]",4.69
3ehy,5.85,"[5.51693868637085, 5.3833394050598145, 5.387421131134033, 5.567908763885498, 5.6535725593566895, 5.758431911468506, 5.658224105834961, 5.415587902069092, 5.505097389221191, 5.49870491027832]",5.53
3ejr,8.57,"[7.648045063018799, 7.0659942626953125, 7.028720855712891, 7.326571941375732, 7.149621963500977, 7.482922077178955, 7.39253568649292, 6.645318984985352, 7.091015338897705, 7.214414596557617]",7.2
3fcq,2.77,"[4.704679012298584, 4.908755779266357, 4.955843925476074, 4.749399662017822, 4.858095169067383, 4.741055965423584, 4.160443305969238, 4.68498420715332, 4.812511444091797, 4.67570161819458]",4.73
3g0w,9.52,"[7.143318176269531, 7.46867561340332, 7.461329936981201, 7.330086708068848, 7.596004486083984, 7.613343715667725, 6.968899726867676, 7.022884845733643, 7.62789249420166, 7.134134769439697]",7.34
3gbb,6.9,"[5.869506359100342, 6.308908939361572, 5.868429660797119, 6.308149814605713, 6.0425286293029785, 5.971041679382324, 6.131280899047852, 5.792854309082031, 5.696152210235596, 5.492258548736572]",5.95
3gr2,2.52,"[4.565857410430908, 4.989779472351074, 4.444540977478027, 4.987882137298584, 5.546316623687744, 4.81962251663208, 5.2219343185424805, 4.317400932312012, 5.345561981201172, 5.045714855194092]",4.93
3gv9,2.12,"[4.655874252319336, 4.492894649505615, 4.895179271697998, 4.767356872558594, 4.794994831085205, 4.793969631195068, 4.6901679039001465, 4.792469024658203, 4.963879108428955, 4.493448257446289]",4.73
3jya,6.89,"[6.376687526702881, 6.441864967346191, 6.3785576820373535, 6.323897361755371, 6.45395040512085, 6.425133228302002, 6.30923318862915, 6.95637321472168, 6.148416996002197, 6.504286766052246]",6.43
3lka,2.82,"[4.741384029388428, 4.645822525024414, 4.877409934997559, 4.685891151428223, 5.0425848960876465, 4.904546737670898, 4.953816890716553, 5.166876316070557, 4.985142230987549, 5.080770969390869]",4.91
3n76,6.85,"[6.623052597045898, 6.815469264984131, 6.240633487701416, 6.640287399291992, 6.5943193435668945, 6.514355659484863, 6.488031387329102, 6.259393692016602, 6.1798624992370605, 6.745480060577393]",6.51
3n86,5.64,"[6.598171710968018, 6.633480072021484, 6.752387046813965, 6.64524507522583, 6.646790027618408, 6.65942907333374, 6.79546594619751, 6.763774394989014, 6.569757461547852, 6.611955165863037]",6.67
3nq9,4.03,"[4.4642438888549805, 4.457616806030273, 4.554643154144287, 4.553603172302246, 4.175013065338135, 4.531940937042236, 4.339231491088867, 4.575995922088623, 4.5555806159973145, 4.440655708312988]",4.46
3nx7,8.1,"[5.828317165374756, 6.153402328491211, 5.768984317779541, 5.002486228942871, 5.7141947746276855, 5.482196807861328, 5.567370414733887, 5.994363784790039, 5.308809280395508, 5.299511432647705]",5.61
3o9i,11.82,"[8.847087860107422, 8.926326751708984, 8.723780632019043, 9.125582695007324, 8.791640281677246, 9.21589469909668, 8.820648193359375, 9.099485397338867, 9.170866012573242, 9.245166778564453]",9.0
3ozs,5.33,"[6.841048717498779, 5.697012424468994, 6.6870269775390625, 6.445380210876465, 5.9428815841674805, 6.606175422668457, 6.648397922515869, 6.014697551727295, 5.957302570343018, 6.479801177978516]",6.33
3ozt,4.13,"[6.039462566375732, 6.320909023284912, 6.632662296295166, 5.69974422454834, 5.96820592880249, 5.960385799407959, 6.305016994476318, 6.029862403869629, 6.4051337242126465, 6.003703594207764]",6.14
3p5o,7.26,"[7.492099761962891, 7.364064693450928, 7.1995038986206055, 7.075395584106445, 7.398375988006592, 7.111206531524658, 7.534081935882568, 7.3882155418396, 7.527310848236084, 7.387598514556885]",7.35
3prs,7.82,"[9.033924102783203, 8.401017189025879, 8.213122367858887, 9.308197021484375, 8.867913246154785, 8.298431396484375, 8.029961585998535, 8.096219062805176, 8.226303100585938, 8.673144340515137]",8.51
3pww,7.32,"[8.832185745239258, 9.089396476745605, 9.069241523742676, 9.480634689331055, 8.486396789550781, 8.442205429077148, 8.553425788879395, 8.220138549804688, 8.022093772888184, 8.900595664978027]",8.71
3qqs,5.82,"[5.642161846160889, 5.855377674102783, 5.7803635597229, 5.793616771697998, 5.916772365570068, 6.078934192657471, 5.988774299621582, 6.079434871673584, 5.781732082366943, 5.429159164428711]",5.83
3rlr,7.52,"[6.948858737945557, 6.811330318450928, 7.004960536956787, 7.271055221557617, 7.125344753265381, 6.975897312164307, 7.063605785369873, 7.124905109405518, 7.181619167327881, 6.990398406982422]",7.05
3tsk,7.17,"[7.5378737449646, 7.793185234069824, 7.911988735198975, 7.384023189544678, 6.9700212478637695, 7.834714412689209, 7.535797595977783, 7.4870100021362305, 7.858323097229004, 8.100398063659668]",7.64
3twp,3.92,"[3.8826656341552734, 3.967193126678467, 4.654564380645752, 3.9690608978271484, 4.208146572113037, 3.946589469909668, 4.009559631347656, 4.168032169342041, 4.097218990325928, 4.160935401916504]",4.11
3u5j,5.61,"[7.175435543060303, 6.995337963104248, 7.098067283630371, 7.018978595733643, 6.904041767120361, 6.86666202545166, 7.031438827514648, 7.156655311584473, 6.868428707122803, 6.859265327453613]",7.0
3ui7,9.0,"[7.315804958343506, 6.940742015838623, 6.757017612457275, 7.614382743835449, 7.130424976348877, 6.991761684417725, 7.196859836578369, 7.317606449127197, 7.065065860748291, 7.324258327484131]",7.17
3uo4,6.52,"[8.269142150878906, 8.039382934570312, 7.98734188079834, 8.17222785949707, 8.218827247619629, 8.068320274353027, 8.090644836425781, 7.64774227142334, 8.057167053222656, 8.043374061584473]",8.06
3up2,7.4,"[7.253964900970459, 7.44791841506958, 7.646139621734619, 7.324878692626953, 7.2051920890808105, 7.1407084465026855, 7.263608932495117, 7.235016822814941, 7.363118648529053, 7.523975849151611]",7.34
3uuo,7.96,"[7.124993801116943, 7.331760406494141, 7.290297985076904, 7.147718906402588, 7.36056661605835, 7.1277594566345215, 6.727680683135986, 7.098752498626709, 7.315220355987549, 7.018042087554932]",7.15
3wtj,6.53,"[6.097062587738037, 6.269600868225098, 6.247249126434326, 6.519531726837158, 6.17566442489624, 6.451170921325684, 6.29590368270874, 6.225352764129639, 6.561982154846191, 6.489165782928467]",6.33
3wz8,5.82,"[7.683902263641357, 8.45440673828125, 7.962549209594727, 7.54889440536499, 7.823716163635254, 7.775126934051514, 7.209029674530029, 8.345911026000977, 7.645043849945068, 7.0796027183532715]",7.75
4agn,3.97,"[6.018145561218262, 5.969334125518799, 6.245038032531738, 6.3189778327941895, 5.674013137817383, 6.200145244598389, 7.010084629058838, 6.184859752655029, 6.54154634475708, 5.943350791931152]",6.21
4agp,4.69,"[7.008297443389893, 6.9597673416137695, 7.339295387268066, 7.5071702003479, 7.347386360168457, 7.226271152496338, 7.913485527038574, 7.432543754577637, 7.66414213180542, 7.745172023773193]",7.41
4agq,5.01,"[7.309213161468506, 7.4482550621032715, 7.245932102203369, 7.31575345993042, 7.367599964141846, 7.428314208984375, 7.608235836029053, 7.271590709686279, 7.1487555503845215, 6.931987285614014]",7.31
4ciw,4.82,"[5.632745742797852, 5.542219638824463, 4.97430419921875, 4.973988056182861, 5.527195453643799, 5.499401092529297, 5.388723373413086, 5.36362361907959, 5.813755512237549, 5.552786350250244]",5.43
4dld,5.82,"[6.456790447235107, 5.739068031311035, 5.671762943267822, 5.827272891998291, 5.892076015472412, 6.910178184509277, 5.844355583190918, 5.649360179901123, 4.65557336807251, 6.625772476196289]",5.93
4f2w,11.3,"[6.82675313949585, 7.077461242675781, 7.21583366394043, 7.05673885345459, 7.0857930183410645, 7.5606184005737305, 7.229389667510986, 6.894485950469971, 7.05775260925293, 7.072889804840088]",7.11
4f3c,11.82,"[7.284366130828857, 7.027405261993408, 7.459449768066406, 7.314321994781494, 7.821184158325195, 7.279077053070068, 7.220699787139893, 7.646395683288574, 7.275069713592529, 7.399653434753418]",7.37
4gid,10.77,"[9.36785888671875, 9.57270622253418, 8.759228706359863, 9.36605453491211, 8.517800331115723, 9.338310241699219, 8.691473960876465, 8.906896591186523, 9.174144744873047, 9.16419792175293]",9.09
4j28,5.7,"[6.406156063079834, 6.423226833343506, 6.300806522369385, 6.411463260650635, 6.442579746246338, 5.9556965827941895, 6.457394123077393, 5.964868068695068, 6.3918633460998535, 5.915297508239746]",6.27
4jfs,5.27,"[6.085827350616455, 5.426389217376709, 5.3605217933654785, 5.86156702041626, 5.927305221557617, 5.349219799041748, 5.767220497131348, 5.602478981018066, 5.433273792266846, 5.179344177246094]",5.6
4jxs,4.74,"[6.321549892425537, 6.72152042388916, 6.23730993270874, 6.335418224334717, 6.310609340667725, 6.673732280731201, 6.565319538116455, 6.53132438659668, 6.285994529724121, 6.377903461456299]",6.44
4k18,8.96,"[7.165844440460205, 7.571669578552246, 7.752015590667725, 7.027268409729004, 7.221253395080566, 7.468134880065918, 7.400110721588135, 7.837256908416748, 8.393306732177734, 8.088611602783203]",7.59
4kz6,3.1,"[5.3448686599731445, 5.051100730895996, 5.428700923919678, 4.75316858291626, 5.1825642585754395, 4.990081310272217, 5.4046950340271, 5.220597267150879, 5.533214092254639, 5.328153133392334]",5.22
4kzq,6.1,"[6.027608394622803, 5.888787269592285, 6.211397647857666, 6.187145709991455, 6.103831768035889, 5.785869121551514, 6.26826810836792, 6.023603916168213, 6.016207218170166, 6.340414047241211]",6.09
4kzu,6.5,"[6.217570781707764, 6.708557605743408, 6.31347131729126, 6.3293561935424805, 6.326632976531982, 6.072789669036865, 6.364142894744873, 6.2087788581848145, 6.247568130493164, 6.325311183929443]",6.31
4llx,2.89,"[4.178530216217041, 4.179158687591553, 3.9938130378723145, 4.384925365447998, 4.097115993499756, 4.301527500152588, 4.502196311950684, 4.268156051635742, 4.402107238769531, 4.593395233154297]",4.29
4lzs,4.8,"[5.168125629425049, 5.375888347625732, 5.194156169891357, 5.184680461883545, 5.0293288230896, 5.322056293487549, 5.30283260345459, 5.289326190948486, 5.272764682769775, 4.942513465881348]",5.21
4m0y,6.46,"[6.527271747589111, 6.31755256652832, 6.463376522064209, 6.345905303955078, 6.353745460510254, 6.596621513366699, 6.380159854888916, 6.5334792137146, 6.32257604598999, 6.36086893081665]",6.42
4ogj,6.79,"[8.102126121520996, 8.060688018798828, 7.9333295822143555, 8.339665412902832, 7.577336311340332, 8.553864479064941, 8.50343132019043, 8.009687423706055, 8.179851531982422, 8.312361717224121]",8.16
4pcs,7.85,"[6.418467044830322, 6.136542797088623, 5.647499084472656, 5.936325550079346, 5.920424938201904, 6.202891826629639, 5.910998821258545, 6.284962177276611, 6.292572021484375, 5.640869140625]",6.04
4wiv,6.26,"[7.295254230499268, 7.377445697784424, 7.433457851409912, 7.636679172515869, 7.465280055999756, 7.728934288024902, 7.6585612297058105, 7.058708667755127, 7.067775249481201, 7.179900646209717]",7.39
5a7b,3.57,"[7.287277698516846, 7.332052230834961, 6.780729293823242, 7.5177717208862305, 6.845930576324463, 7.366583824157715, 7.069918155670166, 6.851157188415527, 6.8429365158081055, 7.408447742462158]",7.13
5aba,2.98,"[5.952354431152344, 6.481637954711914, 6.678545951843262, 7.565949440002441, 6.088061809539795, 6.604203224182129, 6.738389492034912, 6.358371257781982, 5.812001705169678, 6.263145923614502]",6.45
5c28,5.66,"[5.191136360168457, 5.161930561065674, 4.937911510467529, 5.030891418457031, 5.416541576385498, 5.252343654632568, 5.255417346954346, 5.015455722808838, 5.213924884796143, 5.417510986328125]",5.19
5c2h,11.09,"[8.64067554473877, 7.6836700439453125, 8.380356788635254, 8.679052352905273, 8.631783485412598, 8.49540901184082, 8.416169166564941, 8.174358367919922, 8.357460021972656, 8.450692176818848]",8.39
5dwr,11.22,"[8.212430000305176, 8.094664573669434, 8.649319648742676, 8.476287841796875, 8.536144256591797, 8.028265953063965, 8.492528915405273, 8.090271949768066, 8.45433235168457, 8.657148361206055]",8.37
