pdbid,real,predictions,mean_pred
4f3c,11.82,"[7.59740686416626, 7.817933559417725, 7.613776206970215, 7.390453815460205, 7.4822468757629395, 7.721712589263916, 7.6262993812561035, 7.636593818664551, 7.842271327972412, 7.525900363922119]",7.63
4gid,10.77,"[8.778867721557617, 8.816256523132324, 8.615123748779297, 8.763296127319336, 8.775025367736816, 8.807428359985352, 8.645233154296875, 8.739810943603516, 8.955462455749512, 8.662736892700195]",8.76
4j28,5.7,"[6.430966854095459, 6.26564359664917, 6.505568027496338, 6.2402663230896, 6.851950168609619, 6.0617756843566895, 6.52818489074707, 5.988581657409668, 6.855791091918945, 6.936401844024658]",6.47
4jfs,5.27,"[5.405325412750244, 5.23042631149292, 5.221397876739502, 5.282310485839844, 5.401270389556885, 5.113845348358154, 5.127073764801025, 5.266507625579834, 5.109429359436035, 5.220735549926758]",5.24
4jxs,4.74,"[6.9528069496154785, 6.912391185760498, 6.779107093811035, 6.680498123168945, 6.988993167877197, 6.920605182647705, 7.2234883308410645, 6.625903129577637, 7.033444881439209, 7.043379306793213]",6.92
4k18,8.96,"[7.7043914794921875, 7.756348133087158, 7.632776737213135, 7.676370620727539, 7.747653484344482, 7.998088836669922, 7.823893070220947, 7.83514928817749, 7.8491129875183105, 7.937769412994385]",7.8
4kz6,3.1,"[5.408880710601807, 5.499139785766602, 5.525275707244873, 5.405258655548096, 5.561243534088135, 5.346949100494385, 5.4435505867004395, 5.494551181793213, 5.492026329040527, 5.436465740203857]",5.46
4kzq,6.1,"[6.112800121307373, 6.140429496765137, 6.4354023933410645, 6.263545513153076, 6.4814229011535645, 6.5671916007995605, 6.2443976402282715, 6.585000514984131, 6.230793476104736, 6.424919605255127]",6.35
4kzu,6.5,"[7.007199764251709, 7.0486063957214355, 6.933272838592529, 6.887331485748291, 6.893421173095703, 6.6960225105285645, 7.041109561920166, 6.760982036590576, 7.0764479637146, 6.831632614135742]",6.92
4llx,2.89,"[4.238919734954834, 4.269103050231934, 4.3790178298950195, 4.509366035461426, 4.231008529663086, 4.452280044555664, 4.330211162567139, 4.457733631134033, 4.301809787750244, 4.325695514678955]",4.35
4lzs,4.8,"[5.236679553985596, 5.080648422241211, 5.079977035522461, 5.123432159423828, 5.228038311004639, 5.20248556137085, 5.172984600067139, 5.114419460296631, 5.233354091644287, 5.10406494140625]",5.16
4m0y,6.46,"[6.601259231567383, 6.709269046783447, 6.51878023147583, 6.600800037384033, 6.536322116851807, 6.504344940185547, 6.790628910064697, 6.607901096343994, 6.801708221435547, 6.497252464294434]",6.62
4ogj,6.79,"[8.67159652709961, 8.828989028930664, 8.692842483520508, 8.749850273132324, 8.837457656860352, 8.92110824584961, 8.842912673950195, 8.81689167022705, 8.840487480163574, 8.700511932373047]",8.79
4pcs,7.85,"[6.568540096282959, 6.252708911895752, 7.022742748260498, 6.115349292755127, 6.3934831619262695, 6.374451637268066, 6.882051467895508, 6.863723278045654, 6.6661248207092285, 6.827581882476807]",6.6
4wiv,6.26,"[7.7007622718811035, 7.397208213806152, 7.648187160491943, 7.54702091217041, 7.43796968460083, 7.414733409881592, 7.4584221839904785, 7.7298760414123535, 7.558495998382568, 7.698326587677002]",7.56
5a7b,3.57,"[7.905436992645264, 7.890773773193359, 7.93979549407959, 7.540938854217529, 7.702178001403809, 7.622795104980469, 7.940745830535889, 7.720965385437012, 7.653384685516357, 7.702069282531738]",7.76
5aba,2.98,"[7.04997444152832, 7.299206256866455, 7.193028926849365, 7.177003860473633, 7.044466972351074, 7.402468204498291, 7.175241947174072, 7.133162975311279, 7.378349781036377, 7.22668981552124]",7.21
5c28,5.66,"[4.978476524353027, 4.86658239364624, 4.883923530578613, 4.966009140014648, 5.066610813140869, 4.951135635375977, 5.0229058265686035, 4.806631565093994, 4.997535705566406, 5.016303062438965]",4.96
5c2h,11.09,"[8.896175384521484, 8.967677116394043, 8.898904800415039, 9.190536499023438, 9.000078201293945, 8.847686767578125, 8.715582847595215, 8.54603385925293, 9.04540729522705, 9.057609558105469]",8.92
5dwr,11.22,"[8.995298385620117, 8.973443984985352, 9.103618621826172, 9.225118637084961, 9.011802673339844, 9.018085479736328, 8.977295875549316, 9.063220024108887, 9.2003755569458, 8.974964141845703]",9.05
