pdbid,real,predictions,mean_pred
3jya,6.89,"[6.4649739265441895, 6.709692478179932, 6.509298324584961, 6.284576892852783, 6.582780361175537, 6.599119663238525, 6.513500690460205, 6.70441198348999, 6.510555267333984, 6.682438850402832]",6.56
3lka,2.82,"[5.27251672744751, 5.085547924041748, 5.165256977081299, 5.150801658630371, 5.159886837005615, 5.124709606170654, 5.038372039794922, 5.060433864593506, 5.1039605140686035, 5.091430187225342]",5.13
3n76,6.85,"[6.362415790557861, 6.439158916473389, 6.456034183502197, 6.335244178771973, 6.306034564971924, 6.319601535797119, 6.258971214294434, 6.389080047607422, 6.417600154876709, 6.19512414932251]",6.35
3n86,5.64,"[6.173228740692139, 6.169358730316162, 6.117071628570557, 6.134883403778076, 6.014216423034668, 6.104007720947266, 6.1463398933410645, 6.113572120666504, 6.084227085113525, 6.017493724822998]",6.11
3nq9,4.03,"[5.163753032684326, 5.1298298835754395, 5.08690881729126, 4.973472595214844, 4.929930686950684, 5.168468475341797, 5.130458354949951, 5.145881652832031, 5.153082847595215, 5.055751323699951]",5.09
3nx7,8.1,"[5.600581645965576, 5.607360363006592, 5.413140296936035, 5.362481117248535, 5.685171604156494, 5.540500164031982, 5.64882755279541, 5.671994209289551, 5.433988094329834, 5.443516254425049]",5.54
3o9i,11.82,"[8.727787971496582, 8.72177791595459, 8.68930435180664, 8.638419151306152, 8.696432113647461, 8.537981986999512, 8.789334297180176, 8.727091789245605, 8.7687406539917, 8.71975040435791]",8.7
3ozs,5.33,"[6.637228965759277, 6.4857563972473145, 6.769563674926758, 6.564006328582764, 6.608580112457275, 6.380116939544678, 6.75719690322876, 6.471328258514404, 6.783871650695801, 6.5083909034729]",6.6
3ozt,4.13,"[5.839585781097412, 5.892638206481934, 5.958812713623047, 5.86618709564209, 5.863535404205322, 5.811216831207275, 5.885379314422607, 5.834950923919678, 5.897853374481201, 5.822272300720215]",5.87
3p5o,7.26,"[7.859991550445557, 7.653006553649902, 7.607367038726807, 7.727741718292236, 7.8326921463012695, 7.789320468902588, 7.893134593963623, 7.729629993438721, 7.7563300132751465, 7.690239906311035]",7.75
3prs,7.82,"[8.372547149658203, 7.942727565765381, 7.989449501037598, 8.229750633239746, 8.40237045288086, 8.09793758392334, 7.974495887756348, 8.195100784301758, 8.121317863464355, 8.303023338317871]",8.16
3pww,7.32,"[8.373111724853516, 8.372283935546875, 8.288065910339355, 8.35627269744873, 8.21003246307373, 8.40407657623291, 8.285906791687012, 8.339299201965332, 8.310675621032715, 8.410500526428223]",8.34
3qqs,5.82,"[5.26292610168457, 5.410851955413818, 5.397094249725342, 5.436596870422363, 5.305089950561523, 5.490898609161377, 5.4190802574157715, 5.550454616546631, 5.315103530883789, 5.379307270050049]",5.4
3rlr,7.52,"[7.575796127319336, 7.799272537231445, 7.796823978424072, 7.793724060058594, 7.751887798309326, 7.803678035736084, 7.828723430633545, 7.704029083251953, 7.656957149505615, 7.687792778015137]",7.74
3tsk,7.17,"[7.466796398162842, 7.400941371917725, 7.449409008026123, 7.481354236602783, 7.417184352874756, 7.434807777404785, 7.418253421783447, 7.482222080230713, 7.466440677642822, 7.482061386108398]",7.45
3twp,3.92,"[4.312709808349609, 4.161893844604492, 4.045497894287109, 4.173282623291016, 4.238498687744141, 4.267299175262451, 4.4989542961120605, 4.144960880279541, 4.20350980758667, 4.136441707611084]",4.22
3u5j,5.61,"[7.0407023429870605, 7.10339879989624, 7.157701015472412, 7.260635852813721, 7.1501898765563965, 7.178269863128662, 7.215240001678467, 7.281041145324707, 7.239479064941406, 6.95867919921875]",7.16
3ui7,9.0,"[7.775885105133057, 7.598196506500244, 7.638835430145264, 7.5534443855285645, 7.534061908721924, 7.601009845733643, 7.694534778594971, 7.8413896560668945, 7.778641700744629, 7.56778621673584]",7.66
3uo4,6.52,"[7.808642864227295, 7.503201007843018, 7.571336269378662, 7.596031188964844, 7.73794412612915, 7.492120742797852, 7.638646125793457, 7.538914203643799, 7.677889347076416, 7.603546619415283]",7.62
3up2,7.4,"[7.672849655151367, 7.653806209564209, 7.426548004150391, 7.702866554260254, 7.6096882820129395, 7.663722515106201, 7.61597204208374, 7.6229166984558105, 7.545364856719971, 7.571834087371826]",7.61
3uuo,7.96,"[7.876445293426514, 7.857673168182373, 7.8771443367004395, 7.768729209899902, 7.77235221862793, 7.748350620269775, 7.809256076812744, 7.809338092803955, 7.898327350616455, 7.807118892669678]",7.82
3wtj,6.53,"[5.9460554122924805, 5.947469711303711, 6.174219608306885, 6.025031566619873, 6.075887203216553, 6.179006576538086, 6.109435081481934, 5.884993076324463, 6.142563343048096, 5.9643659591674805]",6.04
3wz8,5.82,"[7.808999061584473, 7.874438762664795, 7.820117950439453, 8.030109405517578, 7.724385738372803, 7.619600296020508, 7.8400726318359375, 8.120501518249512, 7.720847129821777, 8.078696250915527]",7.86
4agn,3.97,"[6.8912739753723145, 6.798543453216553, 6.812209129333496, 6.817071437835693, 6.738253116607666, 6.636476993560791, 6.9053635597229, 6.798897743225098, 7.013516902923584, 6.946587085723877]",6.84
4agp,4.69,"[7.188923358917236, 7.494694232940674, 7.205424785614014, 7.419590473175049, 7.302993297576904, 7.228525638580322, 7.592672348022461, 7.26330041885376, 7.424607753753662, 7.213282585144043]",7.33
4agq,5.01,"[7.548534870147705, 7.629190444946289, 7.460529804229736, 7.75922155380249, 7.566348552703857, 7.779728412628174, 7.555068016052246, 7.915552616119385, 7.606198310852051, 7.540656566619873]",7.64
4ciw,4.82,"[5.261552333831787, 5.288100242614746, 5.20177698135376, 5.207456588745117, 5.225265979766846, 5.25072717666626, 5.284025192260742, 5.191093921661377, 5.27992582321167, 5.245344638824463]",5.24
4dld,5.82,"[5.662415027618408, 6.076780319213867, 6.231051921844482, 5.489304065704346, 6.419554710388184, 6.6098504066467285, 6.178047180175781, 6.163527488708496, 5.920134544372559, 6.676290988922119]",6.14
4f2w,11.3,"[7.015054225921631, 7.088405132293701, 7.280210018157959, 7.186385631561279, 6.859287738800049, 7.157618522644043, 7.319775581359863, 7.266725540161133, 7.086111545562744, 7.346153736114502]",7.16
4f3c,11.82,"[8.028610229492188, 8.002352714538574, 7.951355457305908, 7.748250484466553, 7.882215976715088, 8.029685020446777, 8.064321517944336, 8.044081687927246, 8.225403785705566, 7.967520713806152]",7.99
4gid,10.77,"[8.385254859924316, 8.457428932189941, 8.380294799804688, 8.504673957824707, 8.467774391174316, 8.4784517288208, 8.330819129943848, 8.461860656738281, 8.523896217346191, 8.291292190551758]",8.43
4j28,5.7,"[6.8210225105285645, 6.732334613800049, 6.903595447540283, 6.585949420928955, 6.884490966796875, 6.571455478668213, 6.812033653259277, 6.729783535003662, 6.836452960968018, 6.96780252456665]",6.78
4jfs,5.27,"[6.027848720550537, 5.763894081115723, 5.660572052001953, 5.815531253814697, 5.7857136726379395, 5.5841546058654785, 5.7378010749816895, 5.6552510261535645, 5.569674015045166, 5.618031024932861]",5.72
4jxs,4.74,"[6.759883403778076, 6.734567165374756, 6.522366046905518, 6.4951701164245605, 6.597902774810791, 6.693636417388916, 6.673941612243652, 6.416447162628174, 6.611205577850342, 6.756624221801758]",6.63
4k18,8.96,"[7.799370288848877, 7.695708751678467, 7.866923809051514, 7.8443074226379395, 7.894420146942139, 8.032062530517578, 7.840007305145264, 7.861692905426025, 7.673251628875732, 7.989721775054932]",7.85
4kz6,3.1,"[5.253826141357422, 5.2970781326293945, 5.3588032722473145, 5.381796360015869, 5.305709362030029, 5.390641689300537, 5.336798191070557, 5.355732440948486, 5.400928974151611, 5.376819133758545]",5.35
4kzq,6.1,"[6.419249057769775, 6.275223731994629, 6.371591091156006, 6.323431491851807, 6.768805980682373, 6.546565532684326, 6.396824836730957, 6.5420355796813965, 6.270106315612793, 6.44857120513916]",6.44
4kzu,6.5,"[6.781405925750732, 6.758468151092529, 6.834667205810547, 6.600025653839111, 6.489132881164551, 6.600806713104248, 6.643934726715088, 6.604248523712158, 6.674242973327637, 6.630825042724609]",6.66
4llx,2.89,"[4.788458347320557, 4.923048496246338, 5.01625394821167, 4.993716239929199, 4.736226558685303, 4.9343461990356445, 4.895694255828857, 4.9060378074646, 4.825405597686768, 4.817672252655029]",4.88
4lzs,4.8,"[5.375030994415283, 5.331214904785156, 5.2430291175842285, 5.290487766265869, 5.219417095184326, 5.346677303314209, 5.277733325958252, 5.2325358390808105, 5.347398281097412, 5.331259727478027]",5.3
4m0y,6.46,"[6.682398319244385, 6.74384069442749, 6.707085132598877, 6.760268211364746, 6.490851879119873, 6.690807819366455, 6.748523235321045, 6.580835342407227, 6.636045455932617, 6.616428852081299]",6.67
4ogj,6.79,"[8.32848834991455, 8.373556137084961, 8.25684642791748, 8.272385597229004, 8.186866760253906, 8.349508285522461, 8.326635360717773, 8.299872398376465, 8.313873291015625, 8.28946304321289]",8.3
4pcs,7.85,"[6.498699188232422, 6.6103644371032715, 6.913001537322998, 6.645766735076904, 6.639016628265381, 6.66811990737915, 6.890571117401123, 6.882811069488525, 6.804579257965088, 6.90556001663208]",6.75
4wiv,6.26,"[7.196153163909912, 7.312252998352051, 7.170164585113525, 7.2527899742126465, 7.144730091094971, 7.140511989593506, 7.208841800689697, 7.228210926055908, 7.28610372543335, 7.309319496154785]",7.22
5a7b,3.57,"[7.394321918487549, 7.661392688751221, 7.559218883514404, 7.4646735191345215, 7.429525852203369, 7.606339931488037, 7.615076541900635, 7.311156749725342, 7.493504524230957, 7.413917541503906]",7.49
5aba,2.98,"[6.776857852935791, 7.133411407470703, 6.986365795135498, 6.817744255065918, 6.829921245574951, 7.26715612411499, 6.864615440368652, 6.939993381500244, 7.262162685394287, 6.879631519317627]",6.98
5c28,5.66,"[5.372231960296631, 5.310187339782715, 5.354666233062744, 5.323475360870361, 5.491788864135742, 5.4494309425354, 5.390259265899658, 5.3011064529418945, 5.268778324127197, 5.332642078399658]",5.36
5c2h,11.09,"[8.027037620544434, 8.006319999694824, 8.01185417175293, 8.101425170898438, 7.942250728607178, 8.154561996459961, 8.040704727172852, 7.9342217445373535, 8.043269157409668, 7.946944713592529]",8.02
5dwr,11.22,"[8.591251373291016, 8.519888877868652, 8.460714340209961, 8.532422065734863, 8.46872615814209, 8.595976829528809, 8.50119686126709, 8.52835750579834, 8.515199661254883, 8.578299522399902]",8.53
