pdbid,real,predictions,mean_pred
3aru,3.22,"[6.002443313598633, 4.793708324432373, 6.181615352630615, 6.105197429656982, 5.2017741203308105, 5.952368259429932, 6.0441155433654785, 5.771474838256836, 6.138946056365967, 6.050229549407959]",5.82
3ary,6.0,"[4.229495525360107, 5.082205772399902, 4.19148063659668, 4.381178855895996, 3.9671547412872314, 4.82862663269043, 4.779730796813965, 4.429585933685303, 5.032505512237549, 5.002415180206299]",4.59
3b27,5.16,"[6.218627452850342, 6.061660289764404, 6.055836200714111, 6.113708019256592, 5.975709915161133, 6.189917087554932, 6.138108730316162, 6.095040321350098, 6.180832386016846, 6.002055644989014]",6.1
3b5r,8.77,"[8.034490585327148, 8.175599098205566, 8.061734199523926, 8.143635749816895, 8.192310333251953, 8.073888778686523, 8.100974082946777, 8.067998886108398, 8.085275650024414, 7.973637104034424]",8.09
3b65,9.27,"[8.033109664916992, 7.985097408294678, 7.972118854522705, 8.04212760925293, 7.923544883728027, 7.926193714141846, 7.931079387664795, 8.053178787231445, 7.90162467956543, 7.9493279457092285]",7.97
3b68,8.4,"[8.13392448425293, 8.109212875366211, 8.198315620422363, 8.054675102233887, 8.083466529846191, 8.090351104736328, 8.127882957458496, 8.144706726074219, 8.105594635009766, 8.095264434814453]",8.11
3d4z,4.89,"[4.109748840332031, 4.1587300300598145, 4.1797919273376465, 4.218883037567139, 4.399907112121582, 4.329573631286621, 4.142401218414307, 4.327064037322998, 4.273687839508057, 4.2603068351745605]",4.24
3d6q,3.76,"[5.597843170166016, 5.852720737457275, 6.096679210662842, 5.289310455322266, 5.616252422332764, 5.771242618560791, 5.356206893920898, 5.62887716293335, 5.686831951141357, 5.795797348022461]",5.67
3dx1,3.58,"[4.365795612335205, 4.469176769256592, 4.418656826019287, 4.357212066650391, 4.394368648529053, 4.470147132873535, 4.4195237159729, 4.392999172210693, 4.48956298828125, 4.505227565765381]",4.43
3dx2,6.82,"[4.8329949378967285, 4.805093288421631, 4.801267623901367, 4.837957382202148, 4.887929439544678, 4.862691879272461, 4.6270318031311035, 4.9838032722473145, 4.990800380706787, 4.921945571899414]",4.86
3dxg,2.4,"[4.475069046020508, 4.469893455505371, 4.552126884460449, 4.493321895599365, 4.606350898742676, 4.5087361335754395, 4.578075408935547, 4.505660533905029, 4.685669898986816, 4.573323726654053]",4.54
3ehy,5.85,"[5.410589694976807, 5.1264238357543945, 5.241544246673584, 5.0657477378845215, 5.099546909332275, 5.125552177429199, 5.237903594970703, 5.33344841003418, 4.985545635223389, 5.294811248779297]",5.19
3ejr,8.57,"[7.640484809875488, 7.668006420135498, 7.63692045211792, 7.576663970947266, 7.6534318923950195, 7.646998882293701, 7.633997917175293, 7.700409412384033, 7.619400978088379, 7.686239719390869]",7.65
3fcq,2.77,"[3.9480717182159424, 4.338333606719971, 4.307693958282471, 4.436351776123047, 4.26279878616333, 4.453699588775635, 4.10361909866333, 4.2348480224609375, 3.886613368988037, 4.179074764251709]",4.22
3g0w,9.52,"[7.744907379150391, 7.812277317047119, 7.8644537925720215, 7.759695053100586, 7.767916202545166, 7.642622470855713, 7.751376628875732, 7.918150901794434, 7.8431010246276855, 7.857594966888428]",7.8
3gbb,6.9,"[5.203179359436035, 5.282792568206787, 5.314212799072266, 5.208462238311768, 5.29694128036499, 5.224351406097412, 5.221623420715332, 5.337123870849609, 5.324500560760498, 5.342711925506592]",5.28
3gr2,2.52,"[4.7404561042785645, 4.985079288482666, 4.646664142608643, 4.156366348266602, 4.785782814025879, 4.887526512145996, 5.035083293914795, 4.902945041656494, 5.300637245178223, 5.105334281921387]",4.85
3gv9,2.12,"[4.679832458496094, 4.641355514526367, 4.636527061462402, 4.757314205169678, 4.741855144500732, 4.4961090087890625, 4.686374187469482, 4.625216960906982, 4.589272975921631, 4.532725811004639]",4.64
3jya,6.89,"[6.046322345733643, 6.279199123382568, 5.992995738983154, 5.973384380340576, 6.084400177001953, 6.189450263977051, 6.13689661026001, 6.271209239959717, 6.09862756729126, 6.133140563964844]",6.12
3lka,2.82,"[5.218442916870117, 4.816224575042725, 5.086262226104736, 4.715390682220459, 4.746886253356934, 5.01839017868042, 4.732202053070068, 4.719071865081787, 4.929851531982422, 4.721006870269775]",4.87
3n76,6.85,"[6.518310070037842, 6.388560771942139, 6.527627944946289, 6.382936000823975, 6.82340669631958, 6.322248935699463, 6.467965602874756, 6.46731424331665, 6.419829845428467, 6.5422444343566895]",6.49
3n86,5.64,"[6.4526448249816895, 6.431651592254639, 6.434518337249756, 6.46930456161499, 6.67007303237915, 6.573061943054199, 6.421524524688721, 6.375776767730713, 6.638509273529053, 6.309514045715332]",6.48
3nq9,4.03,"[4.726922512054443, 4.480355262756348, 4.49545431137085, 4.676938533782959, 4.456284999847412, 4.650645732879639, 4.719899654388428, 4.745689392089844, 4.721497535705566, 4.436229228973389]",4.61
3nx7,8.1,"[4.752793312072754, 4.827167987823486, 4.365421772003174, 4.204602241516113, 4.722656726837158, 4.71865701675415, 4.740881443023682, 4.706127166748047, 4.353320121765137, 4.392109394073486]",4.58
3o9i,11.82,"[8.625374794006348, 8.653531074523926, 8.488604545593262, 8.654009819030762, 8.550721168518066, 8.404409408569336, 8.639046669006348, 8.59909725189209, 8.60702133178711, 8.587784767150879]",8.58
3ozs,5.33,"[6.008385181427002, 6.123020648956299, 6.309507369995117, 5.879745960235596, 6.003265857696533, 6.045777797698975, 5.891364574432373, 6.215832233428955, 6.125863552093506, 6.088634490966797]",6.07
3ozt,4.13,"[5.44533109664917, 5.562679290771484, 5.630642414093018, 5.457742214202881, 5.387246608734131, 5.42339563369751, 5.8270344734191895, 5.492771148681641, 5.503201961517334, 5.4444499015808105]",5.52
3p5o,7.26,"[7.76132345199585, 7.4263410568237305, 7.513558387756348, 7.495688438415527, 7.541853427886963, 7.640193462371826, 7.608166217803955, 7.558681488037109, 7.605569362640381, 7.367878437042236]",7.55
3prs,7.82,"[7.948892116546631, 7.4634175300598145, 7.403412342071533, 7.7285590171813965, 7.777516841888428, 7.3208394050598145, 7.3258490562438965, 7.464019298553467, 7.575213432312012, 7.848802089691162]",7.59
3pww,7.32,"[7.818465709686279, 7.911689281463623, 7.920561790466309, 7.931707859039307, 7.9185943603515625, 7.9120707511901855, 7.9289870262146, 8.004412651062012, 7.906055927276611, 7.916249752044678]",7.92
3qqs,5.82,"[4.911656856536865, 5.184176921844482, 5.186562538146973, 5.564269542694092, 4.972058296203613, 5.14717435836792, 4.700386047363281, 5.295069694519043, 5.295695781707764, 4.9993462562561035]",5.13
3rlr,7.52,"[7.313496112823486, 7.361467361450195, 7.453293323516846, 7.362508296966553, 7.413663864135742, 7.294090747833252, 7.285208702087402, 7.337385177612305, 7.3831400871276855, 7.286830425262451]",7.35
3tsk,7.17,"[6.797310829162598, 6.830294132232666, 6.740968227386475, 6.881834506988525, 6.660463333129883, 6.753463268280029, 6.928910732269287, 6.805226802825928, 6.833174705505371, 6.830996990203857]",6.81
3twp,3.92,"[3.735307455062866, 3.6720194816589355, 3.597327709197998, 3.621232509613037, 3.616262674331665, 3.5835139751434326, 3.8040645122528076, 3.609325408935547, 3.7410566806793213, 3.5525763034820557]",3.65
3u5j,5.61,"[6.493544101715088, 6.557554244995117, 6.510997295379639, 6.717891216278076, 6.507526397705078, 6.501451015472412, 6.569085597991943, 6.674113750457764, 6.640468120574951, 6.420637607574463]",6.56
3ui7,9.0,"[7.838877201080322, 7.771490573883057, 7.8857927322387695, 7.802394390106201, 7.689489841461182, 7.840334415435791, 7.855908393859863, 7.864959239959717, 7.826324462890625, 7.822951316833496]",7.82
3uo4,6.52,"[7.203507900238037, 7.401956558227539, 7.268249034881592, 7.348654270172119, 7.1503167152404785, 7.29261589050293, 7.167016506195068, 7.3479790687561035, 7.3777360916137695, 7.254021644592285]",7.28
3up2,7.4,"[7.871663570404053, 7.8565545082092285, 7.5956597328186035, 7.855510234832764, 7.755187034606934, 7.755794048309326, 7.826071262359619, 7.722875595092773, 7.947504043579102, 7.69215726852417]",7.79
3uuo,7.96,"[7.739137172698975, 8.049830436706543, 8.002084732055664, 7.857545375823975, 8.022500991821289, 7.910323619842529, 7.988040924072266, 7.942862033843994, 8.09907341003418, 7.8550496101379395]",7.95
3wtj,6.53,"[5.9355573654174805, 6.240352153778076, 6.547642230987549, 6.321143627166748, 6.338284969329834, 6.485209941864014, 6.505082130432129, 6.194714546203613, 6.455819606781006, 6.387496471405029]",6.34
3wz8,5.82,"[7.599010944366455, 7.869739532470703, 7.7713446617126465, 7.952155590057373, 7.790773868560791, 7.650040149688721, 7.89933443069458, 8.169157981872559, 7.488292217254639, 7.842116832733154]",7.8
4agn,3.97,"[6.724400043487549, 6.697632312774658, 6.778313159942627, 6.900970935821533, 6.8853254318237305, 6.85845422744751, 6.962852954864502, 6.80926513671875, 6.777626991271973, 6.944265365600586]",6.83
4agp,4.69,"[6.942586421966553, 7.285282611846924, 6.956872463226318, 7.30609655380249, 7.007665157318115, 6.9103851318359375, 7.503082752227783, 7.0212931632995605, 7.043846607208252, 7.135213375091553]",7.11
4agq,5.01,"[7.469411373138428, 7.356412887573242, 7.338719367980957, 7.5363688468933105, 7.194026470184326, 7.319949626922607, 7.3332905769348145, 7.526124954223633, 7.26399564743042, 7.382827281951904]",7.37
4ciw,4.82,"[4.96792459487915, 5.2065958976745605, 4.984804630279541, 4.722618579864502, 5.038156986236572, 5.16339635848999, 5.036670684814453, 4.931247234344482, 5.07663631439209, 5.126204013824463]",5.03
4dld,5.82,"[5.240293979644775, 5.687963962554932, 5.860378265380859, 4.863889694213867, 6.41212797164917, 6.542896747589111, 5.6641435623168945, 5.9304633140563965, 5.7444682121276855, 6.591607570648193]",5.85
4f2w,11.3,"[6.771952152252197, 6.931952953338623, 7.07387113571167, 6.859299182891846, 6.8717169761657715, 7.07113790512085, 6.786244869232178, 6.9869585037231445, 6.850841999053955, 7.048269748687744]",6.93
4f3c,11.82,"[7.734842777252197, 7.692702770233154, 7.6769328117370605, 7.569550037384033, 7.639158725738525, 7.687380313873291, 7.732345104217529, 7.831122875213623, 7.879899978637695, 7.770449161529541]",7.72
4gid,10.77,"[7.956956386566162, 8.028778076171875, 8.058345794677734, 7.992506980895996, 8.034337997436523, 7.970311641693115, 8.027850151062012, 7.979162693023682, 7.997466087341309, 7.932591915130615]",8.0
4j28,5.7,"[6.3719706535339355, 6.597894191741943, 6.340659141540527, 6.360124111175537, 6.586308002471924, 6.4843010902404785, 6.499807834625244, 6.819189548492432, 6.59701681137085, 6.680419921875]",6.53
4jfs,5.27,"[5.996660232543945, 5.808497905731201, 6.167267322540283, 6.016432285308838, 6.030951499938965, 5.9909539222717285, 5.962652206420898, 6.033315181732178, 5.927133560180664, 6.000648021697998]",5.99
4jxs,4.74,"[7.4243998527526855, 7.2939581871032715, 7.132688999176025, 7.139309406280518, 7.374058246612549, 7.277824878692627, 7.422347545623779, 6.879125118255615, 7.368673324584961, 7.422255516052246]",7.27
4k18,8.96,"[7.325181484222412, 7.257541179656982, 7.09338903427124, 7.284476280212402, 7.347057342529297, 7.499844074249268, 7.329872131347656, 7.230507850646973, 7.230495452880859, 7.539158821105957]",7.31
4kz6,3.1,"[5.292455196380615, 5.645829677581787, 5.448448657989502, 5.140941143035889, 5.341634273529053, 5.12300443649292, 5.634097099304199, 5.184187889099121, 5.332448959350586, 5.164219856262207]",5.33
4kzq,6.1,"[5.667353630065918, 5.535542964935303, 5.617640495300293, 5.450149059295654, 5.830872058868408, 5.729517459869385, 5.675334453582764, 5.700890064239502, 5.627228736877441, 5.648914813995361]",5.65
4kzu,6.5,"[5.7667927742004395, 5.8382887840271, 5.856344699859619, 5.830582618713379, 5.798091411590576, 5.835905075073242, 5.767014026641846, 5.7565131187438965, 5.869559288024902, 5.87539529800415]",5.82
4llx,2.89,"[4.129882335662842, 4.3308424949646, 4.3915486335754395, 4.4373955726623535, 4.355905055999756, 4.445973873138428, 4.192713737487793, 4.2970871925354, 4.383739948272705, 4.06498908996582]",4.3
4lzs,4.8,"[5.581013202667236, 5.815059185028076, 5.632856845855713, 5.592571258544922, 5.519695281982422, 5.801370620727539, 5.67561674118042, 5.536431789398193, 5.816873073577881, 5.751512050628662]",5.67
4m0y,6.46,"[5.928966045379639, 6.133558750152588, 6.129021167755127, 6.101347923278809, 5.820023536682129, 6.0938544273376465, 6.052377700805664, 5.963286399841309, 6.1019606590271, 5.968408107757568]",6.03
4ogj,6.79,"[8.169224739074707, 8.142255783081055, 8.158988952636719, 8.220746994018555, 8.265424728393555, 8.21992015838623, 8.119885444641113, 8.205646514892578, 8.129339218139648, 8.180339813232422]",8.18
4pcs,7.85,"[6.511825084686279, 6.485188007354736, 6.505703926086426, 6.528979301452637, 6.442847728729248, 6.633246898651123, 6.381277561187744, 6.341257572174072, 6.500629901885986, 6.331094741821289]",6.47
4wiv,6.26,"[7.061216831207275, 7.152639389038086, 7.1505446434021, 7.013728141784668, 7.118677616119385, 6.981317520141602, 7.247179985046387, 7.011882305145264, 7.036670207977295, 7.180630207061768]",7.1
5a7b,3.57,"[7.195384502410889, 7.424415111541748, 7.2782416343688965, 7.269659996032715, 7.291956901550293, 7.212667942047119, 7.240468978881836, 6.656183242797852, 7.140013217926025, 7.0717082023620605]",7.18
5aba,2.98,"[6.757739067077637, 6.72083044052124, 6.928886890411377, 6.873321533203125, 6.698592185974121, 6.980931758880615, 6.621853351593018, 6.641837120056152, 6.766368865966797, 6.860023021697998]",6.79
5c28,5.66,"[5.475218296051025, 5.485218048095703, 5.540310382843018, 5.384639263153076, 5.6738762855529785, 5.61419153213501, 5.6077704429626465, 5.371395111083984, 5.453824520111084, 5.435532569885254]",5.5
5c2h,11.09,"[8.043011665344238, 8.12685775756836, 8.054276466369629, 8.057543754577637, 7.926521301269531, 8.02392292022705, 8.041050910949707, 8.001639366149902, 8.027337074279785, 7.902153491973877]",8.02
5dwr,11.22,"[8.190430641174316, 8.243432998657227, 8.199719429016113, 8.182035446166992, 8.254914283752441, 8.29868221282959, 8.199106216430664, 8.267190933227539, 8.238105773925781, 8.162413597106934]",8.22
