pdbid,real,predictions,mean_pred
3b27,5.16,"[5.873528957366943, 6.079656600952148, 5.796585559844971, 5.92539644241333, 5.775147914886475, 5.641695022583008, 5.975897312164307, 6.04702615737915, 5.691635608673096, 5.950360298156738]",5.88
3b5r,8.77,"[8.780403137207031, 8.720674514770508, 8.743265151977539, 8.73419189453125, 8.539703369140625, 8.676029205322266, 8.585723876953125, 8.722367286682129, 8.755224227905273, 8.531560897827148]",8.68
3b65,9.27,"[7.653173446655273, 7.512505054473877, 7.8691840171813965, 7.724555492401123, 7.519484996795654, 7.7460713386535645, 7.533050060272217, 7.685255527496338, 7.493279457092285, 7.69962739944458]",7.64
3b68,8.4,"[8.289498329162598, 8.186241149902344, 8.15097713470459, 8.075982093811035, 8.110901832580566, 8.22586441040039, 8.116958618164062, 8.217171669006348, 8.075716018676758, 7.787595272064209]",8.12
3d4z,4.89,"[4.1424055099487305, 4.02810001373291, 4.236583232879639, 4.138569355010986, 4.2573418617248535, 4.423800468444824, 4.081821918487549, 4.242684841156006, 4.152148246765137, 4.256432056427002]",4.2
3d6q,3.76,"[5.6104607582092285, 5.7914347648620605, 6.100493431091309, 5.0677924156188965, 5.51540470123291, 5.337940216064453, 5.308210849761963, 5.352545261383057, 5.4901442527771, 5.828986644744873]",5.54
3dx1,3.58,"[4.247687339782715, 4.689373970031738, 4.5079731941223145, 4.539958477020264, 4.218410968780518, 4.337948322296143, 4.490182399749756, 4.647594928741455, 4.522830963134766, 4.5149664878845215]",4.47
3dx2,6.82,"[6.365527629852295, 6.281528949737549, 6.414193630218506, 6.364261627197266, 6.229435443878174, 6.284938812255859, 6.304643154144287, 6.615837574005127, 6.357395648956299, 6.457719326019287]",6.37
3dxg,2.4,"[5.028573513031006, 5.032906532287598, 5.070850849151611, 4.998780727386475, 5.052257061004639, 5.076791286468506, 5.019917964935303, 5.051515579223633, 5.034003734588623, 5.038589000701904]",5.04
3ehy,5.85,"[6.398074626922607, 6.21426248550415, 6.004034519195557, 5.756225109100342, 6.139667987823486, 5.971412181854248, 6.732834339141846, 6.720300674438477, 5.565566062927246, 6.417529106140137]",6.19
3ejr,8.57,"[8.092352867126465, 8.160897254943848, 7.898413181304932, 7.986884593963623, 7.858383655548096, 8.028878211975098, 7.962477207183838, 7.748319625854492, 7.885189533233643, 8.1497220993042]",7.98
3fcq,2.77,"[4.722799777984619, 4.857789039611816, 4.470672607421875, 4.722757339477539, 4.877450942993164, 4.8053693771362305, 4.542776107788086, 4.814629554748535, 4.4692511558532715, 4.805166244506836]",4.71
3g0w,9.52,"[7.757264614105225, 7.806723117828369, 7.7436370849609375, 7.71653938293457, 7.700686931610107, 7.6394877433776855, 7.801156520843506, 7.698863506317139, 7.788427829742432, 7.569705963134766]",7.72
3gbb,6.9,"[5.941805839538574, 5.871783256530762, 5.805596828460693, 5.88404655456543, 5.874502658843994, 5.794010639190674, 5.807468891143799, 5.766006946563721, 5.979616641998291, 5.791787624359131]",5.85
3gr2,2.52,"[4.976558208465576, 5.1035614013671875, 4.836761474609375, 4.85244607925415, 5.04994535446167, 5.024229526519775, 5.151560306549072, 5.106764316558838, 5.207176208496094, 5.119322776794434]",5.04
3gv9,2.12,"[5.067335605621338, 4.892941474914551, 5.119029521942139, 5.071796894073486, 5.047780513763428, 4.40252685546875, 5.114670276641846, 5.156114101409912, 5.195764064788818, 5.1053147315979]",5.02
3jya,6.89,"[6.485137939453125, 6.24540376663208, 6.319089889526367, 6.40140962600708, 6.307034492492676, 6.543623447418213, 6.24949312210083, 6.319922924041748, 6.184835910797119, 6.39696741104126]",6.35
3lka,2.82,"[5.339688777923584, 5.076676845550537, 5.187865734100342, 5.2228684425354, 5.1829938888549805, 5.220015048980713, 5.166184425354004, 5.080132007598877, 5.022389888763428, 5.140385150909424]",5.16
3n76,6.85,"[7.044117450714111, 6.943239212036133, 6.980383396148682, 7.167074680328369, 7.209228992462158, 6.932551383972168, 7.276716709136963, 7.137634754180908, 6.965596675872803, 7.28942346572876]",7.09
3n86,5.64,"[6.356748104095459, 6.712996006011963, 6.512681484222412, 6.591471195220947, 7.0189032554626465, 6.9329376220703125, 6.556776523590088, 6.820446968078613, 6.592075347900391, 6.919708251953125]",6.7
3nq9,4.03,"[5.148839950561523, 4.912948131561279, 5.056868076324463, 4.958589553833008, 5.0005927085876465, 5.071731090545654, 5.290802478790283, 5.0558857917785645, 4.972231388092041, 5.211817264556885]",5.07
3nx7,8.1,"[5.750359058380127, 6.122705459594727, 5.403785228729248, 5.330324649810791, 5.978229999542236, 5.627311706542969, 5.811771869659424, 6.111436367034912, 5.432296276092529, 5.392312049865723]",5.7
3o9i,11.82,"[9.328299522399902, 9.589632034301758, 9.559085845947266, 9.550375938415527, 9.202596664428711, 9.179095268249512, 9.48464298248291, 9.436697006225586, 9.542094230651855, 9.46489429473877]",9.43
3ozs,5.33,"[6.055029392242432, 6.044656276702881, 6.269389629364014, 6.041477680206299, 5.9591145515441895, 5.978415489196777, 6.238868236541748, 6.095649242401123, 6.258047580718994, 6.326907634735107]",6.13
3ozt,4.13,"[5.569425582885742, 5.883504867553711, 5.817240238189697, 5.797618389129639, 5.710450172424316, 5.716126918792725, 5.784366607666016, 5.71820592880249, 5.706175804138184, 5.758113384246826]",5.75
3p5o,7.26,"[7.679540634155273, 7.918025493621826, 7.778659343719482, 7.720588207244873, 7.487091541290283, 7.778507232666016, 7.590704441070557, 7.682313919067383, 7.634806156158447, 7.837881565093994]",7.71
3prs,7.82,"[8.449514389038086, 7.215600967407227, 7.7316155433654785, 8.011554718017578, 8.009993553161621, 7.534637928009033, 7.549505710601807, 7.729430198669434, 8.245011329650879, 8.39175033569336]",7.89
3pww,7.32,"[8.455893516540527, 8.709251403808594, 8.755661010742188, 8.728002548217773, 8.304499626159668, 8.802423477172852, 8.324084281921387, 8.491168975830078, 8.422677040100098, 8.67055892944336]",8.57
3qqs,5.82,"[5.17421293258667, 5.282541751861572, 5.42808198928833, 5.267512798309326, 5.209133148193359, 5.309340953826904, 5.182997226715088, 5.372974872589111, 5.216397762298584, 5.166830062866211]",5.26
3rlr,7.52,"[8.026041984558105, 7.9030327796936035, 8.126821517944336, 7.7808098793029785, 8.142828941345215, 7.960830211639404, 7.838508605957031, 8.125055313110352, 8.09290885925293, 7.895598411560059]",7.99
3tsk,7.17,"[7.6062116622924805, 7.555238246917725, 7.564102649688721, 7.437384128570557, 7.962101459503174, 7.4924421310424805, 7.454719066619873, 7.651490688323975, 7.9636149406433105, 7.849635124206543]",7.65
3twp,3.92,"[4.1042304039001465, 4.068456649780273, 4.0401177406311035, 3.9874773025512695, 4.06587028503418, 4.06016206741333, 4.15909481048584, 4.087014675140381, 3.9993371963500977, 4.0473313331604]",4.06
3u5j,5.61,"[6.803066253662109, 7.135020732879639, 6.979853630065918, 7.317902088165283, 7.124255180358887, 6.987935543060303, 7.2401041984558105, 7.0905256271362305, 7.049036979675293, 6.854323863983154]",7.06
3ui7,9.0,"[8.260324478149414, 8.484609603881836, 8.68049144744873, 8.148523330688477, 8.388671875, 8.393537521362305, 8.462992668151855, 8.436685562133789, 8.598258972167969, 8.54258918762207]",8.44
3uo4,6.52,"[8.093623161315918, 8.00711727142334, 7.893949031829834, 8.036425590515137, 7.808437824249268, 7.894789218902588, 7.912916660308838, 7.833519458770752, 8.045538902282715, 8.01232624053955]",7.95
3up2,7.4,"[7.83666467666626, 7.76416015625, 7.719300746917725, 7.8613786697387695, 8.082979202270508, 7.8832855224609375, 7.697298526763916, 7.643905162811279, 7.952877998352051, 8.008393287658691]",7.85
3uuo,7.96,"[8.483236312866211, 8.399965286254883, 8.61575698852539, 8.937853813171387, 8.863150596618652, 8.595368385314941, 8.72793197631836, 8.668859481811523, 9.03045654296875, 8.690300941467285]",8.7
3wtj,6.53,"[6.372344493865967, 5.951589107513428, 6.0901689529418945, 6.158863067626953, 6.538140773773193, 6.1877546310424805, 6.616320610046387, 5.916220188140869, 6.211273670196533, 6.2785563468933105]",6.23
3wz8,5.82,"[7.626302719116211, 7.777851581573486, 7.979039669036865, 8.026411056518555, 7.579652309417725, 7.6799492835998535, 8.140520095825195, 8.671512603759766, 8.016767501831055, 8.16392707824707]",7.97
4agn,3.97,"[7.048820495605469, 6.92423152923584, 7.194203853607178, 6.961948871612549, 6.923148155212402, 6.974902153015137, 6.857941150665283, 7.077118396759033, 6.907437801361084, 7.101512432098389]",7.0
4agp,4.69,"[7.740234375, 7.622725963592529, 7.655951023101807, 7.669111728668213, 7.835582256317139, 7.856177806854248, 8.248942375183105, 7.7197184562683105, 7.815942764282227, 7.754238605499268]",7.79
4agq,5.01,"[7.881858825683594, 7.870114803314209, 7.820740222930908, 7.906524658203125, 7.62324857711792, 7.9098334312438965, 8.05468463897705, 7.959195613861084, 7.405989646911621, 7.849820137023926]",7.83
4ciw,4.82,"[5.8378705978393555, 5.855894565582275, 5.5993781089782715, 5.470353603363037, 5.4938578605651855, 5.744361877441406, 5.929537773132324, 5.537179946899414, 5.82209587097168, 5.7136616706848145]",5.7
4dld,5.82,"[5.738892555236816, 6.386995792388916, 6.460906505584717, 5.4837236404418945, 7.042661666870117, 7.037355899810791, 6.239871501922607, 6.624069690704346, 6.778334140777588, 7.3633551597595215]",6.52
4f2w,11.3,"[8.056663513183594, 8.171234130859375, 8.052143096923828, 7.889744758605957, 7.664560317993164, 7.8112473487854, 8.006422996520996, 7.809628963470459, 7.947566509246826, 8.121698379516602]",7.95
4f3c,11.82,"[8.296265602111816, 8.388509750366211, 8.561769485473633, 8.794148445129395, 8.618332862854004, 8.361353874206543, 8.208666801452637, 8.684120178222656, 8.69173526763916, 8.5573148727417]",8.52
4gid,10.77,"[8.128857612609863, 8.390925407409668, 8.115835189819336, 8.409786224365234, 8.550195693969727, 8.414155006408691, 8.143588066101074, 8.13014030456543, 8.462255477905273, 7.978574275970459]",8.27
4j28,5.7,"[6.918076992034912, 6.759012699127197, 7.204654693603516, 6.599647045135498, 7.172388553619385, 6.698386192321777, 7.0386061668396, 6.901837348937988, 6.992415904998779, 6.717361927032471]",6.9
4jfs,5.27,"[6.334046840667725, 6.384104251861572, 5.950944900512695, 6.407374858856201, 6.723374843597412, 6.409372806549072, 6.314980983734131, 6.36685848236084, 6.0991129875183105, 6.1624932289123535]",6.32
4jxs,4.74,"[7.657403469085693, 7.63641881942749, 7.5969624519348145, 7.121675968170166, 7.699958801269531, 7.424067974090576, 6.9513726234436035, 7.453271389007568, 7.248393535614014, 7.190611839294434]",7.4
4k18,8.96,"[7.799733638763428, 7.940237522125244, 7.892699718475342, 7.836040019989014, 7.508613109588623, 8.2072172164917, 7.525906085968018, 7.625101566314697, 7.811436653137207, 7.927249908447266]",7.81
4kz6,3.1,"[5.593388080596924, 5.9791646003723145, 5.886227607727051, 5.688356399536133, 5.723465442657471, 5.7292914390563965, 5.783833980560303, 5.504271984100342, 5.804596424102783, 5.511734485626221]",5.72
4kzq,6.1,"[6.3483991622924805, 6.268903732299805, 6.354977130889893, 6.467365741729736, 6.310741424560547, 6.226746082305908, 6.393665790557861, 6.427647113800049, 6.290501117706299, 6.314217567443848]",6.34
4kzu,6.5,"[6.61871862411499, 6.4398040771484375, 6.468138694763184, 6.647103786468506, 6.573497295379639, 6.625576496124268, 6.549064636230469, 6.492556095123291, 6.603668212890625, 6.702047824859619]",6.57
4llx,2.89,"[4.173813343048096, 4.307501316070557, 4.535987854003906, 4.840752124786377, 4.328085422515869, 4.609304904937744, 4.568277835845947, 4.663277626037598, 4.283726215362549, 4.357527256011963]",4.47
4lzs,4.8,"[5.341333866119385, 5.217953205108643, 5.1610541343688965, 5.176096439361572, 5.362148761749268, 5.204550743103027, 5.097262859344482, 5.157840251922607, 5.363692283630371, 5.13367223739624]",5.22
4m0y,6.46,"[6.138452053070068, 6.134848117828369, 6.499543190002441, 6.262775897979736, 5.943373203277588, 6.133523464202881, 6.051381587982178, 5.891758918762207, 6.005469799041748, 6.091318607330322]",6.12
4ogj,6.79,"[8.535922050476074, 8.294224739074707, 8.457429885864258, 8.70156192779541, 8.545451164245605, 8.637439727783203, 8.581145286560059, 8.51502799987793, 8.501089096069336, 8.514809608459473]",8.53
4pcs,7.85,"[7.186275005340576, 6.759791851043701, 7.322971820831299, 7.111088275909424, 7.03544282913208, 7.173825263977051, 7.179869174957275, 6.952871799468994, 7.198131561279297, 6.9351654052734375]",7.09
4wiv,6.26,"[7.498937606811523, 7.494940757751465, 7.297204971313477, 7.1168036460876465, 7.212823390960693, 7.42195463180542, 7.261519908905029, 7.5458269119262695, 7.17767858505249, 7.798343658447266]",7.38
5a7b,3.57,"[7.815022945404053, 7.536689281463623, 7.716867923736572, 7.869521617889404, 7.578693389892578, 7.856382846832275, 7.652641773223877, 7.481402397155762, 7.925938129425049, 7.9604716300964355]",7.74
5aba,2.98,"[6.710798740386963, 7.229576587677002, 7.402801513671875, 7.252122402191162, 6.936598300933838, 7.461198806762695, 7.158254623413086, 6.784109115600586, 7.445847511291504, 7.310530185699463]",7.17
5c28,5.66,"[5.192671298980713, 5.207183361053467, 5.224595546722412, 5.162848949432373, 5.208247661590576, 5.043890953063965, 5.047161102294922, 5.076588153839111, 5.1717610359191895, 5.1326799392700195]",5.15
5c2h,11.09,"[8.804425239562988, 8.665351867675781, 8.815634727478027, 8.799602508544922, 8.828853607177734, 8.790586471557617, 8.788324356079102, 8.83217716217041, 8.806520462036133, 8.807577133178711]",8.79
5dwr,11.22,"[9.166971206665039, 9.055519104003906, 8.976548194885254, 9.031152725219727, 9.008687019348145, 9.083545684814453, 9.092885971069336, 8.95701789855957, 9.08251953125, 9.09943675994873]",9.06
