pdbid,real,predictions,mean_pred
3jya,6.89,"[5.998064994812012, 6.196647644042969, 6.083106994628906, 6.052237510681152, 6.142620086669922, 6.29850959777832, 6.126070022583008, 6.079616546630859, 6.02659797668457, 6.114072799682617]",6.11
3lka,2.82,"[5.008103370666504, 4.646575927734375, 4.972055435180664, 5.084943771362305, 5.0067644119262695, 4.8979339599609375, 4.9042768478393555, 4.991849899291992, 4.72845458984375, 4.969124794006348]",4.92
3n76,6.85,"[7.165712356567383, 7.046219825744629, 7.048413276672363, 7.223048210144043, 7.014251708984375, 7.1939239501953125, 7.085953712463379, 7.250741958618164, 7.270722389221191, 6.959943771362305]",7.13
3n86,5.64,"[6.473204612731934, 6.734330177307129, 6.4990949630737305, 6.596824645996094, 6.618678092956543, 6.578935623168945, 6.62147331237793, 6.8618059158325195, 6.629603385925293, 6.772260665893555]",6.64
3nq9,4.03,"[4.8201751708984375, 4.743521690368652, 4.792538642883301, 4.941353797912598, 4.987388610839844, 4.951470375061035, 4.8379058837890625, 4.971460342407227, 4.839312553405762, 4.772663116455078]",4.87
3nx7,8.1,"[5.5221099853515625, 5.581542015075684, 5.083616256713867, 5.041247367858887, 5.596839904785156, 5.258838653564453, 5.475427627563477, 5.582392692565918, 5.052338600158691, 5.1001996994018555]",5.33
3o9i,11.82,"[8.932796478271484, 8.869403839111328, 8.934300422668457, 8.896688461303711, 8.880783081054688, 8.964282989501953, 8.89791202545166, 8.817829132080078, 8.843952178955078, 8.867630004882812]",8.89
3ozs,5.33,"[6.512387275695801, 6.426975250244141, 6.683492660522461, 6.491708755493164, 6.255819320678711, 6.29940128326416, 6.867404937744141, 6.257354736328125, 6.430729866027832, 6.9315185546875]",6.52
3ozt,4.13,"[5.696457862854004, 5.562125205993652, 6.006446838378906, 5.430022239685059, 5.596247673034668, 5.490669250488281, 5.608445167541504, 5.461058616638184, 5.520151138305664, 5.508675575256348]",5.59
3p5o,7.26,"[7.83554744720459, 7.887372970581055, 7.688973426818848, 7.903108596801758, 7.780366897583008, 7.865135192871094, 7.792777061462402, 7.853381156921387, 7.843173980712891, 7.8295698165893555]",7.83
3prs,7.82,"[8.7940673828125, 8.547148704528809, 8.504268646240234, 8.82150936126709, 8.760061264038086, 8.736041069030762, 8.414493560791016, 8.616357803344727, 8.715033531188965, 8.805225372314453]",8.67
3pww,7.32,"[8.798747062683105, 8.858722686767578, 8.756267547607422, 8.825121879577637, 8.79780101776123, 8.833017349243164, 8.773712158203125, 8.781004905700684, 8.855266571044922, 8.8363037109375]",8.81
3qqs,5.82,"[4.9837541580200195, 5.604190826416016, 5.281261444091797, 5.747464179992676, 5.259702682495117, 5.414697647094727, 5.269244194030762, 5.490582466125488, 5.481019020080566, 5.1427106857299805]",5.37
3rlr,7.52,"[7.46046257019043, 7.289856910705566, 7.389004707336426, 7.396638870239258, 7.4802093505859375, 7.296238899230957, 7.383685111999512, 7.2370710372924805, 7.413484573364258, 7.3361616134643555]",7.37
3tsk,7.17,"[8.076905250549316, 8.100261688232422, 8.138312339782715, 8.040185928344727, 8.031656265258789, 8.104018211364746, 8.077507972717285, 8.1298828125, 8.178628921508789, 8.177817344665527]",8.11
3twp,3.92,"[4.2316060066223145, 4.085627555847168, 3.9425976276397705, 4.044216156005859, 4.016719818115234, 3.96562123298645, 4.163669586181641, 4.103619575500488, 4.12888240814209, 3.986597776412964]",4.07
3u5j,5.61,"[7.048347473144531, 6.966019630432129, 7.2309980392456055, 7.130176544189453, 7.084125518798828, 7.060373306274414, 7.123917579650879, 7.100025177001953, 7.156330108642578, 7.091841697692871]",7.1
3ui7,9.0,"[7.376836776733398, 7.209996223449707, 7.42265510559082, 7.3432111740112305, 7.282487869262695, 7.263248443603516, 7.435654640197754, 7.249819755554199, 7.565034866333008, 7.329982757568359]",7.35
3uo4,6.52,"[7.94563102722168, 7.617852210998535, 7.572580337524414, 7.791362762451172, 7.841599464416504, 7.790343284606934, 7.74625301361084, 7.669964790344238, 7.837713241577148, 7.910332679748535]",7.77
3up2,7.4,"[7.777587890625, 7.822021484375, 7.7339677810668945, 7.8913469314575195, 7.795392036437988, 7.724758148193359, 7.728058815002441, 7.701888084411621, 7.8659467697143555, 7.964461326599121]",7.8
3uuo,7.96,"[7.59317684173584, 7.696805000305176, 7.568354606628418, 7.449262619018555, 7.5718278884887695, 7.520341873168945, 7.747876167297363, 7.647518157958984, 7.5622758865356445, 7.8048601150512695]",7.62
3wtj,6.53,"[6.756221771240234, 6.39089298248291, 6.947449684143066, 6.9577131271362305, 6.709615707397461, 6.919625282287598, 7.071575164794922, 6.470274925231934, 6.884283065795898, 6.785131454467773]",6.79
3wz8,5.82,"[8.29676342010498, 8.473401069641113, 8.468981742858887, 8.579925537109375, 8.563952445983887, 8.253978729248047, 8.566886901855469, 8.740102767944336, 8.496550559997559, 8.515830993652344]",8.5
4agn,3.97,"[6.821688652038574, 6.750486373901367, 6.776413917541504, 6.734330177307129, 6.703381538391113, 6.765232086181641, 6.785550117492676, 6.6615495681762695, 6.8705244064331055, 6.827371597290039]",6.77
4agp,4.69,"[7.515712738037109, 7.684431076049805, 7.561214447021484, 7.831840515136719, 7.636226654052734, 7.5768632888793945, 7.948820114135742, 7.616521835327148, 7.630248069763184, 7.623804092407227]",7.66
4agq,5.01,"[7.86463737487793, 7.735430717468262, 7.679180145263672, 8.024456977844238, 7.965984344482422, 8.112768173217773, 7.747494697570801, 8.059369087219238, 7.863071441650391, 7.8036041259765625]",7.89
4ciw,4.82,"[5.23494815826416, 5.319080352783203, 5.082043647766113, 5.019985198974609, 5.198518753051758, 5.266280174255371, 5.206131935119629, 5.103089332580566, 5.2778167724609375, 5.244643211364746]",5.2
4dld,5.82,"[5.678696632385254, 5.481691360473633, 6.496389389038086, 5.3006086349487305, 6.475559234619141, 6.755274772644043, 5.419099807739258, 5.974109649658203, 5.957883834838867, 6.9290876388549805]",6.05
4f2w,11.3,"[7.18327522277832, 7.179686546325684, 7.2479448318481445, 7.185628890991211, 7.296006202697754, 7.248203277587891, 7.241678237915039, 7.164053916931152, 7.174965858459473, 7.325898170471191]",7.22
4f3c,11.82,"[8.028106689453125, 8.175213813781738, 7.977288246154785, 7.997063636779785, 8.144306182861328, 8.077547073364258, 8.255738258361816, 7.907661437988281, 7.91256046295166, 8.25483226776123]",8.07
4gid,10.77,"[8.852477073669434, 9.000574111938477, 8.843175888061523, 8.92768669128418, 8.984256744384766, 8.88789176940918, 8.831611633300781, 8.95535659790039, 8.924701690673828, 8.854379653930664]",8.91
4j28,5.7,"[6.848410606384277, 6.7783203125, 6.951601982116699, 6.625809669494629, 7.022417068481445, 6.64305305480957, 6.942167282104492, 6.6333513259887695, 6.883636474609375, 6.683358192443848]",6.8
4jfs,5.27,"[5.7572221755981445, 5.602792739868164, 5.6042633056640625, 5.686534881591797, 5.600371360778809, 5.584206581115723, 5.47245979309082, 5.5442352294921875, 5.472684860229492, 5.460904121398926]",5.58
4jxs,4.74,"[6.819616317749023, 6.740659713745117, 6.717288970947266, 6.693454742431641, 6.777783393859863, 6.769018173217773, 6.508611679077148, 6.782575607299805, 6.604952812194824, 6.783133506774902]",6.72
4k18,8.96,"[7.463116645812988, 7.769810676574707, 7.594202995300293, 7.417387962341309, 7.825008392333984, 7.993029594421387, 7.5459489822387695, 7.70811653137207, 7.66282844543457, 7.688624382019043]",7.67
4kz6,3.1,"[5.303997993469238, 5.417828559875488, 5.386050224304199, 5.250811576843262, 5.346949577331543, 5.339263916015625, 5.375741958618164, 5.394831657409668, 5.501167297363281, 5.391446113586426]",5.37
4kzq,6.1,"[6.085824012756348, 6.017463684082031, 5.944510459899902, 5.871833801269531, 6.024446487426758, 6.163661003112793, 6.024532318115234, 6.224217414855957, 6.018564224243164, 6.092485427856445]",6.05
4kzu,6.5,"[6.658814430236816, 6.468703269958496, 6.773685455322266, 6.604355812072754, 6.665349960327148, 6.525323867797852, 6.618757247924805, 6.517850875854492, 6.498250961303711, 6.513875961303711]",6.58
4llx,2.89,"[4.055463790893555, 4.367643356323242, 4.333770751953125, 4.345508575439453, 4.226805686950684, 4.3628339767456055, 4.267496109008789, 4.436192035675049, 4.291701316833496, 4.351993560791016]",4.3
4lzs,4.8,"[5.354455947875977, 5.382976531982422, 5.2616424560546875, 5.285094261169434, 5.211865425109863, 5.379741668701172, 5.186160087585449, 5.175627708435059, 5.3633270263671875, 5.078973770141602]",5.27
4m0y,6.46,"[6.280092239379883, 6.328889846801758, 6.355483055114746, 6.385584831237793, 6.597742080688477, 6.440916061401367, 6.533014297485352, 6.269598960876465, 6.338371276855469, 6.411243438720703]",6.39
4ogj,6.79,"[8.778624534606934, 8.751518249511719, 8.566312789916992, 8.804590225219727, 8.680432319641113, 8.739984512329102, 8.740738868713379, 8.740532875061035, 8.71345329284668, 8.781068801879883]",8.73
4pcs,7.85,"[6.858036041259766, 6.509264945983887, 6.377690315246582, 6.685152053833008, 6.601407051086426, 6.705923080444336, 6.680603981018066, 6.640030860900879, 6.736309051513672, 6.406225204467773]",6.62
4wiv,6.26,"[7.037420272827148, 7.364201545715332, 7.150970458984375, 7.330984115600586, 7.398578643798828, 7.12299919128418, 7.279550552368164, 7.188115119934082, 7.118788719177246, 7.258567810058594]",7.23
5a7b,3.57,"[7.543388366699219, 7.674709320068359, 7.587335586547852, 7.730955123901367, 7.539220809936523, 7.5626935958862305, 7.717714309692383, 7.394845008850098, 7.637289047241211, 7.479964256286621]",7.59
5aba,2.98,"[6.59885311126709, 6.722796440124512, 7.003948211669922, 6.978995323181152, 6.853934288024902, 6.96657657623291, 6.842973709106445, 6.8454484939575195, 6.792010307312012, 6.840700149536133]",6.84
5c28,5.66,"[5.157609939575195, 5.258296012878418, 5.077889442443848, 5.076420783996582, 5.112401008605957, 4.929919242858887, 5.061341285705566, 5.010529518127441, 5.070087432861328, 5.392129898071289]",5.11
5c2h,11.09,"[8.75471305847168, 8.696741104125977, 8.736390113830566, 8.822996139526367, 8.682430267333984, 8.660211563110352, 8.64091682434082, 8.412628173828125, 8.75694751739502, 8.68356704711914]",8.68
5dwr,11.22,"[8.635396957397461, 8.658021926879883, 8.579668045043945, 8.602136611938477, 8.509167671203613, 8.549215316772461, 8.521343231201172, 8.655651092529297, 8.613615989685059, 8.646772384643555]",8.6
