pdbid,real,predictions,mean_pred
2xii,7.2,"[7.038600921630859, 6.844195365905762, 7.057595729827881, 6.91987419128418, 6.722293376922607, 6.951768398284912, 6.876963138580322, 6.817891597747803, 6.976340293884277, 7.055785655975342]",6.93
2yki,9.46,"[8.568772315979004, 8.620567321777344, 8.53181266784668, 8.577895164489746, 8.589138984680176, 8.62661075592041, 8.577847480773926, 8.644257545471191, 8.421791076660156, 8.513288497924805]",8.57
2ymd,3.16,"[5.672963619232178, 5.607235908508301, 5.735723495483398, 5.664531707763672, 5.734022617340088, 5.677484512329102, 5.79409122467041, 5.788857936859131, 5.761187553405762, 5.614831924438477]",5.71
3aru,3.22,"[5.371026039123535, 4.626851558685303, 4.922499656677246, 5.014955520629883, 4.813755035400391, 4.936864376068115, 4.882935047149658, 4.881193161010742, 4.901144027709961, 4.962627410888672]",4.93
3ary,6.0,"[4.693140983581543, 5.201316833496094, 4.686229705810547, 5.085743427276611, 4.14963960647583, 4.97813606262207, 4.960811614990234, 5.1025800704956055, 5.131178855895996, 4.948531150817871]",4.89
3b27,5.16,"[6.124482154846191, 6.156442642211914, 6.19346284866333, 6.293938636779785, 6.35874080657959, 6.111807823181152, 6.245482921600342, 5.975205898284912, 6.239260673522949, 6.168499946594238]",6.19
3b5r,8.77,"[8.132017135620117, 7.849362850189209, 8.07275676727295, 7.932490825653076, 7.907493591308594, 7.931233882904053, 7.986249923706055, 8.04550552368164, 7.902336597442627, 8.004502296447754]",7.98
3b65,9.27,"[7.645025253295898, 7.63545036315918, 7.527163505554199, 7.537660598754883, 7.577549934387207, 7.497013092041016, 7.76749324798584, 7.600986480712891, 7.541661262512207, 7.568166732788086]",7.59
3b68,8.4,"[8.512263298034668, 8.283565521240234, 8.081138610839844, 8.2886323928833, 8.218429565429688, 8.180182456970215, 8.10766315460205, 8.08690357208252, 8.201925277709961, 8.11583423614502]",8.21
3d4z,4.89,"[4.6426591873168945, 4.553786754608154, 4.596212387084961, 4.612331390380859, 4.636116981506348, 4.689327716827393, 4.546777248382568, 4.58227014541626, 4.573105335235596, 4.7095746994018555]",4.61
3d6q,3.76,"[5.720407485961914, 5.886748790740967, 6.095780372619629, 5.687130928039551, 6.1825432777404785, 5.971000671386719, 5.988919258117676, 5.869956016540527, 5.812616348266602, 5.646646499633789]",5.89
3dx1,3.58,"[4.562640190124512, 4.636819362640381, 4.602656841278076, 4.6377105712890625, 4.550023555755615, 4.567131996154785, 4.585519790649414, 4.623502731323242, 4.5074920654296875, 4.548892021179199]",4.58
3dx2,6.82,"[5.019051551818848, 4.987741470336914, 4.970816612243652, 4.972513675689697, 5.006958961486816, 4.959835529327393, 4.898947238922119, 4.933454513549805, 4.95404052734375, 4.984715938568115]",4.97
3dxg,2.4,"[4.79502534866333, 4.834355354309082, 4.818023681640625, 4.796550750732422, 4.867288589477539, 4.931558609008789, 4.8995466232299805, 4.815980911254883, 4.989224433898926, 4.913990497589111]",4.87
3ehy,5.85,"[5.189566612243652, 5.556267738342285, 5.537179470062256, 5.189316272735596, 5.24891471862793, 5.336666584014893, 5.62952995300293, 5.278518199920654, 5.467164993286133, 5.469019889831543]",5.39
3ejr,8.57,"[7.513246059417725, 7.531432151794434, 7.60714864730835, 7.525826454162598, 7.49122953414917, 7.617324352264404, 7.519132137298584, 7.535554885864258, 7.520195960998535, 7.651809215545654]",7.55
3fcq,2.77,"[4.279374599456787, 4.291147708892822, 4.025835037231445, 4.241398811340332, 4.303349494934082, 4.12910795211792, 4.180521011352539, 4.203670978546143, 4.1583404541015625, 4.191699981689453]",4.2
3g0w,9.52,"[7.80793571472168, 7.673659324645996, 7.879278659820557, 7.8823957443237305, 7.735634803771973, 7.653289794921875, 7.738615036010742, 7.834507465362549, 7.827548503875732, 7.686054706573486]",7.77
3gbb,6.9,"[5.415702819824219, 5.547798156738281, 5.41723108291626, 5.4272284507751465, 5.46855354309082, 5.54543399810791, 5.493620872497559, 5.369788646697998, 5.444194316864014, 5.324028968811035]",5.45
3gr2,2.52,"[4.694785118103027, 4.72337532043457, 4.710013389587402, 4.447695732116699, 4.745728969573975, 4.660382270812988, 4.824618816375732, 4.835555553436279, 5.033586502075195, 4.873297214508057]",4.75
3gv9,2.12,"[4.220426559448242, 4.204443454742432, 4.219086647033691, 4.260435581207275, 4.441117286682129, 4.257626533508301, 4.302877902984619, 4.292064189910889, 4.320558071136475, 4.211303234100342]",4.27
3jya,6.89,"[6.558614253997803, 6.469669342041016, 6.508878707885742, 6.4502272605896, 6.477675437927246, 6.558856964111328, 6.431238174438477, 6.450739860534668, 6.348301410675049, 6.52830696105957]",6.48
3lka,2.82,"[4.569960594177246, 4.21787691116333, 4.5557708740234375, 4.521250247955322, 4.5528178215026855, 4.363201141357422, 4.385074615478516, 4.621675968170166, 4.175083160400391, 4.525424957275391]",4.45
3n76,6.85,"[6.46481990814209, 6.398982048034668, 6.457645416259766, 6.445694446563721, 6.630027770996094, 6.493587493896484, 6.733465671539307, 6.512635231018066, 6.457492828369141, 6.503798007965088]",6.51
3n86,5.64,"[6.065979957580566, 6.039320945739746, 5.983878135681152, 6.009402275085449, 5.947709560394287, 5.891204833984375, 6.107046127319336, 6.031595230102539, 6.050847053527832, 5.919154167175293]",6.0
3nq9,4.03,"[4.7070770263671875, 4.650056838989258, 4.564983367919922, 4.600869178771973, 4.738274574279785, 4.809373378753662, 4.697498798370361, 4.62515115737915, 4.695074558258057, 4.734938144683838]",4.68
3nx7,8.1,"[5.139528274536133, 5.294495105743408, 4.944648742675781, 4.981754302978516, 5.3308892250061035, 5.122671127319336, 5.298277378082275, 5.384377479553223, 4.91322135925293, 5.02092170715332]",5.14
3o9i,11.82,"[8.964988708496094, 8.818714141845703, 8.788442611694336, 8.857963562011719, 8.900823593139648, 8.678818702697754, 8.964648246765137, 8.947823524475098, 8.806867599487305, 8.84206771850586]",8.86
3ozs,5.33,"[6.280557632446289, 6.096834659576416, 6.2294206619262695, 6.191758155822754, 6.109530925750732, 6.099186897277832, 6.272942543029785, 6.178614616394043, 6.313408374786377, 6.174312591552734]",6.19
3ozt,4.13,"[5.801262855529785, 5.623262405395508, 5.702688694000244, 5.617437839508057, 5.672579765319824, 5.657928943634033, 5.697627544403076, 5.5806074142456055, 5.660130023956299, 5.572316646575928]",5.66
3p5o,7.26,"[7.672464370727539, 7.348496913909912, 7.575404167175293, 7.387768745422363, 7.506385803222656, 7.588709354400635, 7.530522346496582, 7.286253452301025, 7.575567722320557, 7.567452907562256]",7.5
3prs,7.82,"[8.132879257202148, 7.988494873046875, 7.519371032714844, 8.017638206481934, 7.964593887329102, 7.765342712402344, 7.618049144744873, 7.766777038574219, 7.846429824829102, 7.994665145874023]",7.86
3pww,7.32,"[8.711779594421387, 8.48694896697998, 8.320560455322266, 8.602741241455078, 8.689090728759766, 8.687705993652344, 8.76351261138916, 8.779777526855469, 8.757031440734863, 8.709236145019531]",8.65
3qqs,5.82,"[4.534763336181641, 5.04345703125, 5.34541130065918, 5.1255950927734375, 5.184491157531738, 5.006950855255127, 4.75924825668335, 4.953695297241211, 4.747352600097656, 5.372973442077637]",5.01
3rlr,7.52,"[7.376319885253906, 7.262248516082764, 7.34153413772583, 7.508293628692627, 7.338497161865234, 7.394594192504883, 7.404818534851074, 7.316205978393555, 7.411053657531738, 7.354887008666992]",7.37
3tsk,7.17,"[7.479074954986572, 7.604800224304199, 7.4836015701293945, 7.500949859619141, 7.327341079711914, 7.550673484802246, 7.543750762939453, 7.564037322998047, 7.342784404754639, 7.437989234924316]",7.48
3twp,3.92,"[3.9972333908081055, 3.9106712341308594, 4.014610290527344, 3.9312453269958496, 3.9496798515319824, 4.079073429107666, 4.029852867126465, 3.9903831481933594, 4.04951286315918, 3.8773083686828613]",3.98
3u5j,5.61,"[6.822649955749512, 6.944112777709961, 6.945996284484863, 6.944986343383789, 6.906309604644775, 6.976622581481934, 7.078945636749268, 6.997389793395996, 7.161301612854004, 6.797662258148193]",6.96
3ui7,9.0,"[7.396082401275635, 7.099038124084473, 7.224186420440674, 7.2965593338012695, 7.178108215332031, 7.0705108642578125, 7.188286304473877, 7.2356977462768555, 7.448349475860596, 7.180049896240234]",7.23
3uo4,6.52,"[7.653039455413818, 7.509587287902832, 7.658748626708984, 7.559815406799316, 7.563027858734131, 7.6512131690979, 7.699660301208496, 7.4912824630737305, 7.667095184326172, 7.597489356994629]",7.61
3up2,7.4,"[7.646646499633789, 7.611881256103516, 7.499640941619873, 7.835659503936768, 7.5429863929748535, 7.644431114196777, 7.543527603149414, 7.6115007400512695, 7.556483745574951, 7.646854400634766]",7.61
3uuo,7.96,"[7.431404113769531, 7.294728755950928, 7.332725524902344, 7.205546855926514, 7.198202610015869, 7.365930080413818, 7.3308610916137695, 7.375925540924072, 7.396492004394531, 7.478057861328125]",7.34
3wtj,6.53,"[5.674279689788818, 5.440180778503418, 5.759639263153076, 5.8158440589904785, 5.716269493103027, 5.864340782165527, 6.13538932800293, 5.487757205963135, 5.933009147644043, 5.697854995727539]",5.75
3wz8,5.82,"[7.546751976013184, 7.607139587402344, 7.5658111572265625, 7.792389392852783, 7.670441627502441, 7.590850353240967, 8.049280166625977, 7.947237968444824, 7.594194412231445, 7.627789497375488]",7.7
4agn,3.97,"[6.744404315948486, 6.635779857635498, 6.706939697265625, 6.638169288635254, 6.6575398445129395, 6.770103931427002, 7.099759578704834, 6.701984405517578, 6.699710845947266, 6.89772891998291]",6.76
4agp,4.69,"[7.280827522277832, 7.586606025695801, 7.48890495300293, 7.646080017089844, 7.328819274902344, 7.43961763381958, 7.678206920623779, 7.419143199920654, 7.398993492126465, 7.328169345855713]",7.46
4agq,5.01,"[7.408271789550781, 7.396184921264648, 7.410234451293945, 7.615270614624023, 7.309807300567627, 7.493530750274658, 7.418503761291504, 7.4711503982543945, 7.302584648132324, 7.375090599060059]",7.42
4ciw,4.82,"[4.995787620544434, 5.003724098205566, 4.8834943771362305, 4.89808464050293, 4.947482585906982, 4.975979804992676, 4.969457626342773, 4.883231163024902, 4.982307434082031, 4.951509475708008]",4.95
4dld,5.82,"[5.4530181884765625, 5.808330535888672, 6.138442039489746, 5.17677116394043, 6.079034805297852, 6.449261665344238, 5.658825397491455, 5.801945686340332, 5.66208553314209, 6.592313289642334]",5.88
4f2w,11.3,"[6.876709461212158, 6.910586357116699, 7.017115592956543, 6.874842166900635, 6.888211727142334, 6.9983930587768555, 6.755101680755615, 7.268728256225586, 6.805716514587402, 6.7893781661987305]",6.92
4f3c,11.82,"[7.683907508850098, 7.705538272857666, 7.759525299072266, 7.663732528686523, 7.600516319274902, 7.767875671386719, 7.628702640533447, 7.657671928405762, 7.785143852233887, 7.635631084442139]",7.69
4gid,10.77,"[8.614624977111816, 8.744585037231445, 8.78885555267334, 8.749078750610352, 8.740531921386719, 8.601961135864258, 8.613290786743164, 8.717679977416992, 8.738347053527832, 8.72852897644043]",8.7
4j28,5.7,"[6.906670093536377, 6.8441972732543945, 6.982935905456543, 6.65443229675293, 7.097039222717285, 6.6789870262146, 7.028671741485596, 6.191013813018799, 7.07277774810791, 7.13909912109375]",6.86
4jfs,5.27,"[5.815104961395264, 5.527393341064453, 5.72265100479126, 5.813940525054932, 5.412288188934326, 5.633068084716797, 5.638185024261475, 5.6055192947387695, 5.748202323913574, 5.8053131103515625]",5.67
4jxs,4.74,"[6.414004802703857, 6.5284576416015625, 6.263343811035156, 6.548076629638672, 6.665722846984863, 6.365328788757324, 6.470308780670166, 6.85707950592041, 6.386997222900391, 6.601105690002441]",6.51
4k18,8.96,"[7.522049427032471, 7.500389099121094, 7.206683158874512, 7.445328712463379, 7.627298355102539, 7.565675735473633, 7.390810012817383, 7.4495110511779785, 7.472694396972656, 7.526789665222168]",7.47
4kz6,3.1,"[5.308835983276367, 5.3824262619018555, 5.109294891357422, 5.287402153015137, 5.309525489807129, 5.312747955322266, 5.383126258850098, 5.243389129638672, 5.240913391113281, 5.371295928955078]",5.29
4kzq,6.1,"[6.1686811447143555, 6.357011795043945, 6.194380760192871, 6.210945129394531, 6.4037909507751465, 6.419825077056885, 6.132275581359863, 6.415245056152344, 6.427306175231934, 6.284751892089844]",6.3
4kzu,6.5,"[6.8023152351379395, 6.827554225921631, 6.79937744140625, 6.783356189727783, 6.8780317306518555, 6.843822479248047, 6.752736568450928, 6.784621715545654, 6.858457565307617, 6.543997764587402]",6.79
4llx,2.89,"[4.228584289550781, 4.220046520233154, 4.183692455291748, 4.356088161468506, 4.175683498382568, 4.230334281921387, 4.299225330352783, 4.32111930847168, 4.141724109649658, 4.289867877960205]",4.24
4lzs,4.8,"[4.901437759399414, 4.758358955383301, 4.6932854652404785, 4.799633502960205, 5.039377689361572, 4.791903495788574, 4.666112899780273, 4.695430755615234, 5.001082897186279, 4.6860246658325195]",4.8
4m0y,6.46,"[6.5223236083984375, 6.905609130859375, 6.4344682693481445, 6.545043468475342, 6.742773056030273, 6.70732307434082, 6.697205543518066, 6.768027305603027, 6.901090145111084, 6.785731792449951]",6.7
4ogj,6.79,"[8.424018859863281, 8.437923431396484, 8.474493026733398, 8.525930404663086, 8.331002235412598, 8.404956817626953, 8.333860397338867, 8.265787124633789, 8.385376930236816, 8.415102005004883]",8.4
4pcs,7.85,"[6.612628936767578, 6.543632507324219, 6.897919654846191, 6.501666069030762, 6.720117568969727, 6.678462982177734, 6.912542343139648, 6.830473899841309, 6.625132083892822, 6.811168670654297]",6.71
4wiv,6.26,"[7.180121898651123, 7.221335411071777, 7.311334133148193, 7.243124008178711, 7.290415287017822, 7.115809440612793, 7.375353813171387, 7.302570819854736, 7.2612128257751465, 7.251773834228516]",7.26
5a7b,3.57,"[7.46382999420166, 7.666043281555176, 7.572198867797852, 7.518169403076172, 7.599672317504883, 7.384623050689697, 7.509801864624023, 7.2856764793396, 7.414215564727783, 7.360908508300781]",7.48
5aba,2.98,"[6.803500175476074, 6.965043067932129, 7.227560043334961, 7.08162260055542, 6.859257221221924, 7.2600202560424805, 6.902008533477783, 6.7200093269348145, 7.142866134643555, 6.974950313568115]",6.99
5c28,5.66,"[4.765671730041504, 5.0046491622924805, 4.695606231689453, 4.733706474304199, 4.877784729003906, 4.517640113830566, 4.674981117248535, 5.1951904296875, 4.7674078941345215, 4.996068477630615]",4.82
5c2h,11.09,"[8.240097999572754, 8.007829666137695, 8.195548057556152, 8.232732772827148, 8.193678855895996, 8.135103225708008, 8.181065559387207, 8.077359199523926, 8.130610466003418, 7.932706832885742]",8.13
5dwr,11.22,"[8.650405883789062, 8.465913772583008, 8.704535484313965, 8.545875549316406, 8.700690269470215, 8.608196258544922, 8.620857238769531, 8.673892974853516, 8.590226173400879, 8.599687576293945]",8.62
