pdbid,real,predictions,mean_pred
3b5r,8.77,"[8.124072074890137, 8.066812515258789, 7.873010635375977, 8.069003105163574, 8.054584503173828, 8.014129638671875, 8.129438400268555, 8.106183052062988, 7.978804111480713, 8.09308910369873]",8.05
3b65,9.27,"[7.101597785949707, 7.042242050170898, 7.1953582763671875, 7.231017112731934, 7.1337809562683105, 7.407218933105469, 7.049769401550293, 7.120711326599121, 7.112863063812256, 7.274381160736084]",7.17
3b68,8.4,"[7.5099687576293945, 7.531118869781494, 7.65266227722168, 7.648566722869873, 7.590251445770264, 7.604509353637695, 7.624009132385254, 7.677203178405762, 7.465217590332031, 7.632803916931152]",7.59
3d4z,4.89,"[5.135850429534912, 5.094691276550293, 5.097685813903809, 5.078726291656494, 5.119868278503418, 5.129914283752441, 5.095900535583496, 5.091541290283203, 5.078961372375488, 5.140100479125977]",5.11
3d6q,3.76,"[5.550538539886475, 5.838882923126221, 5.912544250488281, 5.392734050750732, 5.859752655029297, 5.482583999633789, 5.688629150390625, 5.599470615386963, 5.545373916625977, 5.739221572875977]",5.66
3dx1,3.58,"[5.1500983238220215, 5.2158050537109375, 5.222160816192627, 5.3633880615234375, 5.156397819519043, 5.193516731262207, 5.180558204650879, 5.270186901092529, 5.157696723937988, 5.15685510635376]",5.21
3dx2,6.82,"[5.624222755432129, 5.613595008850098, 5.685369968414307, 5.615898132324219, 5.674433708190918, 5.664876937866211, 5.606827735900879, 5.695104598999023, 5.604622840881348, 5.700712203979492]",5.65
3dxg,2.4,"[5.290111064910889, 5.224163055419922, 5.220141410827637, 5.2639079093933105, 5.22744083404541, 5.3474202156066895, 5.242955207824707, 5.2957072257995605, 5.383476257324219, 5.345424652099609]",5.28
3ehy,5.85,"[5.503044128417969, 5.673511505126953, 5.401689529418945, 5.440925598144531, 5.431438446044922, 5.521567344665527, 5.621038436889648, 5.674476623535156, 5.35651159286499, 5.516296863555908]",5.51
3ejr,8.57,"[7.489565372467041, 7.483830451965332, 7.4299845695495605, 7.451852798461914, 7.395816802978516, 7.568249702453613, 7.524163722991943, 7.426353454589844, 7.507415771484375, 7.5697221755981445]",7.48
3fcq,2.77,"[4.547113418579102, 4.738536834716797, 4.7420430183410645, 4.792901992797852, 4.877946376800537, 4.716885566711426, 4.406269073486328, 4.61314582824707, 4.401270389556885, 4.732632637023926]",4.66
3g0w,9.52,"[7.0505266189575195, 7.265425205230713, 7.1360321044921875, 7.308472633361816, 7.346609115600586, 7.300844192504883, 7.199273586273193, 7.211130142211914, 7.267565727233887, 7.1044535636901855]",7.22
3gbb,6.9,"[5.904709339141846, 6.114963531494141, 5.862039566040039, 5.962287902832031, 5.955371379852295, 5.974590301513672, 5.942055702209473, 5.888312339782715, 5.98496150970459, 5.906686305999756]",5.95
3gr2,2.52,"[5.0604634284973145, 5.086100101470947, 5.02885103225708, 4.9157514572143555, 5.060956954956055, 5.054313659667969, 5.072731018066406, 5.0847978591918945, 5.141839981079102, 5.091001987457275]",5.06
3gv9,2.12,"[4.305312633514404, 4.248640537261963, 4.356707572937012, 4.488006591796875, 4.535797119140625, 4.275486469268799, 4.381130218505859, 4.5471649169921875, 4.318265438079834, 4.3131537437438965]",4.38
3jya,6.89,"[6.316382884979248, 6.287843227386475, 6.350102424621582, 6.2519450187683105, 6.368362903594971, 6.437465190887451, 6.3338446617126465, 6.370658874511719, 6.3009185791015625, 6.358957290649414]",6.34
3lka,2.82,"[5.090933799743652, 4.969550132751465, 5.0890398025512695, 4.842740058898926, 4.837738037109375, 5.155977249145508, 4.382365703582764, 4.603153228759766, 4.965007781982422, 4.764933109283447]",4.87
3n76,6.85,"[6.567708969116211, 6.6417741775512695, 6.635959625244141, 6.593013763427734, 6.657988548278809, 6.595208168029785, 6.603635787963867, 6.535153388977051, 6.61674690246582, 6.506789684295654]",6.6
3n86,5.64,"[6.3246283531188965, 6.4670090675354, 6.40733528137207, 6.402997016906738, 6.414510726928711, 6.414157867431641, 6.459710597991943, 6.515627861022949, 6.454493045806885, 6.383236885070801]",6.42
3nq9,4.03,"[5.288913726806641, 5.2237443923950195, 5.232233047485352, 5.191062927246094, 5.248651504516602, 5.253572463989258, 5.330499649047852, 5.188713550567627, 5.253086090087891, 5.2731170654296875]",5.25
3nx7,8.1,"[5.443735122680664, 5.642871379852295, 5.323838233947754, 5.306013584136963, 5.67185640335083, 5.4103240966796875, 5.473732948303223, 5.71075963973999, 5.237333297729492, 5.3762054443359375]",5.46
3o9i,11.82,"[8.198378562927246, 8.200944900512695, 8.083650588989258, 8.125786781311035, 8.03494644165039, 8.000006675720215, 8.230765342712402, 8.222040176391602, 8.057456016540527, 8.233469009399414]",8.14
3ozs,5.33,"[5.960633754730225, 5.744094371795654, 6.01831579208374, 5.870003700256348, 5.814492702484131, 5.744309902191162, 6.102202415466309, 5.902141094207764, 6.070461273193359, 6.117500305175781]",5.93
3ozt,4.13,"[5.719938278198242, 5.725681781768799, 5.738636016845703, 5.793154239654541, 5.624521255493164, 5.715081214904785, 5.721412181854248, 5.600472450256348, 5.756069183349609, 5.728503227233887]",5.71
3p5o,7.26,"[7.163609027862549, 7.1923346519470215, 7.238552093505859, 7.199758052825928, 7.06932258605957, 7.196162223815918, 7.094670295715332, 7.186501502990723, 7.145408630371094, 7.309416770935059]",7.18
3prs,7.82,"[7.695675849914551, 7.27577543258667, 7.303129196166992, 7.6064958572387695, 7.541118621826172, 7.3244781494140625, 7.242877960205078, 7.404353141784668, 7.590810775756836, 7.632015705108643]",7.46
3pww,7.32,"[7.889152526855469, 7.918023109436035, 7.922730445861816, 7.917083263397217, 7.861342430114746, 7.920897483825684, 7.850092887878418, 7.893463134765625, 7.911659240722656, 7.887452125549316]",7.9
3qqs,5.82,"[5.365987777709961, 5.367358207702637, 5.644659042358398, 5.421229362487793, 5.316954612731934, 5.479654312133789, 5.290367126464844, 5.463677406311035, 5.294950008392334, 5.3950514793396]",5.4
3rlr,7.52,"[7.31471061706543, 7.330133438110352, 7.33477783203125, 7.440765857696533, 7.326777458190918, 7.339576721191406, 7.391490459442139, 7.348407745361328, 7.338865280151367, 7.369265556335449]",7.35
3tsk,7.17,"[7.320427894592285, 7.341822624206543, 7.316123008728027, 7.282190799713135, 7.294888496398926, 7.333162307739258, 7.352398872375488, 7.3630571365356445, 7.3501691818237305, 7.401796340942383]",7.34
3twp,3.92,"[3.951941967010498, 3.9942119121551514, 3.9310414791107178, 3.9367733001708984, 3.9430325031280518, 3.9404830932617188, 3.982445240020752, 3.945528984069824, 3.9516634941101074, 3.926362991333008]",3.95
3u5j,5.61,"[6.432095527648926, 6.510443210601807, 6.557448863983154, 6.60162353515625, 6.466975212097168, 6.590722560882568, 6.5765380859375, 6.638948440551758, 6.615926742553711, 6.45756721496582]",6.54
3ui7,9.0,"[7.469614028930664, 7.209522724151611, 7.233460903167725, 7.457813262939453, 7.318004608154297, 7.254432678222656, 7.260794162750244, 7.209385871887207, 7.210783958435059, 7.336058139801025]",7.3
3uo4,6.52,"[7.479094505310059, 7.482024192810059, 7.384178638458252, 7.514263153076172, 7.31326150894165, 7.4251322746276855, 7.364907741546631, 7.27566385269165, 7.46897029876709, 7.555683135986328]",7.43
3up2,7.4,"[7.33051872253418, 7.305627822875977, 7.300487995147705, 7.322690010070801, 7.403418064117432, 7.240837097167969, 7.207767009735107, 7.337121486663818, 7.3490447998046875, 7.4719624519348145]",7.33
3uuo,7.96,"[7.203202247619629, 7.222631454467773, 7.109251976013184, 7.062607765197754, 7.16232442855835, 7.160344123840332, 7.130605697631836, 7.194301605224609, 7.237677574157715, 7.152793884277344]",7.16
3wtj,6.53,"[5.608003616333008, 5.519346237182617, 5.596890449523926, 5.644689559936523, 5.5979485511779785, 5.500165939331055, 5.75625467300415, 5.509237289428711, 5.693511009216309, 5.601424217224121]",5.6
3wz8,5.82,"[6.967684745788574, 7.377414703369141, 7.2354888916015625, 7.418787956237793, 7.174071311950684, 7.235804557800293, 7.627718925476074, 7.8059234619140625, 7.322686195373535, 7.591320037841797]",7.38
4agn,3.97,"[6.86428165435791, 6.758273124694824, 6.8016357421875, 6.713126182556152, 6.770865440368652, 6.822754859924316, 6.7792649269104, 6.7054548263549805, 6.928234577178955, 6.90556526184082]",6.8
4agp,4.69,"[7.327400207519531, 7.176276206970215, 7.2459797859191895, 7.247017860412598, 7.23028564453125, 7.319107532501221, 7.349244594573975, 7.231330394744873, 7.263969898223877, 7.216913223266602]",7.26
4agq,5.01,"[7.411090850830078, 7.3286285400390625, 7.3807759284973145, 7.308385848999023, 7.342978000640869, 7.533944606781006, 7.437594413757324, 7.583902359008789, 7.368435859680176, 7.483260154724121]",7.42
4ciw,4.82,"[5.63106632232666, 5.711380958557129, 5.526758193969727, 5.471591949462891, 5.607501983642578, 5.610453128814697, 5.637273788452148, 5.548318862915039, 5.730321407318115, 5.625210762023926]",5.61
4dld,5.82,"[5.975363731384277, 6.476937770843506, 6.73911190032959, 5.710178852081299, 6.752108573913574, 7.045356750488281, 6.40091609954834, 6.644824028015137, 6.584666728973389, 7.156095504760742]",6.55
4f2w,11.3,"[6.876126766204834, 6.973003387451172, 6.920917987823486, 6.936383247375488, 6.7897725105285645, 6.959171295166016, 6.933664321899414, 6.879309177398682, 6.8506669998168945, 6.814396381378174]",6.89
4f3c,11.82,"[7.305610656738281, 7.2421722412109375, 7.321194171905518, 7.413116455078125, 7.41766881942749, 7.284458160400391, 7.275504112243652, 7.311315536499023, 7.323822975158691, 7.440300464630127]",7.33
4gid,10.77,"[8.03616714477539, 8.024372100830078, 7.9732465744018555, 8.081550598144531, 8.00694465637207, 7.982686996459961, 7.976470947265625, 8.003718376159668, 8.015563011169434, 7.9782891273498535]",8.01
4j28,5.7,"[6.841991901397705, 6.800973892211914, 6.9388017654418945, 6.480071067810059, 7.22894287109375, 6.4737019538879395, 6.938287258148193, 6.348108291625977, 7.138795852661133, 7.027750492095947]",6.82
4jfs,5.27,"[6.530034065246582, 6.174023628234863, 5.812083721160889, 6.2070112228393555, 6.256556510925293, 5.936689376831055, 6.385018825531006, 5.995059490203857, 6.0137786865234375, 6.168047904968262]",6.15
4jxs,4.74,"[6.88541316986084, 6.896897792816162, 6.777960777282715, 6.934350967407227, 7.217828750610352, 6.898584365844727, 7.034480571746826, 7.238255023956299, 6.761026382446289, 6.961949348449707]",6.96
4k18,8.96,"[7.139778137207031, 7.259263038635254, 7.104142665863037, 7.114114284515381, 7.14061164855957, 7.318302154541016, 7.122445106506348, 7.110883712768555, 7.1191816329956055, 7.236730098724365]",7.17
4kz6,3.1,"[5.884634971618652, 6.035218238830566, 5.961557388305664, 6.013990879058838, 6.003218173980713, 6.123568534851074, 6.075727939605713, 5.901172161102295, 5.9266886711120605, 6.153328895568848]",6.01
4kzq,6.1,"[6.412425994873047, 6.400741100311279, 6.510379314422607, 6.424241542816162, 6.417201995849609, 6.332598686218262, 6.479160785675049, 6.448507308959961, 6.405644416809082, 6.442214012145996]",6.43
4kzu,6.5,"[6.599686622619629, 6.424793720245361, 6.466309547424316, 6.599791526794434, 6.605191230773926, 6.5546135902404785, 6.5633134841918945, 6.528620719909668, 6.528474807739258, 6.554058074951172]",6.54
4llx,2.89,"[4.394932270050049, 4.522652626037598, 4.652159214019775, 4.768283843994141, 4.331580638885498, 4.499950408935547, 4.351866722106934, 4.479243278503418, 4.374627113342285, 4.340760707855225]",4.47
4lzs,4.8,"[5.286428928375244, 5.262646675109863, 5.217906475067139, 5.244786262512207, 5.214218616485596, 5.266092300415039, 5.294460296630859, 5.18869686126709, 5.30129337310791, 5.285248756408691]",5.26
4m0y,6.46,"[6.14063835144043, 6.376251220703125, 6.154271125793457, 6.163137435913086, 6.373639106750488, 6.278332233428955, 6.22552490234375, 6.2669782638549805, 6.310410499572754, 6.38761568069458]",6.27
4ogj,6.79,"[8.0531644821167, 8.159379959106445, 8.223896980285645, 8.21701717376709, 7.9434404373168945, 8.445199966430664, 8.039909362792969, 8.06263542175293, 8.14100170135498, 8.152299880981445]",8.14
4pcs,7.85,"[6.814696788787842, 6.709305763244629, 6.999506950378418, 6.873751640319824, 6.853967189788818, 6.87797737121582, 7.304563999176025, 6.858925819396973, 7.270570755004883, 6.864557266235352]",6.94
4wiv,6.26,"[7.064388275146484, 7.147009372711182, 7.0939836502075195, 7.069988250732422, 7.160621643066406, 7.003030776977539, 7.233846187591553, 7.171028137207031, 7.061322212219238, 7.181650161743164]",7.12
5a7b,3.57,"[7.434243679046631, 7.226587295532227, 7.329728126525879, 7.350929260253906, 7.297668933868408, 7.304337501525879, 7.342596530914307, 7.1931586265563965, 7.465000152587891, 7.450963020324707]",7.34
5aba,2.98,"[6.403347969055176, 6.704146862030029, 6.877314567565918, 6.761897087097168, 6.540252685546875, 6.740970134735107, 6.707841396331787, 6.3912835121154785, 6.848518371582031, 6.839023590087891]",6.68
5c28,5.66,"[5.451381683349609, 5.410459995269775, 5.4424147605896, 5.354413032531738, 5.472503662109375, 5.440981864929199, 5.410778999328613, 5.401453018188477, 5.413465976715088, 5.38612699508667]",5.42
5c2h,11.09,"[7.779225826263428, 7.663376808166504, 7.690650939941406, 7.6807050704956055, 7.7550249099731445, 7.790975570678711, 7.788754463195801, 7.800564765930176, 7.6978583335876465, 7.6258368492126465]",7.73
5dwr,11.22,"[8.088897705078125, 8.001455307006836, 8.124895095825195, 8.18348503112793, 8.06891918182373, 8.020543098449707, 8.134462356567383, 8.223749160766602, 8.202288627624512, 8.239378929138184]",8.13
