pdbid,real,predictions,mean_pred
3d4z,4.89,"[4.717028617858887, 5.471827507019043, 5.197274208068848, 5.165775299072266, 4.804125785827637, 4.480429649353027, 4.561140060424805, 5.0138702392578125, 5.336922645568848, 4.948099136352539]",4.97
3d6q,3.76,"[5.429033279418945, 4.806669235229492, 5.492720603942871, 5.18435001373291, 4.244232654571533, 4.673972129821777, 4.340540409088135, 5.088141441345215, 5.110313415527344, 5.956857681274414]",5.03
3dx1,3.58,"[4.434292793273926, 4.847775936126709, 4.293117523193359, 4.600015640258789, 4.5164103507995605, 4.434510231018066, 4.694092750549316, 4.566312789916992, 4.235361576080322, 4.341965675354004]",4.5
3dx2,6.82,"[5.206788063049316, 5.431059837341309, 5.450314521789551, 5.105496406555176, 5.117074012756348, 5.9082136154174805, 5.21867561340332, 5.856369972229004, 5.309491157531738, 5.936799049377441]",5.45
3dxg,2.4,"[4.277251243591309, 4.02060604095459, 4.811371803283691, 4.272192001342773, 4.8716325759887695, 3.823155403137207, 4.191422462463379, 4.386711120605469, 3.92729115486145, 4.372252464294434]",4.3
3ehy,5.85,"[5.023972511291504, 5.3076629638671875, 5.11760139465332, 5.248468399047852, 5.582243919372559, 5.179539680480957, 4.876631736755371, 5.706303596496582, 4.385225296020508, 5.208839416503906]",5.16
3ejr,8.57,"[6.693182945251465, 6.539884567260742, 6.513472557067871, 6.337296485900879, 6.521777153015137, 6.293523788452148, 6.833121299743652, 6.51539421081543, 6.326440811157227, 6.647409439086914]",6.52
3fcq,2.77,"[5.493701934814453, 5.352388381958008, 6.184107780456543, 5.928249359130859, 5.068431377410889, 6.328333854675293, 5.717062950134277, 5.073812484741211, 6.179769515991211, 4.84931755065918]",5.62
3g0w,9.52,"[6.506182670593262, 6.7761430740356445, 7.119453430175781, 6.653903007507324, 6.64307975769043, 6.683361053466797, 6.286685943603516, 6.4329423904418945, 6.940614700317383, 6.713275909423828]",6.68
3gbb,6.9,"[5.837617874145508, 5.517026901245117, 5.883757591247559, 6.018414497375488, 6.054954528808594, 5.377874374389648, 5.8754167556762695, 5.390782356262207, 5.713334083557129, 5.932348251342773]",5.76
3gr2,2.52,"[5.370403289794922, 4.8145246505737305, 4.5258989334106445, 5.839346885681152, 4.851274490356445, 5.439059257507324, 5.580845832824707, 4.822434425354004, 4.0411272048950195, 4.4033122062683105]",4.97
3gv9,2.12,"[5.356956481933594, 5.045477867126465, 4.839724540710449, 4.6787309646606445, 4.1662797927856445, 5.209560394287109, 4.9290266036987305, 4.9149980545043945, 4.620942115783691, 4.850789546966553]",4.86
3jya,6.89,"[5.8500165939331055, 5.675045013427734, 5.912057876586914, 5.711338043212891, 5.741647720336914, 5.337685585021973, 5.275267601013184, 5.749756813049316, 5.788149833679199, 5.492592811584473]",5.65
3lka,2.82,"[4.383864402770996, 4.018258094787598, 4.582261085510254, 5.609096527099609, 4.582391738891602, 4.36709451675415, 5.048862934112549, 4.69516658782959, 4.999776840209961, 5.319472312927246]",4.76
3n76,6.85,"[5.69291877746582, 5.704329490661621, 5.953521728515625, 5.8211822509765625, 6.221268653869629, 5.785384178161621, 5.647592544555664, 6.24957275390625, 5.778695106506348, 6.188316345214844]",5.9
3n86,5.64,"[6.167411804199219, 6.575875282287598, 6.550177574157715, 6.5614824295043945, 6.492219924926758, 6.942844390869141, 6.1417236328125, 7.099982261657715, 6.633337020874023, 6.842062950134277]",6.6
3nq9,4.03,"[3.7108209133148193, 4.0440216064453125, 3.549105405807495, 3.744187593460083, 3.5348541736602783, 3.3365468978881836, 3.4786622524261475, 4.008679389953613, 3.967677116394043, 4.023771286010742]",3.74
3nx7,8.1,"[5.730975151062012, 5.57283878326416, 5.228446960449219, 6.114546775817871, 5.534597396850586, 4.9709391593933105, 5.317078590393066, 5.361650466918945, 6.124166488647461, 5.632757186889648]",5.56
3o9i,11.82,"[8.812183380126953, 7.722123146057129, 8.818371772766113, 8.571037292480469, 8.58549976348877, 8.875146865844727, 8.274689674377441, 9.005529403686523, 8.73807144165039, 8.495984077453613]",8.59
3ozs,5.33,"[6.740942001342773, 6.65727424621582, 7.312972068786621, 6.105944633483887, 6.176009178161621, 7.36415958404541, 6.61026668548584, 6.02275276184082, 6.5561065673828125, 7.788965225219727]",6.73
3ozt,4.13,"[6.094651222229004, 6.186777114868164, 7.002630233764648, 6.487381935119629, 6.124783515930176, 5.972890853881836, 6.4191083908081055, 6.593545913696289, 6.434128761291504, 6.4971418380737305]",6.38
3p5o,7.26,"[6.932338714599609, 7.477032661437988, 6.453556060791016, 7.385480880737305, 6.774004936218262, 7.287321090698242, 7.043107032775879, 7.472491264343262, 7.204734802246094, 7.209516525268555]",7.12
3prs,7.82,"[8.807122230529785, 7.175286293029785, 8.827296257019043, 7.870532989501953, 8.012253761291504, 7.3322858810424805, 8.730233192443848, 8.361128807067871, 8.102192878723145, 7.835680961608887]",8.11
3pww,7.32,"[7.851475715637207, 9.025910377502441, 7.049192428588867, 7.472002983093262, 7.506228446960449, 8.1870698928833, 7.744853973388672, 7.706883430480957, 7.203763008117676, 7.725493431091309]",7.75
3qqs,5.82,"[5.1056928634643555, 5.5600128173828125, 5.319255828857422, 5.442242622375488, 5.6415815353393555, 5.110302925109863, 5.574919700622559, 5.818475723266602, 5.359631538391113, 5.793551445007324]",5.47
3rlr,7.52,"[7.112466812133789, 6.75612735748291, 7.01838493347168, 6.650650978088379, 7.156703948974609, 7.019852638244629, 6.9328155517578125, 7.4907379150390625, 7.5769853591918945, 7.252861976623535]",7.1
3tsk,7.17,"[7.6116228103637695, 6.773763656616211, 8.08456802368164, 8.123539924621582, 6.883380889892578, 8.126928329467773, 6.897850036621094, 7.234241485595703, 8.213948249816895, 6.947161674499512]",7.49
3twp,3.92,"[3.3131906986236572, 2.9001827239990234, 4.1090826988220215, 4.095003128051758, 3.7841529846191406, 3.275517225265503, 3.5111968517303467, 3.8054115772247314, 2.9153029918670654, 3.9796526432037354]",3.57
3u5j,5.61,"[7.524962425231934, 6.918512344360352, 6.690062522888184, 7.489007949829102, 7.236607551574707, 6.960869789123535, 7.137219429016113, 7.512094497680664, 6.91204833984375, 7.0521392822265625]",7.14
3ui7,9.0,"[6.493217468261719, 7.124988555908203, 7.021127700805664, 7.137458801269531, 6.705726623535156, 7.857881546020508, 7.061698913574219, 6.762188911437988, 6.646188735961914, 7.157938003540039]",7.0
3uo4,6.52,"[9.097246170043945, 7.991779327392578, 8.026256561279297, 7.805120468139648, 8.607449531555176, 7.680792808532715, 9.19538402557373, 8.062975883483887, 8.111992835998535, 7.329756736755371]",8.19
3up2,7.4,"[7.0352678298950195, 7.011486053466797, 6.955812454223633, 7.2589921951293945, 7.852770805358887, 7.065203666687012, 7.464316368103027, 7.424563407897949, 7.4554338455200195, 7.002205848693848]",7.25
3uuo,7.96,"[5.7219133377075195, 6.366569519042969, 6.199948310852051, 7.104747772216797, 6.888080596923828, 5.8231353759765625, 5.818572998046875, 7.037915229797363, 7.227217674255371, 6.15052604675293]",6.43
3wtj,6.53,"[6.421433448791504, 6.504990577697754, 6.521373748779297, 6.81812858581543, 6.322551727294922, 6.732966423034668, 6.452779769897461, 6.605759620666504, 6.848424911499023, 6.446630477905273]",6.57
3wz8,5.82,"[8.00613021850586, 6.854495048522949, 7.870542526245117, 6.296468734741211, 7.593358039855957, 7.245664596557617, 7.515302658081055, 7.313312530517578, 7.404497146606445, 7.0035505294799805]",7.31
4agn,3.97,"[4.9974517822265625, 5.152194976806641, 5.710149765014648, 5.295578956604004, 5.10406494140625, 5.020632743835449, 4.847620010375977, 4.758597373962402, 5.2700347900390625, 4.525925636291504]",5.07
4agp,4.69,"[5.672581672668457, 5.395147323608398, 6.046765327453613, 5.7363481521606445, 6.6407470703125, 5.692699432373047, 6.200624465942383, 5.9071502685546875, 5.739567756652832, 6.232089042663574]",5.93
4agq,5.01,"[5.846857070922852, 5.686368942260742, 5.626945495605469, 5.6571807861328125, 6.754794120788574, 6.267126083374023, 6.059910774230957, 6.187264442443848, 6.4772233963012695, 6.168605804443359]",6.07
4ciw,4.82,"[5.855603218078613, 5.305558204650879, 5.150445938110352, 4.778825759887695, 5.318443298339844, 5.494870185852051, 5.5648956298828125, 5.6345415115356445, 5.761016845703125, 5.610231399536133]",5.45
4dld,5.82,"[6.303865432739258, 5.9088287353515625, 5.999355316162109, 6.410881996154785, 6.1394853591918945, 5.665688514709473, 6.73857307434082, 5.904971122741699, 5.974884033203125, 5.917477607727051]",6.1
4f2w,11.3,"[7.50444221496582, 7.140541076660156, 7.134427070617676, 7.483038902282715, 7.801813125610352, 7.445228576660156, 7.572805404663086, 6.75225830078125, 7.495034217834473, 7.3342790603637695]",7.37
4f3c,11.82,"[8.387001991271973, 7.97801399230957, 7.980901718139648, 8.485635757446289, 7.8729248046875, 8.02635383605957, 8.131514549255371, 7.888889312744141, 7.7007293701171875, 8.388288497924805]",8.08
4gid,10.77,"[7.628782272338867, 8.420735359191895, 7.404390335083008, 7.190461158752441, 7.752133369445801, 7.876962661743164, 8.362096786499023, 7.112898826599121, 8.250993728637695, 7.1713762283325195]",7.72
4j28,5.7,"[5.079719543457031, 4.443848609924316, 5.335548400878906, 4.636021614074707, 5.016331672668457, 5.199767112731934, 4.280267715454102, 4.594111442565918, 4.826629638671875, 6.044734954833984]",4.95
4jfs,5.27,"[5.479536056518555, 5.524750709533691, 5.783476829528809, 5.609559059143066, 5.391584396362305, 5.200884819030762, 5.454143524169922, 6.037797927856445, 5.9483184814453125, 5.372539520263672]",5.58
4jxs,4.74,"[6.787012100219727, 6.155796051025391, 6.242542266845703, 5.730815887451172, 6.417087554931641, 5.190319061279297, 5.640804290771484, 5.746028900146484, 5.813902854919434, 5.332845687866211]",5.91
4k18,8.96,"[6.2524871826171875, 6.550474166870117, 7.326220512390137, 6.571978569030762, 6.167915344238281, 6.892210006713867, 7.173199653625488, 6.698432922363281, 7.0564069747924805, 7.718873977661133]",6.84
4kz6,3.1,"[5.650440216064453, 5.698410987854004, 5.791995048522949, 6.375790596008301, 5.076669692993164, 6.018062591552734, 5.215080261230469, 6.132842063903809, 6.067195892333984, 4.9767961502075195]",5.7
4kzq,6.1,"[6.406365394592285, 6.278373718261719, 5.882318496704102, 5.983992576599121, 5.358546257019043, 6.01467227935791, 6.699282646179199, 5.973047256469727, 5.829250335693359, 6.109021186828613]",6.05
4kzu,6.5,"[6.476151466369629, 6.532561302185059, 5.9993085861206055, 6.051520347595215, 6.098893165588379, 6.036541938781738, 6.42447566986084, 5.928494453430176, 6.298240661621094, 5.852346420288086]",6.17
4llx,2.89,"[4.239715576171875, 4.757240295410156, 4.481125831604004, 4.081757545471191, 4.322805404663086, 4.339354515075684, 4.604087829589844, 4.873729705810547, 4.407295227050781, 4.123661518096924]",4.42
4lzs,4.8,"[4.6526384353637695, 5.10228157043457, 4.172769069671631, 4.970941543579102, 4.968958854675293, 4.687082290649414, 5.111120223999023, 5.023384094238281, 4.342338562011719, 5.052106857299805]",4.81
4m0y,6.46,"[5.4454545974731445, 5.501894950866699, 5.420713424682617, 5.147885322570801, 6.054961204528809, 5.445416450500488, 5.550561904907227, 5.359348297119141, 5.835536956787109, 5.525403022766113]",5.53
4ogj,6.79,"[6.73762321472168, 7.242761611938477, 6.926741600036621, 7.812967300415039, 7.160763740539551, 6.933895111083984, 6.598506927490234, 6.951172828674316, 7.331787109375, 7.6273345947265625]",7.13
4pcs,7.85,"[5.54582405090332, 5.160778999328613, 5.796451568603516, 5.463146209716797, 4.932995796203613, 5.975334167480469, 6.440971374511719, 6.011416435241699, 5.137031555175781, 6.220841407775879]",5.67
4wiv,6.26,"[6.537750244140625, 6.849210739135742, 6.890725135803223, 6.562808036804199, 6.582329750061035, 6.319870948791504, 6.469052314758301, 6.113239288330078, 6.272022247314453, 7.033901214599609]",6.56
5a7b,3.57,"[6.396805763244629, 5.602518081665039, 5.680390357971191, 6.915240287780762, 6.360322952270508, 6.320294380187988, 5.79013729095459, 5.982563018798828, 6.542790412902832, 5.472951889038086]",6.11
5aba,2.98,"[4.314864158630371, 4.903819561004639, 4.186307907104492, 4.803048133850098, 4.539387226104736, 4.4273681640625, 4.494565963745117, 4.988826274871826, 5.220206260681152, 4.591034889221191]",4.65
5c28,5.66,"[5.51621150970459, 5.643105506896973, 5.466126441955566, 5.349138259887695, 5.085700988769531, 5.390789031982422, 4.624270439147949, 5.28511905670166, 5.176453590393066, 5.071128845214844]",5.26
5c2h,11.09,"[7.275522232055664, 8.730487823486328, 7.033055305480957, 7.670260429382324, 7.765933990478516, 8.080591201782227, 6.8617963790893555, 6.504688262939453, 7.333551406860352, 8.071983337402344]",7.53
5dwr,11.22,"[8.141292572021484, 8.265317916870117, 7.440580368041992, 8.221160888671875, 7.421801567077637, 7.94052791595459, 7.31733512878418, 7.392555236816406, 8.13388729095459, 8.140832901000977]",7.84
