pdbid,real,predictions,mean_pred
2xii,7.2,"[7.197334289550781, 6.799413681030273, 7.0315752029418945, 7.581125259399414, 7.5595903396606445, 7.326768398284912, 7.180622100830078, 7.130822658538818, 7.26034688949585, 7.2283854484558105]",7.23
2yki,9.46,"[8.429396629333496, 8.09860897064209, 8.144049644470215, 7.7954816818237305, 8.241581916809082, 7.916356086730957, 8.181214332580566, 8.239230155944824, 7.878297805786133, 8.45885944366455]",8.14
2ymd,3.16,"[5.3283491134643555, 5.4225006103515625, 5.115633487701416, 5.276481628417969, 4.838693618774414, 5.550236701965332, 4.809091091156006, 5.727777004241943, 5.237712383270264, 5.240706443786621]",5.25
3aru,3.22,"[5.7302656173706055, 5.072795867919922, 5.312069892883301, 5.780014991760254, 4.779983997344971, 4.874232292175293, 5.045607566833496, 5.277204513549805, 5.448106288909912, 5.3924641609191895]",5.27
3ary,6.0,"[5.850709438323975, 5.8701934814453125, 5.634361743927002, 5.426352500915527, 5.047731399536133, 6.263772010803223, 6.536085605621338, 6.301039218902588, 5.721779823303223, 5.779540061950684]",5.84
3b27,5.16,"[5.511752128601074, 5.104251861572266, 5.638731956481934, 5.421313762664795, 5.513373374938965, 5.541043281555176, 5.340987205505371, 4.940784931182861, 5.301746368408203, 5.291749000549316]",5.36
3b5r,8.77,"[6.684203147888184, 7.282712936401367, 6.969602584838867, 7.104825973510742, 7.580446243286133, 6.766597747802734, 7.126462459564209, 6.8069963455200195, 6.463715553283691, 6.953922748565674]",6.97
3b65,9.27,"[6.444565773010254, 6.215366363525391, 6.144793510437012, 5.931557655334473, 5.891818046569824, 6.320139408111572, 5.801982402801514, 6.2867207527160645, 6.204912185668945, 6.148435115814209]",6.14
3b68,8.4,"[7.499538421630859, 6.855842590332031, 7.248753547668457, 7.0661797523498535, 7.189966678619385, 7.159078598022461, 7.245885372161865, 7.212450981140137, 6.924614906311035, 6.761100769042969]",7.12
3d4z,4.89,"[5.277714729309082, 4.733803749084473, 5.014425277709961, 5.050440311431885, 4.444459915161133, 4.876251697540283, 4.8290581703186035, 4.905270576477051, 5.32266902923584, 5.029906272888184]",4.95
3d6q,3.76,"[5.072417259216309, 5.766578674316406, 5.288958549499512, 4.944388389587402, 5.188594341278076, 5.35693883895874, 4.485756874084473, 5.141746520996094, 5.2795586585998535, 4.999648571014404]",5.15
3dx1,3.58,"[4.849729061126709, 5.625668525695801, 5.365981101989746, 5.4250946044921875, 5.199221611022949, 4.796164512634277, 5.3866424560546875, 5.177832126617432, 5.269519805908203, 5.36860990524292]",5.25
3dx2,6.82,"[5.796909332275391, 5.897231101989746, 5.768918991088867, 5.717432022094727, 5.673482894897461, 5.697380065917969, 5.76116943359375, 5.736727237701416, 6.0385541915893555, 5.608345031738281]",5.77
3dxg,2.4,"[4.972177982330322, 4.860054016113281, 4.676133632659912, 4.778234481811523, 4.883059501647949, 4.59338903427124, 5.662737846374512, 5.406829833984375, 4.936051845550537, 5.391241550445557]",5.02
3ehy,5.85,"[5.56868839263916, 5.20230770111084, 5.691829681396484, 4.728515148162842, 5.264815330505371, 5.611812591552734, 5.178321838378906, 5.571327209472656, 5.940186500549316, 5.753870964050293]",5.45
3ejr,8.57,"[7.654613494873047, 7.25950813293457, 7.954466819763184, 8.034000396728516, 7.655038833618164, 7.043810844421387, 7.509490013122559, 7.8174238204956055, 7.461277008056641, 7.437028884887695]",7.58
3fcq,2.77,"[5.143894672393799, 5.207564830780029, 5.414128303527832, 5.574704170227051, 5.227460861206055, 5.309414863586426, 4.684640884399414, 5.028109550476074, 4.936507225036621, 5.092979907989502]",5.16
3g0w,9.52,"[6.317492485046387, 6.621950626373291, 6.57381534576416, 6.475115776062012, 6.272430419921875, 6.801702499389648, 6.391207218170166, 6.3552350997924805, 6.409665107727051, 6.280708312988281]",6.45
3gbb,6.9,"[5.687253952026367, 6.042181968688965, 5.6193952560424805, 5.745213508605957, 5.646464824676514, 5.652751922607422, 5.597028732299805, 5.414486408233643, 5.354601860046387, 5.90880012512207]",5.67
3gr2,2.52,"[4.434131145477295, 4.950070858001709, 4.212411880493164, 4.75599479675293, 5.298925399780273, 4.124739170074463, 5.174989700317383, 4.706675052642822, 4.9214630126953125, 5.11549711227417]",4.77
3gv9,2.12,"[4.300098896026611, 4.19008731842041, 4.640051364898682, 4.51087760925293, 4.080496311187744, 4.328372001647949, 4.929439067840576, 5.262118816375732, 4.259390830993652, 4.568208694458008]",4.51
3jya,6.89,"[5.271213531494141, 5.010251998901367, 5.247951507568359, 5.868215560913086, 5.061054706573486, 5.355018615722656, 5.511808395385742, 5.420164108276367, 5.100710868835449, 5.453617095947266]",5.33
3lka,2.82,"[3.710566520690918, 3.8966779708862305, 4.38840389251709, 4.825698375701904, 4.301210403442383, 4.180245876312256, 4.741949081420898, 4.391702175140381, 3.907388687133789, 4.703830242156982]",4.3
3n76,6.85,"[5.985195159912109, 5.743869781494141, 6.194974422454834, 5.764811992645264, 6.482819557189941, 5.566092491149902, 6.06950569152832, 5.9862871170043945, 5.530510425567627, 6.487461566925049]",5.98
3n86,5.64,"[5.713616847991943, 6.183993339538574, 6.048917770385742, 5.819477081298828, 5.722648620605469, 6.334716796875, 5.428793907165527, 5.763431549072266, 5.840134620666504, 5.7983503341674805]",5.87
3nq9,4.03,"[3.7965822219848633, 4.243188858032227, 3.8993935585021973, 3.741018295288086, 4.391523838043213, 4.146669864654541, 3.9062247276306152, 4.24015998840332, 4.353552341461182, 4.226314067840576]",4.09
3nx7,8.1,"[5.434179306030273, 5.571325302124023, 6.375556945800781, 5.074557781219482, 5.547629356384277, 5.877816200256348, 6.189684867858887, 5.599104881286621, 5.695104598999023, 5.663219451904297]",5.7
3o9i,11.82,"[8.896049499511719, 8.981147766113281, 8.67231273651123, 8.342769622802734, 8.7110595703125, 8.820799827575684, 8.934038162231445, 8.808062553405762, 8.717488288879395, 8.99975299835205]",8.79
3ozs,5.33,"[6.964881896972656, 6.649260520935059, 6.984572887420654, 7.225919723510742, 6.76329231262207, 7.159128189086914, 7.46031379699707, 6.8045454025268555, 7.06591796875, 7.666073799133301]",7.07
3ozt,4.13,"[7.004938125610352, 6.892158508300781, 7.198756217956543, 6.334654808044434, 6.700708389282227, 6.529953479766846, 6.914769172668457, 7.089912414550781, 6.63122034072876, 7.302375316619873]",6.86
3p5o,7.26,"[6.61985969543457, 6.573843955993652, 7.099163055419922, 6.293373107910156, 6.837050914764404, 6.305148124694824, 6.607048988342285, 6.6662092208862305, 6.576113224029541, 6.457386016845703]",6.6
3prs,7.82,"[7.881814002990723, 8.131261825561523, 8.19253158569336, 7.85031270980835, 8.04886245727539, 7.87186336517334, 8.040101051330566, 8.275932312011719, 7.981466293334961, 8.228971481323242]",8.05
3pww,7.32,"[6.672347545623779, 8.352681159973145, 7.95357608795166, 7.877362251281738, 7.055654525756836, 7.674219131469727, 7.6772966384887695, 7.525826454162598, 8.061244010925293, 7.301323890686035]",7.62
3qqs,5.82,"[4.9804606437683105, 5.306656837463379, 5.262939929962158, 5.144706726074219, 5.435032844543457, 5.03981351852417, 5.679468154907227, 4.938717365264893, 5.303109645843506, 5.916713714599609]",5.3
3rlr,7.52,"[6.521376132965088, 6.401910781860352, 6.502194404602051, 6.617510795593262, 6.635366439819336, 6.67275333404541, 6.281033515930176, 6.763052940368652, 6.508738994598389, 6.276734352111816]",6.52
3tsk,7.17,"[6.594729900360107, 6.992170810699463, 7.774399757385254, 6.80209493637085, 7.506119728088379, 7.72430944442749, 7.373836517333984, 7.155299186706543, 7.70181131362915, 7.051949501037598]",7.27
3twp,3.92,"[3.6360859870910645, 3.78964900970459, 3.2775402069091797, 3.7823643684387207, 3.806323528289795, 3.972726345062256, 3.721637725830078, 3.7806434631347656, 3.4757137298583984, 4.259477138519287]",3.75
3u5j,5.61,"[6.305390357971191, 5.804598808288574, 6.224668979644775, 5.665552139282227, 6.220029354095459, 5.938758850097656, 5.835876941680908, 6.068487167358398, 5.623385429382324, 5.929166793823242]",5.96
3ui7,9.0,"[6.625618934631348, 7.063152313232422, 6.7551116943359375, 7.289362907409668, 6.954153060913086, 7.311532020568848, 7.032686233520508, 6.960230827331543, 6.79082727432251, 7.431291580200195]",7.02
3uo4,6.52,"[7.748327255249023, 7.306308746337891, 7.30622673034668, 7.243413925170898, 7.678238868713379, 7.100752830505371, 7.72749137878418, 7.205374240875244, 7.623101234436035, 8.045326232910156]",7.5
3up2,7.4,"[7.255731105804443, 7.107578754425049, 7.527530670166016, 7.447263717651367, 7.598537921905518, 6.80710506439209, 7.323812007904053, 7.579733371734619, 7.255202293395996, 7.308307647705078]",7.32
3uuo,7.96,"[6.514032363891602, 7.46549129486084, 7.092533111572266, 6.907779693603516, 7.2603912353515625, 6.74342155456543, 6.6823320388793945, 7.345646381378174, 7.138018608093262, 6.710659980773926]",6.99
3wtj,6.53,"[6.4041290283203125, 6.674412250518799, 6.73787260055542, 6.629795074462891, 6.501718521118164, 6.777158737182617, 6.3076019287109375, 6.922564506530762, 6.475006103515625, 6.678521156311035]",6.61
3wz8,5.82,"[6.222116470336914, 6.744025230407715, 7.138533115386963, 6.958227157592773, 6.931853771209717, 7.013047218322754, 7.227282524108887, 6.4545979499816895, 6.446731090545654, 7.86691951751709]",6.9
4agn,3.97,"[4.81411075592041, 4.90847110748291, 4.8289899826049805, 4.697490692138672, 5.012833595275879, 4.945256233215332, 5.3919596672058105, 4.496917724609375, 5.1739349365234375, 5.069805145263672]",4.93
4agp,4.69,"[5.279059886932373, 5.677558898925781, 6.320765018463135, 5.555197715759277, 6.328380584716797, 5.780498504638672, 6.751564025878906, 6.287371635437012, 6.26383113861084, 6.5407304763793945]",6.08
4agq,5.01,"[5.977143287658691, 6.182123184204102, 5.200682640075684, 6.392559051513672, 6.380832672119141, 6.279438018798828, 6.004267692565918, 6.660846710205078, 6.861413955688477, 6.869138717651367]",6.28
4ciw,4.82,"[4.863080978393555, 5.5828962326049805, 4.9312825202941895, 4.74268102645874, 5.0410871505737305, 4.945346832275391, 5.512365341186523, 4.940873622894287, 5.636262893676758, 5.210115432739258]",5.14
4dld,5.82,"[6.264764785766602, 5.372263431549072, 6.398764610290527, 5.911178112030029, 5.239248275756836, 5.471118450164795, 6.008485794067383, 5.549623012542725, 6.5141730308532715, 5.987277030944824]",5.87
4f2w,11.3,"[7.094533920288086, 7.2765374183654785, 7.746180057525635, 7.474150657653809, 7.669456481933594, 7.636652946472168, 7.673206806182861, 7.575353622436523, 7.22316837310791, 7.789638996124268]",7.52
4f3c,11.82,"[8.037226676940918, 7.653552055358887, 8.006229400634766, 7.881722450256348, 7.92877197265625, 7.590456008911133, 7.845802307128906, 7.735860824584961, 7.793797016143799, 7.795952796936035]",7.83
4gid,10.77,"[7.6998114585876465, 8.16131591796875, 7.844176292419434, 8.166326522827148, 7.504281997680664, 7.4445109367370605, 7.998708724975586, 7.680908203125, 8.326491355895996, 7.592830657958984]",7.84
4j28,5.7,"[6.413974761962891, 6.446263313293457, 6.8883562088012695, 6.619376182556152, 6.417520523071289, 6.196953773498535, 6.562905311584473, 5.716045379638672, 7.183459281921387, 7.297019004821777]",6.57
4jfs,5.27,"[7.282124042510986, 6.210393905639648, 6.564570426940918, 6.418641090393066, 6.296914100646973, 5.642837047576904, 6.964829444885254, 5.972701072692871, 5.783543109893799, 6.108437538146973]",6.32
4jxs,4.74,"[6.120403289794922, 5.817231178283691, 6.005226135253906, 6.264644145965576, 5.678623199462891, 5.993641376495361, 5.939213752746582, 6.109652519226074, 5.640125274658203, 5.630523681640625]",5.92
4k18,8.96,"[6.652947425842285, 7.575893402099609, 6.983675003051758, 6.121490478515625, 6.427201271057129, 6.387616157531738, 6.851414680480957, 6.888448715209961, 7.650339126586914, 7.117796897888184]",6.87
4kz6,3.1,"[4.822475910186768, 4.910870552062988, 4.597244739532471, 4.410375118255615, 4.641289710998535, 4.732510089874268, 4.854482650756836, 4.881812572479248, 4.738261699676514, 4.3971476554870605]",4.7
4kzq,6.1,"[5.439133644104004, 5.7570600509643555, 5.640741348266602, 5.41281795501709, 5.731235980987549, 5.544466018676758, 5.665017127990723, 5.287459373474121, 5.853042125701904, 6.082457065582275]",5.64
4kzu,6.5,"[6.430389404296875, 6.433455467224121, 5.9868927001953125, 5.817760467529297, 6.25960636138916, 5.736140251159668, 6.413268089294434, 5.673160552978516, 6.181633949279785, 5.736392021179199]",6.07
4llx,2.89,"[3.979884624481201, 3.9201292991638184, 4.070862770080566, 3.9365487098693848, 3.7877602577209473, 4.323429107666016, 4.0125932693481445, 4.4453253746032715, 3.92401123046875, 3.8173036575317383]",4.02
4lzs,4.8,"[4.428457736968994, 4.298222064971924, 4.013887405395508, 4.363208770751953, 4.046527862548828, 3.960853099822998, 4.313614845275879, 4.3135986328125, 3.9320883750915527, 4.203027725219727]",4.19
4m0y,6.46,"[5.361978530883789, 5.686530113220215, 5.31173038482666, 5.084785461425781, 5.405834674835205, 5.350335121154785, 5.517907619476318, 5.5923991203308105, 5.7439727783203125, 5.434284210205078]",5.45
4ogj,6.79,"[6.975057601928711, 6.977713584899902, 6.53779411315918, 6.763082981109619, 6.7107319831848145, 7.324887752532959, 7.2237091064453125, 7.204597473144531, 6.858123779296875, 6.702926158905029]",6.93
4pcs,7.85,"[6.315603256225586, 7.502468109130859, 7.3171892166137695, 6.445834159851074, 6.1430487632751465, 6.371657848358154, 6.85296630859375, 7.390606880187988, 6.686237335205078, 6.96455717086792]",6.8
4wiv,6.26,"[6.3153276443481445, 6.669995307922363, 6.004097938537598, 6.422766208648682, 6.458637237548828, 6.733234405517578, 6.899713516235352, 6.0731706619262695, 5.308406829833984, 6.385465621948242]",6.33
5a7b,3.57,"[5.658479690551758, 6.42576789855957, 6.3813323974609375, 6.708639144897461, 5.560016632080078, 6.323675155639648, 7.159634590148926, 5.008059501647949, 6.365701675415039, 5.550429344177246]",6.11
5aba,2.98,"[4.731245040893555, 5.097655296325684, 5.435715198516846, 5.674452304840088, 4.903306484222412, 4.696302890777588, 5.442450523376465, 4.821336269378662, 4.846038341522217, 5.070342540740967]",5.07
5c28,5.66,"[4.734976768493652, 4.598942279815674, 4.5172505378723145, 4.244960784912109, 4.953183174133301, 4.9401164054870605, 4.663751125335693, 4.591566562652588, 4.6407575607299805, 4.758170127868652]",4.66
5c2h,11.09,"[7.64198112487793, 8.311685562133789, 7.791344165802002, 7.055551528930664, 8.103432655334473, 7.826958656311035, 7.411471366882324, 7.7760725021362305, 7.9863128662109375, 7.949624538421631]",7.79
5dwr,11.22,"[7.298927307128906, 7.229262828826904, 7.433901786804199, 7.727517127990723, 7.809303283691406, 6.734225273132324, 7.32604455947876, 7.398509979248047, 7.583661079406738, 7.665431022644043]",7.42
