pdbid,real,predictions,mean_pred
3gv9,2.12,"[4.6601409912109375, 4.466012001037598, 4.202579975128174, 4.20764684677124, 4.014824867248535, 4.574845314025879, 3.9309890270233154, 4.3370466232299805, 4.131557464599609, 4.365617752075195]",4.29
3jya,6.89,"[5.666638374328613, 5.619318008422852, 5.640673637390137, 5.436910629272461, 5.536296844482422, 5.075156211853027, 5.660985946655273, 5.9754791259765625, 4.906192779541016, 5.596413612365723]",5.51
3lka,2.82,"[4.051332473754883, 3.9450490474700928, 4.338956832885742, 3.75045108795166, 3.9384822845458984, 4.217143535614014, 3.9968748092651367, 4.043105125427246, 4.11012077331543, 3.911702871322632]",4.03
3n76,6.85,"[6.606919288635254, 6.076772689819336, 6.577700614929199, 6.409605979919434, 5.718160629272461, 6.042559623718262, 5.803516387939453, 6.876847267150879, 5.835175514221191, 5.796915054321289]",6.17
3n86,5.64,"[5.998613357543945, 6.539542198181152, 6.0192670822143555, 6.29960823059082, 6.076053619384766, 6.611827850341797, 5.711124420166016, 6.551009178161621, 6.398772239685059, 6.275083541870117]",6.25
3nq9,4.03,"[3.497758626937866, 3.8552181720733643, 3.1482632160186768, 3.422086715698242, 3.722241163253784, 3.6955835819244385, 3.0395798683166504, 3.4010918140411377, 3.9899563789367676, 3.9319050312042236]",3.57
3nx7,8.1,"[5.025444984436035, 5.092350959777832, 5.892969131469727, 5.271707534790039, 5.427045822143555, 5.6591997146606445, 5.769482612609863, 5.056393623352051, 4.974647521972656, 5.910616874694824]",5.41
3o9i,11.82,"[9.346051216125488, 8.742074966430664, 8.836416244506836, 8.43635082244873, 8.52744197845459, 8.676325798034668, 9.007085800170898, 8.636346817016602, 9.067934036254883, 8.699352264404297]",8.8
3ozs,5.33,"[7.020569801330566, 6.528705596923828, 6.6688032150268555, 7.284175872802734, 7.093687057495117, 6.219015121459961, 7.654970169067383, 6.752023696899414, 7.5952043533325195, 7.028109550476074]",6.98
3ozt,4.13,"[6.433748245239258, 6.443818092346191, 6.200783729553223, 5.715720176696777, 6.724279403686523, 6.332381248474121, 6.73907470703125, 6.548819541931152, 6.592747688293457, 6.662052154541016]",6.44
3p5o,7.26,"[7.244111061096191, 6.389155387878418, 7.782889366149902, 6.915472030639648, 7.216916084289551, 6.9199066162109375, 7.136981010437012, 6.932675361633301, 7.448112487792969, 6.450901985168457]",7.04
3prs,7.82,"[7.454821586608887, 8.607731819152832, 8.08283805847168, 7.9942522048950195, 8.629691123962402, 7.372035980224609, 7.7737627029418945, 7.564594268798828, 8.097289085388184, 7.70942497253418]",7.93
3pww,7.32,"[7.646867752075195, 8.771841049194336, 8.229429244995117, 8.235403060913086, 8.7142972946167, 8.44228458404541, 8.40419864654541, 8.67843246459961, 8.09140682220459, 7.837893486022949]",8.31
3qqs,5.82,"[4.86551570892334, 4.509778022766113, 4.938288688659668, 4.9952850341796875, 4.9730682373046875, 4.779654502868652, 5.2012739181518555, 5.67110538482666, 4.511945724487305, 5.637694358825684]",5.01
3rlr,7.52,"[6.095669746398926, 6.037447929382324, 6.335272789001465, 6.620397567749023, 6.0738677978515625, 6.105419158935547, 6.184516906738281, 6.222528457641602, 6.487663269042969, 6.47950553894043]",6.26
3tsk,7.17,"[7.240303039550781, 7.162801742553711, 7.470396995544434, 7.665489196777344, 7.193938255310059, 7.618297576904297, 7.585597038269043, 7.162997245788574, 7.31920051574707, 7.71182918548584]",7.41
3twp,3.92,"[2.6198196411132812, 2.936981201171875, 3.1907784938812256, 2.9174485206604004, 2.6305184364318848, 2.7885098457336426, 2.4568912982940674, 2.834256172180176, 2.948434352874756, 3.082977533340454]",2.84
3u5j,5.61,"[6.322858810424805, 6.192282676696777, 6.187323570251465, 5.9819488525390625, 6.245091438293457, 5.662581443786621, 6.426267623901367, 6.140799522399902, 5.9113311767578125, 6.029391288757324]",6.11
3ui7,9.0,"[6.7894792556762695, 6.529268264770508, 6.870949745178223, 6.985306739807129, 6.6628522872924805, 7.403883934020996, 7.117133140563965, 7.1338653564453125, 6.566544532775879, 6.66827392578125]",6.87
3uo4,6.52,"[8.041068077087402, 7.882699966430664, 7.563211441040039, 8.06479549407959, 7.742223739624023, 7.595793724060059, 8.10003662109375, 7.592189788818359, 7.777231216430664, 7.262314796447754]",7.76
3up2,7.4,"[7.374427795410156, 6.804197311401367, 6.864212989807129, 7.511615753173828, 7.630989074707031, 7.911726951599121, 7.7644147872924805, 7.54395866394043, 7.286472320556641, 7.203127861022949]",7.39
3uuo,7.96,"[6.883593559265137, 6.895513534545898, 6.831402778625488, 6.529677391052246, 6.746456146240234, 7.013617515563965, 6.318148612976074, 6.846920013427734, 7.0410919189453125, 6.7939252853393555]",6.79
3wtj,6.53,"[6.74515438079834, 6.786708831787109, 6.353826522827148, 7.181697845458984, 6.689642906188965, 6.463201522827148, 6.50953483581543, 6.690932273864746, 7.019076347351074, 7.012326240539551]",6.75
3wz8,5.82,"[6.280865669250488, 6.969427108764648, 7.642679214477539, 7.113061904907227, 7.180423736572266, 7.129255294799805, 7.504366874694824, 7.108011245727539, 6.599791526794434, 7.6014204025268555]",7.11
4agn,3.97,"[5.0255208015441895, 5.114185333251953, 4.312832355499268, 5.496993064880371, 4.816797256469727, 4.511312484741211, 5.670746803283691, 4.61199951171875, 4.72015380859375, 5.104236602783203]",4.94
4agp,4.69,"[5.700837135314941, 5.8324384689331055, 6.682009696960449, 6.114167213439941, 5.761720657348633, 5.377072334289551, 5.620230674743652, 6.201577186584473, 6.392915725708008, 5.3560791015625]",5.9
4agq,5.01,"[5.716499328613281, 6.211917877197266, 5.640000343322754, 5.657829284667969, 5.581295013427734, 5.827167510986328, 6.156198501586914, 5.863242149353027, 5.503413200378418, 5.552890777587891]",5.77
4ciw,4.82,"[5.58156681060791, 4.945357322692871, 5.265279769897461, 5.080023765563965, 5.752069473266602, 4.835163116455078, 5.408824920654297, 5.562709808349609, 5.217999458312988, 5.0657196044921875]",5.27
4dld,5.82,"[5.919939994812012, 6.011482238769531, 6.220658302307129, 5.739628791809082, 5.05072021484375, 5.49207878112793, 5.842079162597656, 5.686361312866211, 5.779317855834961, 5.843162536621094]",5.76
4f2w,11.3,"[7.696291923522949, 7.802385330200195, 7.548038482666016, 7.744744300842285, 8.658644676208496, 7.426496505737305, 7.801041603088379, 7.518959045410156, 7.939624786376953, 7.801600456237793]",7.79
4f3c,11.82,"[8.481904983520508, 7.877452850341797, 7.867276191711426, 8.429472923278809, 8.813302993774414, 8.598876953125, 8.27376937866211, 8.218583106994629, 8.154891967773438, 8.139622688293457]",8.29
4gid,10.77,"[8.029145240783691, 7.510520935058594, 7.547198295593262, 8.81601333618164, 7.522279739379883, 7.31927490234375, 7.995183944702148, 7.32771110534668, 7.527921676635742, 7.074023246765137]",7.67
4j28,5.7,"[5.302988052368164, 5.7744140625, 5.5306501388549805, 5.577156066894531, 5.624347686767578, 6.077214241027832, 5.761602401733398, 5.432731628417969, 6.127586364746094, 6.256481170654297]",5.75
4jfs,5.27,"[6.005986213684082, 5.405340194702148, 5.389636993408203, 5.187884330749512, 5.918499946594238, 5.428693771362305, 6.417116165161133, 5.9805908203125, 5.42470645904541, 5.481106758117676]",5.66
4jxs,4.74,"[6.377490043640137, 6.27513313293457, 5.901393890380859, 6.4073286056518555, 5.79487419128418, 5.629430770874023, 5.431891441345215, 6.301547050476074, 5.684147834777832, 5.579870223999023]",5.94
4k18,8.96,"[7.292929649353027, 6.426721572875977, 6.717720031738281, 6.734078407287598, 7.27066707611084, 6.928494453430176, 6.791881561279297, 6.58840274810791, 8.118669509887695, 7.824001312255859]",7.07
4kz6,3.1,"[5.35274600982666, 5.4293212890625, 5.114996910095215, 4.627513885498047, 4.473443984985352, 5.04140043258667, 5.569252014160156, 4.877429962158203, 5.29508113861084, 4.5464677810668945]",5.03
4kzq,6.1,"[5.595593452453613, 4.899469375610352, 5.457225799560547, 5.371801376342773, 5.184175491333008, 5.072181701660156, 5.869956016540527, 4.964529037475586, 5.466684341430664, 5.367205619812012]",5.32
4kzu,6.5,"[5.842077255249023, 6.272599220275879, 5.966986656188965, 5.623114585876465, 5.537970542907715, 5.577272415161133, 5.597702980041504, 5.4355573654174805, 6.090578079223633, 5.600889205932617]",5.75
4llx,2.89,"[3.936699628829956, 3.996788263320923, 3.4599263668060303, 3.566033124923706, 3.560532331466675, 3.718945264816284, 3.689978837966919, 4.052695274353027, 3.861126184463501, 3.4669506549835205]",3.73
4lzs,4.8,"[3.7619738578796387, 4.578904151916504, 4.236540794372559, 3.7525131702423096, 3.893540382385254, 4.39847469329834, 4.583170413970947, 4.065106391906738, 3.4911468029022217, 4.503583908081055]",4.13
4m0y,6.46,"[5.731493949890137, 5.7696533203125, 5.888402938842773, 5.27818489074707, 5.428034782409668, 5.771276473999023, 5.971681594848633, 5.888823509216309, 5.529009819030762, 5.46165657043457]",5.67
4ogj,6.79,"[7.381061553955078, 7.18698787689209, 7.671539306640625, 7.207150459289551, 7.690747261047363, 7.827786445617676, 6.931336402893066, 6.749688148498535, 7.525551795959473, 6.610256195068359]",7.28
4pcs,7.85,"[6.003140449523926, 6.933239936828613, 6.003466606140137, 6.113559722900391, 5.703741073608398, 6.165276527404785, 6.6256513595581055, 6.993355751037598, 6.302764892578125, 5.763514518737793]",6.26
4wiv,6.26,"[6.678389549255371, 6.293399810791016, 6.53407096862793, 6.3251190185546875, 6.262978553771973, 6.070717811584473, 5.479290962219238, 6.960030555725098, 5.66197395324707, 6.259580612182617]",6.25
5a7b,3.57,"[6.1595258712768555, 6.494199752807617, 5.676754951477051, 5.991428375244141, 5.73613166809082, 6.240078926086426, 5.697786331176758, 5.252084732055664, 5.7421979904174805, 5.836835861206055]",5.88
5aba,2.98,"[4.772331237792969, 4.474722862243652, 4.353177547454834, 4.886473655700684, 4.878927230834961, 5.0533246994018555, 5.523490905761719, 4.404814720153809, 4.44365119934082, 4.8897857666015625]",4.77
5c28,5.66,"[4.265779495239258, 4.402118682861328, 4.473311424255371, 4.322155952453613, 4.951946258544922, 4.370347499847412, 4.122926712036133, 4.257331371307373, 4.058487892150879, 4.050235271453857]",4.33
5c2h,11.09,"[8.092761993408203, 7.784154891967773, 8.021441459655762, 7.336496353149414, 8.050249099731445, 7.377830505371094, 7.990030288696289, 8.280856132507324, 8.147963523864746, 7.415557861328125]",7.85
5dwr,11.22,"[7.50407600402832, 7.305478096008301, 8.273850440979004, 7.615767478942871, 8.109587669372559, 7.752218246459961, 7.952413558959961, 8.160871505737305, 7.932567596435547, 7.932469367980957]",7.85
