pdbid,real,predictions,mean_pred
3gr2,2.52,"[4.338459491729736, 4.489657402038574, 4.665064334869385, 5.575075626373291, 4.345369815826416, 3.9212989807128906, 4.7340497970581055, 4.271364688873291, 4.418403625488281, 4.800591468811035]",4.56
3gv9,2.12,"[4.602118015289307, 3.733198642730713, 4.533801078796387, 4.4557037353515625, 4.1940531730651855, 4.030885696411133, 4.235706329345703, 4.451292514801025, 4.656155109405518, 3.8680458068847656]",4.28
3jya,6.89,"[5.473707675933838, 5.516114711761475, 5.911600589752197, 5.50640344619751, 5.372603893280029, 5.291348934173584, 5.547916889190674, 5.582967758178711, 4.66072940826416, 5.680492401123047]",5.45
3lka,2.82,"[3.957052707672119, 3.924767017364502, 4.674046516418457, 4.454017162322998, 3.906057357788086, 4.22476863861084, 4.424691677093506, 4.320169448852539, 4.235315322875977, 4.541057109832764]",4.27
3n76,6.85,"[5.775823593139648, 6.33850622177124, 5.809853553771973, 5.989267826080322, 6.461358547210693, 5.7195868492126465, 5.836339473724365, 6.084725856781006, 5.391430377960205, 6.0724921226501465]",5.95
3n86,5.64,"[5.858717441558838, 6.1422953605651855, 5.800288677215576, 5.9604411125183105, 5.45880126953125, 6.213978290557861, 5.699159622192383, 6.271369934082031, 5.863121509552002, 5.945809364318848]",5.92
3nq9,4.03,"[3.939098358154297, 4.169794082641602, 3.5161280632019043, 3.397249698638916, 3.4128832817077637, 3.483372688293457, 3.5275230407714844, 2.9371256828308105, 3.731593608856201, 4.017322063446045]",3.61
3nx7,8.1,"[4.332864761352539, 5.51377534866333, 5.087774276733398, 5.920666217803955, 4.784317970275879, 4.7819719314575195, 5.177958011627197, 4.649271011352539, 5.748969554901123, 6.172992706298828]",5.22
3o9i,11.82,"[7.944540500640869, 7.477838039398193, 8.297191619873047, 7.960165500640869, 8.011054039001465, 7.99506139755249, 8.370460510253906, 8.799422264099121, 7.791734218597412, 9.126463890075684]",8.18
3ozs,5.33,"[6.292016506195068, 6.052432537078857, 6.7676682472229, 6.914454936981201, 5.731380462646484, 7.242618083953857, 7.407022953033447, 6.286872386932373, 6.766849040985107, 7.622531414031982]",6.71
3ozt,4.13,"[6.398868083953857, 6.46593713760376, 6.887052059173584, 6.573922634124756, 6.702078342437744, 6.729278087615967, 6.221534252166748, 6.152032375335693, 6.76436185836792, 6.790299892425537]",6.57
3p5o,7.26,"[6.522151470184326, 6.241943359375, 7.15626859664917, 6.585520267486572, 7.173547267913818, 6.053470134735107, 6.1356048583984375, 6.217996120452881, 6.986418724060059, 6.9698591232299805]",6.6
3prs,7.82,"[7.672835826873779, 7.51265287399292, 7.626204967498779, 6.865628719329834, 7.412835597991943, 7.1542582511901855, 7.302220821380615, 6.8872785568237305, 6.6726393699646, 7.0370192527771]",7.21
3pww,7.32,"[7.737824440002441, 8.61799430847168, 6.906692028045654, 6.960852146148682, 8.265488624572754, 6.420604228973389, 7.2487897872924805, 8.233031272888184, 7.945504665374756, 7.614248752593994]",7.6
3qqs,5.82,"[4.761401653289795, 5.233560562133789, 4.84505558013916, 4.250043869018555, 5.593868732452393, 5.219837665557861, 5.022478103637695, 4.966197490692139, 4.872244358062744, 6.230434894561768]",5.1
3rlr,7.52,"[6.989758491516113, 6.45082426071167, 6.749722957611084, 6.828309059143066, 6.8883185386657715, 6.853271961212158, 6.625797271728516, 7.354888439178467, 6.5256476402282715, 7.181331157684326]",6.84
3tsk,7.17,"[6.769885540008545, 7.488680362701416, 7.023553371429443, 7.331634044647217, 6.363583087921143, 6.948144912719727, 7.43143892288208, 7.219653606414795, 7.150014400482178, 7.508878231048584]",7.12
3twp,3.92,"[2.813052177429199, 3.110485553741455, 3.6519932746887207, 3.4910693168640137, 3.0537853240966797, 3.277174949645996, 2.65926456451416, 2.910634994506836, 2.8594343662261963, 3.5250415802001953]",3.14
3u5j,5.61,"[5.927465915679932, 6.394249439239502, 5.85563325881958, 5.981567859649658, 6.413682460784912, 6.346555233001709, 6.227675914764404, 6.7163310050964355, 5.893665313720703, 6.164304256439209]",6.19
3ui7,9.0,"[6.092230319976807, 6.544290065765381, 6.263393878936768, 6.754735469818115, 6.8698811531066895, 6.999425888061523, 6.5393242835998535, 6.403195381164551, 6.111050128936768, 6.2415642738342285]",6.48
3uo4,6.52,"[7.186818599700928, 7.536202907562256, 7.396896839141846, 7.7515645027160645, 7.180363655090332, 7.257040500640869, 7.011352062225342, 7.363034725189209, 7.3824543952941895, 7.575202465057373]",7.36
3up2,7.4,"[6.738264560699463, 6.682839870452881, 6.6571478843688965, 6.704207420349121, 6.446052074432373, 6.906395435333252, 6.7646708488464355, 6.690117359161377, 6.874082088470459, 6.769760608673096]",6.72
3uuo,7.96,"[6.272476673126221, 6.71381139755249, 5.972280502319336, 6.129332065582275, 6.571798324584961, 6.4829254150390625, 6.498417854309082, 6.781001091003418, 6.260768890380859, 6.2445502281188965]",6.39
3wtj,6.53,"[5.904431343078613, 6.415927410125732, 6.542286396026611, 6.866718769073486, 6.271615028381348, 6.431798458099365, 6.720155239105225, 6.6068196296691895, 6.221180438995361, 5.7216691970825195]",6.37
3wz8,5.82,"[6.351150035858154, 6.353816509246826, 7.387071132659912, 6.282900810241699, 6.707574367523193, 6.503103733062744, 7.094995498657227, 5.941845417022705, 6.530543804168701, 6.493229389190674]",6.56
4agn,3.97,"[5.160876750946045, 4.980820178985596, 4.459357738494873, 4.352919578552246, 4.949085235595703, 4.742039680480957, 5.213049411773682, 4.505373954772949, 5.116471290588379, 4.314438819885254]",4.78
4agp,4.69,"[5.434930324554443, 5.368181228637695, 6.222175121307373, 5.854454040527344, 5.712583541870117, 5.398121356964111, 5.7313971519470215, 5.708024501800537, 6.151130199432373, 5.55294132232666]",5.71
4agq,5.01,"[5.269652843475342, 5.340635299682617, 5.331854343414307, 5.592441082000732, 5.997270107269287, 5.863801002502441, 6.105889320373535, 5.8612589836120605, 6.25898551940918, 6.449039936065674]",5.81
4ciw,4.82,"[5.552957057952881, 5.101620674133301, 5.110863208770752, 5.060418605804443, 5.577115535736084, 5.114093780517578, 5.2682881355285645, 5.651900768280029, 5.327340126037598, 5.239625453948975]",5.3
4dld,5.82,"[6.6107707023620605, 5.263726711273193, 6.800295352935791, 6.121636867523193, 5.6464619636535645, 5.428223133087158, 5.788349151611328, 5.1763916015625, 5.8702592849731445, 5.787591457366943]",5.85
4f2w,11.3,"[7.138519763946533, 6.904123783111572, 7.538574695587158, 7.378672122955322, 7.3185715675354, 7.160711765289307, 7.585397243499756, 6.704957485198975, 7.005809307098389, 7.341793537139893]",7.21
4f3c,11.82,"[7.741652488708496, 7.488229274749756, 8.163435935974121, 7.812623500823975, 8.101448059082031, 7.890766620635986, 7.3170342445373535, 7.30436372756958, 7.763204574584961, 7.863405704498291]",7.74
4gid,10.77,"[9.078038215637207, 8.965108871459961, 8.17393684387207, 9.213767051696777, 8.192734718322754, 8.353572845458984, 7.611295223236084, 8.543352127075195, 8.88624095916748, 8.232531547546387]",8.53
4j28,5.7,"[5.331676959991455, 4.822665691375732, 5.424773693084717, 4.898189067840576, 5.460261344909668, 4.994339466094971, 5.21298360824585, 5.029748916625977, 4.9152512550354, 5.220005035400391]",5.13
4jfs,5.27,"[5.547496318817139, 4.857553482055664, 4.960534572601318, 5.393158912658691, 5.375109672546387, 4.218653202056885, 5.299020290374756, 5.256099224090576, 4.494579792022705, 4.286883354187012]",4.97
4jxs,4.74,"[5.7350239753723145, 5.234954357147217, 5.294003963470459, 6.336134433746338, 5.621882915496826, 5.981144428253174, 5.494880676269531, 6.538248538970947, 5.713601589202881, 6.151103496551514]",5.81
4k18,8.96,"[6.337570667266846, 6.703694820404053, 6.541222095489502, 6.581459999084473, 6.5904998779296875, 6.625616550445557, 7.099184513092041, 6.4081597328186035, 6.755068302154541, 7.1987996101379395]",6.68
4kz6,3.1,"[4.649692535400391, 4.405579090118408, 4.2833638191223145, 5.004321098327637, 4.754284858703613, 4.694705486297607, 4.9577836990356445, 4.734909534454346, 4.582232475280762, 5.062033176422119]",4.71
4kzq,6.1,"[5.767612457275391, 5.769367694854736, 5.864335536956787, 5.790923595428467, 5.145509243011475, 5.656575679779053, 6.6379218101501465, 6.102868556976318, 5.543449878692627, 5.922900676727295]",5.82
4kzu,6.5,"[6.2697954177856445, 6.119578838348389, 6.0107879638671875, 5.850612163543701, 6.221682071685791, 5.3869524002075195, 6.248566150665283, 5.476467609405518, 5.901635646820068, 5.2238078117370605]",5.87
4llx,2.89,"[4.246061325073242, 4.009418487548828, 4.062931537628174, 3.995150566101074, 4.245286464691162, 4.171031475067139, 3.84084415435791, 4.194067001342773, 4.306521892547607, 3.94126033782959]",4.1
4lzs,4.8,"[4.393420696258545, 4.607490062713623, 4.387180328369141, 4.186119556427002, 4.2470293045043945, 3.79561185836792, 3.8060269355773926, 4.335511684417725, 4.194092273712158, 4.183627605438232]",4.21
4m0y,6.46,"[6.011450290679932, 5.381103992462158, 5.123867988586426, 4.77143669128418, 5.636387348175049, 5.504841327667236, 6.006218433380127, 5.58784818649292, 5.429910182952881, 5.482519626617432]",5.49
4ogj,6.79,"[7.2103962898254395, 7.161373615264893, 7.361207485198975, 7.92487096786499, 6.912510395050049, 7.468282699584961, 7.122369289398193, 6.906100749969482, 7.568756103515625, 6.915558338165283]",7.26
4pcs,7.85,"[5.307345867156982, 4.901670455932617, 5.632446765899658, 5.1306257247924805, 4.543487071990967, 5.467596530914307, 5.9282989501953125, 5.612064838409424, 5.1517510414123535, 5.449383735656738]",5.31
4wiv,6.26,"[7.142749309539795, 7.085188865661621, 6.811498165130615, 5.990123271942139, 6.762073040008545, 6.579651355743408, 6.4632887840271, 7.075181484222412, 6.092520236968994, 6.868631839752197]",6.69
5a7b,3.57,"[5.653557777404785, 6.548411846160889, 5.637089729309082, 5.927283763885498, 5.147436618804932, 5.380980014801025, 5.851996898651123, 5.355706214904785, 5.770941734313965, 5.510382175445557]",5.68
5aba,2.98,"[4.535531044006348, 4.536371231079102, 4.599035263061523, 4.753786563873291, 4.108057022094727, 4.5509867668151855, 4.426505088806152, 4.668178081512451, 4.597679138183594, 4.184910297393799]",4.5
5c28,5.66,"[5.0465545654296875, 4.59608268737793, 4.8933539390563965, 4.594182014465332, 4.742130756378174, 4.622979640960693, 4.193851947784424, 4.433285713195801, 4.758412837982178, 4.719442844390869]",4.66
5c2h,11.09,"[7.440657138824463, 7.203877925872803, 7.211695671081543, 6.9757609367370605, 8.11854362487793, 7.817767143249512, 7.310803413391113, 7.686160564422607, 7.75733757019043, 7.716900825500488]",7.52
5dwr,11.22,"[7.448965549468994, 7.132455348968506, 8.033775329589844, 7.557121753692627, 8.073531150817871, 6.7469024658203125, 7.918090343475342, 8.159110069274902, 7.495521068572998, 7.753354072570801]",7.63
