pdbid,real,predictions,mean_pred
2x00,11.33,"[8.206911087036133, 7.924812316894531, 8.561441421508789, 8.275275230407715, 8.289289474487305, 8.707314491271973, 8.365729331970215, 8.368638038635254, 7.894905090332031, 8.383820533752441]",8.3
2xb8,7.59,"[6.57916259765625, 6.219021797180176, 6.142827987670898, 6.396756172180176, 6.453524589538574, 5.785499572753906, 5.801762580871582, 5.890995979309082, 5.488584041595459, 6.3819780349731445]",6.11
2xdl,3.1,"[5.665314197540283, 5.441274642944336, 5.2949066162109375, 5.316332817077637, 5.045105934143066, 5.194474220275879, 5.983822822570801, 5.809848785400391, 5.557336807250977, 5.632491111755371]",5.49
2xii,7.2,"[6.895939826965332, 7.265900135040283, 7.060616493225098, 7.324180603027344, 7.152065277099609, 7.032992839813232, 6.579570770263672, 6.868915557861328, 7.399348258972168, 7.092496395111084]",7.07
2yki,9.46,"[8.811727523803711, 8.023735046386719, 7.812472820281982, 7.566478729248047, 7.817403793334961, 7.689123630523682, 8.206619262695312, 8.326178550720215, 8.487311363220215, 9.08798599243164]",8.18
2ymd,3.16,"[5.6445536613464355, 5.559260368347168, 5.436572074890137, 5.3202056884765625, 4.947783946990967, 5.543422222137451, 4.961248874664307, 5.629678726196289, 5.243603229522705, 5.7355546951293945]",5.4
3aru,3.22,"[4.996524333953857, 4.912818908691406, 5.169986248016357, 5.205715656280518, 4.674737453460693, 4.771760940551758, 5.031215667724609, 4.689219951629639, 4.969043254852295, 4.945993423461914]",4.94
3ary,6.0,"[6.053565502166748, 6.705709457397461, 5.438144207000732, 5.443793773651123, 5.5892720222473145, 5.909566402435303, 6.265200614929199, 6.042908668518066, 6.359488487243652, 6.392157554626465]",6.02
3b27,5.16,"[5.501306533813477, 5.540780067443848, 5.740327835083008, 5.581011772155762, 5.871039390563965, 6.052145957946777, 6.2744550704956055, 5.776256561279297, 4.927958965301514, 5.52969217300415]",5.68
3b5r,8.77,"[7.429568767547607, 7.56932258605957, 7.3777875900268555, 7.390934467315674, 7.653980731964111, 6.815006732940674, 7.6189799308776855, 7.792623519897461, 6.619630813598633, 7.707263469696045]",7.4
3b65,9.27,"[7.163976669311523, 6.597594261169434, 6.429591655731201, 6.8550310134887695, 6.371026039123535, 6.629258155822754, 6.512147426605225, 6.938982009887695, 6.349647521972656, 7.0878071784973145]",6.69
3b68,8.4,"[7.60617208480835, 7.203831672668457, 7.359309196472168, 7.351823806762695, 7.3688507080078125, 7.3182373046875, 7.457018852233887, 7.379850387573242, 7.686060905456543, 7.423359394073486]",7.42
3d4z,4.89,"[5.3441996574401855, 6.0901994705200195, 5.644633769989014, 5.855583190917969, 5.6194047927856445, 5.01783561706543, 5.33769416809082, 5.796451568603516, 5.930606842041016, 5.44306755065918]",5.61
3d6q,3.76,"[4.753399848937988, 4.555106163024902, 4.91132926940918, 4.434833526611328, 5.042998790740967, 5.065347194671631, 4.870830059051514, 5.087658405303955, 4.685070514678955, 4.958003520965576]",4.84
3dx1,3.58,"[5.118104934692383, 5.095449924468994, 5.4749298095703125, 5.351681232452393, 5.505619049072266, 5.294299125671387, 5.415622711181641, 5.484577178955078, 5.135862827301025, 5.170731544494629]",5.3
3dx2,6.82,"[6.244815826416016, 6.365657806396484, 6.9005537033081055, 6.515715599060059, 6.3102521896362305, 6.40087890625, 6.706296920776367, 6.910202503204346, 6.329657554626465, 6.536964416503906]",6.52
3dxg,2.4,"[3.683156967163086, 4.101593494415283, 4.428356647491455, 4.0756940841674805, 4.422895431518555, 4.0980424880981445, 4.219263553619385, 3.7415285110473633, 3.6512880325317383, 3.685476303100586]",4.01
3ehy,5.85,"[5.12646484375, 5.2226243019104, 5.209268569946289, 5.5160017013549805, 4.994269371032715, 4.877651214599609, 4.363242149353027, 5.364714622497559, 4.608792304992676, 5.143944263458252]",5.04
3ejr,8.57,"[7.712429046630859, 7.624455451965332, 7.517940521240234, 7.105849266052246, 7.311712741851807, 6.988577365875244, 7.538424491882324, 7.388638973236084, 7.212320804595947, 7.306562423706055]",7.37
3fcq,2.77,"[5.48512601852417, 5.175994396209717, 5.983651161193848, 5.991804122924805, 5.35496711730957, 5.944512367248535, 4.992648124694824, 5.019242286682129, 4.77424955368042, 4.615598201751709]",5.33
3g0w,9.52,"[6.858705520629883, 6.957930564880371, 6.872038841247559, 6.760760307312012, 7.414855003356934, 7.472259521484375, 6.377381801605225, 6.846036434173584, 7.000848770141602, 6.978448390960693]",6.95
3gbb,6.9,"[6.2578325271606445, 5.769099235534668, 6.366973876953125, 6.169501781463623, 6.088687896728516, 6.149953842163086, 6.251823902130127, 6.034852981567383, 6.147886276245117, 6.768543243408203]",6.2
3gr2,2.52,"[5.8277788162231445, 5.008307456970215, 4.871270179748535, 6.37830924987793, 4.730440616607666, 5.417686462402344, 5.830855369567871, 5.58279275894165, 4.703071594238281, 4.911197185516357]",5.33
3gv9,2.12,"[5.495158672332764, 5.353120803833008, 5.248824119567871, 5.020859241485596, 5.067131519317627, 5.442474365234375, 4.909518718719482, 5.023657321929932, 4.935739517211914, 5.130456924438477]",5.16
3jya,6.89,"[5.726565361022949, 5.371106147766113, 5.518085479736328, 5.428680896759033, 5.32768440246582, 5.292598247528076, 5.071260929107666, 5.097707748413086, 5.208399295806885, 5.158190727233887]",5.32
3lka,2.82,"[4.548600196838379, 4.10910177230835, 4.8825860023498535, 5.006829738616943, 4.772411823272705, 4.340543270111084, 4.586446285247803, 3.924726963043213, 4.925570487976074, 4.945316314697266]",4.6
3n76,6.85,"[6.211752414703369, 6.67458438873291, 6.306634902954102, 6.436797142028809, 6.552976608276367, 6.174047470092773, 6.71293830871582, 6.274868965148926, 6.15813684463501, 7.347153663635254]",6.48
3n86,5.64,"[6.571161270141602, 6.378848075866699, 6.346037864685059, 6.370848655700684, 6.354030609130859, 6.157851219177246, 6.697015762329102, 6.1888909339904785, 6.777556419372559, 5.858750343322754]",6.37
3nq9,4.03,"[4.508413314819336, 4.19264554977417, 4.173586845397949, 4.314210414886475, 4.633278846740723, 3.9853873252868652, 3.7989325523376465, 4.240100383758545, 4.392824649810791, 3.933615207672119]",4.22
3nx7,8.1,"[5.731027603149414, 5.486362934112549, 4.840593338012695, 5.618294715881348, 5.732637882232666, 5.34442138671875, 5.811132431030273, 4.979065895080566, 6.0460615158081055, 5.546780109405518]",5.51
3o9i,11.82,"[8.087803840637207, 7.934850692749023, 8.838606834411621, 8.186370849609375, 8.255358695983887, 8.959728240966797, 8.398365020751953, 8.618952751159668, 8.843990325927734, 9.289037704467773]",8.54
3ozs,5.33,"[7.373023986816406, 7.026022911071777, 7.490454196929932, 6.524783134460449, 7.47969913482666, 6.803366661071777, 6.887674331665039, 6.5655388832092285, 6.613101959228516, 7.527837753295898]",7.03
3ozt,4.13,"[6.890067100524902, 6.563427925109863, 7.093623161315918, 6.895444393157959, 6.166704177856445, 6.435591697692871, 6.3620805740356445, 6.2508344650268555, 6.980816841125488, 7.380958557128906]",6.7
3p5o,7.26,"[7.374804973602295, 8.170413970947266, 7.312442302703857, 6.732853889465332, 6.650288105010986, 7.296490669250488, 7.787929534912109, 7.231719017028809, 7.598674297332764, 6.471486568450928]",7.26
3prs,7.82,"[8.87527084350586, 8.004326820373535, 8.880712509155273, 8.510074615478516, 8.434436798095703, 9.080034255981445, 9.237957000732422, 9.404650688171387, 8.9905424118042, 7.360192775726318]",8.68
3pww,7.32,"[8.351640701293945, 8.762815475463867, 7.750733375549316, 7.351687431335449, 7.968769073486328, 8.441701889038086, 8.427885055541992, 8.11706256866455, 8.398345947265625, 8.29012680053711]",8.19
3qqs,5.82,"[5.183337688446045, 5.4072771072387695, 5.9848809242248535, 5.731480598449707, 5.823071479797363, 5.49847412109375, 5.426752090454102, 6.068786144256592, 5.223299026489258, 5.7904052734375]",5.61
3rlr,7.52,"[6.940052032470703, 6.623823165893555, 6.982450485229492, 6.538433074951172, 7.09520959854126, 6.737504959106445, 7.05620002746582, 6.650339603424072, 6.134472846984863, 6.558827877044678]",6.73
3tsk,7.17,"[6.481110572814941, 6.602687835693359, 6.784944534301758, 7.5840301513671875, 7.16815185546875, 6.992254257202148, 6.769962310791016, 6.617861747741699, 7.484487056732178, 6.618072509765625]",6.91
3twp,3.92,"[3.8767776489257812, 3.850754737854004, 4.800722599029541, 4.645621299743652, 3.703946590423584, 3.8888087272644043, 3.3565540313720703, 4.442519664764404, 3.9794554710388184, 4.127849102020264]",4.07
3u5j,5.61,"[7.079043388366699, 6.507905960083008, 6.577915191650391, 6.604440212249756, 6.479687690734863, 6.309266090393066, 5.72538948059082, 6.519298553466797, 6.380032539367676, 6.513226509094238]",6.47
3ui7,9.0,"[6.687264442443848, 6.968907356262207, 6.515117168426514, 7.260864734649658, 7.243228912353516, 6.962577819824219, 6.648770332336426, 7.356194496154785, 6.640148162841797, 7.163138389587402]",6.94
3uo4,6.52,"[7.666522979736328, 6.938750267028809, 7.040378570556641, 7.063072204589844, 7.302545547485352, 6.973198890686035, 7.812770843505859, 7.263503074645996, 7.331036567687988, 7.289552211761475]",7.27
3up2,7.4,"[6.399596214294434, 6.630633354187012, 6.991462707519531, 7.143008232116699, 6.719062328338623, 6.290314674377441, 6.585049629211426, 6.823801040649414, 6.8024749755859375, 6.485541343688965]",6.69
3uuo,7.96,"[5.295283794403076, 6.174920558929443, 5.80647087097168, 6.690085411071777, 6.088544845581055, 6.197297096252441, 5.792206764221191, 6.503358840942383, 6.74983024597168, 5.832135200500488]",6.11
3wtj,6.53,"[6.395416259765625, 6.204798698425293, 6.644887447357178, 6.514259338378906, 6.351957321166992, 6.204608917236328, 6.236039161682129, 6.432291030883789, 6.9324493408203125, 6.131784439086914]",6.4
3wz8,5.82,"[6.353198051452637, 7.216379165649414, 7.371100425720215, 7.362006187438965, 7.633105278015137, 7.298988342285156, 7.732407093048096, 7.283237934112549, 7.392447471618652, 8.014392852783203]",7.37
4agn,3.97,"[4.681568622589111, 4.501857757568359, 5.229474067687988, 4.914860725402832, 4.723233699798584, 5.133931636810303, 4.549239635467529, 4.969692707061768, 6.10904598236084, 4.510133266448975]",4.93
4agp,4.69,"[5.800113677978516, 5.226963043212891, 5.801340103149414, 5.500394344329834, 6.263398170471191, 5.304006099700928, 5.623391151428223, 5.433440685272217, 5.866273403167725, 6.231353282928467]",5.71
4agq,5.01,"[5.315783977508545, 5.462411880493164, 5.121127128601074, 5.477229595184326, 5.582968711853027, 5.966944694519043, 6.1111907958984375, 5.570948600769043, 5.543447494506836, 5.284275531768799]",5.54
4ciw,4.82,"[5.573517799377441, 5.918294906616211, 5.874177932739258, 5.5201873779296875, 6.068356990814209, 5.714962482452393, 5.886665344238281, 6.144404411315918, 5.910524845123291, 5.86955451965332]",5.85
4dld,5.82,"[6.9134721755981445, 6.498679161071777, 6.564408302307129, 6.147533416748047, 6.318874835968018, 5.67767858505249, 6.949769020080566, 5.662972450256348, 6.892925262451172, 6.105268478393555]",6.37
4f2w,11.3,"[7.520819664001465, 7.522754192352295, 7.156375885009766, 7.780454635620117, 7.329419136047363, 8.030851364135742, 7.442913055419922, 7.758380889892578, 7.254156112670898, 7.485503673553467]",7.53
4f3c,11.82,"[8.26063060760498, 8.35728931427002, 7.864924430847168, 8.07229995727539, 8.441693305969238, 8.408493041992188, 8.057332038879395, 8.83312702178955, 8.159839630126953, 7.983678340911865]",8.24
4gid,10.77,"[7.24826717376709, 8.038651466369629, 7.022760391235352, 7.5006232261657715, 7.118097305297852, 7.484546184539795, 7.661578178405762, 6.538613796234131, 8.350445747375488, 7.492445945739746]",7.45
4j28,5.7,"[5.201961040496826, 5.289953231811523, 4.97979211807251, 5.624092102050781, 5.474465370178223, 5.833681106567383, 4.806429862976074, 5.58170223236084, 5.332635402679443, 6.337149620056152]",5.45
4jfs,5.27,"[5.548565864562988, 5.636401176452637, 6.2727837562561035, 5.837380886077881, 6.0046610832214355, 5.798289775848389, 5.52333927154541, 6.39238166809082, 6.264802932739258, 6.2338972091674805]",5.95
4jxs,4.74,"[6.4540510177612305, 6.120124340057373, 6.458597183227539, 6.7695465087890625, 6.722333908081055, 6.138444900512695, 6.0485992431640625, 6.267350196838379, 6.580080509185791, 6.5762176513671875]",6.41
4k18,8.96,"[6.294411659240723, 6.707458972930908, 6.88935661315918, 6.897904396057129, 6.88197660446167, 7.115592956542969, 7.285527229309082, 6.510737419128418, 7.163811683654785, 7.2793378829956055]",6.9
4kz6,3.1,"[5.07678747177124, 6.305401802062988, 5.26754903793335, 5.6952619552612305, 5.039377212524414, 5.266571998596191, 5.620341777801514, 5.669973373413086, 5.890908241271973, 5.561800956726074]",5.54
4kzq,6.1,"[5.663365364074707, 6.045426845550537, 5.933918476104736, 6.053684711456299, 5.240667819976807, 5.6152825355529785, 6.3557329177856445, 5.639657497406006, 5.655709743499756, 5.99534797668457]",5.82
4kzu,6.5,"[5.704078674316406, 5.897668838500977, 5.492433547973633, 5.903687477111816, 5.659139633178711, 6.17184591293335, 6.265596389770508, 5.640814304351807, 5.841852188110352, 5.965091705322266]",5.85
4llx,2.89,"[4.845887660980225, 4.704774379730225, 5.0338215827941895, 4.604007244110107, 4.9665398597717285, 4.819343090057373, 5.065840721130371, 4.916527271270752, 4.619237422943115, 4.823750972747803]",4.84
4lzs,4.8,"[4.497492790222168, 5.7068772315979, 5.0886759757995605, 4.949976444244385, 4.828190803527832, 5.116174221038818, 5.1271562576293945, 5.026276588439941, 4.707592487335205, 4.753492832183838]",4.98
4m0y,6.46,"[5.509681701660156, 5.362494468688965, 5.239144325256348, 5.438445091247559, 5.511244773864746, 5.0226616859436035, 5.200948238372803, 5.232354640960693, 5.428723335266113, 5.073485851287842]",5.3
4ogj,6.79,"[6.499628067016602, 6.795168876647949, 6.240642547607422, 6.565520286560059, 6.3729753494262695, 7.492066383361816, 6.732489585876465, 7.111156940460205, 6.705087184906006, 7.033010482788086]",6.75
4pcs,7.85,"[5.882951736450195, 6.028836727142334, 6.113856792449951, 5.673737525939941, 5.315256118774414, 6.380668640136719, 6.312033653259277, 6.241168975830078, 5.9675493240356445, 5.5974931716918945]",5.95
4wiv,6.26,"[6.641231536865234, 6.118417739868164, 5.892167091369629, 6.068340301513672, 6.259793281555176, 6.461782932281494, 6.409132957458496, 7.374866962432861, 5.71909761428833, 6.599175453186035]",6.35
5a7b,3.57,"[6.229310035705566, 5.646202564239502, 5.660951614379883, 5.82913064956665, 6.461878776550293, 5.635042190551758, 5.817590713500977, 5.778595924377441, 5.636890411376953, 6.1053547859191895]",5.88
5aba,2.98,"[4.810629367828369, 4.764505863189697, 3.640077590942383, 4.534310340881348, 5.163736343383789, 4.8819966316223145, 5.099485397338867, 4.88258695602417, 5.021848201751709, 4.379510879516602]",4.72
5c28,5.66,"[5.478983402252197, 5.626494884490967, 5.293096542358398, 5.1273651123046875, 5.1170501708984375, 4.843602657318115, 4.726759910583496, 5.483452320098877, 5.128639221191406, 5.545910835266113]",5.24
5c2h,11.09,"[8.028403282165527, 7.528745651245117, 7.56898307800293, 7.796218395233154, 7.585744857788086, 7.7690582275390625, 7.274906158447266, 6.964459419250488, 7.897828102111816, 7.7157087326049805]",7.61
5dwr,11.22,"[7.085244655609131, 7.218208312988281, 7.460582733154297, 7.459578037261963, 7.539569854736328, 7.128589630126953, 7.158605575561523, 6.868372440338135, 7.438370704650879, 6.986428260803223]",7.23
