,pdbid,real,prediction
79,2wtv,8.74,8.063087463378906
80,2wvt,6.12,7.424704551696777
81,2x00,11.33,10.531272888183594
82,2xb8,7.59,4.9394941329956055
83,2xbv,8.43,8.072599411010742
84,2xdl,3.1,5.0640716552734375
85,2xii,7.2,6.7270379066467285
86,2xj7,6.66,6.1458916664123535
87,2xnb,6.83,7.10031270980835
88,2xys,7.42,7.216279029846191
89,2y5h,5.79,6.578829288482666
90,2yfe,6.63,5.574445724487305
91,2yge,5.06,6.353559494018555
92,2yki,9.46,6.531152248382568
93,2ymd,3.16,6.540903568267822
94,2zb1,6.32,7.118597984313965
95,2zcq,8.82,7.166738033294678
96,2zcr,6.87,7.580278396606445
97,2zda,8.4,7.3642497062683105
98,2zy1,7.4,6.022969722747803
99,3acw,4.76,6.6741766929626465
100,3ag9,8.05,6.020566940307617
101,3ao4,2.07,5.162905216217041
102,3arp,7.15,8.002948760986328
103,3arq,6.4,7.405868053436279
104,3aru,3.22,5.6090192794799805
105,3arv,5.64,6.5892109870910645
106,3ary,6.0,6.581621170043945
107,3b1m,8.48,5.993898391723633
108,3b27,5.16,5.252035617828369
109,3b5r,8.77,7.796151161193848
110,3b65,9.27,7.124578475952148
111,3b68,8.4,7.626937389373779
112,3bgz,6.26,5.81087064743042
113,3bv9,5.36,7.926198482513428
114,3cj4,6.51,6.332164287567139
115,3coy,6.02,6.659682750701904
116,3coz,5.57,6.614764213562012
117,3d4z,4.89,8.073003768920898
118,3d6q,3.76,5.110888481140137
119,3dd0,9.0,7.902041912078857
120,3dx1,3.58,6.042808532714844
121,3dx2,6.82,7.109833717346191
122,3dxg,2.4,5.457009315490723
123,3e5a,8.23,6.943493843078613
124,3e92,8.0,7.613110065460205
125,3e93,8.85,7.627795219421387
126,3ebp,5.91,5.8515424728393555
127,3ehy,5.85,7.875190258026123
128,3ejr,8.57,6.6175923347473145
129,3f3a,4.19,5.048647880554199
130,3f3c,6.02,4.776785850524902
131,3f3d,7.16,4.09651517868042
132,3f3e,7.7,3.7227084636688232
133,3fcq,2.77,6.25371789932251
134,3fur,8.0,7.06579065322876
135,3fv1,9.3,6.476465225219727
136,3fv2,8.11,7.669079780578613
137,3g0w,9.52,8.819791793823242
138,3g2n,4.09,4.701137542724609
139,3g2z,2.36,5.507229328155518
140,3g31,2.89,4.281003952026367
141,3gbb,6.9,6.878448963165283
142,3gc5,7.26,6.231151103973389
143,3ge7,8.7,7.745970249176025
144,3gnw,9.1,8.402118682861328
145,3gr2,2.52,5.896426200866699
146,3gv9,2.12,3.8065290451049805
147,3gy4,5.1,3.743293523788452
148,3ivg,4.3,6.929605007171631
149,3jvr,5.72,5.085781097412109
150,3jvs,6.54,5.9858784675598145
151,3jya,6.89,6.232929706573486
152,3k5v,6.3,5.915562629699707
153,3kgp,2.57,3.684670925140381
154,3kr8,8.1,6.518368721008301
155,3kwa,4.08,4.627248287200928
156,3l7b,2.4,4.968234539031982
157,3lka,2.82,6.429349422454834
158,3mss,4.66,4.621422290802002
159,3myg,10.7,7.395817756652832
160,3n76,6.85,5.19242525100708
161,3n7a,3.7,3.931791305541992
162,3n86,5.64,5.364441394805908
163,3nq9,4.03,6.197093963623047
164,3nw9,9.0,7.011047840118408
165,3nx7,8.1,6.920597553253174
166,3o9i,11.82,10.590112686157227
167,3oe4,7.47,7.044790267944336
168,3oe5,6.88,7.213078498840332
169,3ozs,5.33,7.64066219329834
170,3ozt,4.13,6.599892616271973
171,3p5o,7.26,7.0879645347595215
172,3prs,7.82,7.056919574737549
173,3pww,7.32,6.148195743560791
174,3pxf,4.43,5.162970542907715
175,3pyy,6.86,5.710186958312988
176,3qgy,7.8,6.765579700469971
177,3qqs,5.82,5.046934604644775
178,3r88,4.82,5.028428554534912
179,3rlr,7.52,7.381145000457764
180,3rr4,4.55,5.863198757171631
181,3rsx,4.41,5.793382167816162
182,3ryj,7.8,7.93764591217041
183,3syr,5.1,5.023060321807861
184,3tsk,7.17,7.697415828704834
185,3twp,3.92,2.744933605194092
186,3u5j,5.61,5.856564998626709
187,3u8k,8.66,5.654123783111572
188,3u8n,10.17,6.670094966888428
189,3u9q,4.38,4.825091361999512
190,3udh,2.85,5.175014019012451
191,3ueu,5.24,6.066237449645996
192,3uev,5.89,6.009305477142334
193,3uew,6.31,6.1822004318237305
194,3uex,6.92,5.706727981567383
195,3ui7,9.0,8.044540405273438
196,3uo4,6.52,6.972733497619629
197,3up2,7.4,6.912972450256348
198,3uri,9.0,7.590392589569092
199,3utu,10.92,8.078767776489258
200,3uuo,7.96,7.787425994873047
201,3wtj,6.53,6.8741960525512695
202,3wz8,5.82,6.2282633781433105
203,3zdg,7.1,4.619777679443359
204,3zso,5.12,6.795233726501465
205,3zsx,3.28,5.331252098083496
206,3zt2,2.84,5.027734756469727
207,4abg,3.57,5.108169078826904
208,4agn,3.97,5.665713787078857
209,4agp,4.69,6.128582954406738
210,4agq,5.01,6.129343509674072
211,4bkt,3.62,3.9950523376464844
212,4cig,3.67,5.731814861297607
213,4ciw,4.82,4.453521728515625
214,4cr9,4.1,3.7405309677124023
215,4cra,7.22,7.257345676422119
216,4crc,8.72,7.513089656829834
217,4ddh,3.3,4.171812057495117
218,4ddk,2.29,2.857475757598877
219,4de1,5.96,5.801969051361084
220,4de2,4.12,5.358348369598389
221,4de3,5.52,5.697636127471924
222,4djv,6.72,6.775803565979004
223,4dld,5.82,5.929387092590332
224,4dli,5.62,5.38433313369751
225,4e5w,7.66,7.2280120849609375
226,4e6q,8.36,7.947530269622803
227,4ea2,6.44,6.8252458572387695
228,4eky,3.52,4.514617919921875
229,4eo8,8.15,7.670629978179932
230,4eor,6.3,7.571372985839844
231,4f09,6.7,8.17725658416748
232,4f2w,11.3,8.820823669433594
233,4f3c,11.82,9.418388366699219
234,4f9w,6.94,8.205560684204102
235,4gfm,7.22,6.682077407836914
236,4gid,10.77,7.408196926116943
237,4gkm,5.17,5.550375461578369
238,4gr0,9.55,8.596733093261719
239,4hge,7.92,7.9040327072143555
240,4ih5,4.11,5.0827531814575195
241,4ih7,5.24,5.728872776031494
242,4ivb,8.72,8.659780502319336
243,4ivc,10.0,8.388158798217773
244,4ivd,9.52,8.51613712310791
245,4j21,7.41,6.6394548416137695
246,4j28,5.7,7.098319053649902
247,4j3l,7.8,7.012713432312012
248,4jfs,5.27,6.279688358306885
249,4jia,9.22,6.899151802062988
250,4jsz,2.3,3.8277580738067627
251,4jxs,4.74,5.45247745513916
252,4k18,8.96,8.74218463897705
253,4k77,6.63,6.802339553833008
254,4kz6,3.1,5.698066711425781
255,4kzq,6.1,7.045819282531738
256,4kzu,6.5,6.810572147369385
257,4llx,2.89,4.509979248046875
258,4lzs,4.8,4.949777603149414
259,4m0y,6.46,6.789260387420654
260,4m0z,5.19,5.742019176483154
261,4mgd,4.69,7.308350563049316
262,4mme,6.5,6.300843715667725
263,4ogj,6.79,6.744017601013184
264,4owm,2.96,3.914513111114502
265,4pcs,7.85,7.3595499992370605
266,4qac,9.4,7.100269794464111
267,4qd6,8.64,7.0236663818359375
268,4rfm,10.05,8.572120666503906
269,4tmn,10.17,7.658871173858643
270,4twp,10.0,7.643002510070801
271,4ty7,9.52,7.694279193878174
272,4u4s,2.92,4.870595932006836
273,4w9c,4.65,5.934812545776367
274,4w9h,6.73,5.563229560852051
275,4w9i,5.96,4.839327335357666
276,4w9l,5.02,7.153487205505371
277,4wiv,6.26,6.696410655975342
278,4x6p,8.3,7.840205192565918
279,5a7b,3.57,6.3897294998168945
280,5aba,2.98,5.946005344390869
281,5c28,5.66,6.839654922485352
282,5c2h,11.09,7.697686195373535
283,5dwr,11.22,10.029491424560547
284,5tmn,8.04,7.43406343460083
