,pdbid,real,prediction
183,3syr,5.1,4.553147315979004
184,3tsk,7.17,8.241364479064941
185,3twp,3.92,3.5693795680999756
186,3u5j,5.61,6.12711238861084
187,3u8k,8.66,6.483976364135742
188,3u8n,10.17,6.881355285644531
189,3u9q,4.38,6.32688045501709
190,3udh,2.85,4.677119255065918
191,3ueu,5.24,6.079156875610352
192,3uev,5.89,5.817634582519531
193,3uew,6.31,5.886483192443848
194,3uex,6.92,6.0198469161987305
195,3ui7,9.0,7.657803535461426
196,3uo4,6.52,6.830039024353027
197,3up2,7.4,6.523392677307129
198,3uri,9.0,7.407560348510742
199,3utu,10.92,7.603436470031738
200,3uuo,7.96,7.65106201171875
201,3wtj,6.53,6.419364929199219
202,3wz8,5.82,6.859563827514648
203,3zdg,7.1,4.432258605957031
204,3zso,5.12,7.211407661437988
205,3zsx,3.28,6.142004013061523
206,3zt2,2.84,5.440192222595215
207,4abg,3.57,4.379131317138672
208,4agn,3.97,5.809627532958984
209,4agp,4.69,5.524446487426758
210,4agq,5.01,5.441850662231445
211,4bkt,3.62,4.592625617980957
212,4cig,3.67,6.386768341064453
213,4ciw,4.82,3.8572733402252197
214,4cr9,4.1,3.527237892150879
215,4cra,7.22,6.809338569641113
216,4crc,8.72,7.936306953430176
217,4ddh,3.3,4.784447193145752
218,4ddk,2.29,4.223446846008301
219,4de1,5.96,4.766494274139404
220,4de2,4.12,4.752479076385498
221,4de3,5.52,4.648191928863525
222,4djv,6.72,6.461630821228027
223,4dld,5.82,5.593331336975098
224,4dli,5.62,5.6939191818237305
225,4e5w,7.66,7.004260063171387
226,4e6q,8.36,7.569055557250977
227,4ea2,6.44,6.968062400817871
228,4eky,3.52,4.688251495361328
229,4eo8,8.15,7.0821533203125
230,4eor,6.3,6.669201850891113
231,4f09,6.7,6.859776496887207
232,4f2w,11.3,8.644384384155273
233,4f3c,11.82,9.130064964294434
234,4f9w,6.94,8.013664245605469
235,4gfm,7.22,6.318423271179199
236,4gid,10.77,7.432260513305664
237,4gkm,5.17,5.440988540649414
238,4gr0,9.55,8.373311042785645
239,4hge,7.92,7.444876670837402
240,4ih5,4.11,5.4129438400268555
241,4ih7,5.24,4.372562408447266
242,4ivb,8.72,7.626407623291016
243,4ivc,10.0,7.755544662475586
244,4ivd,9.52,7.44577693939209
245,4j21,7.41,7.391948699951172
246,4j28,5.7,6.1280517578125
247,4j3l,7.8,7.2244720458984375
248,4jfs,5.27,4.885503768920898
249,4jia,9.22,7.09989070892334
250,4jsz,2.3,3.572194814682007
251,4jxs,4.74,5.379739761352539
252,4k18,8.96,7.998418807983398
253,4k77,6.63,5.723918914794922
254,4kz6,3.1,5.147441864013672
255,4kzq,6.1,7.099804878234863
256,4kzu,6.5,6.666205406188965
257,4llx,2.89,4.230141639709473
258,4lzs,4.8,3.9227755069732666
259,4m0y,6.46,6.188884735107422
260,4m0z,5.19,6.611326217651367
261,4mgd,4.69,9.184231758117676
262,4mme,6.5,7.340243339538574
263,4ogj,6.79,6.791154861450195
264,4owm,2.96,3.678290843963623
265,4pcs,7.85,5.754301071166992
266,4qac,9.4,6.983493804931641
267,4qd6,8.64,6.897300720214844
268,4rfm,10.05,7.627816200256348
269,4tmn,10.17,7.8364458084106445
270,4twp,10.0,7.719668388366699
271,4ty7,9.52,8.018885612487793
272,4u4s,2.92,5.1389970779418945
273,4w9c,4.65,5.713022232055664
274,4w9h,6.73,5.785248756408691
275,4w9i,5.96,5.903203010559082
276,4w9l,5.02,6.142841339111328
277,4wiv,6.26,6.502849578857422
278,4x6p,8.3,7.865998268127441
279,5a7b,3.57,5.607741355895996
280,5aba,2.98,5.795598983764648
281,5c28,5.66,5.208687782287598
282,5c2h,11.09,7.760379791259766
283,5dwr,11.22,9.795644760131836
284,5tmn,8.04,6.706110954284668
