,pdbid,real,prediction
99,3acw,4.76,5.988553524017334
100,3ag9,8.05,7.877143859863281
101,3ao4,2.07,3.8115243911743164
102,3arp,7.15,7.314507484436035
103,3arq,6.4,7.010410785675049
104,3aru,3.22,4.699795246124268
105,3arv,5.64,6.475400447845459
106,3ary,6.0,6.225405216217041
107,3b1m,8.48,6.709220886230469
108,3b27,5.16,5.174266338348389
109,3b5r,8.77,7.956368923187256
110,3b65,9.27,7.450881004333496
111,3b68,8.4,7.61884069442749
112,3bgz,6.26,5.725888252258301
113,3bv9,5.36,7.481371879577637
114,3cj4,6.51,6.000611305236816
115,3coy,6.02,7.090752124786377
116,3coz,5.57,6.781848430633545
117,3d4z,4.89,6.546858787536621
118,3d6q,3.76,4.403472423553467
119,3dd0,9.0,8.460536003112793
120,3dx1,3.58,5.9732279777526855
121,3dx2,6.82,6.829106330871582
122,3dxg,2.4,4.102870464324951
123,3e5a,8.23,7.506952285766602
124,3e92,8.0,8.074796676635742
125,3e93,8.85,8.298240661621094
126,3ebp,5.91,6.404272079467773
127,3ehy,5.85,7.924501419067383
128,3ejr,8.57,7.397974014282227
129,3f3a,4.19,4.733985900878906
130,3f3c,6.02,4.819317817687988
131,3f3d,7.16,5.625027656555176
132,3f3e,7.7,6.061550140380859
133,3fcq,2.77,6.262347221374512
134,3fur,8.0,7.9884209632873535
135,3fv1,9.3,7.235133171081543
136,3fv2,8.11,7.458689212799072
137,3g0w,9.52,9.015871047973633
138,3g2n,4.09,5.095399856567383
139,3g2z,2.36,4.62794303894043
140,3g31,2.89,4.799551010131836
141,3gbb,6.9,7.2947916984558105
142,3gc5,7.26,5.945094585418701
143,3ge7,8.7,7.198566436767578
144,3gnw,9.1,8.79581356048584
145,3gr2,2.52,3.834604024887085
146,3gv9,2.12,2.7785279750823975
147,3gy4,5.1,4.123952865600586
148,3ivg,4.3,6.662148952484131
149,3jvr,5.72,5.164933681488037
150,3jvs,6.54,5.544720649719238
151,3jya,6.89,6.049978256225586
152,3k5v,6.3,5.775821685791016
153,3kgp,2.57,3.460974931716919
154,3kr8,8.1,6.973913192749023
155,3kwa,4.08,4.881101608276367
156,3l7b,2.4,4.479705810546875
157,3lka,2.82,5.947237491607666
158,3mss,4.66,4.494414329528809
159,3myg,10.7,6.890420913696289
160,3n76,6.85,4.882997512817383
161,3n7a,3.7,3.7079622745513916
162,3n86,5.64,5.459597587585449
163,3nq9,4.03,5.99105978012085
164,3nw9,9.0,8.071349143981934
165,3nx7,8.1,8.081986427307129
166,3o9i,11.82,11.677452087402344
167,3oe4,7.47,6.455031394958496
168,3oe5,6.88,6.5581207275390625
169,3ozs,5.33,6.598406791687012
170,3ozt,4.13,5.8562211990356445
171,3p5o,7.26,8.192919731140137
172,3prs,7.82,7.087289333343506
173,3pww,7.32,7.213447093963623
174,3pxf,4.43,5.044437408447266
175,3pyy,6.86,5.635056018829346
176,3qgy,7.8,7.550215721130371
177,3qqs,5.82,4.953298568725586
178,3r88,4.82,4.556122779846191
179,3rlr,7.52,7.853094577789307
180,3rr4,4.55,5.752376556396484
181,3rsx,4.41,4.827761650085449
182,3ryj,7.8,7.702004432678223
183,3syr,5.1,4.536810874938965
184,3tsk,7.17,7.822061061859131
185,3twp,3.92,3.6456024646759033
186,3u5j,5.61,5.741426944732666
187,3u8k,8.66,7.76173734664917
188,3u8n,10.17,8.216705322265625
189,3u9q,4.38,5.326142311096191
190,3udh,2.85,3.3306031227111816
191,3ueu,5.24,6.43292236328125
192,3uev,5.89,6.280632495880127
193,3uew,6.31,6.255260467529297
194,3uex,6.92,6.257946014404297
195,3ui7,9.0,8.157177925109863
196,3uo4,6.52,7.637805938720703
197,3up2,7.4,7.151007175445557
198,3uri,9.0,6.954869747161865
199,3utu,10.92,8.377344131469727
200,3uuo,7.96,8.123647689819336
201,3wtj,6.53,6.371185302734375
202,3wz8,5.82,6.309713840484619
203,3zdg,7.1,5.556349754333496
204,3zso,5.12,5.310288429260254
205,3zsx,3.28,3.657444953918457
206,3zt2,2.84,3.2949039936065674
207,4abg,3.57,4.489527702331543
208,4agn,3.97,4.618170738220215
209,4agp,4.69,5.253255367279053
210,4agq,5.01,5.3509521484375
211,4bkt,3.62,5.947731971740723
212,4cig,3.67,4.754298210144043
213,4ciw,4.82,4.230820178985596
214,4cr9,4.1,3.9094159603118896
215,4cra,7.22,7.5786848068237305
216,4crc,8.72,7.721410751342773
217,4ddh,3.3,4.319599151611328
218,4ddk,2.29,3.7088568210601807
219,4de1,5.96,5.4928717613220215
220,4de2,4.12,5.376999855041504
221,4de3,5.52,4.826625347137451
222,4djv,6.72,6.059290409088135
223,4dld,5.82,6.957071781158447
224,4dli,5.62,5.272719383239746
225,4e5w,7.66,7.830315113067627
226,4e6q,8.36,7.763725280761719
227,4ea2,6.44,7.098451614379883
228,4eky,3.52,4.52236795425415
229,4eo8,8.15,7.768797874450684
230,4eor,6.3,6.555319309234619
231,4f09,6.7,7.09145975112915
232,4f2w,11.3,10.44381046295166
233,4f3c,11.82,10.40844440460205
234,4f9w,6.94,7.649652481079102
235,4gfm,7.22,5.966602325439453
236,4gid,10.77,7.64409065246582
237,4gkm,5.17,4.975245952606201
238,4gr0,9.55,8.472330093383789
239,4hge,7.92,7.260702610015869
240,4ih5,4.11,4.896443843841553
241,4ih7,5.24,5.262935638427734
242,4ivb,8.72,8.38659954071045
243,4ivc,10.0,7.741429805755615
244,4ivd,9.52,7.379452705383301
245,4j21,7.41,7.027279376983643
246,4j28,5.7,7.518827438354492
247,4j3l,7.8,7.269908905029297
248,4jfs,5.27,7.331377029418945
249,4jia,9.22,7.593491077423096
250,4jsz,2.3,4.911317825317383
251,4jxs,4.74,5.437053203582764
252,4k18,8.96,7.542301654815674
253,4k77,6.63,6.924925804138184
254,4kz6,3.1,4.780184745788574
255,4kzq,6.1,6.398990154266357
256,4kzu,6.5,6.581054210662842
257,4llx,2.89,4.322202682495117
258,4lzs,4.8,4.146301746368408
259,4m0y,6.46,6.880032062530518
260,4m0z,5.19,6.004019737243652
261,4mgd,4.69,7.963689804077148
262,4mme,6.5,6.938530921936035
263,4ogj,6.79,7.185583114624023
264,4owm,2.96,3.7946395874023438
265,4pcs,7.85,6.624769687652588
266,4qac,9.4,7.345874309539795
267,4qd6,8.64,6.530838489532471
268,4rfm,10.05,8.237801551818848
269,4tmn,10.17,7.375397205352783
270,4twp,10.0,8.173151016235352
271,4ty7,9.52,8.287256240844727
272,4u4s,2.92,5.493803024291992
273,4w9c,4.65,5.438220977783203
274,4w9h,6.73,5.607942581176758
275,4w9i,5.96,5.268363952636719
276,4w9l,5.02,6.14244270324707
277,4wiv,6.26,6.526760101318359
278,4x6p,8.3,8.899762153625488
279,5a7b,3.57,6.09033727645874
280,5aba,2.98,4.495509624481201
281,5c28,5.66,5.095152378082275
282,5c2h,11.09,8.328954696655273
283,5dwr,11.22,9.239229202270508
284,5tmn,8.04,6.294754505157471
