,pdbid,real,prediction
79,2wtv,8.74,8.31694507598877
80,2wvt,6.12,5.759914875030518
81,2x00,11.33,9.910765647888184
82,2xb8,7.59,5.010247230529785
83,2xbv,8.43,8.173258781433105
84,2xdl,3.1,5.3159356117248535
85,2xii,7.2,6.668908596038818
86,2xj7,6.66,6.209229469299316
87,2xnb,6.83,6.971024036407471
88,2xys,7.42,8.133443832397461
89,2y5h,5.79,6.8867926597595215
90,2yfe,6.63,6.279128074645996
91,2yge,5.06,6.161902904510498
92,2yki,9.46,6.942687034606934
93,2ymd,3.16,6.038389205932617
94,2zb1,6.32,7.995260715484619
95,2zcq,8.82,6.544601917266846
96,2zcr,6.87,6.3795166015625
97,2zda,8.4,7.494952201843262
98,2zy1,7.4,4.8374924659729
99,3acw,4.76,6.144895076751709
100,3ag9,8.05,6.871296405792236
101,3ao4,2.07,4.1255035400390625
102,3arp,7.15,7.511752605438232
103,3arq,6.4,6.697870254516602
104,3aru,3.22,5.243307590484619
105,3arv,5.64,6.399631977081299
106,3ary,6.0,6.019393444061279
107,3b1m,8.48,6.225491523742676
108,3b27,5.16,4.8642473220825195
109,3b5r,8.77,8.40073013305664
110,3b65,9.27,8.048192024230957
111,3b68,8.4,7.995251655578613
112,3bgz,6.26,6.747005939483643
113,3bv9,5.36,6.738956451416016
114,3cj4,6.51,6.437747478485107
115,3coy,6.02,6.296386241912842
116,3coz,5.57,6.427513599395752
117,3d4z,4.89,5.323205471038818
118,3d6q,3.76,3.9052741527557373
119,3dd0,9.0,7.274816513061523
120,3dx1,3.58,5.751041412353516
121,3dx2,6.82,6.548238754272461
122,3dxg,2.4,5.128505706787109
123,3e5a,8.23,7.41914176940918
124,3e92,8.0,8.220483779907227
125,3e93,8.85,8.004626274108887
126,3ebp,5.91,5.6588454246521
127,3ehy,5.85,7.535750865936279
128,3ejr,8.57,7.144962787628174
129,3f3a,4.19,5.880805492401123
130,3f3c,6.02,5.442834377288818
131,3f3d,7.16,5.467923164367676
132,3f3e,7.7,5.19112491607666
133,3fcq,2.77,5.51300573348999
134,3fur,8.0,7.436071872711182
135,3fv1,9.3,6.853886127471924
136,3fv2,8.11,6.762590408325195
137,3g0w,9.52,8.406765937805176
138,3g2n,4.09,4.753206253051758
139,3g2z,2.36,5.732151985168457
140,3g31,2.89,3.795159339904785
141,3gbb,6.9,6.299124717712402
142,3gc5,7.26,5.705936431884766
143,3ge7,8.7,7.275974750518799
144,3gnw,9.1,8.239645004272461
145,3gr2,2.52,4.107248783111572
146,3gv9,2.12,3.8536500930786133
147,3gy4,5.1,3.2012460231781006
148,3ivg,4.3,5.621898174285889
149,3jvr,5.72,5.286709785461426
150,3jvs,6.54,6.153191566467285
151,3jya,6.89,5.069571495056152
152,3k5v,6.3,6.220548152923584
153,3kgp,2.57,4.118190765380859
154,3kr8,8.1,6.544440746307373
155,3kwa,4.08,6.215744972229004
156,3l7b,2.4,4.912050724029541
157,3lka,2.82,5.662857532501221
158,3mss,4.66,4.517040252685547
159,3myg,10.7,6.697009086608887
160,3n76,6.85,5.237049579620361
161,3n7a,3.7,4.447239875793457
162,3n86,5.64,5.709950923919678
163,3nq9,4.03,6.336175918579102
164,3nw9,9.0,7.35860538482666
165,3nx7,8.1,7.7203497886657715
166,3o9i,11.82,11.122177124023438
167,3oe4,7.47,6.509525775909424
168,3oe5,6.88,6.897420406341553
169,3ozs,5.33,7.078659534454346
170,3ozt,4.13,6.678776741027832
171,3p5o,7.26,6.281221389770508
172,3prs,7.82,6.787641525268555
173,3pww,7.32,6.156185626983643
174,3pxf,4.43,5.4892730712890625
175,3pyy,6.86,5.260655879974365
176,3qgy,7.8,6.916994094848633
177,3qqs,5.82,5.629624366760254
178,3r88,4.82,4.950235366821289
179,3rlr,7.52,7.065584659576416
180,3rr4,4.55,5.236180305480957
181,3rsx,4.41,4.497847080230713
182,3ryj,7.8,7.333559513092041
183,3syr,5.1,4.879322528839111
184,3tsk,7.17,8.180052757263184
185,3twp,3.92,4.5358710289001465
186,3u5j,5.61,6.275942802429199
187,3u8k,8.66,7.201712608337402
188,3u8n,10.17,7.016770362854004
189,3u9q,4.38,5.012126445770264
190,3udh,2.85,5.382285118103027
191,3ueu,5.24,6.494789123535156
192,3uev,5.89,6.6376051902771
193,3uew,6.31,6.9231133460998535
194,3uex,6.92,6.728458881378174
195,3ui7,9.0,7.190470218658447
196,3uo4,6.52,6.628747940063477
197,3up2,7.4,7.1040825843811035
198,3uri,9.0,6.741786003112793
199,3utu,10.92,7.9195637702941895
200,3uuo,7.96,6.670518398284912
201,3wtj,6.53,6.391932487487793
202,3wz8,5.82,6.323172092437744
203,3zdg,7.1,4.4261980056762695
204,3zso,5.12,6.148663520812988
205,3zsx,3.28,5.281439304351807
206,3zt2,2.84,5.310649871826172
207,4abg,3.57,3.642230987548828
208,4agn,3.97,5.2809672355651855
209,4agp,4.69,5.626987457275391
210,4agq,5.01,5.975129127502441
211,4bkt,3.62,4.095486640930176
212,4cig,3.67,5.35563325881958
213,4ciw,4.82,4.6055908203125
214,4cr9,4.1,4.219053745269775
215,4cra,7.22,8.205533027648926
216,4crc,8.72,8.082996368408203
217,4ddh,3.3,5.523979663848877
218,4ddk,2.29,4.120643138885498
219,4de1,5.96,5.752415657043457
220,4de2,4.12,5.044949054718018
221,4de3,5.52,5.750082492828369
222,4djv,6.72,6.470928192138672
223,4dld,5.82,6.449081897735596
224,4dli,5.62,5.454905986785889
225,4e5w,7.66,7.104850769042969
226,4e6q,8.36,6.89853572845459
227,4ea2,6.44,7.253921985626221
228,4eky,3.52,4.619936466217041
229,4eo8,8.15,7.333274841308594
230,4eor,6.3,7.071948528289795
231,4f09,6.7,7.554265975952148
232,4f2w,11.3,9.302793502807617
233,4f3c,11.82,8.847963333129883
234,4f9w,6.94,7.603768348693848
235,4gfm,7.22,6.556138038635254
236,4gid,10.77,7.818397045135498
237,4gkm,5.17,5.8580241203308105
238,4gr0,9.55,7.782129287719727
239,4hge,7.92,8.149815559387207
240,4ih5,4.11,4.830003261566162
241,4ih7,5.24,4.509281158447266
242,4ivb,8.72,7.949974536895752
243,4ivc,10.0,7.594134330749512
244,4ivd,9.52,7.997189044952393
245,4j21,7.41,6.76494026184082
246,4j28,5.7,6.563057899475098
247,4j3l,7.8,6.792198181152344
248,4jfs,5.27,6.837347984313965
249,4jia,9.22,7.103821754455566
250,4jsz,2.3,3.457707166671753
251,4jxs,4.74,5.27592658996582
252,4k18,8.96,8.101273536682129
253,4k77,6.63,7.106864929199219
254,4kz6,3.1,5.62894868850708
255,4kzq,6.1,6.64802885055542
256,4kzu,6.5,6.403111457824707
257,4llx,2.89,2.2379043102264404
258,4lzs,4.8,3.916940212249756
259,4m0y,6.46,6.136542797088623
260,4m0z,5.19,6.526462554931641
261,4mgd,4.69,8.142578125
262,4mme,6.5,6.703413486480713
263,4ogj,6.79,6.4649577140808105
264,4owm,2.96,4.270279407501221
265,4pcs,7.85,6.497060298919678
266,4qac,9.4,7.430844783782959
267,4qd6,8.64,6.856593608856201
268,4rfm,10.05,8.09568977355957
269,4tmn,10.17,7.74818754196167
270,4twp,10.0,8.380542755126953
271,4ty7,9.52,7.829248905181885
272,4u4s,2.92,4.035734176635742
273,4w9c,4.65,5.829707145690918
274,4w9h,6.73,6.028829097747803
275,4w9i,5.96,5.624964714050293
276,4w9l,5.02,6.326506614685059
277,4wiv,6.26,6.673845291137695
278,4x6p,8.3,8.052377700805664
279,5a7b,3.57,5.898972511291504
280,5aba,2.98,4.808694839477539
281,5c28,5.66,4.844604969024658
282,5c2h,11.09,8.018680572509766
283,5dwr,11.22,9.618017196655273
284,5tmn,8.04,6.529234409332275
