,pdbid,real,prediction
233,4f3c,11.82,10.071022033691406
234,4f9w,6.94,7.527011871337891
235,4gfm,7.22,6.173358917236328
236,4gid,10.77,7.560033321380615
237,4gkm,5.17,4.641820907592773
238,4gr0,9.55,8.321805953979492
239,4hge,7.92,7.334200859069824
240,4ih5,4.11,5.856870651245117
241,4ih7,5.24,5.546263694763184
242,4ivb,8.72,8.9412841796875
243,4ivc,10.0,8.864418983459473
244,4ivd,9.52,9.100786209106445
245,4j21,7.41,6.8738532066345215
246,4j28,5.7,6.688207149505615
247,4j3l,7.8,7.112663269042969
248,4jfs,5.27,5.627187252044678
249,4jia,9.22,7.371771335601807
250,4jsz,2.3,5.393996238708496
251,4jxs,4.74,5.080484390258789
252,4k18,8.96,7.764926433563232
253,4k77,6.63,5.918748378753662
254,4kz6,3.1,4.67386531829834
255,4kzq,6.1,6.408721446990967
256,4kzu,6.5,6.549888610839844
257,4llx,2.89,4.135402679443359
258,4lzs,4.8,3.847360134124756
259,4m0y,6.46,5.616904258728027
260,4m0z,5.19,6.155768871307373
261,4mgd,4.69,8.090475082397461
262,4mme,6.5,7.026242733001709
263,4ogj,6.79,7.158237934112549
264,4owm,2.96,3.3846912384033203
265,4pcs,7.85,6.625814914703369
266,4qac,9.4,7.390335559844971
267,4qd6,8.64,6.693476676940918
268,4rfm,10.05,7.795051097869873
269,4tmn,10.17,7.236600399017334
270,4twp,10.0,7.674595355987549
271,4ty7,9.52,7.921219825744629
272,4u4s,2.92,5.524706840515137
273,4w9c,4.65,5.085811138153076
274,4w9h,6.73,5.459355354309082
275,4w9i,5.96,5.605988025665283
276,4w9l,5.02,5.526061058044434
277,4wiv,6.26,6.417538642883301
278,4x6p,8.3,8.740660667419434
279,5a7b,3.57,4.501200199127197
280,5aba,2.98,5.112245559692383
281,5c28,5.66,5.377887725830078
282,5c2h,11.09,8.496053695678711
283,5dwr,11.22,9.52957534790039
284,5tmn,8.04,6.4446282386779785
