pdbid,real,predictions,mean_pred
3dxg,2.4,"[4.951740264892578, 4.864455223083496, 4.796429634094238, 5.007903099060059, 5.028172492980957, 4.983828544616699, 5.0632781982421875, 5.183545112609863, 4.950761795043945, 4.986845970153809]",4.98
3ehy,5.85,"[6.0795488357543945, 6.314944267272949, 6.436095237731934, 6.024194717407227, 6.273773193359375, 5.990473747253418, 6.572884559631348, 6.350632667541504, 5.9845123291015625, 6.468768119812012]",6.25
3ejr,8.57,"[6.866837501525879, 6.832887649536133, 6.910880088806152, 6.725925445556641, 6.7905988693237305, 6.980582237243652, 6.881807327270508, 6.860539436340332, 6.884781837463379, 6.918449401855469]",6.87
3fcq,2.77,"[6.377763748168945, 6.178328514099121, 6.306894302368164, 6.251728057861328, 5.851071357727051, 6.139067649841309, 6.069999694824219, 6.054203987121582, 6.288403511047363, 6.050161361694336]",6.16
3g0w,9.52,"[7.844520568847656, 7.789303779602051, 7.812857627868652, 7.813725471496582, 7.750954627990723, 7.832324981689453, 7.588191032409668, 7.630115509033203, 7.8179121017456055, 7.748223304748535]",7.76
3gbb,6.9,"[6.269831657409668, 6.250811576843262, 6.38774299621582, 6.153581619262695, 6.1669769287109375, 6.417230606079102, 6.432832717895508, 6.024054527282715, 6.364802360534668, 6.275005340576172]",6.27
3gr2,2.52,"[4.618280410766602, 4.633317947387695, 4.784944534301758, 4.434264183044434, 4.634610176086426, 4.720976829528809, 4.572026252746582, 4.720755577087402, 4.866156578063965, 4.827969551086426]",4.68
3gv9,2.12,"[4.950478553771973, 5.009218215942383, 4.8328447341918945, 4.999675750732422, 5.348480224609375, 5.078904151916504, 4.8953447341918945, 5.120638847351074, 4.979696273803711, 5.093278884887695]",5.03
3jya,6.89,"[7.261044502258301, 7.223846435546875, 7.202718734741211, 7.251272201538086, 7.2348175048828125, 7.087496757507324, 7.198492050170898, 7.376377105712891, 7.301048278808594, 7.332613945007324]",7.25
3lka,2.82,"[5.395987510681152, 5.1413116455078125, 5.3851213455200195, 5.405867576599121, 5.422361373901367, 5.331372261047363, 5.180980682373047, 5.384866714477539, 5.259055137634277, 5.350634574890137]",5.33
3n76,6.85,"[6.706128120422363, 6.707500457763672, 6.7096757888793945, 6.783493995666504, 6.711935997009277, 6.668647766113281, 6.775823593139648, 6.803974151611328, 6.605481147766113, 6.790027618408203]",6.73
3n86,5.64,"[6.862649917602539, 6.953359603881836, 6.8611650466918945, 6.83896541595459, 6.888609886169434, 6.981799125671387, 6.880572319030762, 6.912059783935547, 6.952972412109375, 6.841322898864746]",6.9
3nq9,4.03,"[5.23574161529541, 5.119894027709961, 5.174799919128418, 5.1067914962768555, 5.214694976806641, 5.133520126342773, 5.206831932067871, 5.186885833740234, 5.1623029708862305, 5.194389343261719]",5.17
3nx7,8.1,"[6.264296531677246, 6.467032432556152, 6.424127578735352, 6.229754447937012, 6.488733291625977, 6.091527938842773, 6.541508674621582, 6.341549873352051, 6.444214820861816, 6.381464958190918]",6.37
3o9i,11.82,"[7.819296836853027, 7.766440391540527, 7.808393478393555, 7.709246635437012, 7.720938682556152, 7.699846267700195, 7.920083045959473, 7.762119293212891, 7.814597129821777, 7.795363426208496]",7.78
3ozs,5.33,"[6.8940019607543945, 6.630692481994629, 7.010509490966797, 6.841914176940918, 6.742552757263184, 6.8187103271484375, 7.145476341247559, 6.6528778076171875, 7.0136566162109375, 6.964306831359863]",6.87
3ozt,4.13,"[6.698963165283203, 6.763097763061523, 6.752603530883789, 6.827252388000488, 6.651556015014648, 6.586849212646484, 6.717972755432129, 6.709110260009766, 6.886713981628418, 6.627350807189941]",6.72
3p5o,7.26,"[7.417397499084473, 7.405416488647461, 7.480327606201172, 7.461116790771484, 7.539514541625977, 7.487386703491211, 7.485267639160156, 7.379946708679199, 7.500732421875, 7.406420707702637]",7.46
3prs,7.82,"[7.546364784240723, 7.380911827087402, 7.380803108215332, 7.602941513061523, 7.61844539642334, 7.315727233886719, 7.392509460449219, 7.299679756164551, 7.407208442687988, 7.538224220275879]",7.45
3pww,7.32,"[7.563145637512207, 7.570771217346191, 7.5006608963012695, 7.527646064758301, 7.567878723144531, 7.521197319030762, 7.544101715087891, 7.5973405838012695, 7.583798408508301, 7.527536392211914]",7.55
3qqs,5.82,"[6.264208793640137, 6.213397026062012, 6.2798357009887695, 6.18589973449707, 5.994616508483887, 5.9827985763549805, 5.771206855773926, 6.105690956115723, 5.880118370056152, 5.974078178405762]",6.07
3rlr,7.52,"[7.610008239746094, 7.503626823425293, 7.572039604187012, 7.559283256530762, 7.584754943847656, 7.54837703704834, 7.644654273986816, 7.570891380310059, 7.685015678405762, 7.6381635665893555]",7.59
3tsk,7.17,"[7.409821510314941, 7.37844181060791, 7.318170547485352, 7.400249481201172, 7.341910362243652, 7.57377815246582, 7.639793395996094, 7.462545394897461, 7.401791572570801, 7.289482116699219]",7.42
3twp,3.92,"[4.475249290466309, 4.377514839172363, 4.745002746582031, 4.439567565917969, 4.519001007080078, 4.676214218139648, 4.512150764465332, 4.534473419189453, 4.492548942565918, 4.485655784606934]",4.53
3u5j,5.61,"[7.081064224243164, 7.275507926940918, 7.079740524291992, 7.3332624435424805, 7.161491394042969, 7.299750328063965, 7.297325134277344, 7.210531234741211, 7.403874397277832, 7.170616149902344]",7.23
3ui7,9.0,"[7.097129821777344, 7.169086456298828, 7.312612533569336, 7.152276992797852, 7.146821022033691, 7.222344398498535, 7.254459381103516, 7.242535591125488, 7.256038665771484, 7.292131423950195]",7.21
3uo4,6.52,"[7.599581718444824, 7.645705223083496, 7.5972442626953125, 7.669769287109375, 7.695704460144043, 7.658154487609863, 7.685107231140137, 7.469773292541504, 7.629508018493652, 7.628924369812012]",7.63
3up2,7.4,"[7.598102569580078, 7.481637954711914, 7.620627403259277, 7.485858917236328, 7.476436614990234, 7.561556816101074, 7.490403175354004, 7.680440902709961, 7.537083625793457, 7.52705192565918]",7.55
3uuo,7.96,"[7.262845039367676, 7.281549453735352, 7.313136100769043, 7.313403129577637, 7.327059745788574, 7.265547752380371, 7.28164005279541, 7.313182830810547, 7.2608184814453125, 7.183144569396973]",7.28
3wtj,6.53,"[7.195137023925781, 7.020956039428711, 7.133075714111328, 7.319033622741699, 7.178163528442383, 7.024993896484375, 7.329987525939941, 7.139338493347168, 7.4074296951293945, 7.15941047668457]",7.19
3wz8,5.82,"[5.998866081237793, 6.250040054321289, 6.537569046020508, 6.227280616760254, 6.602066993713379, 6.099677085876465, 7.0012969970703125, 6.665890693664551, 6.356451034545898, 6.432387351989746]",6.42
4agn,3.97,"[5.252663612365723, 5.362000465393066, 5.258837699890137, 5.285758972167969, 5.334657669067383, 5.361325263977051, 5.620567321777344, 5.271003723144531, 5.22921085357666, 5.331424713134766]",5.33
4agp,4.69,"[5.700239181518555, 6.1267805099487305, 5.996088981628418, 6.173250198364258, 5.939502716064453, 5.7842817306518555, 6.588288307189941, 5.902823448181152, 6.050698280334473, 5.877882957458496]",6.01
4agq,5.01,"[6.052766799926758, 6.0094099044799805, 5.938838958740234, 6.018176078796387, 5.945456504821777, 6.071290016174316, 6.202866554260254, 6.215571403503418, 6.13160514831543, 6.017279624938965]",6.06
4ciw,4.82,"[6.445412635803223, 5.902224540710449, 6.04831600189209, 6.364614486694336, 6.408696174621582, 6.280838966369629, 6.55535888671875, 6.369917869567871, 6.435864448547363, 6.3634443283081055]",6.32
4dld,5.82,"[5.715677261352539, 6.099143981933594, 6.017766952514648, 5.466974258422852, 6.283624649047852, 6.656704902648926, 6.0148773193359375, 6.096467971801758, 5.857202529907227, 6.644875526428223]",6.09
4f2w,11.3,"[7.67862606048584, 7.572847366333008, 7.592399597167969, 7.522372245788574, 7.515517234802246, 7.529062271118164, 7.58891487121582, 7.537443161010742, 7.613966941833496, 7.530096054077148]",7.57
4f3c,11.82,"[7.582012176513672, 7.590744972229004, 7.656123161315918, 7.654576301574707, 7.5880231857299805, 7.596456527709961, 7.636020660400391, 7.557299613952637, 7.719399452209473, 7.614490509033203]",7.62
4gid,10.77,"[7.810216903686523, 7.780187606811523, 7.791831970214844, 7.772497177124023, 7.7384138107299805, 7.765430450439453, 7.814367294311523, 7.741659164428711, 7.768703460693359, 7.758919715881348]",7.77
4j28,5.7,"[6.278566360473633, 6.090728759765625, 6.354831695556641, 5.995338439941406, 6.1698198318481445, 5.979794502258301, 6.223818778991699, 6.177497863769531, 6.279932975769043, 6.448945045471191]",6.2
4jfs,5.27,"[6.735721588134766, 6.573505401611328, 6.59410285949707, 6.5278520584106445, 6.586348533630371, 6.625273704528809, 6.674790382385254, 6.607683181762695, 6.4049072265625, 6.654193878173828]",6.6
4jxs,4.74,"[6.379265785217285, 6.275808334350586, 6.479536056518555, 6.380619049072266, 6.474184036254883, 6.4227190017700195, 6.4073381423950195, 6.819984436035156, 6.325361251831055, 6.338513374328613]",6.43
4k18,8.96,"[7.617465019226074, 7.632274627685547, 7.520554542541504, 7.629311561584473, 7.571240425109863, 7.548578262329102, 7.474799156188965, 7.489108085632324, 7.678030967712402, 7.589244842529297]",7.58
4kz6,3.1,"[5.898711204528809, 5.745582580566406, 5.888975143432617, 5.6564178466796875, 5.641846656799316, 5.747023582458496, 5.819964408874512, 5.66512393951416, 5.953142166137695, 5.908722877502441]",5.79
4kzq,6.1,"[6.904030799865723, 6.958211898803711, 6.772047996520996, 6.975288391113281, 6.770179748535156, 6.945559501647949, 6.716831207275391, 6.792430877685547, 7.0594072341918945, 6.708271026611328]",6.86
4kzu,6.5,"[7.186664581298828, 7.262255668640137, 7.227414131164551, 7.308270454406738, 7.292442321777344, 7.134390830993652, 7.167369842529297, 7.163045883178711, 7.27481746673584, 7.0597944259643555]",7.21
4llx,2.89,"[5.132752418518066, 5.108262062072754, 5.220802307128906, 5.195282936096191, 5.212491035461426, 5.241713523864746, 5.172337532043457, 5.16232967376709, 5.282234191894531, 5.084323883056641]",5.18
4lzs,4.8,"[5.919881820678711, 5.701737403869629, 5.6881256103515625, 5.661876678466797, 5.826138496398926, 5.648115158081055, 5.6614484786987305, 5.821049690246582, 5.70594596862793, 5.6717939376831055]",5.73
4m0y,6.46,"[7.073385238647461, 7.010882377624512, 6.928813934326172, 6.995720863342285, 7.002591133117676, 6.947481155395508, 6.922752380371094, 6.971014022827148, 7.005560874938965, 7.121554374694824]",7.0
4ogj,6.79,"[7.488443374633789, 7.588471412658691, 7.634894371032715, 7.6703386306762695, 7.373985290527344, 7.632096290588379, 7.568970680236816, 7.578551292419434, 7.523586273193359, 7.583566665649414]",7.56
4pcs,7.85,"[5.72477912902832, 6.169211387634277, 6.221487998962402, 6.109491348266602, 6.321821212768555, 6.087093353271484, 6.441891670227051, 6.421542167663574, 6.337379455566406, 6.377275466918945]",6.22
4wiv,6.26,"[6.8663787841796875, 6.901017189025879, 7.148421287536621, 7.149615287780762, 6.981133460998535, 6.932412147521973, 7.123289108276367, 7.135369300842285, 7.2285661697387695, 7.117584228515625]",7.06
5a7b,3.57,"[6.217560768127441, 6.2196807861328125, 6.2784576416015625, 6.064338684082031, 6.151531219482422, 5.9197797775268555, 6.13890266418457, 5.721116065979004, 6.010063171386719, 6.08375358581543]",6.08
5aba,2.98,"[5.242877960205078, 5.237539291381836, 5.51963996887207, 5.483236312866211, 5.240328788757324, 5.430817604064941, 5.312307357788086, 5.048384666442871, 5.382509231567383, 5.243514060974121]",5.31
5c28,5.66,"[5.806787490844727, 5.989684104919434, 5.75560188293457, 5.683782577514648, 5.892370223999023, 5.8342132568359375, 5.916041374206543, 5.820544242858887, 5.997208595275879, 5.697345733642578]",5.84
5c2h,11.09,"[7.431463241577148, 7.553670883178711, 7.554645538330078, 7.587474822998047, 7.561992645263672, 7.642141342163086, 7.497438430786133, 7.512499809265137, 7.528409957885742, 7.636853218078613]",7.55
5dwr,11.22,"[7.759173393249512, 7.73295783996582, 7.764102935791016, 7.807129859924316, 7.766656875610352, 7.819623947143555, 7.815258979797363, 7.7778215408325195, 7.747122764587402, 7.791818618774414]",7.78
