pdbid,real,predictions,mean_pred
3b65,9.27,"[7.476003170013428, 7.48905611038208, 7.479412078857422, 7.467031955718994, 7.478672027587891, 7.5017476081848145, 7.4838972091674805, 7.489871978759766, 7.493574142456055, 7.4719109535217285]",7.48
3b68,8.4,"[7.540275573730469, 7.549652099609375, 7.556725025177002, 7.55044412612915, 7.556435585021973, 7.558065414428711, 7.554687976837158, 7.553066730499268, 7.541614532470703, 7.548383712768555]",7.55
3d4z,4.89,"[5.111148357391357, 5.051206111907959, 5.017941474914551, 5.263734340667725, 5.157876014709473, 5.088899612426758, 5.131922245025635, 5.012639999389648, 5.211824893951416, 4.977931976318359]",5.1
3d6q,3.76,"[4.749113082885742, 4.782995223999023, 4.716502666473389, 4.917273044586182, 4.9532060623168945, 4.506465911865234, 4.637131214141846, 4.815755367279053, 4.5637102127075195, 4.667401313781738]",4.73
3dx1,3.58,"[4.401130676269531, 4.491405010223389, 4.5394368171691895, 4.605606555938721, 4.58546781539917, 4.433060646057129, 4.456392288208008, 4.516538619995117, 4.2976508140563965, 4.380886554718018]",4.47
3dx2,6.82,"[4.997202396392822, 4.949772357940674, 5.084790229797363, 5.090358734130859, 5.04094934463501, 4.908931255340576, 5.054617881774902, 5.093371868133545, 4.765007972717285, 4.975924015045166]",5.0
3dxg,2.4,"[4.9229888916015625, 4.549038410186768, 4.531060695648193, 4.742906093597412, 4.82551383972168, 4.851853847503662, 4.951107978820801, 4.82470703125, 4.9093523025512695, 4.686591625213623]",4.78
3ehy,5.85,"[5.940274715423584, 5.9438557624816895, 5.992660045623779, 5.896325588226318, 5.473844051361084, 5.53812313079834, 6.084920883178711, 5.904546737670898, 5.6244988441467285, 6.124729633331299]",5.85
3ejr,8.57,"[6.608495235443115, 6.508257865905762, 6.50279426574707, 6.499664306640625, 6.508956432342529, 6.5716681480407715, 6.568804740905762, 6.559774398803711, 6.448672771453857, 6.483649730682373]",6.53
3fcq,2.77,"[6.305192470550537, 6.252339839935303, 6.266535758972168, 6.256515026092529, 6.114902973175049, 6.307938575744629, 6.100803852081299, 6.208244800567627, 6.3006696701049805, 6.192842960357666]",6.23
3g0w,9.52,"[7.540301322937012, 7.537018299102783, 7.529637813568115, 7.517240524291992, 7.517298221588135, 7.527149200439453, 7.534430027008057, 7.530011177062988, 7.526749610900879, 7.523924350738525]",7.53
3gbb,6.9,"[5.928306579589844, 6.15534782409668, 6.151980400085449, 5.905272006988525, 6.232063293457031, 6.01130485534668, 6.157641887664795, 6.125675678253174, 6.091508865356445, 5.990884780883789]",6.07
3gr2,2.52,"[4.307815074920654, 4.297085762023926, 4.423225402832031, 4.248763084411621, 4.247689247131348, 4.4074177742004395, 4.403842926025391, 4.510622978210449, 4.4557719230651855, 4.507547378540039]",4.38
3gv9,2.12,"[4.764784812927246, 4.668575286865234, 4.621665954589844, 4.773370742797852, 5.001794815063477, 4.812204360961914, 4.761565208435059, 4.995499134063721, 4.620979309082031, 4.779548645019531]",4.78
3jya,6.89,"[7.2076215744018555, 7.201007843017578, 7.152472496032715, 7.098662376403809, 7.134929656982422, 7.145864963531494, 7.163510322570801, 7.24822998046875, 7.1956000328063965, 7.181949138641357]",7.17
3lka,2.82,"[5.382704257965088, 5.054369926452637, 5.072681427001953, 5.000292778015137, 5.213343620300293, 5.233864784240723, 5.092783451080322, 5.085010528564453, 5.184378623962402, 5.085389137268066]",5.14
3n76,6.85,"[6.795257568359375, 6.775674343109131, 6.76790189743042, 6.74135160446167, 6.9133405685424805, 6.747428894042969, 6.880742073059082, 6.777606964111328, 6.701138973236084, 6.760371208190918]",6.79
3n86,5.64,"[6.77994441986084, 6.743360996246338, 6.741086006164551, 6.733834743499756, 6.776791572570801, 6.739193439483643, 6.719391822814941, 6.934805870056152, 6.779375076293945, 6.800755977630615]",6.77
3nq9,4.03,"[4.964883327484131, 4.859699249267578, 5.1039533615112305, 4.922757148742676, 5.12094783782959, 4.826884746551514, 5.0082573890686035, 4.845186710357666, 5.074514389038086, 4.823779582977295]",4.96
3nx7,8.1,"[6.125108242034912, 6.235355377197266, 6.08824348449707, 6.0608134269714355, 6.05349063873291, 6.023268699645996, 6.251475811004639, 5.956217288970947, 6.07874870300293, 6.144776344299316]",6.1
3o9i,11.82,"[7.5965776443481445, 7.597966194152832, 7.581106662750244, 7.595686912536621, 7.57694149017334, 7.576569557189941, 7.596618175506592, 7.580716609954834, 7.597618103027344, 7.598623752593994]",7.59
3ozs,5.33,"[6.733980655670166, 6.419631481170654, 6.863723278045654, 6.597814559936523, 6.490604877471924, 6.452862739562988, 6.887111186981201, 6.394105911254883, 6.803832054138184, 6.743454456329346]",6.64
3ozt,4.13,"[6.639785289764404, 6.593391418457031, 6.560680389404297, 6.750362873077393, 6.570048809051514, 6.501593112945557, 6.60581111907959, 6.424365520477295, 6.69413423538208, 6.549193859100342]",6.59
3p5o,7.26,"[7.3506550788879395, 7.293157577514648, 7.335993766784668, 7.291327476501465, 7.3299479484558105, 7.324184894561768, 7.338717937469482, 7.284216403961182, 7.337991714477539, 7.234931945800781]",7.31
3prs,7.82,"[7.547728538513184, 7.396231174468994, 7.441154956817627, 7.533361434936523, 7.539985179901123, 7.4248504638671875, 7.442943096160889, 7.512746334075928, 7.538878440856934, 7.5297532081604]",7.49
3pww,7.32,"[7.507406234741211, 7.489436149597168, 7.436387062072754, 7.4859395027160645, 7.511908054351807, 7.502989292144775, 7.509636402130127, 7.538159370422363, 7.523681163787842, 7.512729167938232]",7.5
3qqs,5.82,"[6.211176872253418, 6.228630065917969, 6.166318416595459, 6.235785007476807, 6.149367332458496, 6.109931468963623, 6.037230014801025, 6.232227802276611, 6.11619234085083, 5.880482196807861]",6.14
3rlr,7.52,"[7.337460041046143, 7.375626087188721, 7.364908695220947, 7.423975944519043, 7.368730068206787, 7.400607585906982, 7.389167308807373, 7.374327659606934, 7.3727946281433105, 7.392268657684326]",7.38
3tsk,7.17,"[7.389271259307861, 7.43603515625, 7.402219772338867, 7.393747329711914, 7.296644687652588, 7.4445295333862305, 7.413036823272705, 7.382993221282959, 7.3715386390686035, 7.400221824645996]",7.39
3twp,3.92,"[4.0650506019592285, 4.079155921936035, 4.225922107696533, 4.083448886871338, 4.123814105987549, 4.246297836303711, 4.203043460845947, 4.127810001373291, 4.227750778198242, 4.1230788230896]",4.15
3u5j,5.61,"[7.087460994720459, 7.0641655921936035, 7.067217826843262, 7.036791801452637, 6.961036682128906, 7.08638858795166, 7.03446102142334, 7.155109405517578, 7.075357913970947, 6.90574312210083]",7.05
3ui7,9.0,"[7.248969078063965, 7.187859058380127, 7.161518573760986, 7.142278671264648, 7.099410533905029, 7.193126201629639, 7.173774719238281, 7.205211162567139, 7.275347709655762, 7.002509593963623]",7.17
3uo4,6.52,"[7.451322078704834, 7.450796127319336, 7.455219268798828, 7.457622051239014, 7.442846775054932, 7.430393218994141, 7.437515735626221, 7.378154277801514, 7.469283580780029, 7.459501266479492]",7.44
3up2,7.4,"[7.427567958831787, 7.436564922332764, 7.4310102462768555, 7.420607566833496, 7.426200866699219, 7.418781757354736, 7.400703430175781, 7.423422813415527, 7.42042350769043, 7.436217784881592]",7.42
3uuo,7.96,"[7.259364604949951, 7.20094108581543, 7.186909198760986, 7.090468406677246, 7.0847554206848145, 7.239808082580566, 7.128696918487549, 7.251355171203613, 7.14177131652832, 7.182965278625488]",7.18
3wtj,6.53,"[7.046868324279785, 7.061676979064941, 7.111392498016357, 7.188100337982178, 6.981034755706787, 6.987485408782959, 7.187508583068848, 7.0962605476379395, 7.167133808135986, 6.978671550750732]",7.08
3wz8,5.82,"[6.716160297393799, 6.831971168518066, 6.994327068328857, 6.871128559112549, 6.677726745605469, 6.571808338165283, 7.165850639343262, 7.097213268280029, 6.455733299255371, 6.875051021575928]",6.83
4agn,3.97,"[5.064311981201172, 5.26341438293457, 5.142943859100342, 4.924868106842041, 5.2842020988464355, 5.155723571777344, 5.409455299377441, 5.18588924407959, 5.155403137207031, 5.1536712646484375]",5.17
4agp,4.69,"[5.822521686553955, 6.096435546875, 6.109962463378906, 6.125999927520752, 5.840967178344727, 5.9110894203186035, 6.329946994781494, 6.020257472991943, 5.9137444496154785, 6.034555912017822]",6.02
4agq,5.01,"[5.7534308433532715, 5.762770652770996, 5.860240936279297, 6.0179619789123535, 5.959174156188965, 5.992448329925537, 5.926527500152588, 5.9800801277160645, 5.841134071350098, 5.843251705169678]",5.89
4ciw,4.82,"[6.313169479370117, 5.740381717681885, 6.157347202301025, 6.351529121398926, 6.420964241027832, 6.272724151611328, 6.431515693664551, 6.372946739196777, 6.384784698486328, 6.423108100891113]",6.29
4dld,5.82,"[5.568397045135498, 6.147072792053223, 6.200742244720459, 5.310344696044922, 6.391522407531738, 6.500729560852051, 5.869936466217041, 6.156407833099365, 5.889832496643066, 6.6483330726623535]",6.07
4f2w,11.3,"[7.331155300140381, 7.299483299255371, 7.314312934875488, 7.287937164306641, 7.300628185272217, 7.352983474731445, 7.326480865478516, 7.315006732940674, 7.330399990081787, 7.2985663414001465]",7.32
4f3c,11.82,"[7.401984214782715, 7.384624481201172, 7.3932647705078125, 7.399021148681641, 7.334645748138428, 7.412374019622803, 7.417060852050781, 7.424393653869629, 7.39824104309082, 7.361066818237305]",7.39
4gid,10.77,"[7.591410160064697, 7.585400104522705, 7.590637683868408, 7.589263916015625, 7.590241432189941, 7.579959869384766, 7.57627534866333, 7.591159820556641, 7.583033084869385, 7.59074592590332]",7.59
4j28,5.7,"[5.890144348144531, 5.732837200164795, 6.0824103355407715, 5.609806537628174, 5.981719017028809, 5.871022701263428, 5.732578277587891, 5.973214626312256, 5.989697456359863, 5.805969715118408]",5.87
4jfs,5.27,"[6.303127288818359, 6.278116226196289, 6.131525993347168, 6.167593955993652, 6.295746803283691, 6.144082546234131, 6.356476783752441, 6.094135761260986, 6.045208930969238, 6.1306257247924805]",6.19
4jxs,4.74,"[6.663456439971924, 6.660754680633545, 6.397034168243408, 6.419794082641602, 6.494379043579102, 6.554563999176025, 6.529876708984375, 6.580968379974365, 6.595940113067627, 6.568301200866699]",6.55
4k18,8.96,"[7.416518688201904, 7.429783821105957, 7.418366432189941, 7.396345615386963, 7.423628330230713, 7.381754398345947, 7.394134044647217, 7.397822380065918, 7.431116104125977, 7.451544761657715]",7.41
4kz6,3.1,"[5.637141704559326, 5.55256986618042, 5.494048118591309, 5.277760028839111, 5.4276628494262695, 5.396332263946533, 5.67908239364624, 5.372408866882324, 5.429154872894287, 5.61637020111084]",5.49
4kzq,6.1,"[7.114665508270264, 7.03088903427124, 6.944262981414795, 7.039172649383545, 6.850131511688232, 6.9804887771606445, 6.983278751373291, 7.005898952484131, 7.095983028411865, 6.9865827560424805]",7.0
4kzu,6.5,"[7.159841537475586, 7.180551052093506, 7.130368232727051, 7.155661106109619, 7.1313982009887695, 7.099398136138916, 7.111810684204102, 7.144195079803467, 7.203535079956055, 6.972676753997803]",7.13
4llx,2.89,"[5.0981125831604, 5.147833347320557, 5.148139476776123, 5.212075233459473, 5.132863521575928, 5.406030654907227, 5.0649614334106445, 5.225509166717529, 5.2629570960998535, 4.989708423614502]",5.17
4lzs,4.8,"[5.747211456298828, 5.842766284942627, 5.698202610015869, 5.543280124664307, 5.7818427085876465, 5.795895099639893, 5.686563014984131, 5.8884358406066895, 5.777835845947266, 5.760805130004883]",5.75
4m0y,6.46,"[7.038341045379639, 6.880195617675781, 7.051512718200684, 7.0812668800354, 6.971190452575684, 7.002377033233643, 7.007239818572998, 6.991848945617676, 6.849886894226074, 7.05204439163208]",6.99
4ogj,6.79,"[7.424421310424805, 7.469225883483887, 7.425104141235352, 7.422397136688232, 7.413053512573242, 7.427311897277832, 7.422475337982178, 7.410531997680664, 7.4265546798706055, 7.42065954208374]",7.43
4pcs,7.85,"[5.47257661819458, 5.76243782043457, 5.640875339508057, 5.827188968658447, 5.9134674072265625, 5.775622367858887, 5.9134955406188965, 5.9125142097473145, 5.844106197357178, 5.710790157318115]",5.78
4wiv,6.26,"[6.825108528137207, 6.9185614585876465, 6.802683353424072, 6.8774261474609375, 6.964149475097656, 6.861795902252197, 6.984035491943359, 6.824419975280762, 6.773346900939941, 6.816582679748535]",6.86
5a7b,3.57,"[6.195959091186523, 6.1698527336120605, 5.951643943786621, 6.085159778594971, 6.1792311668396, 6.000970363616943, 6.026648044586182, 5.905410289764404, 6.026196002960205, 5.850550174713135]",6.04
5aba,2.98,"[4.807008266448975, 4.676644325256348, 5.3262128829956055, 5.0817694664001465, 4.83991813659668, 5.069662094116211, 4.827296257019043, 4.708525657653809, 4.785393238067627, 4.698679447174072]",4.88
5c28,5.66,"[5.872269153594971, 5.855398654937744, 5.819217681884766, 5.588593482971191, 5.961390018463135, 5.9498114585876465, 6.055160045623779, 5.8018341064453125, 5.9455885887146, 5.853056907653809]",5.87
5c2h,11.09,"[7.394626617431641, 7.430511474609375, 7.456826210021973, 7.406765937805176, 7.404357433319092, 7.4464216232299805, 7.400528907775879, 7.426839351654053, 7.388725280761719, 7.426273822784424]",7.42
5dwr,11.22,"[7.55926513671875, 7.5482001304626465, 7.568325042724609, 7.551550388336182, 7.5614705085754395, 7.554100036621094, 7.5533127784729, 7.558880805969238, 7.571916580200195, 7.564177513122559]",7.56
