pdbid,real,predictions,mean_pred
3dx1,3.58,"[4.563084125518799, 4.7037224769592285, 4.7102861404418945, 4.773331642150879, 4.772681713104248, 4.668084621429443, 4.616272926330566, 4.700373649597168, 4.61564302444458, 4.63415002822876]",4.68
3dx2,6.82,"[5.2590742111206055, 5.166407585144043, 5.2882866859436035, 5.2569661140441895, 5.181390762329102, 5.164356231689453, 5.270811080932617, 5.288104057312012, 5.201761245727539, 5.209537506103516]",5.23
3dxg,2.4,"[5.0598015785217285, 4.78739070892334, 4.984307765960693, 5.1962690353393555, 5.017059326171875, 5.02327823638916, 5.026458263397217, 5.196069717407227, 4.998476982116699, 4.983232498168945]",5.03
3ehy,5.85,"[6.1447224617004395, 6.0654616355896, 6.118217468261719, 5.864113807678223, 6.274174213409424, 5.961526393890381, 6.463651180267334, 6.26651668548584, 5.772563934326172, 6.213381767272949]",6.11
3ejr,8.57,"[6.666049480438232, 6.891112804412842, 6.902337074279785, 6.839993953704834, 6.717862606048584, 6.859658241271973, 6.867522239685059, 6.912922382354736, 6.687553882598877, 6.89694356918335]",6.82
3fcq,2.77,"[6.227733135223389, 6.202630996704102, 6.217964172363281, 6.255537033081055, 5.943221569061279, 6.362259387969971, 6.15102481842041, 6.20536470413208, 6.197204113006592, 6.209686279296875]",6.2
3g0w,9.52,"[7.785151958465576, 7.804790496826172, 7.774075031280518, 7.782787322998047, 7.8191704750061035, 7.788589000701904, 7.757658004760742, 7.7792134284973145, 7.773672580718994, 7.781594753265381]",7.78
3gbb,6.9,"[5.97440767288208, 6.141567230224609, 6.190746784210205, 5.939551830291748, 6.159956455230713, 6.095918655395508, 6.252209663391113, 6.033614635467529, 6.218503475189209, 5.981605052947998]",6.1
3gr2,2.52,"[4.594894886016846, 4.568361759185791, 4.516443729400635, 4.426241397857666, 4.5697407722473145, 4.753724575042725, 4.538415908813477, 4.639024257659912, 4.576108932495117, 4.70073127746582]",4.59
3gv9,2.12,"[5.034656524658203, 4.95989465713501, 4.766603469848633, 4.848937511444092, 5.036806106567383, 4.9043073654174805, 4.837411403656006, 4.9807281494140625, 4.770151615142822, 5.098259449005127]",4.92
3jya,6.89,"[7.443668365478516, 7.401121139526367, 7.23362398147583, 7.2604851722717285, 7.351627826690674, 7.125641345977783, 7.335573196411133, 7.340550422668457, 7.1447319984436035, 7.293668746948242]",7.29
3lka,2.82,"[5.455138683319092, 5.148833751678467, 5.293153285980225, 5.437005043029785, 5.393483638763428, 5.353206634521484, 5.4208760261535645, 5.427537441253662, 5.325855731964111, 5.500471591949463]",5.38
3n76,6.85,"[6.967245578765869, 6.901398181915283, 6.924724578857422, 6.915279388427734, 6.9398064613342285, 6.804621696472168, 6.977370262145996, 6.950289726257324, 6.871278285980225, 6.936700820922852]",6.92
3n86,5.64,"[7.159271717071533, 7.031549453735352, 6.997448444366455, 6.931906700134277, 7.001340389251709, 7.141078948974609, 6.974205493927002, 7.102102279663086, 7.109655857086182, 7.012669086456299]",7.05
3nq9,4.03,"[4.99434232711792, 5.031125068664551, 5.057528972625732, 4.923741340637207, 5.077364921569824, 4.913086891174316, 5.003636837005615, 4.940153121948242, 4.994550704956055, 4.928012371063232]",4.99
3nx7,8.1,"[6.218636512756348, 6.436100959777832, 6.32663631439209, 6.1190080642700195, 6.424478530883789, 6.244668960571289, 6.395318508148193, 6.395074844360352, 6.388172149658203, 6.589299201965332]",6.35
3o9i,11.82,"[7.812629699707031, 7.836674690246582, 7.7754950523376465, 7.832672595977783, 7.821164131164551, 7.843541622161865, 7.817907810211182, 7.828293800354004, 7.735736846923828, 7.843501091003418]",7.81
3ozs,5.33,"[7.06462287902832, 6.5657267570495605, 7.16716194152832, 6.770421028137207, 6.826900482177734, 6.61784029006958, 7.177694320678711, 6.458384990692139, 7.109845161437988, 7.149893283843994]",6.89
3ozt,4.13,"[6.918886184692383, 6.601330757141113, 6.666199684143066, 6.864551067352295, 6.5935516357421875, 6.528393745422363, 6.595192909240723, 6.598159313201904, 6.802427768707275, 6.666421890258789]",6.68
3p5o,7.26,"[7.6016387939453125, 7.448750972747803, 7.571893692016602, 7.422793388366699, 7.56517219543457, 7.518256187438965, 7.5782341957092285, 7.489523410797119, 7.623266696929932, 7.521711349487305]",7.53
3prs,7.82,"[7.7541823387146, 7.673207759857178, 7.550902366638184, 7.659008502960205, 7.722799777984619, 7.606452941894531, 7.449338912963867, 7.6139631271362305, 7.577558994293213, 7.73214054107666]",7.63
3pww,7.32,"[7.697071552276611, 7.7109551429748535, 7.612310409545898, 7.577972412109375, 7.697554588317871, 7.618644714355469, 7.650085926055908, 7.6406354904174805, 7.593048095703125, 7.632291793823242]",7.64
3qqs,5.82,"[6.044006824493408, 6.522226333618164, 6.216070652008057, 6.321479797363281, 6.438816547393799, 6.2343950271606445, 6.130024433135986, 6.343745708465576, 6.123737812042236, 6.264167308807373]",6.26
3rlr,7.52,"[7.534160137176514, 7.610799789428711, 7.590835094451904, 7.66082763671875, 7.556301116943359, 7.609828948974609, 7.597780227661133, 7.5471510887146, 7.562557697296143, 7.658422946929932]",7.59
3tsk,7.17,"[7.511715412139893, 7.5893988609313965, 7.561887741088867, 7.518826484680176, 7.3069376945495605, 7.622625350952148, 7.578257083892822, 7.5588788986206055, 7.552648067474365, 7.473774433135986]",7.53
3twp,3.92,"[4.463336944580078, 4.476694107055664, 4.481888294219971, 4.357326030731201, 4.402898788452148, 4.439460277557373, 4.54251766204834, 4.426906585693359, 4.564009189605713, 4.488030910491943]",4.46
3u5j,5.61,"[7.086063861846924, 7.3806376457214355, 7.145396709442139, 7.413199424743652, 7.216198444366455, 7.341613292694092, 7.3120598793029785, 7.446142673492432, 7.469985485076904, 7.105663299560547]",7.29
3ui7,9.0,"[7.491565227508545, 7.327877521514893, 7.265138626098633, 7.421475887298584, 7.259155750274658, 7.1281609535217285, 7.236353874206543, 7.379402160644531, 7.337496757507324, 7.269339561462402]",7.31
3uo4,6.52,"[7.717316150665283, 7.624248504638672, 7.721325397491455, 7.654695510864258, 7.633662700653076, 7.588522434234619, 7.640359401702881, 7.527934551239014, 7.698612213134766, 7.6389479637146]",7.64
3up2,7.4,"[7.574406623840332, 7.590521335601807, 7.604130744934082, 7.556188583374023, 7.566900253295898, 7.539485931396484, 7.451202869415283, 7.6147613525390625, 7.588393688201904, 7.515439033508301]",7.56
3uuo,7.96,"[7.219327926635742, 7.202572822570801, 7.240444183349609, 7.129719257354736, 7.164673328399658, 7.095211029052734, 6.997198104858398, 7.233007907867432, 7.227212905883789, 7.089790344238281]",7.16
3wtj,6.53,"[7.319750785827637, 7.336066246032715, 7.315998077392578, 7.393052101135254, 7.393424987792969, 7.161258697509766, 7.36100959777832, 7.287918567657471, 7.415222644805908, 7.444301605224609]",7.34
3wz8,5.82,"[6.5527215003967285, 6.551054954528809, 6.753347873687744, 6.686177730560303, 6.518409729003906, 6.652270317077637, 7.224730968475342, 7.084338665008545, 6.756197452545166, 6.728625774383545]",6.75
4agn,3.97,"[5.160289287567139, 5.383118629455566, 5.319128036499023, 5.342879772186279, 5.295574188232422, 5.389768123626709, 5.517117500305176, 5.440584182739258, 5.445183753967285, 5.385489463806152]",5.37
4agp,4.69,"[5.935779571533203, 5.957836151123047, 5.999188423156738, 6.152988433837891, 6.0798845291137695, 5.965082168579102, 6.343108654022217, 6.028196811676025, 6.08502721786499, 6.034087657928467]",6.06
4agq,5.01,"[6.138793468475342, 6.086546421051025, 6.118159770965576, 6.109645366668701, 6.309797763824463, 6.412394046783447, 6.109175682067871, 6.349460601806641, 6.27286434173584, 6.20205020904541]",6.21
4ciw,4.82,"[6.475170612335205, 5.956626892089844, 6.167820930480957, 6.376169204711914, 6.544888019561768, 6.373361110687256, 6.573000907897949, 6.394865989685059, 6.448840618133545, 6.500923156738281]",6.38
4dld,5.82,"[5.535508155822754, 5.857933521270752, 5.904478549957275, 5.412665367126465, 6.02876091003418, 6.349574565887451, 5.653106689453125, 5.8480916023254395, 5.701441287994385, 6.525642395019531]",5.88
4f2w,11.3,"[7.66105318069458, 7.6238813400268555, 7.635509490966797, 7.582157611846924, 7.624569416046143, 7.629543781280518, 7.6133856773376465, 7.610539436340332, 7.6255927085876465, 7.633028984069824]",7.62
4f3c,11.82,"[7.617533206939697, 7.580178737640381, 7.718658447265625, 7.715676784515381, 7.610717296600342, 7.652769565582275, 7.625514507293701, 7.583848476409912, 7.684256076812744, 7.683624267578125]",7.65
4gid,10.77,"[7.827905178070068, 7.819697380065918, 7.804537773132324, 7.844395160675049, 7.826453685760498, 7.837698459625244, 7.836771011352539, 7.835727691650391, 7.830288887023926, 7.83693265914917]",7.83
4j28,5.7,"[6.167703151702881, 5.974969863891602, 6.146280765533447, 6.004866600036621, 6.178962707519531, 6.026150703430176, 6.076115131378174, 6.152467727661133, 6.2474684715271, 6.373082160949707]",6.13
4jfs,5.27,"[6.645936965942383, 6.293056964874268, 6.225251197814941, 6.375325679779053, 6.225320816040039, 6.36891508102417, 6.568618297576904, 6.373140335083008, 6.242428779602051, 6.4125752449035645]",6.37
4jxs,4.74,"[6.176950931549072, 6.226396083831787, 6.0090012550354, 6.088013172149658, 6.10615348815918, 6.148750305175781, 6.059309005737305, 6.306248188018799, 6.12454891204834, 6.11478853225708]",6.14
4k18,8.96,"[7.57343864440918, 7.568700790405273, 7.592810153961182, 7.593697547912598, 7.6655755043029785, 7.544984340667725, 7.556741237640381, 7.536182403564453, 7.635117530822754, 7.571330547332764]",7.58
4kz6,3.1,"[5.6581501960754395, 5.64403772354126, 5.6310954093933105, 5.532124996185303, 5.615677356719971, 5.444309234619141, 5.702602386474609, 5.677026271820068, 5.580885887145996, 5.484220027923584]",5.6
4kzq,6.1,"[7.12069845199585, 7.081038951873779, 7.130786418914795, 7.16900110244751, 7.094660758972168, 7.283390998840332, 7.116727352142334, 7.216907501220703, 7.320929527282715, 7.213181972503662]",7.17
4kzu,6.5,"[7.244517803192139, 7.373013496398926, 7.468206882476807, 7.427103042602539, 7.478102207183838, 7.360933303833008, 7.416231155395508, 7.391782283782959, 7.432215690612793, 7.304916858673096]",7.39
4llx,2.89,"[5.253435134887695, 5.090905666351318, 5.244041919708252, 5.223052978515625, 5.189821720123291, 5.334625244140625, 5.089742183685303, 5.2488532066345215, 5.341768264770508, 5.109447002410889]",5.21
4lzs,4.8,"[5.544315338134766, 5.598126411437988, 5.487055778503418, 5.581996440887451, 5.570261001586914, 5.528366565704346, 5.419164657592773, 5.643484592437744, 5.625783443450928, 5.435823440551758]",5.54
4m0y,6.46,"[7.156990051269531, 7.222370624542236, 7.071069240570068, 7.054668426513672, 7.205480098724365, 7.147913455963135, 7.183340549468994, 7.33069372177124, 7.284074306488037, 7.319530010223389]",7.2
4ogj,6.79,"[7.543277740478516, 7.554630279541016, 7.588189601898193, 7.563421249389648, 7.531752586364746, 7.6569414138793945, 7.580048084259033, 7.6238274574279785, 7.657642841339111, 7.629349708557129]",7.59
4pcs,7.85,"[5.6880083084106445, 6.051181316375732, 6.025434970855713, 5.963125228881836, 6.113471031188965, 6.009169578552246, 6.179393768310547, 6.154745578765869, 6.032087802886963, 6.0428147315979]",6.03
4wiv,6.26,"[7.13187313079834, 7.208867073059082, 7.24429988861084, 6.914826393127441, 7.167595863342285, 6.997830390930176, 7.049432754516602, 7.0324177742004395, 7.186158180236816, 7.25736141204834]",7.12
5a7b,3.57,"[6.134171485900879, 6.25269079208374, 5.996853351593018, 6.221512794494629, 6.225280284881592, 6.093893051147461, 6.1063151359558105, 5.765827655792236, 6.111555576324463, 6.006497859954834]",6.09
5aba,2.98,"[5.033949375152588, 5.00192403793335, 5.137017250061035, 5.13572883605957, 4.97776985168457, 5.123317718505859, 5.068305492401123, 4.868784427642822, 5.149014949798584, 5.222219467163086]",5.07
5c28,5.66,"[5.764510154724121, 5.72313928604126, 5.760626316070557, 5.656696796417236, 5.871579647064209, 5.920271873474121, 5.847725868225098, 5.668515682220459, 5.724396705627441, 5.638139247894287]",5.76
5c2h,11.09,"[7.593538761138916, 7.5442070960998535, 7.591714382171631, 7.611153602600098, 7.634634971618652, 7.598498344421387, 7.603454113006592, 7.601202964782715, 7.6310224533081055, 7.601551532745361]",7.6
5dwr,11.22,"[7.7965407371521, 7.701423645019531, 7.792995452880859, 7.778374671936035, 7.808837890625, 7.800235748291016, 7.797224521636963, 7.799772262573242, 7.791299819946289, 7.778990745544434]",7.78
