pdbid,real,predictions,mean_pred
2xdl,3.1,"[5.889777183532715, 5.790373802185059, 6.004836082458496, 5.3958740234375, 5.800908088684082, 5.808986663818359, 5.8266682624816895, 5.704235553741455, 5.83512020111084, 5.83596658706665]",5.79
2xii,7.2,"[7.34851598739624, 7.387411117553711, 7.45561408996582, 7.369901657104492, 7.4291558265686035, 7.507229804992676, 7.444880485534668, 7.428531169891357, 7.442173480987549, 7.5173258781433105]",7.43
2yki,9.46,"[7.956755638122559, 8.074673652648926, 8.02603816986084, 8.06456470489502, 8.024635314941406, 8.068674087524414, 8.074417114257812, 8.057107925415039, 8.023747444152832, 8.063481330871582]",8.04
2ymd,3.16,"[5.799808025360107, 5.668821334838867, 5.693974018096924, 5.961554527282715, 5.581302165985107, 6.1663103103637695, 5.833915710449219, 5.7133941650390625, 6.009470462799072, 6.213987350463867]",5.86
3aru,3.22,"[5.096344470977783, 5.619287967681885, 5.578899383544922, 5.421525955200195, 5.568696975708008, 5.253608703613281, 5.695235729217529, 5.425024509429932, 5.548135280609131, 5.596314907073975]",5.48
3ary,6.0,"[5.503063678741455, 5.971579074859619, 5.481390476226807, 5.772736072540283, 5.500538349151611, 5.848800182342529, 5.855160236358643, 5.836625099182129, 5.866965293884277, 5.661592483520508]",5.73
3b27,5.16,"[6.119255065917969, 5.850214004516602, 6.037747859954834, 5.8456010818481445, 5.742120742797852, 5.976267337799072, 5.974399566650391, 6.065194129943848, 5.8718581199646, 5.960432529449463]",5.94
3b5r,8.77,"[7.889537334442139, 7.915370464324951, 7.8748979568481445, 7.905582427978516, 7.913125991821289, 7.8504719734191895, 7.948885917663574, 7.900644302368164, 7.918811798095703, 7.927154064178467]",7.9
3b65,9.27,"[7.598409175872803, 7.565732002258301, 7.730525016784668, 7.549322605133057, 7.644816875457764, 7.555764675140381, 7.712806224822998, 7.58181619644165, 7.507165431976318, 7.565688133239746]",7.6
3b68,8.4,"[7.992499828338623, 8.032623291015625, 8.012052536010742, 8.004257202148438, 7.972506046295166, 8.029147148132324, 8.009398460388184, 7.9731764793396, 7.988271713256836, 7.963436126708984]",8.0
3d4z,4.89,"[5.604626178741455, 5.236321449279785, 5.364801406860352, 5.655447006225586, 5.624908924102783, 5.256415843963623, 5.435328006744385, 5.425271987915039, 5.663334846496582, 5.4375386238098145]",5.47
3d6q,3.76,"[5.158434867858887, 4.841546535491943, 4.967077732086182, 4.544248580932617, 4.684727668762207, 4.645530700683594, 4.751443386077881, 4.742331027984619, 4.62568998336792, 5.090927600860596]",4.81
3dx1,3.58,"[4.336960315704346, 4.589111328125, 4.52871561050415, 4.473117828369141, 4.348380088806152, 4.3981852531433105, 4.217710494995117, 4.357065677642822, 4.018378734588623, 4.374444484710693]",4.36
3dx2,6.82,"[5.582907676696777, 5.421062469482422, 5.530453681945801, 5.482145309448242, 5.468135356903076, 5.5310444831848145, 5.414486408233643, 5.400784969329834, 5.074544906616211, 5.600491046905518]",5.45
3dxg,2.4,"[4.612833023071289, 4.301767826080322, 4.79632568359375, 4.651728630065918, 4.71887731552124, 4.35969877243042, 4.430341720581055, 4.455870151519775, 4.52833366394043, 4.221624374389648]",4.51
3ehy,5.85,"[6.009904384613037, 6.049922943115234, 5.778051376342773, 5.924702167510986, 6.180148124694824, 5.752542495727539, 6.428645133972168, 6.367946147918701, 5.214821815490723, 6.017513275146484]",5.97
3ejr,8.57,"[7.29794979095459, 7.401176452636719, 7.404726505279541, 7.384655475616455, 7.188249588012695, 7.3301801681518555, 7.4158501625061035, 7.347732067108154, 7.280433177947998, 7.401519298553467]",7.35
3fcq,2.77,"[6.118102550506592, 6.31134557723999, 5.94021463394165, 6.169424533843994, 5.722827911376953, 6.14326810836792, 6.181020259857178, 6.2688984870910645, 6.486507415771484, 5.9009904861450195]",6.12
3g0w,9.52,"[7.688190460205078, 7.62255334854126, 7.697543144226074, 7.683498859405518, 7.670223712921143, 7.759729862213135, 7.714587688446045, 7.6221113204956055, 7.345987796783447, 7.786734580993652]",7.66
3gbb,6.9,"[6.016932964324951, 6.005791664123535, 6.281843662261963, 6.004098892211914, 6.102302551269531, 6.176721572875977, 6.230560779571533, 5.824243068695068, 6.120316505432129, 6.124190330505371]",6.09
3gr2,2.52,"[4.4005327224731445, 4.368120193481445, 4.304275989532471, 4.818028926849365, 4.6550679206848145, 4.621201992034912, 4.392747402191162, 4.3050618171691895, 4.2515435218811035, 4.253843784332275]",4.44
3gv9,2.12,"[4.194244861602783, 4.135361194610596, 4.023305416107178, 4.1566996574401855, 4.1132612228393555, 4.4770097732543945, 4.092508316040039, 4.114116191864014, 3.978815793991089, 4.161938190460205]",4.14
3jya,6.89,"[6.681405067443848, 5.95939302444458, 5.7953009605407715, 6.385611534118652, 6.225370407104492, 5.741764068603516, 6.435367107391357, 6.471292018890381, 6.107448577880859, 6.323978900909424]",6.21
3lka,2.82,"[4.378551006317139, 4.138208389282227, 4.706216812133789, 4.598632335662842, 4.560629844665527, 4.099985122680664, 4.5031514167785645, 4.418144226074219, 4.580528259277344, 3.9074130058288574]",4.39
3n76,6.85,"[7.3168206214904785, 7.367176532745361, 7.366464138031006, 7.399474143981934, 7.421883583068848, 7.3100409507751465, 7.3531036376953125, 7.422966480255127, 7.301455974578857, 7.217843532562256]",7.35
3n86,5.64,"[7.549712657928467, 7.562115669250488, 7.581207752227783, 7.519192218780518, 7.582177639007568, 7.602182865142822, 7.550607204437256, 7.637218475341797, 7.589189052581787, 7.598610877990723]",7.58
3nq9,4.03,"[3.8800790309906006, 3.9144904613494873, 3.9190666675567627, 3.990245819091797, 4.187881946563721, 3.909032106399536, 3.8787074089050293, 3.987384557723999, 3.887091875076294, 3.9564051628112793]",3.95
3nx7,8.1,"[6.051751613616943, 5.895665645599365, 5.955221652984619, 5.691458225250244, 5.999640464782715, 5.532451629638672, 5.427758693695068, 5.5817413330078125, 5.865542411804199, 6.041364669799805]",5.8
3o9i,11.82,"[8.146041870117188, 8.13630485534668, 8.129279136657715, 8.142032623291016, 8.085014343261719, 8.130489349365234, 8.099455833435059, 8.093133926391602, 8.152928352355957, 8.132871627807617]",8.12
3ozs,5.33,"[7.350788593292236, 7.289134502410889, 7.3792009353637695, 7.152459621429443, 7.267627716064453, 7.189824104309082, 7.374545574188232, 7.228404998779297, 7.327735424041748, 7.3614091873168945]",7.29
3ozt,4.13,"[7.1915717124938965, 7.191008567810059, 7.100964069366455, 7.193831920623779, 7.113381862640381, 7.0859904289245605, 7.151022434234619, 7.079738140106201, 7.234766006469727, 7.151180744171143]",7.15
3p5o,7.26,"[7.105682373046875, 7.107405662536621, 6.904209613800049, 6.841126441955566, 7.011521339416504, 7.186124324798584, 7.08900785446167, 7.123108863830566, 7.062948226928711, 7.003412246704102]",7.04
3prs,7.82,"[7.751065731048584, 7.588655471801758, 7.652681350708008, 7.643094062805176, 7.742818355560303, 7.567290306091309, 7.4788360595703125, 7.677347660064697, 7.728574752807617, 7.700772762298584]",7.65
3pww,7.32,"[7.518333435058594, 7.569355487823486, 7.550108432769775, 7.588863372802734, 7.618584156036377, 7.708311557769775, 7.64354133605957, 7.687495231628418, 7.652449607849121, 7.685048580169678]",7.62
3qqs,5.82,"[5.47905969619751, 5.727502346038818, 5.752694129943848, 4.952005863189697, 5.387558460235596, 5.554549694061279, 5.6006340980529785, 5.543030738830566, 5.6943230628967285, 5.374473571777344]",5.51
3rlr,7.52,"[7.353033065795898, 7.603668212890625, 7.358737468719482, 7.4040398597717285, 7.456614017486572, 7.555947303771973, 7.376546382904053, 7.404332160949707, 7.490469932556152, 7.4620819091796875]",7.45
3tsk,7.17,"[7.184337615966797, 7.309930801391602, 7.276170253753662, 7.147130966186523, 7.341131687164307, 7.450586318969727, 7.416626930236816, 7.3502278327941895, 7.3977370262146, 7.365776538848877]",7.32
3twp,3.92,"[3.882692337036133, 3.8697762489318848, 3.8988144397735596, 3.8699216842651367, 3.8750052452087402, 3.874166250228882, 3.930722713470459, 3.880802631378174, 3.9507691860198975, 3.861741781234741]",3.89
3u5j,5.61,"[6.277235507965088, 6.485513210296631, 6.185002326965332, 6.303931713104248, 6.234755992889404, 5.981546878814697, 6.214507102966309, 6.673254489898682, 6.400424003601074, 6.023437023162842]",6.28
3ui7,9.0,"[7.400755405426025, 7.352591037750244, 7.31154727935791, 7.467647075653076, 7.356063365936279, 7.23734188079834, 7.3580451011657715, 7.489773273468018, 7.437614917755127, 7.4390549659729]",7.39
3uo4,6.52,"[7.895503997802734, 7.692663669586182, 7.772379398345947, 7.785995960235596, 7.845259666442871, 7.729487419128418, 7.726813793182373, 7.661924839019775, 7.759514808654785, 7.762862205505371]",7.76
3up2,7.4,"[7.659191608428955, 7.666127681732178, 7.6538004875183105, 7.529602527618408, 7.681380748748779, 7.617114067077637, 7.611493110656738, 7.7177300453186035, 7.633850574493408, 7.615474224090576]",7.64
3uuo,7.96,"[6.90657901763916, 7.265528678894043, 7.0950822830200195, 7.25397253036499, 7.30308198928833, 7.062572479248047, 7.0804901123046875, 7.059396266937256, 7.367389678955078, 7.065373420715332]",7.15
3wtj,6.53,"[7.076100826263428, 7.092283248901367, 7.111660480499268, 7.251479148864746, 7.307126998901367, 6.965202808380127, 7.391036510467529, 7.341719627380371, 7.343887805938721, 7.215328216552734]",7.21
3wz8,5.82,"[6.793521881103516, 6.924295902252197, 7.0372209548950195, 6.813591003417969, 7.091386318206787, 6.976222991943359, 7.380039691925049, 7.191445350646973, 7.056723594665527, 6.935500621795654]",7.02
4agn,3.97,"[4.567141532897949, 4.852694034576416, 5.259286880493164, 5.104854583740234, 4.976527214050293, 4.5890212059021, 4.743208885192871, 4.8300604820251465, 4.598758697509766, 4.819585800170898]",4.83
4agp,4.69,"[5.9035539627075195, 5.598658084869385, 5.617307186126709, 5.529326915740967, 5.9615159034729, 5.640782356262207, 6.5798211097717285, 5.75014066696167, 5.5367231369018555, 5.81870174407959]",5.79
4agq,5.01,"[5.994143009185791, 5.560947418212891, 5.797913074493408, 6.030223846435547, 5.9358811378479, 6.099608421325684, 5.819452285766602, 6.100622653961182, 5.648684501647949, 5.734847545623779]",5.87
4ciw,4.82,"[7.179129600524902, 6.699911117553711, 6.952463626861572, 6.946180820465088, 7.097281455993652, 7.089160442352295, 7.283010482788086, 7.0033040046691895, 7.139158725738525, 7.21381139755249]",7.06
4dld,5.82,"[6.077123165130615, 5.98900032043457, 6.083728790283203, 6.084558010101318, 6.146782398223877, 6.356903076171875, 6.166287422180176, 5.9596052169799805, 5.663573741912842, 6.5025835037231445]",6.1
4f2w,11.3,"[7.832847595214844, 7.866665840148926, 7.926971435546875, 7.922957420349121, 7.886046886444092, 7.892664909362793, 7.865665912628174, 7.871705532073975, 7.924253463745117, 7.859936714172363]",7.88
4f3c,11.82,"[7.909714698791504, 7.968707084655762, 7.963103771209717, 7.999934196472168, 8.006296157836914, 7.978487491607666, 7.963092803955078, 7.995582580566406, 8.01539421081543, 7.951584339141846]",7.98
4gid,10.77,"[7.922420501708984, 7.940369606018066, 7.9598188400268555, 7.946148872375488, 7.943800926208496, 7.978981971740723, 7.961994171142578, 7.854458332061768, 7.939108848571777, 7.933897018432617]",7.94
4j28,5.7,"[6.202068328857422, 5.838277816772461, 6.505043029785156, 5.94362735748291, 6.314538955688477, 6.223982810974121, 6.018143177032471, 6.169625759124756, 6.447772026062012, 6.339626789093018]",6.2
4jfs,5.27,"[6.821046829223633, 6.816247940063477, 6.57750940322876, 6.564769268035889, 6.783358097076416, 6.600452899932861, 6.952957630157471, 6.604126930236816, 6.500932693481445, 6.6004133224487305]",6.68
4jxs,4.74,"[6.549984931945801, 6.4598283767700195, 6.488125801086426, 6.491542339324951, 6.5358734130859375, 6.52726411819458, 6.546891689300537, 6.586956024169922, 6.404250144958496, 6.574589729309082]",6.52
4k18,8.96,"[7.5251240730285645, 7.652924060821533, 7.486992359161377, 7.534371852874756, 7.5812225341796875, 7.613116264343262, 7.46726655960083, 7.467220783233643, 7.559707164764404, 7.518617630004883]",7.54
4kz6,3.1,"[5.292842864990234, 5.0228800773620605, 5.590821743011475, 5.064368724822998, 5.001939296722412, 5.460331916809082, 5.469051837921143, 5.651018142700195, 5.887526988983154, 5.315863132476807]",5.38
4kzq,6.1,"[6.734954833984375, 6.909826755523682, 6.679691791534424, 6.770242214202881, 6.2571611404418945, 6.65753173828125, 6.594796180725098, 6.761245250701904, 6.741349220275879, 6.54119348526001]",6.66
4kzu,6.5,"[6.899440765380859, 7.045468330383301, 6.96989107131958, 7.151979446411133, 7.15312385559082, 7.034802436828613, 6.960119247436523, 6.951348304748535, 7.042346954345703, 6.939795970916748]",7.01
4llx,2.89,"[3.93928599357605, 3.8672683238983154, 3.901503562927246, 3.871687412261963, 3.955218553543091, 3.8605313301086426, 3.9024481773376465, 3.906481981277466, 3.8911540508270264, 3.8909220695495605]",3.9
4lzs,4.8,"[4.025285720825195, 4.318544387817383, 4.097121715545654, 4.234554767608643, 4.08369779586792, 4.597586631774902, 4.3078742027282715, 4.295520782470703, 3.9888195991516113, 4.149040699005127]",4.21
4m0y,6.46,"[6.473080158233643, 6.511955738067627, 6.327782154083252, 6.703001499176025, 6.709341049194336, 6.673443794250488, 6.612220764160156, 6.3987016677856445, 6.236010551452637, 7.023239612579346]",6.57
4ogj,6.79,"[7.400399208068848, 7.520343780517578, 7.449229717254639, 7.4576616287231445, 7.472420692443848, 7.355783939361572, 7.430334568023682, 7.423007965087891, 7.373571395874023, 7.493143558502197]",7.44
4pcs,7.85,"[5.588215351104736, 6.51573371887207, 6.195873260498047, 6.215754985809326, 6.114720821380615, 6.374887943267822, 6.347541332244873, 6.63831090927124, 6.504278182983398, 6.482277870178223]",6.3
4wiv,6.26,"[6.534921169281006, 6.574075222015381, 6.52498197555542, 6.389528751373291, 6.485440254211426, 6.522256851196289, 6.555356502532959, 6.445744514465332, 6.279155254364014, 6.660717964172363]",6.5
5a7b,3.57,"[6.104629039764404, 5.880258083343506, 5.990721702575684, 6.0857720375061035, 6.099056243896484, 6.245182991027832, 5.933842182159424, 5.426138401031494, 6.278737545013428, 5.675434112548828]",5.97
5aba,2.98,"[4.24442195892334, 4.088190078735352, 4.67907190322876, 4.209285259246826, 4.322811126708984, 4.416076183319092, 4.203464031219482, 4.235363960266113, 4.16947078704834, 4.380372524261475]",4.29
5c28,5.66,"[3.9841790199279785, 4.411965847015381, 4.143448352813721, 4.2016096115112305, 4.349466323852539, 4.017552375793457, 4.107222080230713, 4.255945205688477, 4.261565208435059, 4.156103610992432]",4.19
5c2h,11.09,"[7.440848350524902, 7.457732677459717, 7.364657878875732, 7.337029457092285, 7.394759654998779, 7.308297157287598, 7.312311172485352, 7.331854820251465, 7.489308834075928, 7.6492600440979]",7.41
5dwr,11.22,"[8.007303237915039, 7.944365978240967, 7.911993503570557, 8.031105041503906, 8.012418746948242, 7.966553688049316, 7.896819114685059, 7.979970455169678, 7.926844596862793, 8.037185668945312]",7.97
