pdbid,real,predictions,mean_pred
4kzq,6.1,"[6.940448760986328, 7.073315620422363, 6.647134780883789, 7.101736545562744, 6.326855659484863, 6.7555718421936035, 6.860589981079102, 6.569263935089111, 7.048368453979492, 6.47250509262085]",6.78
4kzu,6.5,"[7.192802429199219, 7.081530570983887, 7.388331890106201, 7.324121952056885, 6.9289655685424805, 7.023193836212158, 6.8992815017700195, 7.163549900054932, 6.869447231292725, 7.041292667388916]",7.09
4llx,2.89,"[4.6704182624816895, 4.696141719818115, 4.732093334197998, 4.738150596618652, 4.664464950561523, 4.70889139175415, 4.455329418182373, 4.719517230987549, 4.764476776123047, 4.491738796234131]",4.66
4lzs,4.8,"[4.9638872146606445, 5.458144664764404, 5.0652546882629395, 5.26338529586792, 5.182570934295654, 5.295596599578857, 5.056187152862549, 5.306187152862549, 5.287064552307129, 5.214673042297363]",5.21
4m0y,6.46,"[6.420887470245361, 6.346155643463135, 6.81161642074585, 6.852664470672607, 6.2753586769104, 6.693033218383789, 6.654315948486328, 6.336241722106934, 6.232999324798584, 6.625100612640381]",6.52
4ogj,6.79,"[7.629383087158203, 7.61738920211792, 7.682378768920898, 7.623579978942871, 7.705072402954102, 7.554506778717041, 7.5414719581604, 7.690154552459717, 7.586525917053223, 7.632281303405762]",7.63
4pcs,7.85,"[5.686068534851074, 6.360255241394043, 6.188137531280518, 6.363978862762451, 6.015714168548584, 6.087838649749756, 6.173013210296631, 5.766258239746094, 6.116900444030762, 6.104798793792725]",6.09
4wiv,6.26,"[6.993697166442871, 7.201033115386963, 6.7411723136901855, 6.678962707519531, 6.99855375289917, 7.1125807762146, 6.858987808227539, 6.9908294677734375, 6.662438869476318, 7.092028617858887]",6.93
5a7b,3.57,"[6.520883560180664, 6.507674694061279, 6.549856662750244, 6.91303014755249, 6.784433364868164, 6.6938934326171875, 6.4859466552734375, 5.876927852630615, 6.644133567810059, 6.404350757598877]",6.54
5aba,2.98,"[4.989651203155518, 5.152033805847168, 5.64161491394043, 5.162426948547363, 5.10828971862793, 5.25471830368042, 5.198229789733887, 5.1301469802856445, 5.2054667472839355, 5.452331066131592]",5.23
5c28,5.66,"[5.077703475952148, 5.063019752502441, 5.123896598815918, 5.062243461608887, 5.239958763122559, 5.301842212677002, 5.191364765167236, 5.063412189483643, 5.193389892578125, 4.931487560272217]",5.12
5c2h,11.09,"[7.352065086364746, 7.571738243103027, 7.357244491577148, 7.599415302276611, 7.263258934020996, 7.359112739562988, 7.212501525878906, 7.405222415924072, 7.285721778869629, 7.548464298248291]",7.4
5dwr,11.22,"[7.850340843200684, 7.863648414611816, 7.841465950012207, 7.821357250213623, 7.79872989654541, 7.789866924285889, 7.8181843757629395, 7.8646016120910645, 7.832700252532959, 7.820176601409912]",7.83
