pdbid,real,predictions,mean_pred
3d6q,3.76,"[4.958878040313721, 4.866961479187012, 4.932708263397217, 4.854074478149414, 4.904602527618408, 4.94204044342041, 4.72221565246582, 4.839797496795654, 4.813153266906738, 4.964588165283203]",4.88
3dx1,3.58,"[4.885680675506592, 4.87627649307251, 4.949948787689209, 4.96358585357666, 4.905648231506348, 4.927239418029785, 4.910184383392334, 4.922557353973389, 4.957204818725586, 4.9317708015441895]",4.92
3dx2,6.82,"[5.1194682121276855, 5.105770111083984, 5.206483364105225, 5.125014781951904, 5.134582996368408, 5.082046985626221, 5.158642768859863, 5.269200325012207, 5.120855331420898, 5.13948392868042]",5.15
3dxg,2.4,"[4.788548946380615, 4.687014579772949, 4.690124988555908, 4.852585315704346, 4.891796588897705, 4.767616271972656, 4.866711616516113, 4.8418450355529785, 4.820824146270752, 4.687451362609863]",4.79
3ehy,5.85,"[5.664536476135254, 5.770335674285889, 5.557210922241211, 5.557591438293457, 5.594751358032227, 5.649917125701904, 5.667141437530518, 5.782454013824463, 5.351188659667969, 5.890491485595703]",5.65
3ejr,8.57,"[5.990271091461182, 6.2330851554870605, 6.285062789916992, 6.164553642272949, 6.139618396759033, 6.1854729652404785, 6.087225437164307, 6.2463274002075195, 6.116229057312012, 6.129724502563477]",6.16
3fcq,2.77,"[5.979491710662842, 5.954074382781982, 5.843870639801025, 5.819676876068115, 5.7483673095703125, 5.91473388671875, 5.772770881652832, 5.932741641998291, 5.933177471160889, 6.00205659866333]",5.89
3g0w,9.52,"[7.524246692657471, 7.586148262023926, 7.543666362762451, 7.557717800140381, 7.64872407913208, 7.586843490600586, 7.586966037750244, 7.6577043533325195, 7.691137790679932, 7.557092189788818]",7.59
3gbb,6.9,"[5.394499778747559, 5.658642292022705, 5.781412601470947, 5.473654270172119, 5.763180732727051, 5.618799209594727, 5.778780460357666, 5.642695903778076, 5.7091064453125, 5.486935615539551]",5.63
3gr2,2.52,"[4.647109508514404, 4.715545177459717, 4.549845218658447, 4.706910610198975, 4.556242942810059, 4.686918258666992, 4.639656066894531, 4.673254013061523, 4.549843788146973, 4.65130090713501]",4.64
3gv9,2.12,"[4.935702800750732, 4.8344855308532715, 4.7645392417907715, 4.845778942108154, 5.056522846221924, 4.87830114364624, 4.925464153289795, 5.054837226867676, 4.779718399047852, 4.900062561035156]",4.9
3jya,6.89,"[7.121944427490234, 7.291074752807617, 7.130761623382568, 7.00104284286499, 7.177431106567383, 7.062600135803223, 6.916505813598633, 7.166223049163818, 6.989327907562256, 7.184236526489258]",7.1
3lka,2.82,"[5.11818265914917, 5.196066856384277, 5.229977130889893, 5.141173839569092, 5.154757022857666, 5.1808695793151855, 4.988176345825195, 5.150765419006348, 5.162275314331055, 5.18087100982666]",5.15
3n76,6.85,"[6.435777187347412, 6.415607929229736, 6.516666412353516, 6.485752105712891, 6.513469696044922, 6.395050048828125, 6.48913049697876, 6.488354206085205, 6.421104907989502, 6.411584854125977]",6.46
3n86,5.64,"[6.580728054046631, 6.566338539123535, 6.550461292266846, 6.459249019622803, 6.5029144287109375, 6.447319507598877, 6.456874847412109, 6.643207550048828, 6.5361008644104, 6.5554118156433105]",6.53
3nq9,4.03,"[5.1268391609191895, 5.157871246337891, 5.101285457611084, 5.1294684410095215, 5.046933174133301, 5.031468391418457, 5.07055139541626, 4.9653425216674805, 5.050831317901611, 4.946881294250488]",5.06
3nx7,8.1,"[5.935180187225342, 5.9012837409973145, 5.815218448638916, 5.742024898529053, 5.7007880210876465, 5.873258113861084, 5.821423053741455, 5.764736652374268, 5.768339157104492, 5.783482551574707]",5.81
3o9i,11.82,"[7.642112731933594, 7.779452800750732, 7.747155666351318, 7.763683795928955, 7.764451026916504, 7.666357040405273, 7.6307878494262695, 7.7712812423706055, 7.768353462219238, 7.64439582824707]",7.72
3ozs,5.33,"[6.2995285987854, 6.252349376678467, 6.66616678237915, 6.263439655303955, 6.107022762298584, 6.3467631340026855, 6.523950099945068, 6.20033073425293, 6.611499786376953, 6.7014899253845215]",6.4
3ozt,4.13,"[6.17255973815918, 6.237282752990723, 6.215289115905762, 6.408712863922119, 6.16890811920166, 6.0720744132995605, 6.335551738739014, 6.192483901977539, 6.361001968383789, 6.251034259796143]",6.24
3p5o,7.26,"[7.345065593719482, 7.277595043182373, 7.456168174743652, 7.30645227432251, 7.368723392486572, 7.3418049812316895, 7.325167655944824, 7.310234546661377, 7.436131477355957, 7.354797840118408]",7.35
3prs,7.82,"[7.459672451019287, 7.236049652099609, 7.413012504577637, 7.4386725425720215, 7.457470417022705, 6.911265850067139, 6.511730194091797, 7.4034271240234375, 7.507274150848389, 7.625532150268555]",7.3
3pww,7.32,"[7.357713222503662, 7.387866497039795, 7.5373969078063965, 7.374256134033203, 7.39577054977417, 7.558525562286377, 7.411064147949219, 7.388421058654785, 7.415870189666748, 7.431758403778076]",7.43
3qqs,5.82,"[6.041351318359375, 6.34855842590332, 6.353122234344482, 6.383305549621582, 6.123035907745361, 6.174520015716553, 6.0347394943237305, 6.2075347900390625, 5.980747222900391, 5.902417182922363]",6.15
3rlr,7.52,"[7.37619161605835, 7.504151821136475, 7.527276039123535, 7.587395668029785, 7.401857852935791, 7.510092258453369, 7.422997951507568, 7.463961601257324, 7.5113348960876465, 7.4243364334106445]",7.47
3tsk,7.17,"[7.360404014587402, 7.485947132110596, 7.299786567687988, 7.368654251098633, 7.255039215087891, 7.4167938232421875, 7.381436824798584, 7.412433624267578, 7.492210865020752, 7.332897663116455]",7.38
3twp,3.92,"[4.5535969734191895, 4.6058831214904785, 4.752779006958008, 4.542510032653809, 4.549178600311279, 4.6198506355285645, 4.557703971862793, 4.684573650360107, 4.657968044281006, 4.6569600105285645]",4.62
3u5j,5.61,"[7.003073215484619, 7.042084693908691, 7.011604309082031, 7.071251392364502, 6.941658973693848, 7.0538763999938965, 6.997650623321533, 7.271927356719971, 7.083457946777344, 6.939795017242432]",7.04
3ui7,9.0,"[7.0294694900512695, 6.990668773651123, 6.934638977050781, 6.986099720001221, 6.986456394195557, 6.931326866149902, 6.809266090393066, 6.9944868087768555, 6.9987921714782715, 6.979496955871582]",6.96
3uo4,6.52,"[7.675427436828613, 7.60386848449707, 7.617084980010986, 7.522960662841797, 7.558898448944092, 7.647911071777344, 7.5919365882873535, 7.53773307800293, 7.648284912109375, 7.619933128356934]",7.6
3up2,7.4,"[7.522911071777344, 7.568478584289551, 7.532400608062744, 7.4744133949279785, 7.371146202087402, 7.403937816619873, 7.376833915710449, 7.607091426849365, 7.46241569519043, 7.500655174255371]",7.48
3uuo,7.96,"[7.084824085235596, 7.220846652984619, 7.123577117919922, 6.99783992767334, 6.94599723815918, 6.898758411407471, 7.117739200592041, 7.132081031799316, 7.083723545074463, 7.038696765899658]",7.06
3wtj,6.53,"[6.991998195648193, 7.0864949226379395, 7.165186405181885, 7.142441272735596, 7.12440824508667, 6.988597869873047, 7.178549766540527, 7.00851583480835, 7.23670768737793, 7.113747596740723]",7.1
3wz8,5.82,"[6.152974605560303, 6.430192947387695, 6.398462772369385, 6.425232410430908, 6.332990646362305, 6.255306720733643, 6.674952507019043, 6.863245010375977, 6.374619483947754, 6.407847881317139]",6.43
4agn,3.97,"[5.235138893127441, 5.16319465637207, 5.0761942863464355, 5.194769382476807, 5.251847743988037, 5.279860973358154, 5.120641231536865, 5.1319899559021, 5.265486717224121, 5.141760349273682]",5.19
4agp,4.69,"[5.893231391906738, 5.748399257659912, 5.834570407867432, 5.741042613983154, 5.761215686798096, 5.8689188957214355, 6.023484230041504, 5.8903632164001465, 5.846724987030029, 5.862332344055176]",5.85
4agq,5.01,"[5.9980149269104, 5.912389278411865, 5.925257205963135, 5.909632205963135, 5.834820747375488, 5.9078779220581055, 5.909646034240723, 5.992226600646973, 5.929731369018555, 6.047885894775391]",5.94
4ciw,4.82,"[5.984378337860107, 5.971388339996338, 5.931045055389404, 5.880115985870361, 6.015574932098389, 5.960211277008057, 6.081387519836426, 6.050199508666992, 6.081682205200195, 6.00374698638916]",6.0
4dld,5.82,"[5.86802864074707, 5.94467306137085, 6.040394306182861, 5.805260181427002, 6.26162052154541, 6.273449420928955, 5.9243574142456055, 6.189527988433838, 6.091248035430908, 6.479361534118652]",6.09
4f2w,11.3,"[7.352425575256348, 7.188046932220459, 7.291642189025879, 7.24981164932251, 7.2824788093566895, 7.27933931350708, 7.242075443267822, 7.3967366218566895, 7.421701431274414, 7.285703182220459]",7.3
4f3c,11.82,"[7.550505638122559, 7.381917953491211, 7.431662559509277, 7.475008487701416, 7.422260761260986, 7.439627647399902, 7.579456806182861, 7.437911033630371, 7.528222560882568, 7.484043598175049]",7.47
4gid,10.77,"[7.701484680175781, 7.610714435577393, 7.705057621002197, 7.635196208953857, 7.645995616912842, 7.636690616607666, 7.614077568054199, 7.611583232879639, 7.628951072692871, 7.7514424324035645]",7.65
4j28,5.7,"[5.823457717895508, 5.72637939453125, 5.8768630027771, 5.7661590576171875, 5.855931758880615, 5.6652350425720215, 5.681537628173828, 5.93392276763916, 5.720640182495117, 5.707733154296875]",5.78
4jfs,5.27,"[5.927463531494141, 6.076399803161621, 5.960534572601318, 5.9381537437438965, 6.123518466949463, 6.107398986816406, 6.109475135803223, 5.963650703430176, 5.964604377746582, 5.940042018890381]",6.01
4jxs,4.74,"[6.236441612243652, 6.155457973480225, 6.162153720855713, 5.949193477630615, 6.029164791107178, 6.1723127365112305, 6.227892875671387, 6.197793006896973, 6.101218223571777, 6.095468044281006]",6.13
4k18,8.96,"[7.199842929840088, 7.326297283172607, 7.278228759765625, 7.268302917480469, 7.365362167358398, 7.344738960266113, 7.33614444732666, 7.055222034454346, 7.329704284667969, 7.248205184936523]",7.28
4kz6,3.1,"[5.2055182456970215, 5.294301509857178, 5.158316612243652, 5.088562965393066, 5.245203971862793, 5.089700698852539, 5.28568172454834, 5.211120128631592, 5.189426898956299, 5.1870551109313965]",5.2
4kzq,6.1,"[6.877363681793213, 7.024130344390869, 6.59649133682251, 6.909142017364502, 6.601408958435059, 6.717607498168945, 6.744323253631592, 6.645716667175293, 7.014719486236572, 6.784783840179443]",6.79
4kzu,6.5,"[6.968454360961914, 7.154150009155273, 7.110085487365723, 6.978152751922607, 7.097057819366455, 7.127379417419434, 7.076537132263184, 7.130651473999023, 7.2086358070373535, 7.001153945922852]",7.09
4llx,2.89,"[5.329171180725098, 5.264553070068359, 5.280630111694336, 5.317111968994141, 5.327430248260498, 5.374645233154297, 5.297031879425049, 5.303629398345947, 5.387320041656494, 5.275386333465576]",5.32
4lzs,4.8,"[5.515562057495117, 5.447511196136475, 5.505221843719482, 5.485352993011475, 5.472743034362793, 5.433773994445801, 5.428542613983154, 5.585920333862305, 5.506107330322266, 5.375927925109863]",5.48
4m0y,6.46,"[6.60235595703125, 6.8216753005981445, 6.533968448638916, 6.575618267059326, 6.731510639190674, 6.770688533782959, 6.686026096343994, 6.539881229400635, 6.7861480712890625, 6.797850608825684]",6.68
4ogj,6.79,"[7.500133514404297, 7.41776180267334, 7.294473171234131, 7.354432582855225, 7.551717758178711, 7.512147903442383, 7.491527557373047, 7.372671604156494, 7.481598377227783, 7.459063529968262]",7.44
4pcs,7.85,"[5.536981105804443, 5.683763027191162, 5.570989608764648, 5.776550769805908, 5.662721157073975, 5.599764823913574, 5.728161811828613, 5.704076766967773, 5.653183937072754, 5.610299587249756]",5.65
4wiv,6.26,"[6.797249794006348, 6.838891983032227, 6.832464694976807, 6.839354038238525, 6.81692361831665, 6.77403450012207, 6.8086256980896, 6.824212074279785, 6.6731953620910645, 6.883979320526123]",6.81
5a7b,3.57,"[5.977080345153809, 5.8810014724731445, 5.840117454528809, 5.8397698402404785, 5.967737674713135, 5.7915825843811035, 5.917335033416748, 5.651932239532471, 6.114876747131348, 5.905014514923096]",5.89
5aba,2.98,"[4.839086055755615, 5.113625526428223, 4.973751544952393, 5.04923677444458, 4.961711406707764, 4.846293926239014, 4.925653457641602, 4.889644622802734, 5.055689811706543, 5.020531177520752]",4.97
5c28,5.66,"[5.778381824493408, 5.8801960945129395, 5.78427791595459, 5.6219401359558105, 5.818078994750977, 5.7842488288879395, 5.791698932647705, 5.782428741455078, 5.753394603729248, 5.788612365722656]",5.78
5c2h,11.09,"[7.276089668273926, 7.401955604553223, 7.318512439727783, 7.447274684906006, 7.38175630569458, 7.428688049316406, 7.291533946990967, 7.431117057800293, 7.290444374084473, 7.532741546630859]",7.38
5dwr,11.22,"[7.5457048416137695, 7.5349202156066895, 7.5532965660095215, 7.5430755615234375, 7.493814945220947, 7.5225300788879395, 7.568346977233887, 7.554205894470215, 7.5286030769348145, 7.552788734436035]",7.54
