pdbid,real,predictions,mean_pred
3u5j,5.61,"[7.1299943923950195, 7.097993850708008, 7.073058605194092, 7.193900108337402, 6.921926021575928, 7.100246906280518, 6.9990105628967285, 7.203298091888428, 7.111894607543945, 7.034854888916016]",7.09
3ui7,9.0,"[7.189557075500488, 7.1038665771484375, 7.141238689422607, 7.259735584259033, 7.148735046386719, 7.079331398010254, 7.118062496185303, 7.2322163581848145, 7.19083309173584, 7.108673572540283]",7.16
3uo4,6.52,"[7.587054252624512, 7.562126159667969, 7.618051528930664, 7.571876049041748, 7.5444722175598145, 7.5521135330200195, 7.549962997436523, 7.519149303436279, 7.575435638427734, 7.595694541931152]",7.57
3up2,7.4,"[7.5554022789001465, 7.582106113433838, 7.542987823486328, 7.502763748168945, 7.371310234069824, 7.545217037200928, 7.523648738861084, 7.577061176300049, 7.529142379760742, 7.545895576477051]",7.53
3uuo,7.96,"[7.145168781280518, 7.135202884674072, 7.175978660583496, 7.090702056884766, 7.2282609939575195, 7.121943950653076, 7.116379261016846, 7.127625942230225, 7.195983409881592, 6.91126823425293]",7.12
3wtj,6.53,"[7.070075511932373, 7.2614312171936035, 7.139656066894531, 7.090726375579834, 7.214199542999268, 7.095306873321533, 7.240044116973877, 7.207369804382324, 7.19212532043457, 7.1809892654418945]",7.17
3wz8,5.82,"[6.556513786315918, 6.461358070373535, 7.037746906280518, 6.6561503410339355, 6.50885009765625, 6.683530330657959, 7.110732555389404, 6.9572529792785645, 6.893248558044434, 6.666949272155762]",6.75
4agn,3.97,"[5.720651626586914, 5.698852062225342, 5.6099443435668945, 5.7599310874938965, 5.852018356323242, 5.743975639343262, 5.660888195037842, 5.739567279815674, 5.447394847869873, 5.759591579437256]",5.7
4agp,4.69,"[6.353416919708252, 6.077483177185059, 6.2335429191589355, 6.165538311004639, 6.236039161682129, 6.288097381591797, 6.736220359802246, 6.25281286239624, 6.361625671386719, 6.386916637420654]",6.31
4agq,5.01,"[6.346252918243408, 6.263904571533203, 6.385104179382324, 6.244680881500244, 6.275651454925537, 6.373714923858643, 6.528489589691162, 6.374747276306152, 6.349421501159668, 6.263775825500488]",6.34
4ciw,4.82,"[6.491799831390381, 6.308660507202148, 6.273232936859131, 6.52901029586792, 6.621501922607422, 6.401325225830078, 6.838131427764893, 6.725203990936279, 6.624050617218018, 6.553633689880371]",6.54
4dld,5.82,"[5.717195987701416, 6.312755107879639, 6.140705585479736, 5.795888900756836, 6.255582332611084, 6.439111709594727, 6.0051798820495605, 5.933952331542969, 5.945441722869873, 6.768934726715088]",6.13
4f2w,11.3,"[7.506532669067383, 7.4623799324035645, 7.516417503356934, 7.523514270782471, 7.479915142059326, 7.501347541809082, 7.497552394866943, 7.531795024871826, 7.5174479484558105, 7.503725528717041]",7.5
4f3c,11.82,"[7.524055004119873, 7.553650379180908, 7.561501979827881, 7.597805976867676, 7.498676300048828, 7.574329376220703, 7.55014705657959, 7.540286540985107, 7.630649089813232, 7.537017822265625]",7.56
4gid,10.77,"[7.680547714233398, 7.696254253387451, 7.701850414276123, 7.698266983032227, 7.70483922958374, 7.692204475402832, 7.6916584968566895, 7.703127861022949, 7.691631317138672, 7.706966400146484]",7.7
4j28,5.7,"[6.005867958068848, 6.008203983306885, 5.996883392333984, 6.081945896148682, 6.109202861785889, 6.123476505279541, 5.801353454589844, 6.441635608673096, 6.063655853271484, 6.201450824737549]",6.08
4jfs,5.27,"[6.451882362365723, 6.411287784576416, 6.142709255218506, 6.24283504486084, 6.471410751342773, 6.474585056304932, 6.406642913818359, 6.454236030578613, 6.431967258453369, 6.455067157745361]",6.39
4jxs,4.74,"[6.538078308105469, 6.437325954437256, 6.389231204986572, 6.521815299987793, 6.590643405914307, 6.356377601623535, 6.553093910217285, 6.4762864112854, 6.456416606903076, 6.559739589691162]",6.49
4k18,8.96,"[7.457728385925293, 7.41035795211792, 7.450949192047119, 7.483755588531494, 7.547472953796387, 7.459428310394287, 7.413342475891113, 7.385878086090088, 7.407959461212158, 7.484220504760742]",7.45
4kz6,3.1,"[5.605531692504883, 5.702937602996826, 5.499274730682373, 5.421993732452393, 5.3658881187438965, 5.353822231292725, 5.662117958068848, 5.318888187408447, 5.43010139465332, 5.466813087463379]",5.48
4kzq,6.1,"[6.840948104858398, 6.769052505493164, 6.546105861663818, 6.862732887268066, 6.5613908767700195, 6.587963104248047, 6.667365550994873, 6.657594203948975, 6.856246471405029, 6.667542934417725]",6.7
4kzu,6.5,"[7.11636209487915, 7.076656341552734, 7.078279972076416, 7.08252477645874, 7.186861515045166, 7.0574421882629395, 7.099030494689941, 7.044258117675781, 7.0548200607299805, 7.011779308319092]",7.08
4llx,2.89,"[4.9165544509887695, 4.839009761810303, 5.095442295074463, 4.949060440063477, 4.9425506591796875, 5.057889938354492, 4.870065212249756, 4.897825241088867, 5.160246849060059, 4.903531551361084]",4.96
4lzs,4.8,"[5.540530204772949, 5.4943766593933105, 5.446518421173096, 5.60652494430542, 5.481318950653076, 5.582283973693848, 5.410807132720947, 5.5088582038879395, 5.476378917694092, 5.561417102813721]",5.51
4m0y,6.46,"[6.916449069976807, 6.9083356857299805, 6.914259433746338, 6.9649271965026855, 6.822397232055664, 6.717024803161621, 6.920629978179932, 6.925344944000244, 6.895778179168701, 6.986107349395752]",6.9
4ogj,6.79,"[7.478322505950928, 7.405111789703369, 7.3931708335876465, 7.423360824584961, 7.389366149902344, 7.429069519042969, 7.392479419708252, 7.367147922515869, 7.414894104003906, 7.417891979217529]",7.41
4pcs,7.85,"[5.738863945007324, 6.034473419189453, 6.132554531097412, 6.06580114364624, 5.999561309814453, 5.8559889793396, 6.060608386993408, 5.931542873382568, 5.974076271057129, 6.0540666580200195]",5.98
4wiv,6.26,"[6.660672187805176, 6.8953094482421875, 6.934771537780762, 6.600130558013916, 6.728557109832764, 6.791733741760254, 6.715122222900391, 6.944888591766357, 6.705782413482666, 6.982888698577881]",6.8
5a7b,3.57,"[6.379561424255371, 6.551712989807129, 6.3435821533203125, 6.487415313720703, 6.571578025817871, 6.279991626739502, 6.504897594451904, 6.107324600219727, 6.331524848937988, 6.213085174560547]",6.38
5aba,2.98,"[5.284549713134766, 5.318661212921143, 5.677937030792236, 5.4705400466918945, 5.45166540145874, 5.6734795570373535, 5.34320592880249, 5.094367504119873, 5.24246072769165, 5.321319580078125]",5.39
5c28,5.66,"[5.515714645385742, 5.408591270446777, 5.629051685333252, 5.417646408081055, 5.656543254852295, 5.663997173309326, 5.475011348724365, 5.472787380218506, 5.5050787925720215, 5.368865489959717]",5.51
5c2h,11.09,"[7.335887432098389, 7.285569667816162, 7.304562568664551, 7.3925557136535645, 7.385391712188721, 7.34976863861084, 7.322456359863281, 7.39462947845459, 7.371642112731934, 7.431107521057129]",7.36
5dwr,11.22,"[7.706605434417725, 7.684844970703125, 7.705112934112549, 7.695564270019531, 7.70811128616333, 7.682587623596191, 7.696220397949219, 7.704780101776123, 7.703758716583252, 7.699811935424805]",7.7
